SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ENVX,USA,14.86,2025-07-31,68.63,1.08,54.43%,108.06,12.947,17.754,612,86.52%,109.50%  (  +7.11%),26.67%,"411,388",6,5,5,62,Electrical Equipment & Parts,
RIOT,USA,14.23,2025-07-31,70.26,0.81,38.51%,11.08,11.526,8.407,"10,709",59.43%,81.79%  (  +0.34%),24.29%,"1,171,817",10,5,5,60,Capital Markets,
FSLR,USA,183.70,2025-07-31,62.01,7.88,10.06%,4.63,8.360,8.274,"1,119",79.15%,59.46%  (  +1.26%),37.17%,"589,250",10,5,4,65,Solar,
ROKU,USA,93.14,2025-07-31,67.52,2.62,21.67%,3.21,14.660,11.841,"2,043",37.54%,62.95%  (  +0.28%),35.85%,"214,946",7,4,5,65,Entertainment,
COIN,USA,387.10,2025-07-31,59.83,18.78,49.61%,14.26,8.091,7.477,"14,967",69.24%,61.33%  (  +0.43%),26.51%,"1,128,762",10,4,4,80,Financial Data & Stock Exchanges,
AAPL,USA,213.96,2025-07-31,63.28,3.35,-3.62%,7.98,4.108,4.011,"37,986",15.12%,28.41%  (  +0.01%),25.27%,"4,629,599",8,4,4,70,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
FIVN,USA,29.03,2025-07-31,59.95,1.07,-10.74%,2.06,16.497,16.242,508,38.63%,75.52%  (  +1.09%),55.88%,"67,828",6,5,4,83,Software - Infrastructure,
MSTR,USA,414.15,2025-07-31,51.10,16.41,21.80%,255.69,5.866,4.799,"25,227",49.58%,49.73%  (  -1.12%),3.25%,"2,275,326",5,5,5,80,Software - Application,
AMZN,USA,233.34,2025-07-31,68.60,3.84,11.79%,3.81,6.583,5.189,"31,025",19.42%,31.55%  (  -0.43%),21.11%,"3,598,184",9,5,5,92,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
KTOS,USA,59.30,2025-07-31,71.05,2.92,80.48%,8.50,11.612,11.257,"2,314",68.05%,62.78%  (  -5.76%),63.65%,"99,221",10,5,5,75,Aerospace & Defense,
CVX,USA,155.20,2025-08-01,63.81,3.08,3.29%,1.65,2.524,2.462,"2,907",20.72%,22.05%  (  -0.33%),15.31%,"749,887",10,4,4,80,Oil & Gas Integrated,"XOM, 0.88(6M)"
XOM,USA,111.38,2025-08-01,52.85,1.97,0.10%,1.41,2.384,2.645,"2,282",23.19%,23.24%  (  -0.98%),17.00%,"899,819",6,4,4,82,Oil & Gas Integrated,"CVX, 0.88(6M)"
ON,USA,58.07,2025-08-04,54.63,2.42,6.79%,3.62,9.888,11.615,"1,195",44.10%,60.42%  (  +0.24%),38.23%,"298,884",5,4,4,73,Semiconductors,
CAT,USA,433.19,2025-08-05,78.21,7.09,19.20%,3.22,5.265,4.785,"1,239",18.35%,27.47%  (  +0.20%),16.44%,"174,202",9,4,4,55,Farm & Heavy Construction Machinery,"CNHI, 0.83(6M)
DE, 0.85(6M)"
TOST,USA,49.00,2025-08-05,69.78,1.58,28.00%,5.44,12.652,11.182,"1,346",36.84%,56.08%  (  +0.49%),34.26%,"336,235",4,4,4,96,Software - Infrastructure,
ALAB,USA,125.97,2025-08-05,72.43,7.27,38.85%,42.16,18.557,15.640,"2,093",85.87%,84.50%  (  +1.67%),36.02%,"159,316",9,5,5,82,Semiconductors,
AMD,USA,173.73,2025-08-05,80.40,5.60,40.83%,10.13,8.479,9.854,"184,667",42.96%,51.84%  (  +2.14%),33.11%,"3,560,152",8,4,4,75,Semiconductors,
ZETA,USA,16.21,2025-08-05,59.93,0.83,-11.22%,3.55,19.726,16.206,763,78.47%,90.28%  (  +0.57%),47.40%,"223,471",8,5,5,86,Software - Infrastructure,
DVN,USA,33.81,2025-08-05,55.43,0.93,-2.52%,1.31,5.207,6.111,"4,552",34.34%,38.24%  (  +1.41%),27.40%,"440,202",6,4,4,85,Oil & Gas E&P,
ANET,USA,115.47,2025-08-05,71.31,3.17,17.85%,19.50,9.474,10.257,"1,399",43.05%,53.42%  (  +1.11%),43.01%,"451,932",8,5,5,85,Computer Hardware,
SMCI,USA,56.92,2025-08-05,69.52,2.45,46.93%,1.57,17.465,14.357,"58,032",61.10%,75.72%  (  +0.72%),8.11%,"2,277,398",6,4,4,68,Computer Hardware,
DIS,USA,120.80,2025-08-06,53.07,1.70,12.62%,2.32,7.001,6.189,"3,029",14.43%,32.40%  (  +0.78%),37.41%,"810,947",10,5,5,85,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
NVO,USA,70.41,2025-08-06,53.37,1.89,-16.26%,5.44,6.947,7.401,"3,348",35.38%,46.82%  (  +0.52%),44.60%,"568,017",7,4,4,80,Drug Manufacturers - General,
U,USA,32.85,2025-08-06,62.95,1.73,42.10%,7.63,13.931,14.712,"1,795",63.34%,82.95%  (  +0.69%),41.62%,"877,602",7,4,4,85,Software - Application,
MCD,USA,295.63,2025-08-06,46.78,4.35,-1.90%,8.23,3.764,3.805,761,16.56%,22.18%  (  -0.25%),30.61%,"217,659",9,4,4,70,Restaurants,"YUM, 0.83(6M)"
GEO,USA,25.75,2025-08-06,54.01,1.05,-1.84%,1.50,8.737,13.700,"3,638",43.91%,77.37%  (  -4.52%),32.90%,"390,979",7,5,5,75,Security & Protection Services,
CDE,USA,8.91,2025-08-06,46.36,0.38,29.35%,4.80,15.563,14.494,516,39.03%,62.51%  (  +0.01%),3.59%,"213,334",6,5,5,80,Gold,
JOBY,Cayman Islands,17.74,2025-08-06,75.91,1.06,126.69%,127227.50,9.866,15.269,"7,928",83.74%,91.91%  (  +0.85%),65.90%,"418,637",7,4,4,60,Airports & Air Services,
ET,USA,17.92,2025-08-06,57.02,0.29,-1.45%,0.75,3.791,4.205,"7,377",15.22%,22.82%  (  -0.97%),19.66%,"909,056",5,5,5,78,Oil & Gas Midstream,
UBER,USA,91.52,2025-08-06,51.83,2.39,18.91%,4.22,8.234,8.254,"3,661",30.12%,44.63%  (  -0.22%),38.05%,"1,409,735",10,5,5,94,Software - Application,
IONQ,USA,42.88,2025-08-06,51.02,2.74,33.74%,259.90,14.143,15.202,"4,387",69.01%,91.38%  (  +0.69%),37.70%,"569,450",9,5,5,70,Computer Hardware,
DKNG,USA,44.28,2025-08-06,60.08,1.35,12.67%,7.86,9.990,9.957,"2,696",33.60%,51.75%  (  -0.48%),29.12%,"583,839",10,5,5,60,Gambling,
DASH,USA,249.18,2025-08-06,64.88,5.91,30.81%,9.39,9.284,9.686,"1,136",29.12%,50.76%  (  +1.28%),46.78%,"222,941",4,4,4,80,Internet Retail,
APP,USA,366.65,2025-08-06,55.45,16.32,16.41%,24.17,16.163,16.066,"3,048",48.62%,82.88%  (  +0.82%),42.19%,"296,794",10,5,5,92,Advertising Agencies,
ELF,USA,120.93,2025-08-06,57.16,4.81,21.57%,5.22,14.084,15.037,"2,929",45.31%,74.87%  (  -1.21%),53.05%,"134,228",4,5,5,88,Household & Personal Products,
RUN,USA,10.85,2025-08-06,58.36,0.89,14.86%,1.19,12.527,17.439,"3,177",183.94%,105.86%  (  -3.37%),41.50%,"956,712",6,4,4,60,Solar,
HL,USA,5.93,2025-08-06,48.21,0.26,4.01%,3.73,6.103,7.443,"3,201",47.25%,50.09%  (  -1.92%),7.88%,"360,137",7,4,4,81,Other Precious Metals & Mining,
RVMD,USA,38.08,2025-08-06,48.80,1.30,-10.75%,-,10.551,8.294,"10,300",29.69%,46.05%  (  -0.26%),8.67%,"14,113",7,5,5,65,Biotechnology,
ADMA,USA,18.25,2025-08-06,51.02,0.71,-2.58%,9.48,17.950,15.310,585,40.98%,69.14%  (  -0.20%),49.32%,"69,236",7,5,4,90,Biotechnology,
LLY,USA,814.72,2025-08-07,60.18,18.34,0.85%,15.77,5.938,7.814,"3,612",25.85%,45.93%  (  -0.07%),54.07%,"370,031",6,5,5,85,Drug Manufacturers - General,
CIFR,USA,6.34,2025-08-07,61.74,0.51,35.55%,14.03,14.273,17.587,"4,856",85.43%,115.74%  (  +0.25%),34.81%,"545,764",4,5,5,60,Capital Markets,
YETI,USA,38.44,2025-08-07,65.94,1.43,9.39%,1.73,12.912,15.150,803,47.77%,67.82%  (  +1.56%),74.05%,"84,062",8,4,4,68,Leisure,
LUNR,USA,12.88,2025-08-07,62.10,0.89,5.54%,10.61,18.336,18.644,"4,332",80.80%,112.62%  (  +2.43%),22.50%,"198,169",7,4,4,62,Aerospace & Defense,
PENN,USA,18.97,2025-08-07,60.00,0.64,3.70%,0.43,9.956,9.032,"2,770",47.24%,51.78%  (  -0.85%),25.78%,"203,640",6,5,5,60,Resorts & Casinos,
VST,USA,190.85,2025-08-07,53.26,7.81,27.17%,2.98,8.595,9.390,"1,664",37.59%,57.37%  (  -0.98%),24.07%,"355,767",5,5,5,90,Utilities - Independent Power Producers,
WBD,USA,13.57,2025-08-07,82.15,0.40,36.14%,0.88,10.253,9.134,"2,930",33.01%,47.06%  (  +0.19%),25.77%,"978,315",10,4,4,85,Entertainment,
CEG,USA,323.43,2025-08-07,56.56,11.63,21.82%,4.14,7.162,8.815,"1,621",32.28%,52.37%  (  +0.93%),26.69%,"175,969",7,4,5,85,Utilities - Renewable,
PTON,USA,6.44,2025-08-07,47.74,0.34,-12.61%,1.02,20.016,19.206,"8,578",60.13%,95.44%  (  -0.46%),39.33%,"471,597",7,4,4,75,Leisure,
INSM,USA,104.01,2025-08-07,66.86,2.79,34.26%,51.84,8.235,11.210,"2,554",25.99%,53.96%  (  +3.77%),31.51%,"80,861",8,5,5,80,Biotechnology,
PGY,Israel,31.69,2025-08-07,75.62,1.78,136.79%,2.27,18.054,17.084,578,80.92%,88.32%  (  +2.50%),42.97%,"87,871",10,5,5,90,Software - Infrastructure,
SRE,USA,79.89,2025-08-07,65.53,1.39,0.36%,3.95,5.125,5.220,"1,202",17.85%,26.09%  (  -0.18%),38.43%,"50,991",9,4,4,83,Utilities - Diversified,"EIX, 0.84(6M)"
GOGO,USA,15.72,2025-08-07,60.26,0.64,70.67%,3.64,15.893,15.708,597,51.88%,76.34%  (  +0.51%),20.93%,"44,077",7,4,4,91,Telecom Services,
LNG,USA,231.26,2025-08-07,48.48,6.75,4.25%,3.04,3.980,5.033,"2,764",36.36%,30.15%  (  +0.11%),34.92%,"70,472",7,5,5,85,Oil & Gas Midstream,
COP,USA,96.66,2025-08-07,59.94,2.10,-1.26%,2.13,2.973,4.517,"1,189",27.36%,28.76%  (  -1.04%),16.13%,"415,509",8,5,5,85,Oil & Gas E&P,
QBTS,USA,18.47,2025-08-07,56.74,1.40,124.26%,269.56,22.829,17.958,"7,916",81.83%,117.93%  (  +4.44%),14.91%,"575,870",6,5,5,80,Computer Hardware,
UUUU,Canada,10.07,2025-08-07,83.78,0.56,82.92%,31.43,12.374,16.150,"5,953",77.01%,98.52%  (  +4.38%),95.58%,"371,874",7,4,5,65,Uranium,
SMR,USA,50.35,2025-08-07,65.42,3.95,108.33%,294.25,13.507,17.678,"6,385",99.43%,114.92%  (  -0.53%),57.75%,"340,287",6,4,4,65,Specialty Industrial Machinery,
EXPE,USA,187.49,2025-08-07,62.20,4.48,7.96%,1.73,9.637,10.289,749,28.09%,52.64%  (  +0.61%),47.86%,"60,158",6,4,4,75,Travel Services,
GILD,USA,114.24,2025-08-07,57.84,2.79,12.84%,4.95,4.323,5.596,646,27.59%,31.86%  (  +0.66%),43.42%,"190,314",8,5,5,72,Drug Manufacturers - General,
PCT,USA,15.10,2025-08-07,55.14,0.83,45.42%,1715.95,16.987,15.412,691,70.36%,84.49%  (  -7.88%),33.72%,"341,944",10,4,4,65,Pollution & Treatment Controls,
MP,USA,61.36,2025-08-07,75.84,4.09,144.99%,50.38,9.085,11.693,"3,901",140.23%,76.30%  (  -2.15%),63.66%,"549,082",10,4,5,65,Other Industrial Metals & Mining,
TTD,USA,87.86,2025-08-07,77.04,2.81,-3.73%,16.72,15.355,13.406,"6,634",36.96%,65.85%  (  +0.27%),43.54%,"500,909",7,5,5,91,Advertising Agencies,
RKLB,USA,45.70,2025-08-07,61.62,2.81,88.27%,46.96,13.575,14.868,"7,405",74.04%,93.97%  (  +4.68%),45.53%,"700,532",4,4,4,92,Aerospace & Defense,
TEM,USA,63.41,2025-08-08,53.10,3.68,16.96%,13.59,12.997,12.958,"4,101",55.80%,80.89%  (  +2.90%),17.83%,"346,504",8,4,5,70,Health Information Services,
BTDR,Cayman Islands,14.53,2025-08-08,59.29,1.02,9.70%,9.52,13.879,20.106,"1,426",76.24%,112.80%  (  +2.41%),51.89%,"215,362",5,5,5,48,Software - Application,
ACHR,USA,11.10,2025-08-11,50.46,0.78,33.39%,-,10.197,16.696,"12,850",91.04%,87.19%  (  -0.02%),43.57%,"763,992",6,4,4,70,Aerospace & Defense,
BBAI,USA,7.09,2025-08-11,54.32,0.68,79.97%,12.91,19.763,21.466,"12,981",125.72%,125.75%  (  +1.30%),35.05%,"903,738",6,4,4,51,Information Technology Services,
RGTI,USA,15.45,2025-08-12,58.69,1.11,69.02%,540.02,25.066,18.120,"10,440",105.81%,98.35%  (  +2.47%),18.38%,"834,099",5,5,5,65,Computer Hardware,
CELH,USA,46.19,2025-08-12,60.84,1.49,39.25%,8.96,14.248,11.987,"2,131",30.92%,63.60%  (  -0.51%),34.19%,"489,453",9,5,5,61,Beverages - Non-Alcoholic,
CLSK,USA,12.07,2025-08-12,53.73,0.79,16.02%,6.31,6.451,14.830,"5,767",74.60%,83.07%  (  -1.72%),15.00%,"984,915",7,5,5,70,Capital Markets,
RDDT,USA,151.69,2025-08-12,63.02,7.51,11.05%,19.31,15.095,12.733,"3,478",44.77%,81.21%  (  +0.06%),39.65%,"421,591",9,4,4,85,Internet Content & Information,
RNA,USA,35.55,2025-08-12,63.47,1.93,5.03%,479.86,0.000,17.357,542,50.60%,86.45%  (  +1.55%),43.05%,"22,513",7,5,5,0,Biotechnology,
VG,USA,15.42,2025-08-13,49.52,1.00,16.07%,-,7.711,17.991,"1,342",67.80%,89.76%  (  +2.97%),50.15%,"246,457",5,4,4,80,Oil & Gas Midstream,
CSCO,USA,67.72,2025-08-13,50.85,0.89,11.06%,4.82,5.614,5.447,"3,798",14.71%,27.29%  (  +0.68%),48.19%,"1,028,520",6,4,4,88,Communication Equipment,"INTC, 0.86(6M)"
GLNG,Bermuda,41.13,2025-08-14,52.45,1.02,4.50%,16.64,5.015,7.658,569,19.24%,40.11%  (  +0.85%),15.37%,"118,342",7,4,4,80,Oil & Gas Midstream,
AMAT,USA,189.62,2025-08-14,55.10,4.49,11.02%,5.42,5.416,7.083,"1,139",27.77%,35.75%  (  -0.27%),15.99%,"324,701",9,5,5,89,Semiconductor Equipment & Materials,
BILI,USA,22.90,2025-08-14,52.37,0.80,16.43%,1.92,10.445,0.000,718,47.11%,59.59%  (  -0.16%),19.88%,"323,065",10,4,5,88,Internet Content & Information,
NU,Cayman Islands,12.62,2025-08-14,44.33,0.41,1.45%,5.61,5.735,9.530,"2,670",43.64%,48.13%  (  +0.62%),38.34%,"1,737,866",6,5,4,85,Banks - Regional,
TMC,Canada,7.61,2025-08-18,58.31,0.64,187.46%,-,18.826,22.521,"1,098",132.93%,122.87%  (  +1.09%),23.61%,"319,257",7,5,5,50,Other Industrial Metals & Mining,
RUM,USA,9.47,2025-08-18,52.79,0.51,7.51%,40.56,14.728,15.691,512,53.64%,87.17%  (  +0.76%),44.20%,"176,154",6,4,4,75,Internet Content & Information,
ASTS,USA,53.60,2025-08-18,58.66,3.81,86.83%,3900.03,10.228,17.191,"5,683",77.74%,102.22%  (  unch),31.49%,"835,842",5,4,4,75,Communication Equipment,
HSAI,USA,22.94,2025-08-18,56.99,1.50,55.19%,7.78,24.252,28.522,674,95.83%,83.25%  (  +2.73%),14.67%,"35,614",8,5,5,82,Auto Parts,
HD,USA,373.35,2025-08-19,56.98,6.29,-2.93%,2.28,4.248,5.405,"1,526",18.65%,25.61%  (  +0.48%),26.55%,"210,916",8,5,5,72,Home Improvement Retail,"LOW, 0.91(6M)"
COHR,USA,102.45,2025-08-19,71.62,3.49,19.27%,2.85,11.609,12.723,513,38.84%,57.65%  (  -2.25%),22.91%,"72,837",4,5,5,70,Scientific & Technical Instruments,
SE,USA,159.82,2025-08-19,54.06,5.87,24.79%,4.88,10.775,12.702,"4,301",40.21%,60.82%  (  +0.42%),69.54%,"337,191",9,4,5,85,Internet Retail,
OKLO,USA,74.61,2025-08-19,67.24,5.57,120.08%,-,15.171,19.085,"11,625",85.27%,104.00%  (  -0.71%),33.71%,"487,258",6,4,4,70,Utilities - Regulated Electric,
CAVA,USA,88.39,2025-08-19,54.80,3.32,-17.29%,9.86,11.693,0.000,"1,728",44.23%,61.53%  (  -1.23%),40.52%,"213,092",5,4,4,88,Restaurants,
ONON,Switzerland,50.56,2025-08-19,41.60,1.75,-3.27%,5.72,10.457,10.672,673,35.85%,51.75%  (  +0.32%),32.80%,"310,384",9,5,5,90,Footwear & Accessories,
BIDU,USA,0,2025-08-20,,,,,6.357,8.801,"4,689",41.13%,42.65%  (  +0.58%),39.16%,"477,478",10,4,4,77,,
EL,USA,0,2025-08-20,,,,,10.324,12.152,548,49.08%,52.49%  (  +0.11%),25.73%,"282,497",8,4,4,60,,
10:09:45 AM,,,,,,,,,,,,,,,,,,,,
