SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ONB,USA,22.77,2025-07-22,58.33,0.56,6.61%,2.80,8.394,7.235,"1,134",27.10%,32.72%  (  -4.30%),37.80%,"6,411",7,5,5,85,Banks - Regional,
DHR,USA,193.30,2025-07-22,42.07,5.24,-11.90%,5.81,5.419,6.044,"2,552",23.09%,36.19%  (  -0.04%),42.78%,"89,758",8,5,5,75,Diagnostics & Research,
RTX,USA,150.17,2025-07-22,67.44,2.51,17.44%,2.45,4.537,4.605,"10,530",19.28%,27.35%  (  +0.40%),32.37%,"221,110",8,4,4,78,Aerospace & Defense,
PHM,USA,109.29,2025-07-22,54.09,3.41,-3.64%,1.22,5.330,5.893,"2,699",33.65%,38.74%  (  -0.78%),31.92%,"48,329",9,4,4,78,Residential Construction,
SYF,USA,69.30,2025-07-22,63.70,1.51,15.40%,1.35,7.935,7.971,"7,034",24.75%,36.04%  (  +0.15%),17.87%,"61,957",9,4,4,68,Credit Services,
LMT,USA,471.47,2025-07-22,53.03,9.07,-4.18%,1.54,4.191,4.916,"6,389",26.84%,28.95%  (  +0.19%),54.47%,"118,909",6,4,4,85,Aerospace & Defense,"NOC, 0.84(6M)"
THC,USA,173.39,2025-07-22,55.44,5.22,18.94%,0.78,10.520,10.413,"1,187",29.51%,47.54%  (  +5.18%),51.04%,"35,246",10,5,5,75,Medical Care Facilities,
KEY,USA,17.97,2025-07-22,61.64,0.38,6.39%,2.13,4.358,4.603,"5,204",21.89%,30.33%  (  +0.10%),16.35%,"227,019",7,4,4,70,Banks - Regional,
IQV,USA,158.64,2025-07-22,50.75,4.69,-14.16%,1.77,8.024,10.491,"1,729",27.24%,46.06%  (  +0.92%),54.74%,"22,893",8,4,4,78,Diagnostics & Research,
SHW,USA,339.86,2025-07-22,42.64,6.84,-4.80%,3.70,6.291,5.994,"1,230",25.70%,26.28%  (  -0.24%),32.04%,"19,704",6,4,5,75,Specialty Chemicals,
PM,USA,183.27,2025-07-22,57.74,3.29,24.01%,7.47,4.186,5.311,"16,553",18.04%,30.32%  (  -0.96%),54.46%,"226,120",7,5,5,78,Tobacco,
BKR,USA,38.68,2025-07-22,48.51,1.01,-4.96%,1.38,7.460,7.713,"1,811",24.37%,34.83%  (  -0.48%),29.65%,"108,221",5,5,5,70,Oil & Gas Equipment & Services,
TXN,USA,216.64,2025-07-22,66.41,4.35,13.90%,12.26,5.188,5.866,"15,211",20.14%,34.49%  (  +1.54%),23.53%,"253,428",8,4,4,65,Semiconductors,
SAP,USA,306.02,2025-07-22,56.02,5.12,14.68%,9.47,12.280,7.268,714,20.00%,31.46%  (  -0.45%),36.68%,"26,044",10,5,5,80,Software - Application,
ISRG,USA,512.64,2025-07-22,39.76,11.92,-3.44%,21.08,6.379,6.998,"3,609",24.21%,38.09%  (  +0.23%),42.67%,"81,232",5,5,5,80,Medical Instruments & Supplies,
MTDR,USA,50.09,2025-07-22,52.60,1.73,-2.58%,1.70,8.565,10.229,"1,128",38.97%,47.37%  (  +1.68%),32.52%,"63,742",10,5,5,76,Oil & Gas E&P,
COF,USA,216.62,2025-07-22,61.04,4.34,17.63%,2.57,5.428,5.253,"6,647",22.40%,33.11%  (  -0.22%),17.80%,"178,005",10,5,5,66,Credit Services,"AXP, 0.82(6M)"
EQT,USA,59.18,2025-07-22,60.58,1.80,21.07%,5.83,4.799,5.841,"55,370",32.49%,38.89%  (  -0.45%),26.09%,"322,336",7,5,4,78,Oil & Gas E&P,
PEGA,USA,50.31,2025-07-22,46.59,1.61,13.29%,5.24,13.084,14.674,720,29.67%,64.30%  (  -1.11%),69.70%,"29,942",6,5,5,86,Software - Application,
CB,Switzerland,277.60,2025-07-22,41.48,4.63,-1.98%,1.97,5.229,4.872,863,17.51%,21.29%  (  -1.86%),20.71%,"30,213",9,4,4,67,Insurance - Property & Casualty,
APH,USA,100.55,2025-07-23,70.28,1.84,34.72%,7.25,8.692,8.333,"3,382",15.06%,35.89%  (  -0.63%),41.96%,"105,445",9,5,4,88,Electronic Components,
T,USA,26.95,2025-07-23,37.19,0.48,7.17%,1.58,4.607,4.676,"22,047",18.81%,27.40%  (  -0.45%),41.07%,"1,130,496",5,5,5,81,Telecom Services,"VZ, 0.88(6M)"
HAS,USA,75.92,2025-07-23,61.85,1.75,18.88%,2.49,9.352,8.742,"2,383",26.26%,39.03%  (  +0.94%),35.21%,"55,768",8,5,4,72,Leisure,
LW,USA,50.00,2025-07-23,35.88,1.59,-18.41%,1.10,10.681,12.175,"1,893",22.18%,54.60%  (  +1.08%),63.72%,"165,883",8,4,4,72,Packaged Foods,
GD,USA,300.00,2025-07-23,65.48,4.50,8.55%,1.64,3.699,3.428,757,13.09%,21.48%  (  +0.39%),22.12%,"38,346",8,4,4,80,Aerospace & Defense,
FI,USA,165.71,2025-07-23,43.10,3.62,-16.83%,4.44,4.973,6.769,"3,130",22.30%,38.72%  (  -1.23%),57.28%,"114,853",5,4,5,85,Information Technology Services,
CME,USA,277.53,2025-07-23,54.19,4.86,11.63%,15.91,4.236,5.216,"1,465",17.33%,23.34%  (  +0.37%),44.04%,"52,612",4,4,4,88,Financial Data & Stock Exchanges,
BSX,USA,103.19,2025-07-23,49.34,1.89,6.72%,8.70,5.989,4.577,"7,592",16.80%,27.70%  (  +0.12%),34.26%,"223,331",9,5,5,85,Medical Devices,
FCX,USA,43.98,2025-07-23,52.67,1.54,8.15%,2.58,3.516,5.227,"47,908",34.86%,38.04%  (  -0.63%),17.28%,"1,053,339",10,4,4,70,Copper,
NEE,USA,74.77,2025-07-23,58.55,1.86,2.56%,6.23,4.184,4.698,"13,895",25.19%,29.40%  (  +0.96%),25.55%,"639,380",7,4,5,78,Utilities - Regulated Electric,"D, 0.85(6M)"
GEV,USA,561.17,2025-07-23,75.43,17.57,52.95%,4.29,8.485,7.957,"16,248",28.67%,50.67%  (  -1.35%),21.14%,"174,764",9,5,5,85,Specialty Industrial Machinery,
HLT,USA,273.47,2025-07-23,64.71,4.94,11.44%,5.75,5.769,4.125,"2,236",18.11%,25.69%  (  unch),16.64%,"88,887",6,4,4,65,Lodging,"MAR, 0.9(6M)"
BANC,USA,14.44,2025-07-23,51.99,0.37,-2.72%,1.25,9.946,8.696,"6,796",24.29%,42.38%  (  -0.74%),38.98%,"45,939",5,5,5,66,Banks - Regional,
GOOG,USA,183.77,2025-07-23,63.83,4.28,5.00%,6.19,6.448,6.359,"164,081",22.87%,36.51%  (  -0.06%),43.51%,"1,472,341",5,5,5,85,Internet Content & Information,
KNX,USA,45.07,2025-07-23,48.24,1.38,-8.83%,0.99,8.756,8.978,578,29.72%,41.24%  (  -0.28%),43.20%,"24,453",4,4,5,65,Trucking,
NOW,USA,966.97,2025-07-23,43.20,25.00,-0.68%,17.47,7.196,8.206,"12,153",25.63%,43.60%  (  -1.15%),40.50%,"103,854",8,5,5,90,Software - Application,
WH,USA,86.59,2025-07-23,55.76,2.15,-5.92%,4.55,6.149,7.176,"1,005",25.36%,32.04%  (  +0.25%),41.15%,"6,691",4,5,5,60,Lodging,
NLY,USA,19.69,2025-07-23,56.52,0.31,-0.05%,1.88,2.354,3.292,"5,586",16.02%,21.13%  (  -0.82%),15.29%,"155,462",9,4,4,75,REIT - Mortgage,
ALK,USA,51.65,2025-07-23,54.12,1.92,-6.23%,0.50,7.012,10.864,"2,222",41.38%,49.05%  (  -0.50%),31.37%,"92,377",9,5,4,82,Airlines,
ORLY,USA,91.24,2025-07-23,51.06,1.82,5.66%,4.62,6.793,6.509,"6,576",21.52%,28.84%  (  -0.66%),40.61%,"86,994",5,5,5,78,Auto Parts,
CMG,USA,53.38,2025-07-23,46.18,1.33,-3.48%,6.26,8.761,7.397,"37,709",31.35%,40.15%  (  -0.72%),40.62%,"933,309",7,4,4,75,Restaurants,
TMUS,USA,228.74,2025-07-23,43.33,4.22,-4.01%,3.14,4.375,5.249,"4,530",23.95%,29.83%  (  -0.86%),43.92%,"150,133",4,4,4,90,Telecom Services,
CSX,USA,33.26,2025-07-23,56.07,0.60,3.32%,4.37,4.578,4.269,"9,613",17.10%,28.74%  (  -0.72%),30.60%,"368,715",5,4,4,64,Railroads,
SEI,USA,29.88,2025-07-23,52.16,1.85,25.11%,5.43,12.508,20.047,"1,524",72.57%,92.98%  (  +5.69%),50.56%,"36,916",10,5,5,75,Oil & Gas Equipment & Services,
MAT,USA,19.60,2025-07-23,50.42,0.45,3.67%,1.17,9.019,9.781,582,22.53%,42.28%  (  -1.08%),36.50%,"43,031",5,4,4,70,Leisure,
CCI,USA,103.79,2025-07-23,56.97,1.97,3.52%,7.55,4.737,6.006,"1,515",16.14%,26.27%  (  -0.14%),22.52%,"81,525",6,4,4,65,REIT - Specialty,
GOOGL,USA,182.97,2025-07-23,63.83,4.29,5.50%,6.20,6.450,6.417,"363,824",24.02%,37.12%  (  +0.37%),44.71%,"3,505,115",8,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
IBM,USA,281.92,2025-07-23,49.00,4.90,15.70%,4.17,6.411,7.136,"11,568",17.46%,37.36%  (  -1.25%),48.51%,"315,394",10,4,4,74,Information Technology Services,"ORCL, 0.8(6M)"
TMO,USA,416.31,2025-07-23,49.75,11.95,-16.84%,3.66,4.244,6.318,"2,255",26.51%,38.72%  (  -0.23%),49.64%,"91,203",6,5,5,75,Diagnostics & Research,
NBIS,Netherlands,53.31,2025-07-23,60.74,3.69,61.38%,78.72,7.994,14.026,"65,207",94.25%,84.71%  (  -3.22%),16.53%,"497,231",10,5,5,65,Software - Infrastructure,
INFY,USA,18.50,2025-07-23,51.49,0.31,-8.79%,3.99,4.594,3.189,"12,960",22.91%,25.56%  (  -12.83%),27.53%,"58,260",5,4,4,80,Information Technology Services,
NDAQ,USA,89.04,2025-07-24,56.97,1.29,12.55%,6.54,5.897,5.409,862,14.79%,24.28%  (  +1.08%),22.61%,"28,073",7,4,4,82,Financial Data & Stock Exchanges,
FLEX,Singapore,51.85,2025-07-24,72.77,1.19,32.93%,0.75,9.508,9.907,"1,906",24.05%,41.14%  (  +2.82%),24.49%,"52,687",6,5,5,80,Electronic Components,
VLO,USA,143.19,2025-07-24,53.33,4.07,9.01%,0.35,3.390,4.286,"12,086",32.37%,31.57%  (  +0.44%),11.80%,"142,982",6,4,4,55,Oil & Gas Refining & Marketing,
UNP,USA,231.18,2025-07-24,51.80,3.50,-0.95%,5.70,3.215,3.997,"2,234",13.98%,23.72%  (  -0.02%),25.80%,"119,341",8,4,4,68,Railroads,"NSC, 0.89(6M)"
NOK,USA,4.75,2025-07-24,24.38,0.11,-1.75%,1.25,7.690,8.305,"2,462",18.72%,41.13%  (  +0.24%),13.78%,"243,790",6,4,4,65,Communication Equipment,
TRU,USA,91.33,2025-07-24,55.24,2.85,-1.03%,4.19,9.676,10.734,"1,405",26.94%,49.45%  (  +4.60%),47.79%,"15,866",4,4,5,75,Financial Data & Stock Exchanges,
HON,USA,236.88,2025-07-24,60.92,3.50,8.66%,3.88,3.953,4.286,"2,867",14.49%,24.26%  (  -0.28%),24.32%,"160,112",9,4,4,75,Conglomerates,"MMM, 0.84(6M)"
FTI,UK,32.95,2025-07-24,41.21,0.88,10.76%,1.49,8.879,8.528,947,26.69%,38.97%  (  +0.19%),41.08%,"18,041",10,5,4,86,Oil & Gas Equipment & Services,
DOV,USA,187.84,2025-07-24,59.94,3.31,0.21%,3.24,6.240,6.591,999,15.14%,29.07%  (  +0.35%),28.06%,"23,991",7,4,4,78,Specialty Industrial Machinery,"GGG, 0.8(6M)"
CNP,USA,36.09,2025-07-24,46.38,0.55,6.72%,2.63,4.296,4.961,"2,358",12.51%,21.34%  (  -0.77%),29.77%,"31,645",9,4,4,85,Utilities - Regulated Electric,"DTE, 0.84(6M)"
TSCO,USA,56.04,2025-07-24,58.65,1.43,3.18%,1.99,4.649,5.212,"3,451",26.49%,32.66%  (  -0.16%),35.05%,"88,117",9,4,4,58,Specialty Retail,
STM,USA,31.87,2025-07-24,60.14,0.88,23.72%,2.30,10.004,10.062,823,43.47%,43.91%  (  +0.25%),19.27%,"116,952",9,4,4,45,Semiconductors,
KDP,USA,33.21,2025-07-24,47.80,0.55,-0.76%,2.91,5.362,5.713,"2,663",13.65%,24.62%  (  -0.73%),46.88%,"64,965",10,5,5,82,Beverages - Non-Alcoholic,
MBLY,USA,15.85,2025-07-24,42.17,0.98,0.05%,7.81,13.753,10.411,"15,311",61.78%,67.02%  (  -0.06%),29.06%,"332,285",8,4,4,80,Auto Parts,
DAR,USA,35.62,2025-07-24,45.00,1.30,0.57%,0.99,10.730,10.938,"4,619",44.85%,52.99%  (  +4.40%),46.59%,"103,020",9,5,5,62,Packaged Foods,
ORI,USA,36.72,2025-07-24,43.82,0.67,1.34%,1.09,5.571,7.077,542,19.45%,28.59%  (  +0.75%),44.65%,"14,084",6,4,4,81,Insurance - Property & Casualty,
LHX,USA,263.66,2025-07-24,72.79,4.47,15.37%,2.32,5.904,5.566,530,17.14%,23.25%  (  -1.00%),26.66%,"20,362",9,4,4,73,Aerospace & Defense,
BX,USA,165.92,2025-07-24,70.77,3.96,5.17%,15.94,3.978,5.190,"27,315",28.19%,34.15%  (  +0.59%),20.54%,"318,755",6,4,4,85,Asset Management,
DLR,USA,172.98,2025-07-24,53.11,3.24,2.90%,10.35,4.575,4.912,752,16.61%,32.13%  (  -0.74%),34.32%,"62,073",5,5,5,90,REIT - Specialty,
BYD,USA,81.69,2025-07-24,58.07,2.04,13.34%,1.68,8.027,7.977,"1,979",29.76%,30.59%  (  -3.14%),27.35%,"40,589",8,4,4,82,Resorts & Casinos,
DECK,USA,97.88,2025-07-24,37.38,3.41,-34.16%,2.93,8.505,12.686,"18,044",30.71%,64.73%  (  -0.03%),61.92%,"145,193",10,4,4,85,Footwear & Accessories,
EW,USA,76.14,2025-07-24,46.77,1.52,5.42%,8.06,8.747,7.666,"8,380",16.21%,34.76%  (  -0.47%),40.64%,"64,903",8,4,4,78,Medical Devices,
WY,USA,25.90,2025-07-24,47.20,0.60,-10.58%,2.65,5.575,6.566,900,24.54%,28.90%  (  -1.67%),29.83%,"33,955",8,5,5,75,REIT - Specialty,
NEM,USA,58.45,2025-07-24,52.34,1.80,20.82%,3.34,5.503,6.856,"47,179",37.66%,41.35%  (  -0.11%),41.71%,"1,001,388",10,4,4,85,Gold,
DOC,USA,18.26,2025-07-24,58.27,0.37,-7.94%,4.64,5.974,7.012,553,17.71%,26.54%  (  -3.16%),44.97%,"30,202",10,5,5,65,REIT - Healthcare Facilities,
SKX,USA,63.07,2025-07-24,65.12,0.29,0.80%,1.03,10.335,12.228,581,3.06%,8.17%  (  +0.27%),3.96%,"78,268",6,4,4,65,Footwear & Accessories,
HTGC,USA,19.22,2025-07-24,74.73,0.26,1.10%,6.86,5.358,5.828,"1,645",11.66%,25.73%  (  +2.37%),39.44%,"26,331",7,4,4,80,Asset Management,
CG,USA,58.19,2025-07-24,75.06,1.56,20.70%,3.70,5.836,9.327,"2,563",25.80%,41.28%  (  +0.37%),22.66%,"65,057",6,4,4,80,Asset Management,
CHTR,USA,379.62,2025-07-25,40.01,10.19,2.98%,1.05,8.695,7.919,"1,396",29.60%,45.87%  (  +0.02%),47.98%,"43,752",6,4,4,72,Telecom Services,
CNC,USA,30.41,2025-07-25,16.45,2.07,-48.69%,0.09,6.323,8.975,"42,810",148.19%,52.38%  (  +1.14%),70.51%,"382,166",5,4,4,66,Healthcare Plans,
HCA,USA,362.58,2025-07-25,37.65,9.59,4.54%,1.22,8.597,7.649,"1,853",20.04%,34.75%  (  -0.08%),49.26%,"48,040",7,4,4,80,Medical Care Facilities,
PSX,USA,123.67,2025-07-25,49.29,3.37,1.84%,0.37,3.307,4.609,"3,362",28.18%,32.37%  (  +1.49%),23.47%,"88,988",10,4,4,53,Oil & Gas Refining & Marketing,
AON,Ireland,354.56,2025-07-25,47.59,6.46,-4.11%,4.68,5.601,6.390,"3,606",19.79%,27.71%  (  +0.03%),50.10%,"12,956",8,4,4,75,Insurance Brokers,
FLG,USA,11.16,2025-07-25,48.20,0.37,-0.28%,0.76,7.973,9.792,"2,571",35.10%,43.78%  (  -1.03%),22.59%,"538,253",8,4,4,60,Banks - Regional,
EPD,USA,31.50,2025-07-28,50.21,0.47,-0.49%,1.21,2.740,3.586,"5,760",14.09%,19.27%  (  +0.16%),37.49%,"211,883",9,5,5,72,Oil & Gas Midstream,
CDNS,USA,314.58,2025-07-28,54.67,7.47,9.15%,17.62,8.011,8.201,"1,269",20.67%,36.53%  (  +1.22%),26.34%,"54,127",10,5,5,88,Software - Application,
NOV,USA,12.72,2025-07-28,45.24,0.44,-10.04%,0.54,8.537,9.995,594,36.77%,42.71%  (  +1.11%),24.91%,"56,018",4,4,4,65,Oil & Gas Equipment & Services,
WELL,USA,157.55,2025-07-28,60.80,3.04,11.38%,12.05,5.618,5.335,700,18.15%,23.11%  (  -1.87%),21.01%,"26,044",8,5,5,85,REIT - Healthcare Facilities,
EXEL,USA,44.81,2025-07-28,55.14,1.59,23.43%,5.32,8.292,9.833,"1,110",39.93%,42.88%  (  +1.19%),45.27%,"51,925",6,4,5,85,Biotechnology,
NUE,USA,137.79,2025-07-28,61.23,3.70,5.33%,1.04,5.258,5.868,"2,641",32.52%,34.40%  (  +0.56%),18.80%,"105,400",8,5,5,75,Steel,
WM,USA,225.86,2025-07-28,42.40,3.44,1.45%,3.97,4.571,5.321,782,14.82%,23.62%  (  +0.31%),52.34%,"48,089",7,4,4,85,Waste Management,
ALKS,Ireland,29.20,2025-07-29,45.50,0.81,-3.45%,3.18,9.332,21.676,"1,216",21.77%,87.74%  (  +0.75%),93.15%,"26,197",10,4,4,80,Drug Manufacturers - Specialty & Generic,
MRK,USA,82.43,2025-07-29,55.35,1.95,-10.28%,3.25,4.913,6.729,"26,544",23.57%,35.17%  (  -0.25%),49.49%,"744,987",10,4,4,75,Drug Manufacturers - General,
ARCC,USA,23.06,2025-07-29,73.26,0.29,5.49%,5.30,3.866,3.937,"2,882",13.59%,17.60%  (  +0.61%),18.15%,"147,752",10,5,5,78,Asset Management,
UPS,USA,99.63,2025-07-29,46.04,2.01,-14.20%,0.93,6.554,7.619,"22,606",22.30%,37.89%  (  +0.45%),39.60%,"421,400",6,4,4,70,Integrated Freight & Logistics,"FDX, 0.9(6M)"
UNH,USA,292.49,2025-07-29,38.34,8.67,-38.95%,0.65,4.351,9.216,"164,086",31.00%,48.16%  (  -1.77%),52.96%,"1,438,703",10,4,5,58,Healthcare Plans,
WGS,USA,80.47,2025-07-29,48.39,5.14,3.05%,6.95,22.637,23.905,"2,165",81.96%,116.95%  (  +9.44%),59.43%,"56,606",10,5,5,80,Diagnostics & Research,
AZN,USA,70.08,2025-07-29,45.90,1.23,-1.13%,3.95,4.892,5.093,"2,425",19.92%,32.41%  (  +3.73%),48.93%,"140,703",9,5,4,85,Drug Manufacturers - General,
AMT,USA,223.36,2025-07-29,57.45,4.19,7.52%,9.93,5.927,5.862,"1,357",16.46%,25.29%  (  -0.07%),25.65%,"59,881",8,5,5,70,REIT - Specialty,
RCL,Liberia,339.23,2025-07-29,77.10,8.42,43.42%,5.50,6.458,7.640,"4,893",27.57%,40.91%  (  -0.52%),27.15%,"151,668",8,5,5,82,Travel Services,
SPOT,Luxembourg,705.55,2025-07-29,47.76,23.58,28.59%,8.13,10.342,11.383,"7,891",34.48%,57.59%  (  -0.17%),53.98%,"133,024",7,4,4,80,Internet Content & Information,
BRSL,UK,14.51,2025-07-29,62.78,0.43,-1.35%,1.03,0.000,11.342,"2,518",65.83%,58.99%  (  +16.91%),91.55%,"186,631",7,4,4,68,Gambling,
JCI,Ireland,107.28,2025-07-29,66.66,1.72,24.95%,2.87,6.667,8.517,"1,028",13.96%,35.31%  (  +0.44%),40.75%,"114,667",5,4,4,80,Building Products & Equipment,"IR, 0.82(6M)"
SYY,USA,77.30,2025-07-29,58.22,1.25,3.89%,0.46,5.408,5.279,"2,594",15.75%,20.59%  (  -0.44%),21.69%,"53,708",7,5,5,55,Food Distribution,
CARR,USA,75.43,2025-07-29,59.92,1.31,7.05%,2.81,7.425,6.952,"1,539",15.11%,31.66%  (  +2.69%),23.47%,"104,366",9,4,4,82,Building Products & Equipment,
V,USA,349.90,2025-07-29,46.41,6.60,6.24%,18.04,3.450,4.950,"12,754",26.22%,25.82%  (  -0.82%),33.22%,"382,441",8,5,5,85,Credit Services,"MA, 0.92(6M)"
MDLZ,USA,67.47,2025-07-29,49.80,1.16,3.51%,2.40,3.542,4.287,"2,076",17.78%,22.88%  (  +0.73%),41.73%,"130,214",7,4,4,68,Confectioners,
FTAI,Cayman Islands,115.15,2025-07-29,47.59,5.24,-8.21%,6.13,10.434,12.814,"1,630",42.73%,68.55%  (  -0.68%),35.59%,"97,204",10,5,5,60,Rental & Leasing Services,
RSG,USA,241.35,2025-07-29,43.59,3.86,6.60%,4.66,4.541,5.488,844,16.23%,23.84%  (  +1.08%),56.37%,"10,097",6,4,5,88,Waste Management,
TER,USA,91.98,2025-07-29,53.85,3.29,-11.03%,5.08,11.190,12.130,"15,274",36.74%,54.62%  (  -0.21%),42.71%,"113,560",7,4,4,68,Semiconductor Equipment & Materials,
EA,USA,149.35,2025-07-29,42.28,2.56,2.19%,5.04,5.607,5.917,"2,178",17.38%,29.37%  (  -0.26%),36.90%,"77,804",4,4,4,80,Electronic Gaming & Multimedia,
CZR,USA,30.00,2025-07-29,55.17,1.15,-9.44%,0.55,6.757,9.182,"3,096",47.35%,50.58%  (  -1.32%),29.28%,"306,517",9,4,4,80,Resorts & Casinos,
STX,Ireland,147.12,2025-07-29,66.75,3.82,43.68%,3.66,6.988,8.518,"6,771",27.65%,44.21%  (  -0.25%),31.56%,"153,157",6,4,4,80,Computer Hardware,
FRSH,USA,13.92,2025-07-29,38.49,0.48,-7.29%,5.46,15.054,16.112,"1,179",34.68%,65.07%  (  -0.43%),48.63%,"54,155",8,4,5,85,Software - Application,
NXT,USA,61.83,2025-07-29,54.66,3.02,38.57%,3.09,15.241,15.952,950,50.52%,67.72%  (  +0.87%),51.68%,"132,498",10,4,5,85,Solar,
