SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
BURL,USA,279.05,2025-08-28,55.40,6.86,7.81%,1.63,8.365,8.124,"2,402",28.05%,47.05%  (  +0.75%),55.05%,"36,348",10,5,5,70,Apparel Retail,
DKS,USA,226.81,2025-08-28,61.63,5.52,9.15%,1.34,9.418,7.035,"7,229",28.70%,44.84%  (  +0.36%),33.64%,"99,265",9,4,4,90,Specialty Retail,
OLLI,USA,130.52,2025-08-28,43.90,3.87,15.00%,3.42,9.977,10.705,507,27.94%,49.35%  (  -0.22%),64.46%,"9,214",10,4,4,82,Discount Stores,
BBY,USA,73.67,2025-08-28,59.73,2.05,-3.76%,0.38,7.920,8.084,"6,725",29.75%,49.38%  (  +2.93%),49.47%,"135,338",5,4,4,70,Specialty Retail,
HRL,USA,28.76,2025-08-28,48.19,0.48,-4.40%,1.33,5.410,4.359,"1,063",17.59%,28.50%  (  +0.76%),37.25%,"46,743",9,4,4,72,Packaged Foods,
DELL,USA,130.99,2025-08-28,48.95,3.95,15.34%,0.92,8.993,8.484,"24,115",37.28%,49.50%  (  -0.35%),33.52%,"612,686",6,5,4,85,Computer Hardware,
ADSK,USA,282.45,2025-08-28,39.89,5.83,-2.71%,9.55,6.319,5.336,"2,332",21.90%,34.02%  (  -0.80%),40.00%,"44,193",6,5,4,80,Software - Application,
IREN,Australia,22.99,2025-08-28,71.46,1.64,103.61%,15.08,12.019,16.189,"82,534",73.95%,116.12%  (  +1.38%),60.14%,"1,767,154",10,4,4,82,Capital Markets,
MRVL,USA,74.26,2025-08-28,48.98,2.96,-10.37%,9.85,9.933,10.275,"56,686",43.77%,65.27%  (  +1.74%),43.01%,"1,152,630",8,5,5,85,Semiconductors,
AFRM,USA,77.95,2025-08-28,58.70,3.64,29.34%,8.36,14.471,13.600,"30,199",57.50%,78.88%  (  -3.25%),35.14%,"459,555",10,4,4,75,Software - Infrastructure,
S,USA,16.42,2025-08-28,40.98,0.62,-20.27%,6.32,13.784,10.026,"9,840",48.88%,62.64%  (  +1.00%),57.10%,"282,918",5,4,4,78,Software - Infrastructure,
BABA,USA,124.19,2025-08-29,58.06,3.26,12.03%,2.01,5.027,6.102,"108,372",30.43%,42.59%  (  +0.19%),30.87%,"2,438,951",7,5,5,85,Internet Retail,
SIG,Bermuda,87.83,2025-09-02,62.60,3.07,23.04%,0.54,12.269,13.398,"2,359",42.11%,67.01%  (  +0.15%),66.48%,"19,762",7,4,4,80,Luxury Goods,
ZS,USA,267.68,2025-09-02,37.91,7.32,15.26%,16.36,9.207,10.038,"4,118",24.81%,53.68%  (  -0.16%),57.14%,"127,168",4,5,5,85,Software - Infrastructure,
DLTR,USA,111.98,2025-09-03,49.18,2.38,33.80%,0.95,12.226,8.844,"8,386",15.62%,43.56%  (  -1.72%),28.35%,"223,952",7,4,4,65,Discount Stores,
CRM,USA,243.74,2025-09-03,42.83,5.89,-16.46%,6.04,7.884,8.619,"42,057",25.03%,45.38%  (  +1.30%),66.77%,"604,026",6,4,4,90,Software - Application,"ORCL, 0.81(12M)"
CRDO,Cayman Islands,120.10,2025-09-03,60.07,6.83,73.82%,47.20,22.127,19.441,"8,129",65.80%,95.52%  (  -2.13%),50.89%,"149,480",9,5,5,88,Semiconductors,
RH,USA,221.19,2025-09-04,50.57,13.75,-19.56%,1.27,14.108,16.243,"12,490",68.13%,87.83%  (  -0.39%),55.01%,"84,084",5,4,4,80,Specialty Retail,
KR,USA,68.99,2025-09-05,41.44,1.55,4.34%,0.31,5.501,5.945,"7,637",23.47%,29.97%  (  -0.04%),50.05%,"207,028",7,4,4,75,Grocery Stores,
AVAV,USA,245.90,2025-09-09,48.33,10.85,33.29%,14.79,13.534,6.068,"3,120",34.67%,65.68%  (  +0.02%),80.64%,"33,302",9,5,5,85,Aerospace & Defense,
ORCL,USA,234.21,2025-09-15,43.70,7.18,28.91%,11.46,8.764,10.545,"44,260",32.04%,52.82%  (  +0.13%),72.65%,"900,784",6,4,4,85,Software - Infrastructure,"MSFT, 0.86(6M)"
JEF,USA,64.07,2025-09-24,68.82,1.62,3.45%,1.47,7.531,10.473,"1,524",28.95%,32.85%  (  +0.46%),13.43%,"44,671",7,4,4,0,Capital Markets,
ACN,Ireland,255.42,2025-09-25,44.34,6.06,-20.81%,2.32,5.945,8.395,"11,029",28.33%,36.90%  (  +2.22%),67.76%,"119,036",9,4,4,95,Information Technology Services,
KMX,USA,59.67,2025-09-25,51.54,1.65,-17.93%,0.33,10.141,13.736,740,30.05%,41.22%  (  +0.89%),38.01%,"63,913",5,4,4,85,Auto & Truck Dealerships,
COST,USA,941.34,2025-09-25,39.06,15.72,-3.45%,1.55,3.594,5.751,"40,208",16.77%,24.84%  (  +0.60%),30.72%,"255,331",4,4,4,92,Discount Stores,
JBL,USA,208.37,2025-09-25,42.50,6.04,25.40%,0.78,9.055,12.387,552,33.60%,36.34%  (  +1.01%),30.91%,"34,203",9,5,5,85,Electronic Components,
NKE,USA,78.65,2025-09-25,62.50,1.84,11.73%,2.50,8.696,0.000,"22,420",24.28%,32.55%  (  +2.50%),28.39%,"1,439,086",8,4,4,55,Footwear & Accessories,"UA, 0.88(6M)"
MU,USA,116.50,2025-09-25,48.98,4.29,16.44%,3.86,10.313,12.357,"63,125",42.18%,53.26%  (  +0.91%),32.82%,"1,641,045",7,5,5,88,Semiconductors,
CCL,Panama,31.87,2025-09-26,67.03,0.88,30.04%,1.59,5.606,0.000,"54,140",31.81%,40.96%  (  +0.79%),16.86%,"1,327,751",10,5,5,96,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,10.70,2025-09-26,65.24,0.59,56.64%,71.13,0.000,16.768,"23,153",61.44%,72.00%  (  +4.63%),65.34%,"242,648",10,5,5,0,Uranium,
LEVI,USA,21.97,2025-10-01,68.30,0.56,23.95%,1.37,11.735,0.000,"1,230",25.73%,33.70%  (  +2.10%),12.94%,"52,336",9,4,5,85,Apparel Manufacturing,
STZ,USA,158.37,2025-10-02,33.59,4.22,-16.06%,2.78,5.315,0.000,"20,999",26.70%,31.42%  (  +1.45%),37.69%,"120,158",8,4,4,65,Beverages - Brewers,
MKC,USA,70.33,2025-10-07,47.83,1.41,-7.21%,2.80,5.927,0.000,"4,423",19.29%,23.61%  (  +0.26%),29.46%,"27,067",8,4,4,65,Packaged Foods,
PEP,USA,147.00,2025-10-09,54.50,2.58,1.31%,2.19,3.516,0.000,"25,052",29.31%,20.68%  (  -0.13%),27.78%,"487,105",8,4,4,65,Beverages - Non-Alcoholic,"KO, 0.89(6M)"
PGR,USA,246.03,2025-10-09,46.65,4.42,-5.44%,1.75,0.959,0.000,"1,128",19.30%,23.12%  (  +0.48%),8.44%,"54,053",7,4,4,78,Insurance - Property & Casualty,
DAL,USA,61.15,2025-10-09,62.95,1.90,11.11%,0.64,7.592,0.000,"67,226",39.98%,42.10%  (  -0.81%),19.45%,"944,825",5,5,5,96,Airlines,"UAL, 0.94(6M)"
07:02:43 PM,,,,,,,,,,,,,,,,,,,,
