SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
STZ,USA,176.97,2025-07-01,38.41,4.23,-15.96%,3.09,4.822,8.391,"9,093",21.06%,36.77%  (  +1.12%),53.19%,"92,563",8,4,4,75,Beverages - Brewers,
DAL,USA,48.98,2025-07-10,55.41,1.74,-8.61%,0.52,7.622,0.000,"23,918",40.87%,43.07%  (  +1.21%),23.91%,"821,252",7,5,5,78,Airlines,"UAL, 0.94(6M)"
PGR,USA,282.17,2025-07-10,51.94,6.21,9.49%,2.11,2.117,0.000,"1,303",20.03%,23.69%  (  +1.29%),12.78%,"58,922",6,4,4,80,Insurance - Property & Casualty,
JPM,USA,264.22,2025-07-15,60.23,4.86,10.13%,2.58,3.712,0.000,"32,174",16.53%,21.29%  (  +0.47%),10.17%,"816,686",6,4,4,88,Banks - Diversified,"BAC, 0.85(6M)"
C,USA,76.40,2025-07-15,63.98,1.70,9.93%,0.85,3.872,0.000,"36,664",24.87%,26.22%  (  +1.34%),12.59%,"1,881,055",7,4,5,85,Banks - Diversified,
BK,USA,88.33,2025-07-15,57.83,1.62,11.46%,1.58,4.597,0.000,"1,668",13.74%,22.85%  (  +2.61%),17.56%,"73,494",6,4,4,88,Banks - Diversified,"STT, 0.83(6M)"
WFC,USA,75.38,2025-07-15,59.63,1.79,9.46%,1.97,4.664,0.000,"213,927",21.24%,26.41%  (  -1.00%),15.27%,"1,371,488",7,4,4,78,Banks - Diversified,
STT,USA,96.00,2025-07-15,57.21,2.02,3.98%,1.28,5.123,0.000,650,17.73%,28.32%  (  +1.29%),19.43%,"33,759",6,4,4,70,Asset Management,"BK, 0.83(6M)"
BAC,USA,44.36,2025-07-16,62.16,0.95,3.74%,1.68,3.880,0.000,"170,345",19.74%,24.24%  (  +1.36%),12.67%,"3,067,792",9,5,5,85,Banks - Diversified,
MS,USA,128.16,2025-07-16,58.35,2.93,6.45%,1.93,3.772,0.000,"13,372",23.67%,26.35%  (  -2.41%),14.73%,"635,359",9,4,4,80,Capital Markets,"GS, 0.96(6M)"
JNJ,USA,153.22,2025-07-16,48.14,2.55,-2.12%,4.13,2.634,0.000,"19,406",17.83%,18.22%  (  +0.60%),24.76%,"479,084",8,4,4,89,Drug Manufacturers - General,"PFE, 0.83(6M)"
PNC,USA,174.86,2025-07-16,55.95,3.64,-5.35%,2.07,3.948,0.000,"3,031",23.20%,23.93%  (  +0.53%),13.97%,"42,616",8,4,4,82,Banks - Regional,
GS,USA,599.21,2025-07-16,56.40,14.50,6.87%,1.46,4.520,0.000,"11,174",23.53%,26.93%  (  +1.18%),15.74%,"264,974",6,4,4,75,Capital Markets,"MS, 0.96(6M)"
NFLX,USA,1239.66,2025-07-16,71.77,26.65,37.67%,13.23,8.268,0.000,"106,126",22.80%,25.95%  (  +0.42%),9.22%,"560,861",7,5,5,82,Entertainment,
EFX,USA,267.00,2025-07-16,55.22,7.64,1.13%,5.78,8.177,0.000,788,27.91%,33.10%  (  +2.35%),29.44%,"10,066",10,5,5,85,Consulting Services,
ELV,USA,380.07,2025-07-16,41.86,12.80,-11.75%,0.47,7.043,0.000,871,43.23%,33.79%  (  +0.36%),56.23%,"47,168",4,5,5,77,Healthcare Plans,
KMI,USA,28.03,2025-07-16,54.23,0.60,7.42%,4.02,3.613,0.000,"8,841",20.10%,25.05%  (  -0.21%),30.02%,"521,568",8,4,4,80,Oil & Gas Midstream,
ASML,USA,742.78,2025-07-16,56.10,18.27,1.09%,8.87,6.120,0.000,"6,133",28.51%,32.18%  (  +0.56%),6.68%,"151,049",6,5,4,82,Semiconductor Equipment & Materials,
BKR,USA,37.29,2025-07-16,48.87,1.04,-7.05%,1.33,7.460,0.000,"2,786",27.54%,31.45%  (  +0.97%),21.89%,"140,031",5,5,5,72,Oil & Gas Equipment & Services,
UAL,USA,81.62,2025-07-16,60.74,3.53,3.32%,0.46,8.707,0.000,"10,916",42.86%,48.05%  (  +0.42%),22.70%,"698,450",7,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
KNX,USA,44.68,2025-07-16,56.29,1.39,-11.48%,0.98,8.756,0.000,506,41.47%,37.67%  (  +3.12%),34.88%,"33,965",5,4,4,68,Trucking,
NDAQ,USA,83.87,2025-07-16,69.52,1.40,9.07%,6.16,5.897,0.000,729,12.89%,20.18%  (  +0.96%),11.30%,"34,779",4,4,4,90,Financial Data & Stock Exchanges,
LVS,USA,41.35,2025-07-16,56.77,1.27,-7.61%,2.61,6.058,0.000,"6,131",34.88%,37.04%  (  +4.53%),21.45%,"304,728",6,5,5,0,Resorts & Casinos,
ALLY,USA,35.34,2025-07-16,55.11,1.05,-2.28%,0.69,6.819,0.000,713,32.01%,32.51%  (  +0.47%),11.93%,"103,325",6,4,4,70,Credit Services,
FITB,USA,38.45,2025-07-17,54.27,0.86,-7.98%,1.87,4.432,0.000,"1,044",25.42%,27.88%  (  +0.92%),18.02%,"71,934",9,4,4,80,Banks - Regional,
USB,USA,43.90,2025-07-17,57.23,0.93,-4.27%,1.63,3.900,0.000,"4,220",22.27%,32.05%  (  +10.55%),29.55%,"250,273",9,4,5,75,Banks - Regional,
THC,USA,169.89,2025-07-17,69.30,5.12,17.56%,0.77,10.520,0.000,884,39.38%,40.02%  (  +1.28%),31.90%,"43,071",9,5,5,78,Medical Care Facilities,
STX,Ireland,127.64,2025-07-17,84.59,3.72,31.10%,3.17,6.988,0.000,"16,003",43.42%,30.96%  (  +1.05%),8.67%,"158,505",7,4,4,77,Computer Hardware,
UNP,USA,220.87,2025-07-17,46.95,4.19,-6.50%,5.44,3.215,0.000,"3,262",24.82%,22.14%  (  +1.59%),20.26%,"116,465",6,4,4,68,Railroads,"NSC, 0.89(6M)"
HAL,USA,20.01,2025-07-17,44.62,0.73,-24.60%,0.76,4.452,0.000,"17,813",33.03%,38.81%  (  +0.50%),33.86%,"582,574",4,4,4,70,Oil & Gas Equipment & Services,
ALK,USA,51.11,2025-07-17,51.38,1.97,-4.28%,0.49,8.682,0.000,790,48.33%,45.01%  (  +0.08%),23.91%,"87,385",8,5,5,70,Airlines,
NUE,USA,121.86,2025-07-17,61.88,4.41,-8.31%,0.92,5.258,0.000,"7,841",37.77%,40.27%  (  -1.43%),36.42%,"142,293",10,5,4,85,Steel,
KVUE,USA,21.68,2025-07-17,33.45,0.65,-4.18%,2.72,5.431,0.000,"22,630",30.18%,33.85%  (  +5.20%),43.37%,"406,337",9,4,4,66,Household & Personal Products,
BX,USA,138.76,2025-07-17,49.08,3.95,-11.68%,13.33,3.978,0.000,"15,303",33.79%,31.73%  (  -1.51%),15.73%,"352,418",6,4,4,80,Asset Management,
ABT,USA,132.96,2025-07-17,52.47,2.47,8.75%,5.46,3.858,0.000,"3,144",16.99%,21.71%  (  +0.20%),27.18%,"199,889",9,5,5,88,Medical Devices,
COF,USA,192.86,2025-07-17,55.01,5.74,10.13%,2.29,5.428,0.000,"10,751",35.43%,30.85%  (  +2.95%),14.80%,"184,953",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
ISRG,USA,557.95,2025-07-17,60.87,12.27,6.25%,22.95,6.379,0.000,"2,500",21.29%,26.95%  (  -0.16%),19.28%,"85,607",8,5,5,80,Medical Instruments & Supplies,
FCX,USA,40.86,2025-07-17,63.57,1.30,0.32%,2.40,3.874,0.000,"36,672",34.33%,39.57%  (  +0.55%),20.38%,"1,111,872",7,4,4,74,Copper,
NEM,USA,55.28,2025-07-17,61.59,1.47,16.01%,3.15,5.503,0.000,"35,527",38.37%,31.72%  (  -0.78%),13.82%,"1,008,844",10,4,4,85,Gold,
TSM,USA,202.40,2025-07-17,68.26,5.35,8.90%,10.85,3.882,0.000,"161,089",32.13%,33.16%  (  +1.67%),4.51%,"1,882,455",8,5,5,77,Semiconductors,
HBAN,USA,15.74,2025-07-18,56.23,0.37,0.56%,1.92,4.013,0.000,"1,164",25.76%,27.26%  (  +0.30%),16.27%,"71,836",5,4,4,85,Banks - Regional,
TFC,USA,39.51,2025-07-18,49.62,0.92,-7.98%,2.15,3.580,0.000,"1,504",26.32%,25.88%  (  +1.05%),15.26%,"229,594",7,4,4,65,Banks - Regional,
RF,USA,21.30,2025-07-18,49.14,0.53,-7.63%,2.05,4.289,0.000,"3,034",27.26%,29.27%  (  -0.15%),19.50%,"111,312",8,4,4,76,Banks - Regional,
SLB,,33.24,2025-07-18,41.21,1.04,-17.14%,1.25,3.439,0.000,"27,533",27.01%,32.72%  (  -0.67%),24.56%,"753,795",9,5,5,65,Oil & Gas Equipment & Services,
AXP,USA,295.93,2025-07-18,59.99,6.36,4.88%,2.75,4.528,0.000,"4,291",25.56%,25.15%  (  -0.34%),11.64%,"208,992",7,4,4,78,Credit Services,"COF, 0.82(6M)"
06:08:39 AM,,,,,,,,,,,,,,,,,,,,
