SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
JNJ,USA,153.84,2025-07-16,47.54,2.23,-1.53%,4.14,2.634,4.624,"5,218",17.69%,20.28%  (  +1.10%),33.89%,"480,395",8,4,4,85,Drug Manufacturers - General,"PFE, 0.83(6M)"
MS,USA,130.27,2025-07-16,57.36,2.66,7.02%,1.97,3.772,7.146,"1,747",22.23%,30.28%  (  +1.31%),22.08%,"662,230",9,4,4,80,Capital Markets,"GS, 0.96(6M)"
ASML,USA,769.67,2025-07-16,58.07,17.73,5.66%,9.19,6.120,9.327,"2,467",28.00%,39.43%  (  +1.35%),23.05%,"157,107",7,4,4,85,Semiconductor Equipment & Materials,
KMI,USA,27.76,2025-07-16,50.97,0.55,5.20%,3.98,3.613,6.777,"1,945",17.85%,29.00%  (  +1.16%),39.41%,"527,310",8,4,4,80,Oil & Gas Midstream,
LVS,USA,42.27,2025-07-16,56.35,1.33,-5.65%,2.67,6.058,0.000,"1,728",38.26%,36.66%  (  +1.54%),18.15%,"321,885",8,5,5,0,Resorts & Casinos,
EFX,USA,256.75,2025-07-16,42.23,7.24,-2.22%,5.56,8.177,7.362,922,30.36%,32.46%  (  +0.81%),27.80%,"11,311",10,5,5,85,Consulting Services,
CSX,USA,32.46,2025-07-16,63.71,0.57,0.56%,4.27,4.578,0.000,529,22.54%,24.52%  (  -0.18%),19.83%,"326,998",6,4,5,60,Railroads,
UAL,USA,76.25,2025-07-16,47.10,3.61,-5.50%,0.43,8.707,14.682,"6,535",49.94%,62.25%  (  +4.62%),39.94%,"739,208",6,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
USB,USA,43.04,2025-07-17,47.04,0.85,-6.11%,1.60,3.900,6.774,889,24.72%,27.85%  (  +1.01%),20.00%,"257,839",9,4,5,72,Banks - Regional,
NFLX,USA,1223.65,2025-07-17,60.55,24.67,32.36%,13.06,8.268,10.160,"20,734",20.29%,42.01%  (  +2.62%),41.73%,"583,398",7,5,5,88,Entertainment,
STX,Ireland,130.67,2025-07-17,76.62,3.62,32.66%,3.25,6.988,0.000,"2,896",31.63%,33.60%  (  +1.30%),13.23%,"181,663",6,4,4,80,Computer Hardware,
KVUE,USA,21.44,2025-07-17,37.42,0.56,-5.20%,2.69,5.431,0.000,"1,704",30.91%,26.10%  (  -2.82%),24.83%,"554,891",9,4,4,66,Household & Personal Products,
NEM,USA,58.26,2025-07-17,66.52,1.59,21.86%,3.32,5.503,0.000,"21,189",38.38%,35.28%  (  +0.26%),24.14%,"1,058,404",10,4,4,85,Gold,
FCX,USA,41.44,2025-07-17,59.19,1.25,2.00%,2.43,3.874,0.000,"9,930",28.25%,38.36%  (  +0.31%),17.92%,"1,134,799",6,5,4,85,Copper,
BX,USA,136.34,2025-07-17,44.23,3.63,-13.30%,13.10,3.978,8.468,"1,119",30.66%,35.19%  (  +1.33%),22.61%,"364,758",5,4,4,85,Asset Management,
NUE,USA,122.42,2025-07-17,57.35,4.25,-7.08%,0.93,5.258,0.000,"1,654",41.95%,39.02%  (  +1.61%),31.39%,"145,448",8,5,4,80,Steel,
ABT,USA,132.60,2025-07-17,47.41,2.35,7.57%,5.45,3.858,5.983,"1,586",16.90%,25.14%  (  +1.71%),39.19%,"205,272",10,5,5,88,Medical Devices,
ISRG,USA,513.61,2025-07-17,37.38,13.70,-2.56%,21.12,6.379,7.144,633,25.21%,30.58%  (  +0.40%),26.91%,"101,638",7,5,5,78,Medical Instruments & Supplies,
TSM,USA,215.00,2025-07-17,71.12,4.97,14.57%,11.53,3.882,8.853,"10,177",27.79%,36.27%  (  +1.16%),11.90%,"1,883,097",9,5,5,79,Semiconductors,
HAL,USA,23.21,2025-07-17,67.54,0.75,-11.11%,0.88,4.452,0.000,"4,250",33.75%,39.40%  (  -1.26%),33.72%,"586,562",6,4,4,70,Oil & Gas Equipment & Services,
AXP,USA,293.83,2025-07-18,52.45,6.22,3.40%,2.73,4.528,0.000,"1,363",25.93%,30.62%  (  +1.74%),23.09%,"214,739",7,4,4,78,Credit Services,"COF, 0.82(6M)"
SLB,,36.34,2025-07-18,61.33,0.95,-8.43%,1.37,3.439,0.000,"4,049",25.39%,35.11%  (  +1.00%),30.46%,"771,813",8,5,5,70,Oil & Gas Equipment & Services,
VZ,USA,42.13,2025-07-21,38.07,0.72,-0.88%,1.31,4.111,0.000,"18,859",16.07%,21.47%  (  +0.63%),31.16%,"1,212,429",6,4,4,77,Telecom Services,"T, 0.88(6M)"
PM,USA,182.98,2025-07-22,63.59,3.16,28.51%,7.46,4.186,0.000,"1,743",19.12%,23.53%  (  +0.55%),31.17%,"274,330",9,5,5,90,Tobacco,
GM,USA,48.77,2025-07-22,51.68,1.20,-1.46%,0.25,6.006,0.000,"5,412",28.75%,31.04%  (  +0.71%),19.23%,"692,078",7,4,4,70,Auto Manufacturers,"TSLA, 0.83(6M)"
GE,USA,235.59,2025-07-22,50.48,5.52,21.62%,6.33,5.941,0.000,"15,663",23.54%,33.49%  (  +0.09%),25.04%,"464,701",6,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
BKR,USA,39.71,2025-07-22,64.47,0.95,-1.44%,1.41,7.460,0.000,778,18.87%,33.23%  (  +1.68%),25.98%,"151,441",6,5,5,77,Oil & Gas Equipment & Services,
COF,USA,195.91,2025-07-22,53.95,5.15,10.30%,2.33,5.428,0.000,"3,917",32.23%,30.79%  (  +1.16%),13.38%,"198,656",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
FHN,USA,19.38,2025-07-22,45.95,0.46,1.89%,1.99,5.216,8.279,"1,165",26.18%,37.39%  (  +3.99%),31.88%,"50,940",9,4,4,64,Banks - Regional,
SCHW,USA,88.81,2025-07-22,62.09,1.50,15.49%,6.16,4.887,7.050,"1,643",12.82%,29.79%  (  +1.30%),21.89%,"537,020",7,5,5,90,Capital Markets,"AMTD, 0.84(6M)"
GEV,USA,487.58,2025-07-23,64.39,15.40,44.16%,3.73,8.485,0.000,"1,811",31.86%,43.61%  (  +1.53%),9.85%,"187,293",9,5,5,82,Specialty Industrial Machinery,
T,USA,27.89,2025-07-23,51.86,0.48,13.80%,1.63,4.607,0.000,"21,717",22.42%,23.27%  (  +0.66%),25.91%,"1,384,389",5,5,5,75,Telecom Services,"VZ, 0.88(6M)"
CMG,USA,51.67,2025-07-23,52.74,1.39,-6.73%,6.06,8.761,0.000,"8,209",28.97%,30.20%  (  +0.48%),17.05%,"1,177,321",6,4,4,80,Restaurants,
IBM,USA,283.58,2025-07-23,71.66,5.11,20.04%,4.19,6.411,0.000,"6,995",20.03%,23.35%  (  +0.50%),16.80%,"325,530",10,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
META,USA,701.61,2025-07-23,67.50,16.49,16.27%,10.35,7.974,0.000,"95,537",31.50%,28.63%  (  +0.70%),7.88%,"2,109,763",10,5,5,85,Internet Content & Information,
MCD,USA,294.53,2025-07-23,28.16,4.90,-2.32%,8.19,3.764,0.000,"7,604",13.24%,18.32%  (  +0.29%),14.42%,"252,077",9,4,4,65,Restaurants,"YUM, 0.83(6M)"
AAPL,USA,197.47,2025-07-23,42.88,4.65,-11.91%,7.37,4.108,0.000,"188,877",25.33%,26.75%  (  +0.36%),21.89%,"5,672,426",7,4,4,77,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
HLT,USA,248.70,2025-07-23,52.43,5.06,3.24%,5.23,5.769,0.000,"1,241",22.97%,25.56%  (  +1.25%),16.35%,"98,133",5,4,4,75,Lodging,"MAR, 0.9(6M)"
CHRW,USA,93.82,2025-07-23,44.19,1.82,-7.51%,0.64,8.234,0.000,737,28.19%,24.17%  (  -1.95%),13.39%,"29,473",6,4,4,80,Integrated Freight & Logistics,
FLEX,Singapore,45.07,2025-07-23,72.86,1.21,21.22%,0.65,9.508,0.000,"1,065",25.49%,33.60%  (  +1.95%),9.54%,"23,823",4,5,5,88,Electronic Components,
NBIS,Netherlands,48.71,2025-07-23,64.76,3.41,47.40%,71.86,8.357,15.058,"13,517",83.88%,87.05%  (  -0.41%),20.73%,"469,075",10,5,5,85,Software - Infrastructure,
EQT,USA,58.71,2025-07-23,64.91,1.61,25.94%,5.55,4.799,0.000,"2,084",26.89%,37.22%  (  -0.96%),22.47%,"362,065",5,5,4,85,Oil & Gas E&P,
BA,USA,200.34,2025-07-23,47.28,5.48,17.81%,2.18,5.308,0.000,"20,692",26.98%,31.86%  (  +0.94%),9.80%,"1,300,919",5,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
SPOT,Luxembourg,720.44,2025-07-23,65.72,21.97,40.66%,8.31,10.342,0.000,"2,489",33.27%,38.70%  (  +1.16%),20.74%,"134,300",7,4,4,85,Internet Content & Information,
BSX,USA,101.57,2025-07-23,48.24,2.03,7.26%,8.56,5.989,0.000,993,15.68%,25.69%  (  +0.66%),28.98%,"297,435",9,5,5,88,Medical Devices,
AR,USA,42.42,2025-07-23,67.22,1.39,24.02%,2.84,5.627,0.000,"1,640",33.31%,40.31%  (  +0.74%),17.74%,"267,284",4,4,5,80,Oil & Gas E&P,
VRT,USA,117.07,2025-07-23,64.89,4.75,11.79%,5.31,10.693,0.000,"14,812",42.48%,49.12%  (  +1.90%),5.25%,"754,631",7,5,5,90,Electrical Equipment & Parts,
VKTX,USA,26.80,2025-07-23,47.38,1.56,-35.65%,-,12.052,0.000,"1,459",56.94%,86.52%  (  +4.11%),35.23%,"224,971",6,5,5,72,Biotechnology,
NOW,USA,1007.65,2025-07-23,54.10,21.34,4.72%,18.20,7.196,0.000,777,19.67%,29.53%  (  unch),14.29%,"100,938",7,5,5,88,Software - Application,
TMO,USA,399.59,2025-07-23,42.48,10.84,-23.07%,3.52,4.244,0.000,517,35.19%,32.03%  (  -0.13%),33.40%,"71,217",6,5,5,75,Diagnostics & Research,
NXT,USA,58.88,2025-07-23,60.11,2.68,38.97%,2.91,15.241,0.000,"5,443",53.23%,50.53%  (  +2.22%),13.49%,"119,648",10,5,5,85,Solar,
VLO,USA,140.64,2025-07-24,70.05,3.90,7.56%,0.34,3.389,0.000,"4,997",33.08%,32.67%  (  +0.52%),14.24%,"154,674",8,5,5,65,Oil & Gas Refining & Marketing,
NOK,USA,5.18,2025-07-24,44.93,0.11,8.78%,1.32,7.690,0.000,"1,689",20.85%,33.62%  (  -12.31%),8.27%,"187,505",6,4,4,65,Communication Equipment,
HON,USA,223.38,2025-07-24,52.39,3.28,3.77%,3.66,3.953,0.000,913,17.28%,18.85%  (  +1.02%),9.34%,"203,115",9,4,4,82,Conglomerates,"MMM, 0.84(6M)"
RCL,Liberia,265.67,2025-07-24,59.70,7.26,19.39%,4.31,6.458,0.000,"1,135",33.31%,35.95%  (  +0.80%),17.83%,"160,274",7,5,5,88,Travel Services,
NOC,USA,500.84,2025-07-24,57.32,10.80,1.32%,1.79,4.796,0.000,522,23.07%,26.13%  (  +2.72%),39.27%,"32,058",4,4,4,75,Aerospace & Defense,"LMT, 0.82(6M)"
CARR,USA,69.84,2025-07-24,45.57,1.44,-1.00%,2.60,7.425,0.000,"1,728",22.20%,28.48%  (  +2.34%),15.77%,"153,912",8,4,4,88,Building Products & Equipment,
MA,USA,566.89,2025-07-24,45.50,10.41,6.49%,17.72,3.229,0.000,"1,903",19.83%,19.89%  (  +0.85%),16.50%,"162,698",9,5,5,82,Credit Services,"V, 0.92(6M)"
KLAC,USA,906.94,2025-07-24,77.10,23.52,27.13%,10.39,7.894,0.000,896,35.37%,34.90%  (  +0.64%),6.33%,"29,546",7,4,4,90,Semiconductor Equipment & Materials,
NEE,USA,72.76,2025-07-24,55.41,1.96,-1.47%,6.06,4.184,0.000,"5,893",32.62%,30.58%  (  +0.07%),29.61%,"736,667",5,4,4,88,Utilities - Regulated Electric,"D, 0.85(6M)"
TMUS,USA,221.95,2025-07-24,29.90,5.37,-5.67%,3.05,4.375,0.000,"6,983",22.43%,24.91%  (  +1.28%),27.04%,"196,505",8,4,4,85,Telecom Services,
FSLR,USA,139.78,2025-07-24,39.07,11.25,-20.49%,3.52,8.360,0.000,"94,298",101.87%,72.03%  (  +7.41%),66.79%,"758,445",9,5,4,60,Solar,
DECK,USA,103.80,2025-07-24,40.71,4.40,-32.35%,3.11,11.019,0.000,"1,064",77.48%,40.83%  (  +1.74%),23.49%,"159,000",9,4,4,85,Footwear & Accessories,
EW,USA,73.83,2025-07-24,37.96,1.45,3.46%,7.82,8.747,0.000,"1,521",15.89%,25.02%  (  +1.50%),9.18%,"84,278",7,4,4,78,Medical Devices,
PSX,USA,125.02,2025-07-25,67.04,3.38,2.56%,0.37,3.307,0.000,"1,335",40.41%,30.95%  (  -0.13%),20.69%,"98,464",9,4,4,72,Oil & Gas Refining & Marketing,
ABBV,USA,188.20,2025-07-25,50.29,4.20,-0.32%,5.79,4.274,0.000,"3,676",27.44%,28.22%  (  +1.21%),32.56%,"367,515",7,4,5,85,Drug Manufacturers - General,
XOM,USA,114.10,2025-07-25,72.28,2.23,1.95%,1.45,2.384,0.000,"66,680",18.23%,24.48%  (  +0.67%),20.92%,"1,150,129",5,4,4,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
CVX,USA,148.31,2025-07-25,67.99,2.93,-0.85%,1.34,2.524,0.000,"19,773",17.91%,24.91%  (  +1.02%),22.01%,"692,511",8,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
RRC,USA,42.15,2025-07-28,69.64,1.24,19.05%,3.86,8.353,0.000,716,28.14%,39.67%  (  +2.28%),27.70%,"147,553",9,4,4,78,Oil & Gas E&P,
PYPL,USA,71.49,2025-07-29,50.00,1.74,-6.80%,2.19,8.404,0.000,"6,293",25.49%,30.76%  (  +1.51%),10.62%,"1,320,651",5,4,4,78,Credit Services,
AZN,USA,72.44,2025-07-29,52.43,1.32,0.78%,4.09,4.892,0.000,"3,305",24.18%,23.49%  (  +0.71%),18.31%,"188,373",10,5,5,88,Drug Manufacturers - General,
UNH,USA,308.27,2025-07-29,39.30,11.59,-39.08%,0.68,4.351,0.000,"36,515",75.49%,35.69%  (  -0.34%),30.77%,"1,398,213",10,4,5,60,Healthcare Plans,
MRK,USA,79.52,2025-07-29,50.71,1.94,-16.52%,3.13,4.913,0.000,"10,255",34.68%,30.36%  (  +0.74%),37.43%,"806,490",10,4,4,75,Drug Manufacturers - General,
LMT,USA,475.06,2025-07-29,50.99,11.94,-5.37%,1.55,4.191,0.000,"8,651",29.04%,26.81%  (  +1.59%),46.97%,"136,777",7,4,4,85,Aerospace & Defense,"NOC, 0.84(6M)"
RTX,USA,147.41,2025-07-29,73.19,2.95,17.52%,2.41,4.537,0.000,"14,738",19.62%,23.71%  (  +1.15%),23.38%,"257,962",8,4,4,78,Aerospace & Defense,
UPS,USA,100.58,2025-07-29,54.25,1.97,-15.31%,0.94,6.554,0.000,"1,977",27.36%,26.49%  (  +0.08%),16.34%,"425,257",7,4,4,70,Integrated Freight & Logistics,"FDX, 0.9(6M)"
GOOG,USA,177.70,2025-07-29,60.83,4.23,2.52%,5.98,6.448,0.000,"34,322",33.44%,26.28%  (  +0.33%),15.77%,"1,649,589",4,5,5,90,Internet Content & Information,
V,USA,356.64,2025-07-29,46.47,7.05,10.46%,18.38,3.450,0.000,"7,931",19.95%,20.14%  (  +0.35%),16.47%,"392,337",8,5,5,85,Credit Services,"MA, 0.92(6M)"
KO,USA,70.37,2025-07-29,42.37,1.01,3.33%,6.49,2.759,0.000,"8,060",15.97%,18.46%  (  +0.94%),34.99%,"702,642",9,5,5,90,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
TXN,USA,199.81,2025-07-29,65.43,4.94,5.49%,11.31,5.188,0.000,"2,871",34.79%,28.48%  (  +0.67%),11.59%,"277,692",7,4,4,78,Semiconductors,
WM,USA,234.10,2025-07-29,48.22,3.43,6.10%,4.11,4.571,0.000,839,16.28%,19.49%  (  +1.69%),31.37%,"40,725",7,4,4,85,Waste Management,
ARCC,USA,21.28,2025-07-29,40.33,0.34,-1.99%,4.89,3.866,0.000,"4,316",16.64%,18.65%  (  -0.45%),21.10%,"180,617",10,5,5,78,Asset Management,
BANC,USA,13.47,2025-07-29,42.10,0.35,-9.28%,1.17,9.946,0.000,793,27.51%,35.76%  (  -2.66%),22.93%,"30,867",5,5,5,70,Banks - Regional,
MMM,USA,143.89,2025-07-29,46.44,3.09,3.43%,3.16,6.801,0.000,970,26.16%,26.02%  (  +1.33%),17.69%,"198,255",7,4,4,72,Conglomerates,"GE, 0.8(6M)"
MSFT,USA,476.33,2025-07-29,69.67,6.76,13.35%,13.11,4.677,0.000,"62,530",13.20%,17.59%  (  +0.68%),2.84%,"2,428,330",8,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
GOOGL,USA,176.43,2025-07-29,60.92,4.27,2.73%,5.98,6.450,0.000,"70,273",33.59%,26.60%  (  +0.25%),16.11%,"3,547,964",6,5,5,88,Internet Content & Information,"AMZN, 0.89(6M)"
FIS,USA,80.50,2025-07-30,54.28,1.55,0.41%,4.15,5.798,0.000,888,21.75%,20.97%  (  +1.44%),15.59%,"61,906",9,4,4,77,Information Technology Services,
HUM,USA,243.54,2025-07-30,55.40,8.10,-10.15%,0.24,7.538,0.000,"4,432",46.40%,45.88%  (  -1.78%),30.83%,"174,671",6,4,4,75,Healthcare Plans,
BABA,USA,115.88,2025-07-30,44.92,3.30,9.47%,2.01,5.027,0.000,"20,015",39.27%,33.15%  (  -1.41%),11.99%,"2,561,905",10,5,5,88,Internet Retail,
EBAY,USA,77.51,2025-07-30,67.49,1.50,17.26%,3.45,6.933,0.000,"1,923",15.22%,25.06%  (  +0.86%),15.46%,"176,236",8,4,4,85,Internet Retail,
SATS,USA,24.91,2025-07-30,62.96,1.94,2.66%,0.46,12.240,0.000,"3,829",160.67%,91.61%  (  +1.70%),43.49%,"411,091",7,4,4,0,Telecom Services,
RELY,USA,20.96,2025-07-30,49.89,0.86,5.01%,3.15,17.537,0.000,"1,539",55.97%,41.91%  (  -0.76%),23.83%,"48,740",9,5,5,85,Software - Infrastructure,
BE,USA,21.67,2025-07-30,57.52,1.10,13.78%,3.22,13.782,0.000,"8,560",60.38%,69.23%  (  -1.31%),43.39%,"419,595",7,4,4,82,Electrical Equipment & Parts,
AUR,USA,5.53,2025-07-30,37.82,0.37,-14.00%,-,17.474,0.000,"2,224",59.99%,70.97%  (  +0.81%),3.35%,"244,615",7,4,4,75,Information Technology Services,
CDE,USA,9.13,2025-07-30,68.42,0.36,39.71%,4.93,15.563,0.000,618,73.44%,57.34%  (  +3.37%),1.92%,"206,996",7,5,5,80,Gold,
CVS,USA,67.60,2025-07-30,64.68,1.58,12.79%,0.23,7.600,0.000,"9,621",31.22%,27.89%  (  +0.77%),11.08%,"707,443",8,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
LRCX,USA,94.32,2025-07-30,72.97,2.64,22.09%,7.04,5.177,0.000,"3,948",37.04%,36.47%  (  +0.51%),6.98%,"609,656",8,5,5,85,Semiconductor Equipment & Materials,
ET,USA,18.19,2025-07-30,56.24,0.42,1.22%,0.76,3.791,0.000,"5,955",28.51%,23.41%  (  +1.42%),20.85%,"1,109,851",8,5,5,78,Oil & Gas Midstream,
WDC,USA,59.54,2025-07-30,80.59,1.74,24.04%,1.44,6.573,0.000,"10,934",29.78%,36.67%  (  +1.81%),28.13%,"373,432",9,5,5,75,Computer Hardware,
CIVI,USA,33.60,2025-07-30,67.20,1.59,-21.78%,0.61,8.716,0.000,729,50.87%,64.09%  (  -2.66%),44.08%,"58,114",10,4,4,75,Oil & Gas E&P,
SFM,USA,162.26,2025-07-30,47.20,5.71,13.64%,1.97,10.960,0.000,532,35.68%,39.30%  (  +1.05%),30.99%,"28,895",8,4,4,82,Grocery Stores,
AIG,USA,84.39,2025-07-30,50.76,1.66,8.32%,1.78,4.346,0.000,558,19.24%,22.81%  (  +0.56%),17.33%,"132,371",5,4,4,85,Insurance - Diversified,
EPD,USA,31.62,2025-07-30,51.20,0.56,0.52%,1.22,2.740,0.000,"14,379",15.58%,17.28%  (  +0.66%),31.98%,"250,130",9,4,5,78,Oil & Gas Midstream,
MET,USA,78.17,2025-07-30,48.37,1.49,-3.41%,0.71,4.169,0.000,594,20.22%,24.50%  (  +1.04%),22.86%,"188,233",6,5,5,85,Insurance - Life,"PRU, 0.86(6M)"
JCI,Ireland,104.35,2025-07-30,70.87,1.92,26.14%,2.79,6.667,0.000,554,17.54%,24.88%  (  +1.07%),15.04%,"135,309",5,4,4,85,Building Products & Equipment,"IR, 0.82(6M)"
RIO,USA,57.60,2025-07-30,36.06,0.96,-6.99%,1.35,5.657,2.068,"1,579",15.68%,24.20%  (  +0.64%),15.09%,"222,143",8,4,4,80,Other Industrial Metals & Mining,
QCOM,USA,157.15,2025-07-30,59.83,3.90,-1.23%,4.08,7.117,0.000,"10,887",27.01%,31.60%  (  +1.22%),9.65%,"593,392",4,4,4,88,Semiconductors,
HOOD,USA,75.39,2025-07-30,68.07,3.49,79.46%,20.30,12.573,0.000,"70,426",47.58%,60.11%  (  -1.24%),19.25%,"2,139,758",10,4,5,85,Capital Markets,
ZETA,USA,12.67,2025-07-30,43.72,0.58,-36.56%,2.78,19.726,0.000,712,42.75%,61.63%  (  +2.70%),16.32%,"125,661",8,5,5,85,Software - Infrastructure,
SHEL,USA,72.21,2025-07-31,70.18,1.10,8.40%,0.76,2.694,0.000,"3,836",15.10%,22.55%  (  +2.42%),25.78%,"265,683",10,5,4,80,Oil & Gas Integrated,
CMCSA,USA,34.83,2025-07-31,50.14,0.63,-7.94%,1.05,5.355,0.000,"1,217",16.26%,22.79%  (  +1.26%),12.68%,"687,920",9,4,4,70,Telecom Services,
APO,USA,132.70,2025-07-31,47.54,3.94,-8.64%,3.03,5.574,0.000,591,38.17%,35.24%  (  +0.28%),16.76%,"397,175",6,5,5,80,Asset Management,
WBD,USA,10.43,2025-07-31,59.96,0.54,10.50%,0.67,10.253,0.000,"3,902",43.42%,43.55%  (  +0.77%),18.62%,"1,048,827",10,4,4,85,Entertainment,
CVNA,USA,292.58,2025-07-31,43.23,14.20,28.63%,4.22,13.710,0.000,"11,557",54.40%,54.66%  (  -0.59%),14.73%,"504,457",10,4,4,88,Auto & Truck Dealerships,
ROKU,USA,81.32,2025-07-31,64.26,3.48,9.27%,2.81,14.660,0.000,"17,292",53.97%,49.12%  (  -0.74%),17.12%,"264,348",7,4,4,85,Entertainment,
W,USA,48.72,2025-07-31,70.85,2.37,14.83%,0.53,14.145,0.000,"1,054",76.07%,62.46%  (  +0.82%),11.98%,"353,366",7,4,4,68,Internet Retail,
NCLH,Bermuda,18.45,2025-07-31,50.36,0.71,-16.91%,0.88,7.941,0.000,"3,798",46.40%,47.63%  (  +0.69%),20.93%,"590,769",10,4,5,75,Travel Services,
MIR,USA,20.26,2025-07-31,64.75,0.67,32.25%,5.40,12.343,0.000,594,31.75%,42.37%  (  -0.63%),10.97%,"41,596",9,5,5,80,Specialty Industrial Machinery,
SYK,USA,373.98,2025-07-31,41.50,6.20,0.21%,6.16,6.328,0.000,558,15.22%,23.08%  (  +0.63%),21.14%,"35,422",5,5,5,86,Medical Devices,
SO,USA,88.36,2025-07-31,45.16,1.50,0.33%,3.49,2.179,0.000,"1,205",20.41%,19.36%  (  -0.87%),33.06%,"124,528",6,4,4,80,Utilities - Regulated Electric,"DUK, 0.89(6M)"
PENN,USA,16.45,2025-07-31,56.41,0.65,-10.57%,0.37,9.956,0.000,"1,634",44.64%,48.12%  (  +0.78%),18.85%,"379,749",4,4,5,70,Resorts & Casinos,
NET,USA,180.31,2025-07-31,71.69,6.25,53.66%,35.31,11.858,0.000,"1,487",38.51%,42.87%  (  +0.35%),13.60%,"199,292",6,4,4,85,Software - Infrastructure,
INSM,USA,101.22,2025-07-31,80.49,3.96,37.39%,50.46,8.235,0.000,893,83.72%,42.78%  (  +0.25%),11.59%,"116,531",10,5,5,75,Biotechnology,
DASH,USA,221.87,2025-07-31,66.13,6.22,25.75%,8.36,9.283,0.000,"1,940",40.90%,35.23%  (  +1.20%),17.48%,"255,693",6,4,4,78,Internet Retail,
