SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CC,USA,17.36,2025-10-22,69.68,0.70,18.89%,0.44,11.179,0.000,"1,822",65.40%,53.45%  (  -2.56%),20.16%,"74,452",10,5,4,60,Specialty Chemicals,
FLG,USA,12.24,2025-10-22,46.67,0.33,7.42%,0.90,8.262,0.000,"24,221",27.50%,37.38%  (  +0.89%),16.59%,"540,399",5,4,4,60,Banks - Regional,
NEE,USA,70.52,2025-10-22,41.82,1.49,-1.05%,5.78,4.106,0.000,"3,164",21.49%,26.74%  (  +0.01%),17.52%,"662,651",7,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
STX,Ireland,209.30,2025-10-22,82.69,6.25,80.78%,4.90,7.219,0.000,"1,345",33.62%,45.23%  (  +0.55%),33.30%,"183,591",9,5,4,85,Computer Hardware,
UPWK,USA,17.64,2025-10-22,75.46,0.55,18.71%,3.03,14.861,0.000,"7,339",46.14%,39.67%  (  -2.55%),6.76%,"55,056",8,4,4,88,Internet Content & Information,
NOK,USA,4.70,2025-10-23,65.27,0.09,-2.22%,1.21,6.848,0.000,"13,060",22.74%,27.29%  (  -4.94%),2.38%,"300,144",6,5,5,65,Communication Equipment,
TMUS,USA,239.65,2025-10-23,39.70,4.68,-1.36%,3.21,4.594,0.000,609,18.75%,22.90%  (  -0.21%),19.79%,"139,605",5,4,4,90,Telecom Services,
VLO,USA,163.34,2025-10-23,74.00,4.07,22.60%,0.41,3.385,0.000,"1,499",21.69%,29.26%  (  -0.27%),6.63%,"164,952",9,4,4,78,Oil & Gas Refining & Marketing,
RSG,USA,225.96,2025-10-23,36.88,3.29,-2.92%,4.31,4.595,0.000,606,13.09%,17.96%  (  -0.25%),18.83%,"11,281",5,4,4,78,Waste Management,
HIG,USA,130.99,2025-10-23,50.45,1.88,8.15%,1.34,5.352,0.000,707,15.14%,20.61%  (  -0.16%),16.41%,"7,814",5,4,4,88,Insurance - Property & Casualty,
GILD,USA,111.95,2025-10-23,43.44,2.50,5.73%,4.82,4.805,0.000,"1,199",29.34%,27.56%  (  +0.33%),30.01%,"210,606",8,5,5,85,Drug Manufacturers - General,
HON,USA,212.93,2025-10-23,41.73,3.22,-2.69%,3.38,4.169,0.000,"4,061",14.84%,21.11%  (  +0.49%),16.45%,"183,358",8,4,4,85,Conglomerates,"MMM, 0.84(6M)"
AMZN,USA,230.41,2025-10-23,51.35,4.91,7.46%,3.67,6.285,0.000,"183,084",26.79%,27.41%  (  +0.79%),11.00%,"4,129,023",10,5,5,88,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
NEM,USA,79.32,2025-10-23,76.81,1.82,50.02%,4.26,5.503,0.000,"4,391",18.50%,34.46%  (  +0.15%),21.78%,"868,818",7,4,4,80,Gold,
CMCSA,USA,32.67,2025-10-23,40.52,0.69,-7.83%,0.97,5.306,0.000,"21,789",17.66%,27.02%  (  +0.22%),28.62%,"779,096",8,4,4,75,Telecom Services,
AEP,USA,107.51,2025-10-23,39.59,1.53,3.78%,2.75,3.957,0.000,854,12.54%,18.19%  (  -0.52%),11.12%,"84,555",5,4,4,85,Utilities - Regulated Electric,"PPL, 0.82(6M)"
DXCM,USA,76.29,2025-10-23,43.76,2.36,-4.72%,6.96,10.703,0.000,"5,473",37.00%,36.86%  (  +2.24%),17.96%,"157,355",6,5,5,85,Medical Devices,
MA,USA,593.85,2025-10-23,57.93,9.03,7.29%,17.75,2.950,0.000,"2,459",14.27%,20.41%  (  +0.01%),16.53%,"156,208",9,5,5,85,Credit Services,"V, 0.92(6M)"
WDC,USA,100.55,2025-10-23,79.92,2.85,79.82%,2.63,6.497,0.000,"8,949",30.28%,45.75%  (  -1.51%),40.19%,"483,456",8,5,5,85,Computer Hardware,
MCD,USA,305.49,2025-10-23,44.80,4.16,0.83%,8.37,3.421,0.000,"4,734",14.19%,17.97%  (  -0.06%),12.94%,"232,496",7,4,4,80,Restaurants,"YUM, 0.83(6M)"
AAPL,USA,239.61,2025-10-23,62.98,4.52,8.13%,8.70,4.194,0.000,"218,764",27.60%,22.95%  (  +0.14%),14.18%,"5,748,461",7,4,4,88,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
BTU,USA,20.90,2025-10-23,73.68,0.80,30.32%,0.63,7.444,0.000,"11,273",50.02%,52.67%  (  +0.43%),32.43%,"297,781",10,4,5,75,Thermal Coal,
KVUE,USA,18.58,2025-10-23,35.95,0.69,-15.68%,2.36,4.991,0.000,"14,454",37.25%,41.99%  (  +0.08%),62.85%,"1,647,153",8,4,4,50,Household & Personal Products,
COF,USA,227.54,2025-10-23,59.90,4.96,16.33%,2.56,5.338,0.000,"1,853",25.38%,30.08%  (  -0.14%),12.03%,"168,865",9,5,5,65,Credit Services,"AXP, 0.82(6M)"
PSX,USA,133.80,2025-10-24,62.61,2.92,10.94%,0.41,3.234,0.000,634,20.53%,28.82%  (  -0.10%),16.51%,"90,766",10,4,4,80,Oil & Gas Refining & Marketing,
ABBV,USA,220.71,2025-10-24,70.88,3.85,15.30%,6.68,4.455,0.000,"3,365",16.85%,21.93%  (  -0.27%),12.66%,"345,240",9,4,5,85,Drug Manufacturers - General,
CVX,USA,160.17,2025-10-24,59.82,2.69,6.38%,1.75,2.536,0.000,"5,780",17.65%,20.92%  (  -0.06%),12.65%,"725,567",10,4,5,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
XOM,USA,115.11,2025-10-24,64.08,1.92,5.13%,1.49,2.403,0.000,"12,698",16.82%,21.47%  (  +0.07%),11.27%,"1,077,593",7,4,5,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
KDP,USA,27.35,2025-10-27,28.55,0.73,-16.74%,2.36,5.316,0.000,"11,251",43.76%,27.84%  (  +2.26%),59.90%,"238,492",6,4,5,85,Beverages - Non-Alcoholic,
NUE,USA,143.73,2025-10-27,50.36,3.60,11.19%,1.07,5.141,0.000,611,22.61%,32.84%  (  -0.03%),9.29%,"100,843",8,5,5,80,Steel,
AGNC,USA,10.21,2025-10-27,63.46,0.14,7.24%,4.96,3.868,0.000,"3,320",16.97%,22.46%  (  -1.11%),18.46%,"976,395",8,4,4,55,REIT - Mortgage,
CDNS,USA,342.25,2025-10-27,46.86,10.06,13.04%,18.32,8.068,0.000,"2,116",32.22%,32.86%  (  +1.44%),17.07%,"51,842",5,5,5,88,Software - Application,
HSBC,USA,69.67,2025-10-28,71.21,0.89,21.68%,1.68,1.515,0.000,943,17.09%,19.69%  (  -3.82%),14.71%,"111,255",9,4,4,85,Banks - Diversified,
PYPL,USA,67.94,2025-10-28,46.68,1.57,-8.47%,2.01,8.274,0.000,"18,835",24.40%,30.72%  (  +0.25%),9.05%,"1,463,861",7,4,4,90,Credit Services,
UNH,USA,340.13,2025-10-28,65.76,10.38,-18.06%,0.73,5.235,0.000,"40,222",44.84%,35.88%  (  +0.27%),28.80%,"1,895,999",9,5,5,55,Healthcare Plans,
EA,USA,170.82,2025-10-28,54.80,3.40,14.44%,5.73,5.402,0.000,"1,161",23.99%,29.34%  (  +0.74%),36.82%,"80,699",6,4,4,80,Electronic Gaming & Multimedia,
RTX,USA,158.40,2025-10-28,55.61,2.51,17.12%,2.54,4.453,0.000,"1,121",16.56%,22.36%  (  +0.10%),14.23%,"208,814",6,4,4,85,Aerospace & Defense,
GOOG,USA,249.65,2025-10-28,83.74,5.46,35.91%,8.13,6.261,0.000,"64,325",29.85%,30.18%  (  -0.09%),26.34%,"1,701,339",5,5,5,85,Internet Content & Information,
KMB,USA,126.74,2025-10-28,41.87,2.22,-5.14%,2.23,3.962,0.000,559,16.19%,18.90%  (  -0.58%),30.09%,"39,785",5,4,5,0,Household & Personal Products,
UPS,USA,85.59,2025-10-28,44.48,1.68,-19.49%,0.80,6.860,0.000,"10,954",17.41%,28.76%  (  +0.02%),20.96%,"657,679",7,4,4,65,Integrated Freight & Logistics,"FDX, 0.9(6M)"
MMM,USA,156.90,2025-10-28,54.05,3.35,7.65%,3.40,6.498,0.000,572,22.42%,28.77%  (  -0.24%),21.07%,"181,311",6,4,4,75,Conglomerates,"GE, 0.8(6M)"
TXN,USA,180.07,2025-10-28,32.18,4.63,-4.03%,9.82,5.124,0.000,"3,047",25.95%,29.98%  (  -0.23%),14.57%,"304,714",5,4,4,78,Semiconductors,
GOOGL,USA,249.25,2025-10-28,83.23,5.52,36.73%,8.12,6.240,0.000,"88,708",30.44%,30.32%  (  -0.27%),26.22%,"3,737,331",9,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
TER,USA,114.20,2025-10-28,52.33,3.82,12.65%,6.43,11.487,0.000,505,34.42%,43.49%  (  +0.96%),19.97%,"115,881",8,4,4,88,Semiconductor Equipment & Materials,
HAL,USA,22.50,2025-10-28,55.02,0.70,-4.96%,0.86,4.866,0.000,"8,810",32.70%,39.11%  (  +0.10%),33.04%,"589,367",9,5,5,70,Oil & Gas Equipment & Services,
ADM,USA,62.25,2025-10-28,58.86,1.34,20.78%,0.36,4.789,0.000,"1,706",20.19%,26.72%  (  -0.34%),19.36%,"148,288",9,4,4,78,Farm Products,
MSFT,USA,507.16,2025-10-28,49.83,7.80,13.34%,13.38,4.235,0.000,"85,560",14.34%,21.01%  (  +0.27%),13.01%,"2,487,957",10,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
SPOT,Luxembourg,694.57,2025-10-28,48.46,21.02,13.45%,7.79,9.995,0.000,"1,880",26.42%,39.17%  (  +0.42%),21.56%,"158,525",8,5,4,80,Internet Content & Information,
ARCC,USA,21.25,2025-10-28,27.87,0.30,-3.81%,4.98,3.973,0.000,884,15.41%,17.96%  (  -0.18%),19.17%,"165,107",7,5,5,85,Asset Management,
V,USA,342.95,2025-10-28,47.68,5.35,0.51%,16.99,3.345,0.000,"3,207",15.56%,21.45%  (  +0.11%),20.32%,"389,994",10,5,5,85,Credit Services,"MA, 0.92(6M)"
LMT,USA,474.49,2025-10-28,69.55,7.10,2.22%,1.54,4.469,0.000,"2,717",15.22%,21.21%  (  -0.13%),19.41%,"137,105",7,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
FI,USA,134.85,2025-10-28,43.30,2.94,-27.43%,3.47,5.585,0.000,526,17.42%,31.55%  (  +0.14%),36.70%,"125,848",7,5,5,75,Information Technology Services,
BANC,USA,16.60,2025-10-28,58.82,0.33,11.36%,1.47,9.742,0.000,"1,383",23.34%,33.66%  (  +2.72%),17.84%,"43,876",6,5,5,80,Banks - Regional,
EQNR,USA,24.59,2025-10-29,50.18,0.47,1.39%,0.58,4.653,0.000,"2,416",24.93%,27.63%  (  +0.03%),16.86%,"57,857",9,4,4,78,Oil & Gas Integrated,
CVS,USA,74.54,2025-10-29,63.39,1.71,19.03%,0.24,7.396,0.000,"2,808",24.05%,30.31%  (  +0.57%),21.43%,"688,021",7,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
ALGN,USA,132.47,2025-10-29,38.24,4.92,-27.95%,2.42,10.734,0.000,"1,078",38.54%,42.90%  (  +1.88%),23.40%,"48,029",9,4,5,55,Medical Instruments & Supplies,
CMG,USA,39.51,2025-10-29,32.96,0.93,-23.92%,4.58,7.927,0.000,"25,900",21.79%,33.94%  (  +0.26%),25.90%,"1,242,630",6,5,5,65,Restaurants,
DT,USA,48.07,2025-10-29,42.46,1.39,-8.21%,8.16,9.374,0.000,894,35.43%,33.18%  (  +0.30%),25.16%,"50,205",8,5,5,90,Software - Application,
CRSP,Switzerland,60.53,2025-10-29,62.99,2.70,32.92%,144.67,1.794,0.000,"2,952",43.82%,62.36%  (  +0.46%),41.84%,"162,772",8,4,4,0,Biotechnology,
AMSC,USA,57.58,2025-10-29,67.63,2.83,82.28%,10.20,19.010,0.000,731,57.65%,64.44%  (  -0.06%),11.13%,"28,399",7,5,4,85,Specialty Industrial Machinery,
ET,USA,17.60,2025-10-29,53.59,0.22,-3.70%,0.75,3.711,0.000,"12,140",12.60%,16.18%  (  -0.63%),5.40%,"1,017,638",8,5,5,72,Oil & Gas Midstream,
ROKU,USA,98.27,2025-10-29,58.48,3.48,23.14%,3.29,14.342,0.000,"4,266",35.77%,46.97%  (  -0.25%),14.22%,"272,664",7,4,4,85,Entertainment,
PCG,USA,15.21,2025-10-29,52.09,0.50,-6.94%,1.37,3.655,0.000,"15,656",30.88%,39.19%  (  +1.11%),45.57%,"2,602,616",5,4,4,70,Utilities - Regulated Electric,
APO,USA,141.54,2025-10-29,59.28,3.49,-3.18%,3.16,5.748,0.000,"2,533",21.66%,34.98%  (  +0.83%),13.95%,"382,683",8,5,5,85,Asset Management,
EXC,USA,43.04,2025-10-29,41.13,0.62,0.73%,1.83,3.954,0.000,585,13.03%,19.60%  (  +0.08%),24.37%,"82,553",7,4,4,80,Utilities - Regulated Electric,"ETR, 0.83(6M)"
ZETA,USA,20.21,2025-10-29,60.45,1.01,20.89%,4.16,18.270,0.000,"2,308",87.89%,68.81%  (  -0.65%),22.02%,"246,673",9,5,5,85,Software - Infrastructure,
ELF,USA,146.70,2025-10-29,67.67,6.55,44.96%,6.20,14.402,0.000,"5,638",64.60%,55.02%  (  +2.74%),16.62%,"151,547",9,5,5,85,Household & Personal Products,
Z,USA,91.38,2025-10-29,62.63,3.00,21.04%,9.20,9.370,0.000,"6,429",43.16%,38.66%  (  +1.91%),19.70%,"175,139",6,4,4,90,Internet Content & Information,
PINS,USA,36.81,2025-10-29,53.47,1.12,11.03%,6.41,13.233,0.000,"7,984",41.79%,36.54%  (  +0.47%),12.05%,"424,592",7,5,5,88,Internet Content & Information,
HOOD,USA,116.75,2025-10-29,60.64,5.59,76.26%,28.92,11.066,0.000,"70,437",58.49%,59.80%  (  -0.07%),17.94%,"2,369,021",7,4,4,90,Capital Markets,
HCC,USA,64.64,2025-10-29,63.74,2.45,23.86%,2.78,9.146,0.000,584,57.36%,47.39%  (  -1.28%),20.52%,"11,408",5,4,4,60,Coking Coal,
MRK,USA,82.14,2025-10-30,45.61,1.65,-5.57%,3.23,5.122,0.000,"7,796",21.30%,31.95%  (  +0.36%),40.61%,"733,727",9,4,4,75,Drug Manufacturers - General,
TW,USA,117.04,2025-10-30,29.84,2.77,-12.99%,14.30,5.931,0.000,880,20.11%,30.59%  (  +1.37%),29.62%,"10,062",5,4,4,92,Capital Markets,
SHEL,USA,71.56,2025-10-30,44.93,0.91,5.18%,0.76,2.326,0.000,765,11.47%,19.48%  (  +0.02%),16.82%,"241,542",9,4,5,85,Oil & Gas Integrated,
LLY,USA,774.08,2025-10-30,63.37,18.94,-1.56%,13.76,5.761,0.000,"16,762",52.87%,30.06%  (  -0.12%),12.37%,"466,535",9,5,5,85,Drug Manufacturers - General,
COP,USA,93.68,2025-10-30,47.53,2.20,-1.79%,2.03,3.057,0.000,"2,169",23.97%,29.37%  (  +0.41%),17.33%,"342,148",10,5,5,85,Oil & Gas E&P,
EOG,USA,119.27,2025-10-30,48.76,2.63,-1.74%,2.86,3.419,0.000,926,23.21%,28.70%  (  +0.09%),23.81%,"155,589",7,4,4,85,Oil & Gas E&P,
GEO,USA,22.22,2025-10-30,52.94,0.87,-16.58%,1.28,9.503,0.000,"1,014",54.79%,61.51%  (  -1.31%),18.58%,"465,836",5,5,4,80,Security & Protection Services,
INOD,USA,68.65,2025-10-30,83.07,3.59,59.56%,9.58,22.329,0.000,"1,769",74.57%,85.11%  (  +0.97%),24.46%,"62,807",9,5,5,92,Information Technology Services,
EXPE,USA,227.44,2025-10-30,70.94,5.25,25.88%,2.01,9.836,0.000,638,28.24%,30.87%  (  -0.23%),9.99%,"73,740",5,4,4,85,Travel Services,
CYTK,USA,50.09,2025-10-30,63.64,2.53,21.61%,69.90,10.660,0.000,"3,198",107.72%,50.83%  (  +1.33%),8.86%,"94,772",9,5,5,65,Biotechnology,
NBIS,Netherlands,90.53,2025-10-30,68.44,5.84,119.23%,93.50,7.994,0.000,"30,488",134.17%,75.55%  (  +1.45%),15.63%,"623,119",8,4,5,90,Software - Infrastructure,
RCL,Liberia,323.33,2025-10-30,40.67,10.52,22.18%,5.11,6.247,0.000,"1,008",33.94%,39.65%  (  +0.76%),24.79%,"126,411",8,5,5,85,Travel Services,
