SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
BAC,USA,44.09,2025-07-16,54.44,0.86,2.66%,1.67,3.880,0.000,"133,702",20.15%,27.18%  (  +3.25%),19.62%,"3,162,324",7,5,5,88,Banks - Diversified,
JNJ,USA,157.10,2025-07-16,58.49,2.26,0.50%,4.23,2.634,0.000,"15,557",17.56%,18.64%  (  +0.96%),26.59%,"489,142",8,4,4,85,Drug Manufacturers - General,"PFE, 0.83(6M)"
PNC,USA,173.37,2025-07-16,48.74,3.46,-6.20%,2.05,3.948,0.000,"1,745",24.66%,27.75%  (  +3.70%),24.76%,"48,624",8,4,4,86,Banks - Regional,
MS,USA,129.49,2025-07-16,56.05,2.72,6.63%,1.95,3.772,0.000,"14,235",23.44%,29.70%  (  +3.39%),21.00%,"646,264",9,4,4,80,Capital Markets,"GS, 0.96(6M)"
KMI,USA,27.64,2025-07-16,49.07,0.57,5.00%,3.96,3.613,0.000,"11,834",18.55%,27.37%  (  +2.22%),34.81%,"531,521",8,4,4,80,Oil & Gas Midstream,
LVS,USA,40.33,2025-07-16,48.37,1.28,-9.92%,2.54,6.058,0.000,"14,474",35.64%,39.99%  (  +4.76%),24.61%,"318,618",7,5,5,0,Resorts & Casinos,
UAL,USA,74.00,2025-07-16,42.24,3.61,-7.88%,0.42,8.707,0.000,"59,881",50.54%,58.07%  (  +6.18%),33.95%,"732,809",6,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
CCI,USA,98.39,2025-07-16,41.22,1.88,-3.31%,7.16,4.737,0.000,"2,037",20.73%,26.56%  (  +1.30%),23.71%,"97,510",4,4,4,70,REIT - Specialty,
NDAQ,USA,85.59,2025-07-16,67.10,1.38,10.52%,6.29,5.897,0.000,"2,229",13.87%,20.89%  (  +1.86%),13.24%,"34,857",6,4,4,92,Financial Data & Stock Exchanges,
CSX,USA,32.12,2025-07-16,61.48,0.60,-0.53%,4.22,4.578,0.000,"5,468",22.99%,24.82%  (  +1.62%),20.74%,"335,605",6,4,5,60,Railroads,
ASML,USA,761.00,2025-07-16,56.16,18.17,4.30%,9.08,6.120,0.000,"15,365",29.26%,37.18%  (  +5.37%),17.97%,"160,683",5,4,4,85,Semiconductor Equipment & Materials,
ALLY,USA,36.02,2025-07-16,54.57,0.99,0.18%,0.70,6.819,0.000,"1,444",32.12%,36.30%  (  +6.31%),19.73%,"111,696",6,4,4,70,Credit Services,
ELV,USA,384.55,2025-07-16,45.72,10.74,-9.55%,0.47,7.043,0.000,"7,676",42.15%,36.00%  (  +1.18%),63.74%,"47,886",4,5,5,77,Healthcare Plans,
FITB,USA,37.98,2025-07-17,47.15,0.86,-8.94%,1.85,4.432,0.000,"1,055",27.05%,32.63%  (  +5.81%),30.50%,"76,193",9,4,4,85,Banks - Regional,
USB,USA,42.99,2025-07-17,46.66,0.90,-6.26%,1.59,3.900,0.000,"7,226",25.51%,27.13%  (  +2.78%),18.37%,"272,130",9,4,5,72,Banks - Regional,
NFLX,USA,1212.15,2025-07-17,58.13,26.50,31.88%,12.94,8.268,0.000,"145,111",21.73%,36.60%  (  +7.90%),30.78%,"635,691",7,5,5,88,Entertainment,
UNP,USA,223.37,2025-07-17,50.07,3.70,-5.14%,5.50,3.215,0.000,"3,939",23.95%,21.64%  (  +0.66%),18.53%,"123,186",7,4,4,72,Railroads,"NSC, 0.89(6M)"
HAL,USA,23.19,2025-07-17,69.00,0.75,-11.46%,0.88,4.452,0.000,"40,472",36.28%,40.70%  (  +4.63%),36.77%,"592,233",6,4,4,70,Oil & Gas Equipment & Services,
WAL,USA,71.29,2025-07-17,43.93,2.33,-12.84%,1.56,8.513,0.000,518,37.11%,44.99%  (  +4.07%),26.86%,"33,790",5,5,5,75,Banks - Regional,
ALK,USA,47.46,2025-07-17,39.14,1.97,-12.00%,0.46,8.682,0.000,"2,672",42.27%,49.76%  (  +2.66%),32.68%,"95,294",8,5,5,78,Airlines,
STX,Ireland,127.27,2025-07-17,74.32,3.59,29.61%,3.16,6.988,0.000,"9,706",31.76%,34.34%  (  +3.29%),14.52%,"187,689",7,4,4,80,Computer Hardware,
NUE,USA,121.92,2025-07-17,56.74,4.47,-7.64%,0.92,5.258,0.000,"7,837",43.04%,40.77%  (  +3.92%),36.77%,"148,157",8,5,4,80,Steel,
ABT,USA,135.62,2025-07-17,59.48,2.33,10.20%,5.57,3.858,0.000,"8,897",16.76%,21.76%  (  +0.78%),27.36%,"208,249",9,5,5,88,Medical Devices,
ISRG,USA,512.18,2025-07-17,34.79,14.30,-2.77%,21.06,6.379,0.000,"9,119",25.73%,30.79%  (  +2.16%),27.35%,"100,419",7,5,5,78,Medical Instruments & Supplies,
TSM,USA,211.10,2025-07-17,69.00,5.07,12.77%,11.32,3.882,0.000,"100,180",29.44%,36.00%  (  +3.66%),11.25%,"1,909,264",9,5,5,79,Semiconductors,
FCX,USA,40.94,2025-07-17,58.01,1.29,0.71%,2.40,3.874,0.000,"40,022",28.59%,39.16%  (  +1.10%),19.54%,"1,152,112",7,4,4,85,Copper,
KVUE,USA,21.45,2025-07-17,36.49,0.58,-5.19%,2.69,5.431,0.000,"32,464",30.87%,26.45%  (  +0.89%),25.67%,"539,081",9,4,4,66,Household & Personal Products,
BX,USA,136.41,2025-07-17,43.77,3.77,-13.26%,13.10,3.978,0.000,"32,666",31.53%,35.40%  (  +4.50%),23.03%,"373,584",5,4,4,85,Asset Management,
THC,USA,164.37,2025-07-17,54.88,6.10,13.57%,0.74,10.520,0.000,"1,435",31.90%,38.83%  (  -0.67%),28.89%,"53,853",10,5,5,80,Medical Care Facilities,
NEM,USA,57.90,2025-07-17,65.65,1.64,21.26%,3.30,5.503,0.000,"86,316",39.06%,35.33%  (  +2.24%),24.28%,"1,045,603",10,4,4,85,Gold,
HBAN,USA,15.51,2025-07-18,47.56,0.37,-1.31%,1.89,4.013,0.000,672,27.41%,30.97%  (  +3.79%),26.91%,"74,237",6,4,4,85,Banks - Regional,
TFC,USA,38.97,2025-07-18,43.84,0.88,-9.03%,2.12,3.580,0.000,"9,716",26.76%,28.18%  (  +2.54%),20.49%,"239,256",7,4,4,65,Banks - Regional,
AXP,USA,287.79,2025-07-18,45.83,6.27,1.41%,2.68,4.528,0.000,"15,398",26.56%,29.80%  (  +4.91%),21.36%,"213,113",7,4,4,78,Credit Services,"COF, 0.82(6M)"
SLB,,36.30,2025-07-18,62.24,0.98,-8.72%,1.37,3.439,0.000,"26,045",27.58%,36.81%  (  +4.06%),34.68%,"771,371",8,5,5,70,Oil & Gas Equipment & Services,
VZ,USA,43.01,2025-07-21,44.90,0.69,1.19%,1.34,4.111,0.000,"85,713",15.91%,22.19%  (  +0.51%),34.25%,"1,199,634",7,4,4,85,Telecom Services,"T, 0.88(6M)"
NXPI,Netherlands,210.90,2025-07-21,56.64,7.33,-1.90%,4.32,6.662,0.000,"5,193",40.93%,39.01%  (  +2.15%),17.99%,"54,006",7,5,5,70,Semiconductors,
IBN,USA,33.08,2025-07-21,43.35,0.46,8.25%,3.39,4.065,0.000,983,22.31%,13.98%  (  -2.77%),8.29%,"101,395",4,4,4,0,Banks - Regional,
PLD,USA,107.28,2025-07-21,48.86,2.32,-5.94%,12.16,4.653,0.000,"3,297",21.83%,29.15%  (  +1.60%),19.77%,"77,883",4,4,4,70,REIT - Industrial,
PM,USA,184.33,2025-07-22,67.92,3.13,30.01%,7.52,4.186,0.000,"15,285",19.16%,24.12%  (  +1.60%),33.16%,"268,794",9,5,5,90,Tobacco,
GE,USA,236.60,2025-07-22,51.72,5.87,22.56%,6.36,5.941,0.000,"43,933",23.72%,35.33%  (  +0.79%),29.43%,"465,825",6,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
PHM,USA,101.61,2025-07-22,50.64,2.92,-12.70%,1.14,5.330,0.000,"1,114",31.25%,35.36%  (  +2.70%),20.16%,"44,890",7,4,4,78,Residential Construction,
GM,USA,48.65,2025-07-22,51.46,1.28,-1.70%,0.25,6.006,0.000,"25,290",28.47%,32.28%  (  +2.34%),22.21%,"714,483",7,4,4,70,Auto Manufacturers,"TSLA, 0.83(6M)"
KEY,USA,15.65,2025-07-22,45.31,0.39,-6.79%,1.85,4.358,0.000,"6,290",29.03%,30.45%  (  +3.45%),16.61%,"188,680",6,4,5,75,Banks - Regional,
SAP,USA,293.36,2025-07-22,45.01,5.65,13.48%,9.07,12.280,0.000,"1,852",22.31%,26.48%  (  +2.35%),20.42%,"38,192",10,5,5,88,Software - Application,
BKR,USA,39.04,2025-07-22,60.24,0.94,-2.99%,1.39,7.460,0.000,"7,656",19.58%,34.88%  (  +3.61%),29.77%,"150,688",6,5,5,77,Oil & Gas Equipment & Services,
COF,USA,192.83,2025-07-22,50.74,5.30,8.89%,2.29,5.428,0.000,"25,964",33.46%,32.40%  (  +3.15%),16.43%,"199,068",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
FHN,USA,19.10,2025-07-22,41.52,0.48,0.61%,1.97,5.216,0.000,"2,939",27.31%,33.77%  (  +1.98%),23.93%,"49,668",8,4,4,64,Banks - Regional,
IBKR,USA,202.16,2025-07-22,51.69,6.15,14.08%,8.97,6.230,0.000,"1,601",29.71%,41.35%  (  +2.54%),33.72%,"75,159",9,5,5,92,Capital Markets,
SCHW,USA,87.36,2025-07-22,55.15,1.49,13.98%,6.06,4.887,0.000,"18,413",12.93%,26.83%  (  +3.48%),14.00%,"557,711",7,5,5,90,Capital Markets,"AMTD, 0.84(6M)"
SYF,USA,59.84,2025-07-22,56.20,1.73,2.94%,1.16,7.935,0.000,992,37.13%,35.98%  (  +2.62%),17.75%,"64,745",9,4,5,72,Credit Services,
APH,USA,92.49,2025-07-23,68.90,1.94,30.03%,6.67,8.692,0.000,"2,328",20.13%,27.83%  (  +1.21%),18.44%,"97,638",9,5,4,87,Electronic Components,
T,USA,28.19,2025-07-23,56.29,0.49,15.40%,1.65,4.607,0.000,"37,488",22.30%,24.36%  (  +0.83%),29.90%,"1,409,916",5,5,5,75,Telecom Services,"VZ, 0.88(6M)"
GEV,USA,478.45,2025-07-23,61.46,15.87,42.74%,3.66,8.485,0.000,"14,208",32.69%,45.94%  (  +3.33%),13.57%,"188,950",10,5,5,82,Specialty Industrial Machinery,
IBM,USA,277.22,2025-07-23,66.82,5.10,17.76%,4.10,6.411,0.000,"19,885",20.71%,23.53%  (  +1.46%),17.21%,"327,214",10,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
CMG,USA,50.24,2025-07-23,46.39,1.30,-9.37%,5.89,8.761,0.000,"56,276",27.96%,31.14%  (  +1.70%),19.27%,"1,173,906",6,4,4,80,Restaurants,
META,USA,682.87,2025-07-23,62.45,16.53,13.52%,10.08,7.974,0.000,"564,852",32.54%,28.94%  (  +1.50%),8.61%,"2,222,102",10,5,5,85,Internet Content & Information,
NLY,USA,19.18,2025-07-23,49.92,0.33,-3.14%,1.83,2.354,0.000,"2,979",18.74%,46.17%  (  -9.19%),77.60%,"171,719",10,4,4,75,REIT - Mortgage,
MCD,USA,301.91,2025-07-23,35.92,4.83,0.15%,8.40,3.764,0.000,"33,097",12.93%,18.48%  (  +1.52%),15.08%,"247,774",9,4,4,65,Restaurants,"YUM, 0.83(6M)"
NOW,USA,988.66,2025-07-23,47.55,21.82,2.95%,17.86,7.196,0.000,"12,775",19.91%,29.70%  (  +1.79%),14.61%,"105,844",5,5,5,88,Software - Application,
AAPL,USA,196.45,2025-07-23,40.72,5.04,-12.48%,7.33,4.108,0.000,"1,409,107",28.62%,28.33%  (  +1.45%),25.11%,"5,881,083",8,4,4,77,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
GD,USA,283.00,2025-07-23,61.73,5.01,2.05%,1.54,3.699,0.000,"7,538",16.31%,22.74%  (  +1.38%),25.79%,"47,817",7,4,4,88,Aerospace & Defense,
VKTX,USA,26.08,2025-07-23,43.85,1.65,-37.89%,-,12.052,0.000,"23,744",56.62%,92.40%  (  +25.99%),43.22%,"222,962",6,5,5,72,Biotechnology,
CAKE,USA,57.02,2025-07-23,57.62,1.78,18.30%,0.78,8.533,0.000,605,32.23%,36.29%  (  +2.95%),21.92%,"17,000",9,4,4,80,Restaurants,
ORLY,USA,89.91,2025-07-23,45.42,1.91,6.08%,4.56,6.793,0.000,"2,820",18.43%,26.26%  (  +4.27%),30.22%,"93,599",7,5,5,80,Auto Parts,
HCA,USA,371.18,2025-07-23,50.62,8.95,6.41%,1.25,8.597,0.000,"3,035",22.82%,29.56%  (  +3.54%),32.45%,"53,045",8,4,5,85,Medical Care Facilities,
DGX,USA,180.21,2025-07-23,64.41,3.16,10.91%,1.98,6.394,0.000,522,18.14%,19.86%  (  -0.14%),16.21%,"14,634",7,4,4,85,Diagnostics & Research,
TEL,Ireland,162.62,2025-07-23,57.63,2.94,9.45%,3.01,6.038,0.000,621,22.30%,24.49%  (  -0.58%),21.32%,"10,728",7,4,4,88,Electronic Components,
EQT,USA,56.84,2025-07-23,58.87,1.61,22.62%,5.37,4.799,0.000,"47,977",28.39%,37.99%  (  +2.92%),24.14%,"366,479",6,5,4,85,Oil & Gas E&P,
FTAI,Cayman Islands,123.77,2025-07-23,57.81,5.49,-1.69%,6.59,10.434,0.000,"6,533",52.48%,54.67%  (  +0.40%),19.11%,"87,905",10,5,5,83,Rental & Leasing Services,
NBIS,Netherlands,47.13,2025-07-23,64.97,3.40,42.18%,69.53,8.357,15.058,"78,573",86.11%,87.68%  (  +1.31%),21.87%,"498,316",10,5,4,85,Software - Infrastructure,
OMF,USA,51.87,2025-07-23,52.06,1.41,1.97%,1.05,8.576,0.000,820,31.80%,32.15%  (  +1.94%),18.58%,"43,371",7,4,5,70,Credit Services,
CTSH,USA,78.95,2025-07-23,47.12,1.36,0.56%,1.94,6.911,0.000,"1,204",18.57%,22.50%  (  +1.59%),13.43%,"89,872",7,4,4,85,Information Technology Services,
BIIB,USA,130.65,2025-07-23,53.10,3.39,-14.63%,2.04,5.477,0.000,"1,715",32.21%,34.79%  (  +2.12%),30.88%,"102,299",6,4,4,72,Drug Manufacturers - General,
HLT,USA,243.88,2025-07-23,45.98,5.18,1.37%,5.13,5.769,0.000,"4,306",24.12%,28.41%  (  +6.16%),22.58%,"96,541",5,4,4,75,Lodging,"MAR, 0.9(6M)"
NSC,USA,248.60,2025-07-23,59.47,4.81,1.51%,4.63,4.357,0.000,647,24.41%,24.54%  (  +2.77%),21.57%,"29,178",9,4,4,85,Railroads,"UNP, 0.89(6M)"
TMO,USA,402.76,2025-07-23,44.07,11.28,-22.77%,3.54,4.244,0.000,"10,341",35.13%,32.96%  (  +2.86%),35.65%,"73,267",6,5,5,75,Diagnostics & Research,
BA,USA,200.32,2025-07-23,47.19,5.81,18.00%,2.17,5.308,0.000,"287,060",27.01%,34.51%  (  +0.47%),15.59%,"1,326,550",5,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
FIVN,USA,26.65,2025-07-23,45.57,1.19,-18.64%,1.89,16.497,0.000,"4,344",45.35%,59.40%  (  +3.61%),30.15%,"68,163",7,5,4,85,Software - Infrastructure,
VICI,USA,32.12,2025-07-23,54.06,0.52,1.63%,8.74,4.129,0.000,"3,297",14.35%,18.33%  (  +1.07%),14.86%,"63,423",8,5,5,80,REIT - Diversified,
VRT,USA,110.97,2025-07-23,58.13,4.71,6.34%,5.03,10.693,0.000,"36,195",41.21%,50.82%  (  +2.50%),7.38%,"766,489",7,5,5,90,Electrical Equipment & Parts,
BSX,USA,99.74,2025-07-23,40.08,2.05,5.57%,8.41,5.989,0.000,"19,529",15.69%,26.91%  (  +2.22%),32.17%,"295,566",9,5,5,88,Medical Devices,
NXT,USA,60.71,2025-07-23,68.24,2.51,43.95%,3.00,15.241,0.000,"4,857",52.80%,54.40%  (  +6.31%),22.08%,"117,731",10,5,5,85,Solar,
AR,USA,41.66,2025-07-23,64.73,1.39,22.35%,2.79,5.627,0.000,"11,136",34.25%,43.19%  (  +6.50%),23.46%,"259,668",5,4,5,80,Oil & Gas E&P,
SPOT,Luxembourg,710.85,2025-07-23,63.56,23.26,39.82%,8.20,10.342,0.000,"9,019",38.04%,39.48%  (  +2.20%),22.11%,"137,597",9,4,4,85,Internet Content & Information,
FTI,UK,34.52,2025-07-24,74.44,0.96,19.88%,1.56,8.879,0.000,"1,294",23.32%,36.92%  (  +3.04%),37.54%,"17,747",9,5,5,90,Oil & Gas Equipment & Services,
NOK,USA,5.19,2025-07-24,44.86,0.10,9.31%,1.32,7.690,0.000,"2,453",19.21%,37.60%  (  +7.06%),11.84%,"187,072",7,4,4,65,Communication Equipment,
VLO,USA,134.11,2025-07-24,61.62,3.87,2.55%,0.33,3.389,0.000,"14,361",33.28%,34.55%  (  +2.48%),18.45%,"150,785",7,5,5,65,Oil & Gas Refining & Marketing,
CBRE,USA,132.97,2025-07-24,61.85,3.08,2.86%,1.08,7.409,0.000,"1,860",29.33%,27.66%  (  +1.80%),15.22%,"17,082",4,5,4,78,Real Estate Services,
RCL,Liberia,258.08,2025-07-24,54.30,7.49,16.48%,4.18,6.458,0.000,"12,809",34.49%,39.67%  (  +5.08%),24.83%,"161,906",6,5,5,88,Travel Services,
ORI,USA,37.37,2025-07-24,48.73,0.69,4.38%,1.11,5.572,0.000,805,16.83%,26.16%  (  +3.20%),37.32%,"11,157",5,4,4,81,Insurance - Property & Casualty,
KDP,USA,33.02,2025-07-24,45.91,0.54,-2.49%,2.89,5.362,0.000,557,15.73%,19.23%  (  +1.30%),23.88%,"83,089",9,5,5,88,Beverages - Non-Alcoholic,
TMUS,USA,228.00,2025-07-24,32.18,5.05,-3.00%,3.13,4.375,0.000,"12,620",19.46%,25.21%  (  -0.34%),28.07%,"198,334",6,4,4,85,Telecom Services,
HON,USA,224.29,2025-07-24,54.65,3.49,4.28%,3.68,3.953,0.000,"6,381",17.68%,18.61%  (  +1.04%),9.62%,"203,479",9,4,4,82,Conglomerates,"MMM, 0.84(6M)"
MA,USA,562.03,2025-07-24,41.94,10.58,5.77%,17.57,3.229,0.000,"36,635",20.62%,22.11%  (  +4.85%),22.78%,"156,672",9,5,5,82,Credit Services,"V, 0.92(6M)"
FSLR,USA,175.20,2025-07-24,62.84,9.14,-0.76%,4.41,8.360,0.000,"55,896",81.71%,66.75%  (  +2.81%),54.35%,"792,486",9,5,4,60,Solar,
NOC,USA,516.72,2025-07-24,70.94,10.46,4.50%,1.84,4.796,0.000,"3,950",20.16%,26.75%  (  +5.10%),41.28%,"30,328",4,4,4,75,Aerospace & Defense,"LMT, 0.82(6M)"
DECK,USA,101.48,2025-07-24,37.14,4.76,-34.09%,3.04,11.019,0.000,"20,787",78.89%,42.25%  (  +5.15%),25.77%,"161,374",9,4,4,85,Footwear & Accessories,
LIN,Ireland,465.98,2025-07-24,52.07,7.24,2.22%,6.64,4.351,0.000,739,14.71%,18.99%  (  +2.40%),18.99%,"35,092",8,4,4,80,Specialty Chemicals,
DLR,USA,174.47,2025-07-24,61.04,3.25,4.93%,10.43,4.575,0.000,"2,352",13.10%,25.59%  (  +3.21%),18.58%,"64,736",6,5,5,85,REIT - Specialty,
DOC,USA,17.38,2025-07-24,47.29,0.35,-14.34%,4.42,5.974,0.000,547,21.28%,26.49%  (  +2.11%),44.75%,"20,625",9,5,5,75,REIT - Healthcare Facilities,
STM,USA,29.18,2025-07-24,66.65,0.89,14.09%,2.10,10.004,0.000,"2,378",44.46%,38.96%  (  +0.41%),11.43%,"174,543",7,4,4,55,Semiconductors,
DXCM,USA,81.99,2025-07-24,45.80,2.22,7.02%,7.75,11.092,0.000,"2,165",48.47%,32.99%  (  +0.04%),3.82%,"148,179",6,5,5,75,Medical Devices,
TSCO,USA,51.54,2025-07-24,54.65,1.28,-5.21%,1.83,4.649,0.000,"4,908",25.35%,29.10%  (  +1.25%),24.53%,"103,508",9,4,4,55,Specialty Retail,
LHX,USA,256.99,2025-07-24,80.76,5.14,13.60%,2.26,5.904,0.000,"5,556",20.01%,24.90%  (  +3.30%),32.03%,"19,503",9,5,5,79,Aerospace & Defense,
KLAC,USA,867.67,2025-07-24,71.91,23.06,21.79%,9.94,7.894,0.000,"1,521",35.78%,35.30%  (  +1.71%),8.69%,"28,650",7,4,4,90,Semiconductor Equipment & Materials,
EMN,USA,76.19,2025-07-24,39.65,2.28,-19.12%,0.94,6.400,0.000,691,33.54%,31.18%  (  +2.86%),25.73%,"21,526",6,4,4,65,Specialty Chemicals,
AJG,USA,316.64,2025-07-24,38.14,7.76,2.51%,6.79,4.875,0.000,566,25.10%,25.58%  (  +3.18%),38.49%,"10,987",5,4,4,88,Insurance Brokers,
EW,USA,75.15,2025-07-24,44.53,1.47,5.38%,7.96,8.747,0.000,665,15.63%,24.59%  (  +0.83%),7.80%,"83,682",6,4,4,78,Medical Devices,
AMT,USA,214.80,2025-07-24,50.80,4.03,2.66%,9.55,5.927,0.000,"2,833",23.88%,24.70%  (  +1.40%),22.92%,"67,580",6,5,5,86,REIT - Specialty,
NEE,USA,74.78,2025-07-24,64.04,1.79,1.18%,6.23,4.184,0.000,"24,839",32.72%,30.58%  (  -1.78%),29.60%,"739,313",5,4,4,88,Utilities - Regulated Electric,"D, 0.85(6M)"
AEP,USA,102.90,2025-07-24,49.61,1.53,2.14%,2.69,3.908,0.000,717,18.39%,19.92%  (  -0.01%),23.01%,"89,505",9,4,4,80,Utilities - Regulated Electric,"PPL, 0.82(6M)"
CMCSA,USA,35.01,2025-07-24,52.47,0.64,-7.57%,1.06,5.355,0.000,"15,736",16.92%,23.96%  (  +2.05%),17.08%,"683,343",9,4,4,70,Telecom Services,
ARES,USA,166.56,2025-07-24,51.78,4.68,1.04%,11.72,6.474,0.000,"10,169",30.83%,33.53%  (  +1.67%),19.88%,"37,097",6,5,5,85,Asset Management,
CARR,USA,71.24,2025-07-24,52.16,1.47,0.97%,2.65,7.425,0.000,"1,209",23.25%,29.21%  (  +3.39%),17.55%,"156,212",8,4,4,88,Building Products & Equipment,
PSX,USA,122.15,2025-07-25,63.10,3.52,0.12%,0.36,3.307,0.000,"5,432",41.27%,32.28%  (  +1.83%),23.29%,"96,296",9,4,4,72,Oil & Gas Refining & Marketing,
XOM,USA,112.12,2025-07-25,68.70,2.26,0.15%,1.42,2.384,0.000,"258,600",20.00%,27.21%  (  +3.80%),29.60%,"1,135,132",5,4,4,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
CVX,USA,145.91,2025-07-25,63.77,2.92,-2.45%,1.32,2.524,0.000,"94,590",19.23%,27.51%  (  +2.51%),28.10%,"708,676",7,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
ABBV,USA,191.08,2025-07-25,56.84,4.30,1.18%,5.88,4.274,0.000,"9,336",28.45%,26.57%  (  +0.52%),27.73%,"371,800",6,4,5,85,Drug Manufacturers - General,
CHTR,USA,388.72,2025-07-25,45.11,9.94,7.31%,1.95,8.695,0.000,"1,380",23.13%,30.26%  (  +2.13%),9.87%,"48,673",8,4,4,75,Telecom Services,
NWL,USA,5.24,2025-07-25,44.42,0.27,-30.77%,0.29,15.174,0.000,"1,397",61.20%,61.14%  (  +9.08%),33.32%,"134,175",8,4,4,60,Household & Personal Products,
RRC,USA,41.39,2025-07-28,66.75,1.24,17.33%,3.79,8.353,0.000,"9,213",28.49%,40.74%  (  +4.99%),30.09%,"140,004",9,4,4,78,Oil & Gas E&P,
CDNS,USA,300.00,2025-07-28,49.80,8.54,5.79%,16.80,8.011,0.000,955,37.98%,33.82%  (  +3.11%),20.17%,"64,108",9,5,5,85,Software - Application,
UNH,USA,313.53,2025-07-29,41.38,12.49,-38.38%,0.69,4.351,0.000,"304,770",75.65%,35.63%  (  +0.89%),30.66%,"1,494,822",9,4,5,60,Healthcare Plans,
