SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
NI,USA,42.90,2025-08-06,65.79,0.71,11.62%,3.40,4.602,5.521,846,17.44%,24.11%  (  -0.64%),30.73%,"13,683",9,5,5,80,Utilities - Regulated Gas,"UGI, 0.81(6M)"
PLNT,USA,109.27,2025-08-06,49.94,2.78,9.64%,7.60,10.046,8.875,"3,048",23.86%,49.43%  (  +5.95%),70.42%,"19,153",6,5,5,80,Leisure,
TECH,USA,54.64,2025-08-06,51.74,2.04,-11.98%,7.09,10.143,10.347,"8,506",40.82%,53.31%  (  -3.26%),59.41%,"11,685",9,5,5,78,Biotechnology,
CG,USA,60.10,2025-08-06,58.68,1.78,21.96%,3.82,5.836,7.835,872,28.95%,43.74%  (  -0.47%),26.59%,"83,520",7,4,4,80,Asset Management,
PSN,USA,77.00,2025-08-06,62.54,1.85,-1.71%,1.22,8.872,8.571,807,23.16%,44.28%  (  +1.33%),54.24%,"15,946",6,4,4,80,Information Technology Services,
DAY,USA,53.21,2025-08-06,35.37,1.76,-16.85%,4.70,9.632,8.493,"2,070",35.85%,47.42%  (  +0.79%),39.16%,"2,759",8,4,4,90,Software - Application,
DT,USA,50.53,2025-08-06,37.56,1.42,-4.89%,8.98,10.865,8.365,"3,002",31.38%,42.86%  (  -0.25%),47.55%,"41,942",10,5,5,78,Software - Application,
U,USA,33.94,2025-08-06,61.76,1.85,44.60%,7.89,13.931,14.624,"73,131",62.67%,86.63%  (  -2.96%),46.20%,"860,228",7,4,4,85,Software - Application,
BSY,USA,57.05,2025-08-06,56.26,1.03,19.43%,12.49,8.046,6.872,958,14.17%,32.95%  (  -0.50%),38.93%,"62,296",4,4,5,80,Software - Application,
GENI,Guernsey,12.22,2025-08-06,67.97,0.58,28.82%,5.81,16.575,11.972,"10,331",51.68%,63.23%  (  -1.54%),34.12%,"62,756",9,5,5,85,Internet Content & Information,
SYM,USA,63.21,2025-08-06,73.12,3.76,112.17%,17.89,19.603,21.739,"16,646",80.56%,101.60%  (  -4.73%),54.94%,"133,892",9,4,4,80,Specialty Industrial Machinery,
UBER,USA,89.39,2025-08-06,48.32,2.42,15.85%,4.12,8.234,7.336,"268,470",31.54%,42.99%  (  -1.67%),33.99%,"1,464,710",10,5,5,94,Software - Application,
RUN,USA,9.42,2025-08-06,45.64,0.78,1.60%,1.03,12.527,12.031,"29,070",97.53%,104.98%  (  -0.16%),40.59%,"1,021,948",5,4,4,60,Solar,
BROS,USA,57.45,2025-08-06,35.82,2.29,-4.45%,6.94,14.600,15.790,"15,018",35.54%,80.97%  (  -0.89%),67.21%,"103,950",10,5,5,85,Restaurants,
DASH,USA,255.28,2025-08-06,64.12,6.66,31.86%,9.62,9.284,9.313,"11,676",29.78%,49.97%  (  -0.87%),45.29%,"229,879",6,4,4,88,Internet Retail,
RELY,USA,16.33,2025-08-06,34.21,0.59,-20.99%,2.45,17.537,20.900,"2,345",30.36%,86.08%  (  -0.59%),73.99%,"69,792",7,5,5,94,Software - Infrastructure,
APP,USA,377.93,2025-08-06,55.14,18.99,17.38%,24.90,16.163,15.750,"55,338",49.36%,86.77%  (  -0.25%),46.07%,"329,148",10,5,5,92,Advertising Agencies,
IONQ,USA,42.02,2025-08-06,51.10,2.82,27.50%,255.31,14.143,12.820,"38,921",72.87%,86.23%  (  +1.35%),31.89%,"622,193",9,5,5,65,Computer Hardware,
KGS,USA,31.59,2025-08-06,43.55,1.07,-15.50%,2.18,8.985,8.547,"11,312",26.84%,48.61%  (  -1.00%),44.42%,"14,644",6,5,5,90,Oil & Gas Equipment & Services,
DKNG,USA,44.94,2025-08-06,57.93,1.46,13.78%,7.99,9.990,9.325,"35,748",33.47%,53.42%  (  +0.15%),32.08%,"642,164",10,5,5,55,Gambling,
RVMD,USA,38.39,2025-08-06,53.51,1.34,-9.24%,-,10.551,9.388,640,30.60%,57.56%  (  +1.95%),27.12%,"28,053",7,5,5,65,Biotechnology,
EXAS,USA,47.36,2025-08-06,39.01,1.93,-11.32%,3.16,12.929,11.299,"2,160",36.93%,63.15%  (  -3.60%),63.25%,"55,753",4,5,5,80,Diagnostics & Research,
CRH,Ireland,97.95,2025-08-06,58.73,2.17,2.50%,1.85,6.392,4.725,"5,522",22.36%,31.68%  (  +0.06%),23.02%,"42,901",,5,5,85,Building Materials,
Z,USA,82.49,2025-08-06,66.29,2.18,13.02%,8.57,9.827,8.905,"2,948",28.25%,50.27%  (  -0.67%),43.19%,"149,894",8,4,4,88,Internet Content & Information,
CIVI,USA,28.53,2025-08-06,42.74,1.40,-26.95%,0.52,8.716,10.355,"1,418",57.84%,64.35%  (  -2.19%),42.64%,"59,375",9,4,4,80,Oil & Gas E&P,
CDE,USA,9.75,2025-08-06,61.54,0.41,39.88%,5.27,15.563,11.593,"5,168",46.67%,62.56%  (  +1.20%),3.61%,"219,700",6,5,5,80,Gold,
MGNI,USA,22.37,2025-08-06,49.73,0.92,37.21%,4.68,18.188,14.984,"3,116",54.85%,75.02%  (  +0.52%),43.36%,"97,585",7,5,5,92,Advertising Agencies,
AIG,USA,78.44,2025-08-06,38.57,1.42,-0.90%,1.66,4.346,3.712,"1,187",18.51%,26.26%  (  -4.44%),27.02%,"96,474",7,4,4,82,Insurance - Diversified,
PR,USA,13.71,2025-08-06,47.92,0.41,-1.13%,2.14,7.497,7.880,"1,544",31.96%,43.92%  (  +0.81%),33.89%,"111,835",10,5,5,91,Oil & Gas E&P,
ET,USA,17.73,2025-08-06,49.59,0.29,-2.77%,0.74,3.791,3.176,"44,315",15.66%,22.53%  (  +0.59%),19.07%,"967,813",5,5,5,78,Oil & Gas Midstream,
ADMA,USA,18.96,2025-08-06,55.03,0.75,1.09%,9.85,17.950,15.518,"3,442",36.43%,80.82%  (  +10.83%),63.04%,"71,068",6,4,4,90,Biotechnology,
FTNT,USA,96.21,2025-08-06,34.43,3.00,-2.51%,11.99,10.299,9.236,"11,996",33.97%,50.63%  (  +0.99%),53.89%,"162,599",10,4,4,78,Software - Infrastructure,
MET,USA,74.89,2025-08-06,40.05,1.53,-7.07%,0.68,4.169,4.594,"1,519",20.37%,27.59%  (  +0.42%),30.20%,"163,338",6,5,5,85,Insurance - Life,"PRU, 0.86(6M)"
CPRX,USA,22.22,2025-08-06,57.07,0.64,-1.25%,5.07,11.351,10.458,"1,050",27.91%,52.77%  (  -8.73%),50.78%,"8,983",4,5,4,92,Biotechnology,
BEKE,USA,17.56,2025-08-06,35.39,0.52,-10.22%,1.43,7.627,5.585,"6,767",33.66%,46.29%  (  -6.03%),11.72%,"422,357",4,5,4,75,Real Estate Services,
SMMT,USA,29.13,2025-08-06,63.11,1.76,35.68%,-,12.043,8.511,"3,818",75.19%,111.28%  (  +7.48%),37.28%,"153,494",8,5,5,80,Biotechnology,
QBTS,USA,18.30,2025-08-07,55.70,1.46,109.72%,267.71,22.829,16.331,"118,281",83.63%,110.43%  (  +8.77%),6.12%,"611,387",5,5,5,85,Computer Hardware,
COP,USA,93.20,2025-08-07,48.49,2.08,-4.36%,2.05,2.973,3.423,"6,331",25.86%,28.86%  (  -0.08%),16.35%,"436,217",6,5,5,82,Oil & Gas E&P,
CEG,USA,343.57,2025-08-07,60.83,12.99,28.30%,4.39,7.162,6.823,"8,014",35.09%,51.14%  (  +0.76%),24.68%,"184,028",9,4,5,85,Utilities - Renewable,
SN,Cayman Islands,115.45,2025-08-07,59.23,3.38,17.62%,2.85,13.195,10.286,"1,317",32.19%,52.56%  (  +0.29%),34.30%,"38,011",10,5,5,85,"Furnishings, Fixtures & Appliances",
PGY,Israel,32.73,2025-08-07,69.64,2.02,134.04%,2.36,18.054,17.932,"4,912",86.95%,91.08%  (  +1.37%),50.13%,"95,776",10,5,5,85,Software - Infrastructure,
CELH,USA,42.74,2025-08-07,39.38,1.65,27.37%,8.29,14.248,11.206,"83,679",31.13%,64.38%  (  +5.10%),40.17%,"498,032",7,5,5,73,Beverages - Non-Alcoholic,
YETI,USA,37.02,2025-08-07,57.98,1.34,5.76%,1.67,12.912,12.530,"1,119",45.19%,59.52%  (  -0.17%),57.53%,"68,391",8,4,4,68,Leisure,
PRMB,USA,26.64,2025-08-07,26.27,0.68,-13.60%,2.50,4.981,7.948,"4,200",25.54%,40.01%  (  -2.30%),50.14%,"49,153",4,5,5,70,Beverages - Non-Alcoholic,
TLN,USA,384.27,2025-08-07,75.05,15.98,66.36%,5.47,11.796,5.849,"3,622",76.31%,51.17%  (  -0.26%),19.01%,"83,753",10,5,5,85,Utilities - Independent Power Producers,
CROX,USA,102.00,2025-08-07,47.43,3.28,-3.18%,1.39,10.658,10.860,"6,129",34.07%,58.65%  (  -1.81%),43.32%,"75,310",6,4,4,65,Footwear & Accessories,
UWMC,USA,4.35,2025-08-07,54.21,0.18,-19.17%,2.83,9.153,9.451,"4,774",43.62%,101.16%  (  +22.00%),54.59%,"179,731",6,5,4,60,Mortgage Finance,
WBD,USA,12.72,2025-08-07,57.02,0.43,25.57%,0.82,10.253,7.810,"9,791",31.81%,49.50%  (  -0.41%),30.76%,"987,093",10,4,4,95,Entertainment,
PENN,USA,17.39,2025-08-07,44.19,0.64,-4.85%,0.39,9.956,7.545,"8,722",42.06%,51.49%  (  -1.39%),25.23%,"200,695",7,4,5,60,Resorts & Casinos,
SONY,USA,24.53,2025-08-07,47.42,0.45,6.83%,1.74,1.565,5.642,"3,617",25.71%,34.90%  (  -8.30%),43.90%,"73,216",10,4,4,0,Consumer Electronics,
PTON,USA,7.11,2025-08-07,56.21,0.43,-4.21%,1.12,20.016,18.107,"39,353",73.95%,100.46%  (  +5.07%),45.01%,"559,712",8,4,4,68,Leisure,
GOGO,USA,15.63,2025-08-07,53.30,0.70,64.69%,3.62,15.893,15.275,569,41.94%,75.56%  (  -4.21%),20.33%,"44,988",7,4,4,91,Telecom Services,
DDOG,USA,132.94,2025-08-07,41.59,4.73,4.51%,16.20,10.389,8.868,"35,955",53.67%,46.74%  (  +0.59%),33.61%,"341,114",5,5,5,91,Software - Application,
USFD,USA,82.42,2025-08-07,55.33,1.47,16.99%,0.50,5.685,5.251,756,15.83%,28.45%  (  +2.53%),33.68%,"18,916",10,5,5,80,Food Distribution,
STWD,USA,19.59,2025-08-07,42.05,0.29,-0.49%,3.94,4.195,3.358,"1,465",21.17%,19.68%  (  -1.51%),17.58%,"140,019",9,4,4,70,REIT - Mortgage,
INSM,USA,111.61,2025-08-07,75.45,3.10,42.15%,55.64,8.235,11.029,"2,418",25.18%,57.35%  (  -3.49%),37.54%,"94,097",9,5,5,80,Biotechnology,
NBIS,Netherlands,55.17,2025-08-07,59.85,3.48,65.24%,81.46,7.994,10.701,"60,240",77.26%,81.94%  (  -0.09%),11.53%,"546,768",10,5,5,65,Software - Infrastructure,
LLY,USA,765.95,2025-08-07,46.77,21.48,-4.62%,14.81,5.938,6.316,"52,768",30.77%,44.90%  (  -0.32%),51.53%,"359,776",7,5,5,87,Drug Manufacturers - General,
LNG,USA,239.63,2025-08-07,55.44,6.59,7.33%,3.15,3.980,3.819,"2,123",36.35%,30.14%  (  -0.43%),34.89%,"76,455",7,5,5,85,Oil & Gas Midstream,
CLSK,USA,10.83,2025-08-07,43.37,0.75,3.62%,5.66,6.451,8.908,"40,791",73.94%,73.78%  (  -1.67%),6.08%,"1,020,780",8,5,5,65,Capital Markets,
TTWO,USA,225.92,2025-08-07,42.37,4.39,9.72%,7.40,6.551,5.717,"4,191",16.97%,34.11%  (  -0.15%),50.73%,"101,752",9,5,5,72,Electronic Gaming & Multimedia,
SEZL,USA,151.94,2025-08-07,53.69,12.12,109.50%,15.37,0.000,24.971,"1,280",89.14%,125.03%  (  -1.39%),64.03%,"22,138",8,5,4,92,Credit Services,
PTCT,USA,51.11,2025-08-07,57.81,1.93,7.84%,2.29,12.566,11.464,"3,288",41.80%,65.14%  (  +2.31%),30.22%,"34,216",5,4,4,85,Biotechnology,
CART,USA,47.94,2025-08-07,51.97,1.39,8.03%,3.62,11.248,8.071,"2,309",30.08%,44.99%  (  -0.46%),33.47%,"80,546",6,4,4,85,Internet Retail,
AVPT,USA,17.58,2025-08-07,40.73,0.65,3.79%,10.67,10.693,8.776,869,38.58%,52.94%  (  +2.31%),64.68%,"11,917",7,5,5,85,Software - Infrastructure,
GT,USA,10.07,2025-08-07,39.83,0.40,2.33%,0.15,11.383,11.893,"4,349",39.37%,60.45%  (  -2.93%),55.38%,"156,768",8,5,4,70,Auto Parts,
GILD,USA,112.46,2025-08-07,51.58,2.60,10.16%,4.88,4.323,4.734,"5,020",27.34%,29.60%  (  -0.78%),36.36%,"195,240",7,5,5,72,Drug Manufacturers - General,
MCHP,USA,67.13,2025-08-07,41.45,2.48,11.02%,8.23,7.704,7.384,"5,244",34.36%,51.21%  (  +0.69%),31.21%,"327,039",4,5,5,65,Semiconductors,
CHYM,USA,33.80,2025-08-07,49.87,2.35,3.61%,6.84,0.000,15.937,"2,452",60.08%,85.19%  (  +1.38%),26.27%,"38,729",8,4,4,,Software - Application,
MNST,USA,59.04,2025-08-07,43.23,1.20,4.91%,7.73,6.380,5.573,"1,540",23.02%,34.05%  (  +1.39%),63.51%,"81,788",6,4,4,75,Beverages - Non-Alcoholic,
KTOS,USA,59.40,2025-08-07,64.93,3.18,75.47%,8.51,11.612,9.346,"10,632",69.85%,63.57%  (  -0.23%),65.19%,"100,080",9,5,5,75,Aerospace & Defense,
EXPE,USA,181.84,2025-08-07,51.98,5.01,4.17%,1.68,9.637,9.315,"3,050",29.35%,52.44%  (  -0.25%),47.51%,"62,026",6,4,4,75,Travel Services,
CYTK,USA,36.16,2025-08-07,49.60,1.40,-15.44%,224.69,12.665,7.566,"4,146",37.73%,64.36%  (  +2.06%),29.39%,"79,045",5,5,5,70,Biotechnology,
TTD,USA,87.70,2025-08-07,64.47,3.17,-2.96%,16.69,15.355,13.825,"30,911",37.52%,72.54%  (  +3.07%),51.36%,"537,350",7,5,5,90,Advertising Agencies,
DOCS,USA,57.93,2025-08-07,43.33,1.80,1.54%,19.03,16.396,16.745,610,32.94%,77.22%  (  -0.71%),68.75%,"44,402",8,4,4,85,Health Information Services,
WYNN,USA,107.72,2025-08-07,57.14,2.67,19.69%,1.62,6.204,5.107,"14,389",30.37%,41.26%  (  +5.88%),29.28%,"306,955",4,5,5,75,Resorts & Casinos,
FROG,Israel,42.32,2025-08-07,50.59,1.56,18.95%,10.76,14.604,11.509,"1,098",34.56%,58.55%  (  unch),50.36%,"17,291",7,5,5,70,Software - Application,
TWLO,USA,124.65,2025-08-07,49.42,4.51,13.71%,4.15,10.592,13.688,"7,266",45.06%,68.96%  (  +3.81%),64.89%,"118,290",7,5,5,90,Software - Infrastructure,
FLUT,Ireland,304.48,2025-08-07,62.99,6.52,17.64%,3.76,8.111,6.191,730,20.86%,35.62%  (  +1.10%),22.89%,"20,110",,5,5,90,Gambling,
GRND,USA,17.77,2025-08-07,28.07,0.69,-4.25%,9.60,11.869,14.850,"1,263",35.75%,69.79%  (  -1.84%),84.68%,"43,670",4,5,5,85,Software - Application,
MP,USA,68.39,2025-08-07,77.36,4.15,158.70%,56.07,9.085,8.914,"46,606",138.04%,78.42%  (  +3.48%),68.37%,"563,735",10,4,5,65,Other Industrial Metals & Mining,
PCT,USA,13.24,2025-08-07,42.33,0.81,26.11%,1506.58,16.987,15.065,"2,404",55.46%,82.62%  (  -4.84%),32.81%,"364,040",9,4,4,65,Pollution & Treatment Controls,
STNE,Cayman Islands,12.84,2025-08-07,35.44,0.48,12.61%,3.88,9.334,8.596,806,44.79%,55.49%  (  -0.28%),24.14%,"110,217",8,5,4,75,Software - Infrastructure,
PINS,USA,38.88,2025-08-07,66.21,1.09,19.90%,6.99,13.636,12.087,"17,893",23.99%,58.56%  (  -2.67%),43.49%,"435,513",8,5,5,85,Internet Content & Information,
EOG,USA,117.78,2025-08-07,45.89,2.52,-4.04%,2.74,3.362,3.558,806,23.19%,28.98%  (  -0.80%),24.49%,"137,374",5,4,4,86,Oil & Gas E&P,
TEM,USA,57.74,2025-08-08,45.40,3.54,5.98%,12.44,12.997,11.021,"20,777",60.16%,80.73%  (  +2.48%),17.61%,"378,030",8,4,5,62,Health Information Services,
RUM,USA,8.37,2025-08-11,41.25,0.49,-5.93%,35.84,14.728,13.959,"3,548",56.21%,78.13%  (  +1.12%),38.61%,"188,195",7,4,4,70,Internet Content & Information,
TDS,USA,36.64,2025-08-11,43.86,1.34,5.01%,0.81,10.175,9.927,"2,481",40.46%,52.64%  (  +1.68%),42.74%,"62,661",8,4,4,60,Telecom Services,
ACVA,USA,14.15,2025-08-11,38.04,0.49,-20.01%,3.59,13.072,15.544,"3,611",32.66%,62.79%  (  -9.09%),60.85%,"17,988",8,5,5,85,Auto & Truck Dealerships,
XENE,Canada,34.40,2025-08-11,66.33,1.39,-5.70%,351.95,11.539,12.621,792,40.62%,62.62%  (  +4.05%),33.69%,"4,109",4,5,5,70,Biotechnology,
ACHR,USA,10.33,2025-08-11,46.78,0.71,21.12%,-,10.197,14.730,"46,832",82.55%,84.91%  (  +1.00%),40.08%,"834,133",5,4,4,70,Aerospace & Defense,
OKLO,USA,84.09,2025-08-11,68.72,6.34,134.34%,-,15.171,20.465,"154,275",90.45%,108.99%  (  +4.85%),38.62%,"524,301",6,4,4,70,Utilities - Regulated Electric,
CE,USA,49.35,2025-08-11,34.68,2.41,-23.73%,0.54,10.338,13.028,615,47.89%,70.08%  (  -0.16%),54.26%,"33,064",7,4,4,60,Chemicals,
CAH,USA,158.24,2025-08-12,48.21,2.82,16.82%,0.17,4.947,5.483,"4,842",16.15%,31.40%  (  -0.45%),41.30%,"53,122",9,5,5,80,Medical Distribution,
TME,USA,21.55,2025-08-12,60.19,0.68,50.60%,3.09,9.857,8.885,"1,226",32.07%,51.20%  (  +3.17%),34.69%,"93,717",9,5,5,90,Internet Content & Information,
SE,USA,151.44,2025-08-12,43.17,5.50,16.63%,4.62,10.775,12.502,"16,035",41.57%,65.59%  (  +3.96%),80.62%,"336,737",9,4,5,85,Internet Retail,
ETOR,Virgin Islands (British),57.97,2025-08-12,44.19,3.51,-7.21%,0.38,0.000,13.858,"2,021",51.56%,72.20%  (  -2.09%),3.31%,"24,472",8,4,4,0,Capital Markets,
ONON,Switzerland,47.15,2025-08-12,34.24,1.68,-9.72%,5.34,10.457,9.913,"6,967",34.23%,50.99%  (  -2.63%),31.47%,"347,069",7,5,5,93,Footwear & Accessories,
PONY,USA,13.84,2025-08-12,51.58,1.15,4.79%,49.60,6.262,13.158,"11,790",83.76%,84.33%  (  -1.11%),0.00%,"119,225",8,5,5,74,Information Technology Services,
RGTI,USA,16.47,2025-08-12,61.84,1.21,72.13%,577.17,25.066,18.874,"166,811",107.57%,102.06%  (  +7.71%),19.87%,"983,367",5,5,5,70,Computer Hardware,
CAVA,USA,87.57,2025-08-12,51.89,3.51,-17.00%,9.77,11.693,11.979,"6,833",48.88%,63.53%  (  +0.22%),44.41%,"218,777",5,4,4,89,Restaurants,
LITE,USA,108.15,2025-08-12,64.31,4.30,37.13%,5.10,13.285,12.232,973,36.32%,66.30%  (  +2.78%),34.98%,"52,455",7,4,4,92,Communication Equipment,
RNA,USA,38.26,2025-08-12,67.21,1.96,13.98%,516.44,0.000,15.004,"1,741",51.72%,101.14%  (  +6.03%),67.18%,"31,706",7,5,5,0,Biotechnology,
QXO,USA,19.42,2025-08-12,37.30,0.78,20.94%,232.67,0.000,8.704,"2,553",37.54%,57.51%  (  -0.34%),26.64%,"156,864",10,5,5,0,Software - Application,
MRX,UK,35.31,2025-08-13,32.77,1.58,-1.17%,0.87,9.870,7.039,"4,039",32.91%,62.61%  (  +13.68%),78.59%,"3,291",9,5,5,90,Capital Markets,
VG,USA,14.77,2025-08-13,44.26,0.89,10.51%,-,7.711,13.052,"2,633",50.21%,65.84%  (  -8.61%),18.85%,"249,063",7,4,4,81,Oil & Gas Midstream,
COHR,USA,105.60,2025-08-13,65.30,4.15,22.69%,2.93,11.609,11.517,"1,416",38.37%,64.73%  (  +3.42%),32.02%,"75,805",6,5,5,70,Scientific & Technical Instruments,
DLO,Cayman Islands,10.27,2025-08-13,41.60,0.43,1.03%,4.15,16.101,16.487,"1,517",39.75%,76.14%  (  +5.24%),59.84%,"190,399",7,4,4,90,Software - Infrastructure,
CSCO,USA,67.52,2025-08-13,48.67,1.05,9.96%,4.81,5.614,5.914,"27,301",13.89%,29.75%  (  +1.15%),62.58%,"1,050,193",6,4,4,88,Communication Equipment,"INTC, 0.86(6M)"
BBWI,USA,28.93,2025-08-13,39.81,1.12,-11.44%,0.83,9.885,13.312,"36,810",38.87%,60.14%  (  -0.02%),65.71%,"195,578",6,5,5,82,Specialty Retail,
AMCR,Jersey,9.38,2025-08-14,45.45,0.18,-3.72%,1.61,6.245,5.927,"5,382",20.73%,31.53%  (  +0.17%),41.37%,"107,104",10,5,4,80,Packaging & Containers,
JD,USA,31.34,2025-08-14,42.01,0.78,-14.42%,0.25,7.748,7.053,"53,303",29.64%,41.72%  (  -0.45%),19.84%,"1,277,187",7,4,5,88,Internet Retail,
TPR,USA,111.49,2025-08-14,72.86,2.98,50.86%,3.37,6.717,8.403,"2,892",28.87%,46.94%  (  -0.06%),46.14%,"141,616",7,5,5,85,Luxury Goods,
DE,USA,508.58,2025-08-14,49.17,12.05,8.62%,3.02,4.972,5.730,"2,288",24.19%,30.17%  (  -1.89%),32.99%,"55,556",10,4,4,70,Farm & Heavy Construction Machinery,"AGCO, 0.84(6M)"
GLNG,Bermuda,41.78,2025-08-14,57.11,1.13,5.95%,16.95,5.015,7.288,"2,016",20.51%,42.44%  (  +0.54%),19.37%,"124,363",5,4,4,80,Oil & Gas Midstream,
AMAT,USA,179.15,2025-08-14,41.38,5.09,5.26%,5.12,5.416,6.834,"18,904",29.29%,39.90%  (  +2.61%),26.11%,"336,436",7,4,5,89,Semiconductor Equipment & Materials,
QFIN,USA,33.05,2025-08-14,17.60,1.49,-16.53%,1.74,12.214,9.956,643,38.66%,53.70%  (  +0.09%),46.86%,"22,763",8,5,4,92,Credit Services,
NU,Cayman Islands,12.15,2025-08-14,39.15,0.38,-1.97%,5.41,5.735,9.337,"44,669",42.43%,49.33%  (  +2.09%),41.05%,"1,768,527",7,5,4,80,Banks - Regional,
GLOB,Luxembourg,79.62,2025-08-14,35.41,3.57,-49.11%,1.43,7.602,13.632,"2,531",42.98%,68.51%  (  -0.07%),70.00%,"9,769",6,4,4,68,Information Technology Services,
ROST,USA,141.79,2025-08-14,64.76,2.85,0.64%,2.18,6.710,7.327,738,20.14%,33.00%  (  +4.34%),59.64%,"51,455",10,5,5,70,Apparel Retail,
BTDR,Cayman Islands,12.74,2025-08-18,46.05,0.97,-4.99%,8.34,13.879,19.197,"2,678",72.68%,100.94%  (  +0.09%),37.21%,"224,311",4,5,5,45,Software - Application,
PANW,USA,169.09,2025-08-18,28.23,6.50,-10.01%,12.72,8.412,8.340,"97,771",39.19%,41.65%  (  -1.26%),46.92%,"730,019",10,4,4,88,Software - Infrastructure,
HSAI,USA,20.86,2025-08-18,50.51,1.47,37.06%,7.08,24.252,28.698,"3,276",97.57%,93.29%  (  -1.77%),18.23%,"41,726",8,5,5,80,Auto Parts,
TMC,Canada,5.18,2025-08-18,36.14,0.69,85.65%,-,18.826,17.060,"41,706",102.32%,134.21%  (  +3.83%),26.85%,"405,377",7,5,5,50,Other Industrial Metals & Mining,
XPEV,USA,19.29,2025-08-19,58.20,0.59,13.39%,2.16,10.325,12.195,"22,826",38.22%,55.18%  (  -5.49%),6.55%,"444,430",9,4,4,70,Auto Manufacturers,
HD,USA,385.41,2025-08-19,64.57,6.89,0.50%,2.35,4.248,5.280,"19,813",17.92%,26.71%  (  -0.26%),29.98%,"215,247",8,5,5,71,Home Improvement Retail,"LOW, 0.91(6M)"
MDT,Ireland,89.67,2025-08-19,49.66,1.41,2.82%,3.43,3.905,4.473,"1,960",12.66%,22.42%  (  -2.02%),32.41%,"192,632",5,4,4,70,Medical Devices,
ZTO,USA,19.72,2025-08-19,56.30,0.58,1.46%,1.87,9.505,10.992,593,37.03%,43.64%  (  +2.65%),50.91%,"37,553",6,5,4,0,Integrated Freight & Logistics,
TOL,USA,127.17,2025-08-19,63.23,3.67,3.89%,1.17,6.410,11.279,"3,096",38.64%,37.94%  (  -0.29%),25.66%,"43,204",8,4,4,80,Residential Construction,
SOC,USA,30.42,2025-08-19,62.25,2.00,26.78%,-,0.000,13.714,"13,572",92.11%,92.45%  (  -4.70%),54.35%,"322,816",5,4,4,,Oil & Gas Drilling,
