SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
T,USA,25.59,2025-10-22,23.43,0.50,-4.98%,1.48,4.669,5.000,"49,024",20.31%,29.89%  (  +0.08%),50.21%,"1,042,095",9,4,4,85,Telecom Services,"VZ, 0.88(6M)"
CME,USA,271.28,2025-10-22,58.71,4.80,3.08%,15.17,4.343,6.491,"1,630",14.35%,24.57%  (  +0.26%),45.96%,"46,498",8,4,4,90,Financial Data & Stock Exchanges,
APH,USA,123.91,2025-10-22,57.57,3.10,40.36%,8.04,8.704,11.635,"11,490",26.69%,45.00%  (  -1.11%),68.57%,"110,188",6,5,4,92,Electronic Components,
VRT,USA,179.00,2025-10-22,76.62,8.71,55.49%,7.52,10.407,14.561,"55,243",50.95%,74.55%  (  -3.97%),37.12%,"594,551",8,5,5,88,Electrical Equipment & Parts,
GEV,USA,648.25,2025-10-22,58.98,24.45,39.83%,4.82,6.790,10.145,"30,536",44.23%,59.62%  (  -0.86%),32.47%,"179,578",7,4,4,85,Specialty Industrial Machinery,
TMO,USA,524.58,2025-10-22,60.56,13.64,9.71%,4.58,4.518,6.478,"3,220",36.58%,38.20%  (  -0.89%),47.73%,"104,598",8,5,5,85,Diagnostics & Research,
HLT,USA,263.36,2025-10-22,48.81,4.78,4.11%,5.39,5.210,5.146,"1,510",17.18%,29.49%  (  -2.10%),24.96%,"54,346",8,4,4,70,Lodging,"MAR, 0.9(6M)"
SAP,USA,269.82,2025-10-22,49.95,4.89,-3.31%,8.05,11.980,8.503,"1,063",26.53%,33.56%  (  +0.10%),40.91%,"32,781",7,4,5,88,Software - Application,
NLY,USA,20.80,2025-10-22,47.46,0.36,3.45%,2.06,2.404,3.686,"6,232",20.24%,19.91%  (  -4.78%),13.66%,"172,386",8,5,4,70,REIT - Mortgage,
IBM,USA,277.22,2025-10-22,53.13,7.06,8.52%,4.03,6.428,7.212,"22,966",25.21%,39.26%  (  -1.28%),51.54%,"416,326",8,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
KNX,USA,42.73,2025-10-22,52.80,1.54,-6.60%,0.93,8.850,11.450,588,40.11%,45.45%  (  -0.18%),52.99%,"34,349",5,4,4,78,Trucking,
CCI,USA,96.10,2025-10-22,49.48,1.88,-2.29%,7.72,5.056,7.245,608,17.81%,26.91%  (  -2.54%),25.15%,"46,849",6,5,4,70,REIT - Specialty,
ORLY,USA,102.88,2025-10-22,47.39,1.87,10.44%,5.10,6.576,7.864,"1,226",18.28%,28.10%  (  -3.39%),37.23%,"69,410",4,5,5,75,Auto Parts,
FE,USA,46.97,2025-10-22,77.72,0.64,13.24%,1.93,4.274,5.732,"1,898",11.51%,21.94%  (  -1.70%),29.38%,"107,014",9,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
AA,USA,36.25,2025-10-22,61.55,1.46,15.58%,0.72,6.367,9.125,"25,410",42.00%,60.72%  (  -2.43%),35.12%,"324,495",6,4,4,65,Aluminum,
LRCX,USA,137.81,2025-10-22,58.96,5.31,52.59%,9.43,6.439,8.731,"20,168",47.82%,53.64%  (  -2.52%),42.61%,"600,873",9,5,4,85,Semiconductor Equipment & Materials,
ALKS,Ireland,32.17,2025-10-22,68.61,0.91,6.63%,3.53,9.944,15.110,596,38.62%,54.26%  (  -7.57%),30.06%,"16,858",9,4,4,88,Drug Manufacturers - Specialty & Generic,
NEE,USA,84.30,2025-10-22,78.30,1.75,17.77%,6.91,4.106,4.557,"34,059",21.08%,30.65%  (  -0.95%),30.73%,"664,710",7,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
STX,Ireland,219.51,2025-10-22,51.94,10.46,71.75%,5.14,7.219,11.953,"9,946",50.47%,63.00%  (  -1.17%),63.98%,"213,373",9,4,4,85,Computer Hardware,
BMRN,USA,52.45,2025-10-22,37.03,1.41,-13.80%,3.31,7.125,11.311,"1,446",26.69%,43.62%  (  -2.92%),58.75%,"42,272",6,5,5,88,Biotechnology,
VKTX,USA,33.91,2025-10-22,65.61,1.89,14.41%,-,11.017,12.713,"14,609",68.35%,91.15%  (  -1.44%),29.53%,"269,018",9,5,5,72,Biotechnology,
BCS,USA,20.08,2025-10-22,44.82,0.37,16.71%,1.91,3.255,8.906,"2,764",21.14%,33.53%  (  +3.19%),15.12%,"99,353",7,4,4,82,Banks - Diversified,
UPWK,USA,17.09,2025-10-22,47.52,0.81,14.06%,2.93,14.861,18.508,"3,381",49.64%,71.29%  (  +2.31%),64.36%,"65,275",9,4,4,88,Internet Content & Information,
MBLY,USA,15.20,2025-10-23,57.00,0.66,-2.30%,6.50,13.009,12.317,"11,320",49.82%,72.39%  (  -0.31%),50.50%,"315,473",7,4,4,75,Auto Parts,
FCX,USA,42.78,2025-10-23,53.46,1.89,7.28%,2.40,3.387,7.120,"99,235",70.48%,48.48%  (  -1.65%),38.55%,"1,539,941",9,4,5,90,Copper,
TMUS,USA,225.06,2025-10-23,31.65,4.77,-7.35%,3.01,4.594,5.272,"5,145",18.30%,29.96%  (  -1.64%),44.09%,"123,544",4,4,4,90,Telecom Services,
CNP,USA,39.19,2025-10-23,56.93,0.68,8.29%,2.85,4.375,6.136,805,15.19%,23.51%  (  -3.65%),39.81%,"40,282",7,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
HON,USA,202.91,2025-10-23,32.46,3.26,-6.47%,3.22,4.169,4.627,"9,320",14.09%,27.61%  (  -0.85%),34.75%,"172,620",7,4,4,85,Conglomerates,"MMM, 0.84(6M)"
BX,USA,158.16,2025-10-23,33.39,4.71,0.27%,14.99,3.895,6.085,"17,363",29.10%,39.41%  (  -2.30%),31.03%,"311,061",7,4,4,85,Asset Management,
STM,USA,28.80,2025-10-23,55.46,0.86,11.09%,2.16,10.217,13.062,"2,960",38.02%,48.49%  (  -4.19%),25.14%,"127,447",5,4,4,70,Semiconductors,
NOK,USA,5.25,2025-10-23,74.73,0.11,8.22%,1.38,6.848,9.945,"30,104",25.82%,88.71%  (  +34.11%),52.99%,"395,971",7,4,5,65,Communication Equipment,
VLO,USA,161.41,2025-10-23,49.83,4.44,18.27%,0.41,3.385,5.509,"2,774",25.01%,35.93%  (  -0.92%),21.52%,"151,459",8,4,4,78,Oil & Gas Refining & Marketing,
TSCO,USA,54.91,2025-10-23,37.13,1.24,-0.06%,1.92,4.782,6.616,"1,590",19.84%,43.49%  (  +6.26%),68.60%,"58,945",5,4,4,85,Specialty Retail,
UNP,USA,225.85,2025-10-23,45.17,4.05,-1.52%,5.49,3.183,4.614,"2,007",16.56%,26.25%  (  -0.49%),34.67%,"133,014",10,4,4,88,Railroads,"NSC, 0.89(6M)"
PCG,USA,15.97,2025-10-23,57.49,0.45,0.37%,1.44,3.655,5.818,"27,343",30.30%,38.78%  (  +0.06%),44.70%,"1,398,392",6,4,4,75,Utilities - Regulated Electric,
NEM,USA,89.40,2025-10-23,69.30,2.53,57.15%,4.80,5.503,8.242,"38,615",27.84%,47.62%  (  -0.27%),59.86%,"864,143",8,5,4,80,Gold,
SLM,USA,25.50,2025-10-23,22.63,0.76,-15.40%,1.81,8.434,9.880,887,22.76%,41.97%  (  -17.96%),42.46%,"37,065",6,5,4,70,Credit Services,
ALK,USA,48.27,2025-10-23,31.65,2.02,-14.40%,0.41,8.119,13.836,"2,265",31.52%,54.47%  (  -2.08%),41.39%,"142,222",7,5,5,75,Airlines,
DOC,USA,17.96,2025-10-23,38.46,0.35,-3.77%,4.56,6.319,7.182,587,18.85%,28.30%  (  +0.38%),49.23%,"32,001",9,4,4,80,REIT - Healthcare Facilities,
DLR,USA,171.56,2025-10-23,49.07,3.62,3.05%,10.14,4.443,6.025,"1,746",26.74%,35.97%  (  -2.57%),43.00%,"48,360",4,4,4,85,REIT - Specialty,
BKR,USA,45.49,2025-10-23,39.42,1.23,7.36%,1.62,7.723,8.980,"2,965",29.30%,36.67%  (  +0.95%),29.51%,"122,265",9,5,5,85,Oil & Gas Equipment & Services,
NXT,USA,86.96,2025-10-23,73.07,3.73,60.95%,4.15,14.915,19.130,"7,060",47.21%,69.71%  (  -1.04%),56.78%,"172,199",6,4,5,85,Solar,
MA,USA,559.24,2025-10-23,36.41,9.88,0.30%,16.71,2.950,5.060,"11,996",16.57%,26.46%  (  -1.66%),33.97%,"143,839",6,5,5,85,Credit Services,"V, 0.92(6M)"
WDC,USA,118.86,2025-10-23,60.57,5.71,92.17%,3.07,6.497,9.064,"37,001",51.41%,68.76%  (  -3.10%),70.72%,"536,500",8,5,5,85,Computer Hardware,
BTU,USA,33.42,2025-10-23,78.03,1.58,102.12%,1.01,7.444,13.384,"29,196",64.45%,73.95%  (  +7.15%),63.81%,"380,669",10,4,5,75,Thermal Coal,
INSM,USA,163.94,2025-10-23,74.54,4.26,73.03%,87.04,8.802,12.373,"4,239",32.01%,46.09%  (  -4.11%),21.48%,"108,832",10,5,5,90,Biotechnology,
DECK,USA,98.31,2025-10-23,36.85,3.49,-22.81%,2.84,10.943,13.657,"10,451",34.39%,72.46%  (  -0.25%),74.36%,"119,736",4,4,4,82,Footwear & Accessories,
AMZN,USA,220.07,2025-10-23,45.22,5.29,2.62%,3.50,6.285,8.035,"645,304",28.07%,42.31%  (  -3.09%),47.32%,"4,619,119",10,5,5,88,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
FLG,USA,11.59,2025-10-24,41.91,0.34,0.94%,0.85,8.262,11.277,"18,670",25.84%,43.26%  (  -5.38%),26.44%,"524,380",6,4,4,60,Banks - Regional,
GD,USA,334.39,2025-10-24,52.78,4.88,16.86%,1.79,3.744,4.073,"2,144",15.67%,24.02%  (  -2.03%),30.45%,"34,396",7,4,4,88,Aerospace & Defense,
NVT,Ireland,99.50,2025-10-24,58.96,3.03,38.32%,4.84,9.140,11.961,979,25.81%,45.41%  (  -3.09%),34.67%,"29,028",7,5,5,90,Electrical Equipment & Parts,
AMKR,USA,30.46,2025-10-27,61.00,1.40,37.25%,1.19,11.183,17.044,"12,093",50.73%,65.19%  (  -0.14%),53.28%,"82,076",8,4,4,80,Semiconductor Equipment & Materials,
NOV,USA,12.71,2025-10-27,44.27,0.47,-4.85%,0.54,8.715,12.168,"1,016",38.70%,48.47%  (  -5.64%),32.43%,"59,282",7,4,4,65,Oil & Gas Equipment & Services,
FTAI,Cayman Islands,169.10,2025-10-27,53.17,6.19,33.61%,8.05,10.240,12.167,"1,002",38.11%,61.77%  (  -3.48%),27.54%,"45,796",6,5,5,85,Rental & Leasing Services,
RMBS,USA,97.01,2025-10-27,52.85,5.52,49.95%,16.17,12.901,18.171,"2,868",74.45%,70.73%  (  -1.71%),59.85%,"35,952",10,5,5,88,Semiconductors,
NXPI,Netherlands,216.70,2025-10-27,44.34,7.66,2.30%,4.51,7.385,9.008,"2,603",35.87%,48.36%  (  -3.63%),35.83%,"44,565",9,5,5,75,Semiconductors,
NUE,USA,136.97,2025-10-27,47.63,3.60,5.97%,1.02,5.141,7.927,"3,791",28.81%,42.41%  (  +0.30%),33.45%,"95,556",9,5,5,85,Steel,
CDNS,USA,332.23,2025-10-27,39.77,9.90,8.29%,17.79,8.068,9.490,"2,568",40.48%,47.74%  (  -3.35%),54.61%,"45,065",8,5,4,90,Software - Application,
WM,USA,217.09,2025-10-27,44.70,3.22,-3.66%,3.65,4.983,6.137,"3,802",13.70%,23.05%  (  -0.41%),44.70%,"45,794",7,4,4,75,Waste Management,
RCL,Liberia,306.22,2025-10-28,34.17,9.39,12.81%,4.84,6.247,9.571,"3,644",22.95%,48.03%  (  -3.31%),40.54%,"106,836",8,5,5,85,Travel Services,
SHW,USA,332.16,2025-10-28,33.53,5.83,-4.90%,3.59,6.187,7.211,634,21.03%,28.25%  (  +0.38%),38.33%,"18,897",7,4,5,70,Specialty Chemicals,
ATI,USA,82.98,2025-10-28,56.07,2.83,19.77%,2.54,9.682,14.341,"1,383",36.68%,53.92%  (  -0.99%),50.44%,"29,919",9,5,5,88,Metal Fabrication,
ECL,USA,270.22,2025-10-28,45.96,4.37,4.07%,4.87,6.692,6.934,967,18.10%,26.53%  (  +0.74%),42.40%,"9,405",9,4,5,85,Specialty Chemicals,
CX,USA,9.32,2025-10-28,58.18,0.23,31.95%,0.90,2.353,11.240,949,22.97%,43.97%  (  -0.70%),12.88%,"130,354",9,4,4,78,Building Materials,
THC,USA,190.00,2025-10-28,45.11,5.35,22.53%,0.81,10.841,11.677,742,29.27%,45.99%  (  -0.83%),45.31%,"38,306",8,5,5,85,Medical Care Facilities,
ARCC,USA,19.49,2025-10-28,32.26,0.40,-11.21%,4.62,3.973,7.330,"3,756",22.17%,24.88%  (  -1.91%),36.73%,"136,031",7,5,5,85,Asset Management,
REGN,USA,557.73,2025-10-28,43.14,19.50,-7.69%,4.16,5.291,9.482,"2,909",34.52%,46.85%  (  -2.16%),62.86%,"60,207",9,5,4,78,Biotechnology,
GLW,USA,85.50,2025-10-28,66.55,2.30,54.77%,5.16,5.933,9.140,"10,239",27.50%,46.28%  (  -3.73%),65.38%,"412,910",4,5,5,85,Electronic Components,
W,USA,76.21,2025-10-28,38.45,4.02,45.72%,0.82,14.178,16.312,"10,279",49.51%,83.53%  (  -4.94%),39.61%,"254,832",7,4,4,78,Internet Retail,
UNH,USA,358.66,2025-10-28,60.73,9.56,-9.77%,0.77,5.235,8.511,"124,806",31.66%,44.01%  (  -0.68%),43.75%,"1,743,970",7,4,5,55,Healthcare Plans,
AMT,USA,183.20,2025-10-28,30.40,3.86,-10.84%,8.36,5.882,6.961,"7,615",18.30%,26.64%  (  -1.38%),32.25%,"58,487",9,5,5,80,REIT - Specialty,
HSBC,USA,66.46,2025-10-28,40.50,1.16,12.21%,1.60,1.515,6.450,"2,832",24.25%,30.13%  (  -0.98%),37.92%,"102,056",9,4,4,80,Banks - Diversified,
ARQT,USA,20.72,2025-10-28,63.34,0.98,39.06%,9.43,12.338,19.265,"1,044",51.12%,74.28%  (  +5.85%),33.72%,"15,541",8,5,5,85,Biotechnology,
PYPL,USA,68.86,2025-10-28,47.51,2.54,-5.06%,2.04,8.274,9.911,"265,678",38.26%,51.55%  (  -3.07%),54.78%,"1,841,888",7,4,4,88,Credit Services,
CARR,USA,56.87,2025-10-28,30.56,1.51,-15.21%,2.15,7.035,10.470,"2,705",21.67%,40.89%  (  -0.43%),45.82%,"112,694",5,4,4,85,Building Products & Equipment,
CSGP,USA,75.18,2025-10-28,22.16,1.98,-6.80%,10.92,8.947,10.900,550,22.59%,41.04%  (  -1.14%),58.11%,"63,059",7,4,4,85,Real Estate Services,
MDLZ,USA,61.17,2025-10-28,42.75,1.27,-4.57%,2.13,3.608,5.176,"1,376",17.86%,30.60%  (  -2.79%),74.20%,"97,109",8,4,4,77,Confectioners,
V,USA,343.30,2025-10-28,47.94,5.98,-0.18%,17.01,3.345,5.289,"15,370",17.52%,26.90%  (  -1.91%),36.38%,"363,301",9,5,5,85,Credit Services,"MA, 0.92(6M)"
CZR,USA,22.03,2025-10-28,32.73,1.17,-23.48%,0.40,6.501,11.258,"19,765",48.93%,61.19%  (  -11.95%),50.97%,"361,708",6,4,5,75,Resorts & Casinos,
OKE,USA,69.57,2025-10-28,32.32,1.59,-19.00%,1.57,9.940,8.597,"3,446",19.64%,33.55%  (  -1.88%),26.25%,"103,190",10,4,4,90,Oil & Gas Midstream,
EIX,USA,53.65,2025-10-28,45.82,1.53,-4.08%,1.18,7.109,9.188,"6,147",24.23%,34.89%  (  -0.16%),27.61%,"76,530",8,4,4,70,Utilities - Regulated Electric,"SRE, 0.84(6M)"
BE,USA,109.91,2025-10-28,78.52,8.24,236.44%,15.78,13.297,34.306,"104,431",108.67%,139.90%  (  +4.13%),100.00%,"774,446",7,4,4,85,Electrical Equipment & Parts,
AUR,USA,5.37,2025-10-28,44.44,0.27,-15.84%,9909.43,15.422,17.858,"11,819",45.25%,84.66%  (  -3.40%),28.94%,"302,494",5,4,5,75,Information Technology Services,
UPS,USA,83.18,2025-10-28,40.97,1.79,-18.72%,0.78,6.860,4.198,"43,576",17.75%,44.27%  (  -0.59%),52.61%,"706,391",8,4,4,68,Integrated Freight & Logistics,"FDX, 0.9(6M)"
RJF,USA,159.87,2025-10-28,33.78,3.86,2.94%,2.02,6.268,8.014,"3,378",24.62%,32.21%  (  +1.21%),31.74%,"21,697",8,4,4,82,Asset Management,
TER,USA,139.13,2025-10-28,57.44,5.98,35.21%,7.83,11.487,14.890,"3,816",55.75%,60.68%  (  +0.63%),55.08%,"81,709",9,4,4,88,Semiconductor Equipment & Materials,
GEHC,USA,71.84,2025-10-29,41.29,2.01,-6.17%,1.64,6.624,7.646,"1,572",32.57%,38.06%  (  -1.83%),34.61%,"72,935",8,4,4,78,Medical Devices,
