SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
HSAI,USA,20.99,2025-11-11,33.46,1.31,1.43%,7.85,21.861,14.948,"1,397",57.29%,89.76%  (  +1.14%),14.46%,"40,038",8,5,4,0,Auto Parts,
NBIS,Netherlands,105.29,2025-11-11,44.11,9.69,84.52%,109.45,7.994,14.598,"64,747",87.15%,110.11%  (  -1.32%),68.19%,"780,246",7,5,5,85,Software - Infrastructure,
SE,USA,146.74,2025-11-11,27.65,6.24,-3.88%,4.13,10.794,10.305,"14,347",42.28%,59.51%  (  +0.10%),64.75%,"268,283",7,5,5,90,Internet Retail,
SONY,USA,27.42,2025-11-11,38.84,0.52,8.30%,1.96,2.894,7.213,552,28.87%,38.59%  (  -29.67%),22.89%,"81,296",6,4,4,0,Consumer Electronics,
ONON,Switzerland,34.59,2025-11-12,25.19,1.53,-28.71%,3.60,10.525,10.931,"114,503",38.89%,63.83%  (  +1.08%),53.86%,"426,574",8,5,5,90,Footwear & Accessories,
TME,USA,21.28,2025-11-12,35.84,0.74,15.29%,2.92,9.539,9.690,"1,398",32.78%,53.24%  (  -0.26%),41.39%,"74,716",10,5,5,90,Internet Content & Information,
TIC,USA,11.05,2025-11-12,35.72,0.64,-2.77%,-,5.285,15.364,839,54.33%,118.08%  (  +21.83%),100.00%,"25,379",6,4,4,0,Specialty Business Services,
RUM,USA,5.65,2025-11-12,28.64,0.37,-33.90%,23.60,13.911,10.118,"1,951",73.65%,72.76%  (  -118.97%),10.19%,"153,630",6,4,4,70,Internet Content & Information,
DLO,Cayman Islands,13.24,2025-11-12,33.85,0.71,14.70%,4.58,15.789,16.483,"1,421",50.91%,82.34%  (  -3.70%),87.94%,"229,752",9,4,4,90,Software - Infrastructure,
CSCO,USA,70.86,2025-11-12,50.65,1.42,9.01%,4.94,5.395,5.582,"15,414",20.77%,32.74%  (  +0.08%),74.81%,"1,120,984",8,4,4,88,Communication Equipment,"INTC, 0.86(6M)"
CLBT,Israel,15.27,2025-11-12,27.60,0.61,-14.28%,8.37,12.704,11.060,"1,442",39.41%,71.80%  (  +7.01%),86.63%,"24,038",6,5,5,75,Software - Infrastructure,
CRWV,USA,103.40,2025-11-12,33.60,9.07,-5.25%,14.61,11.451,13.998,"112,603",74.53%,105.38%  (  +3.92%),35.13%,"1,677,923",6,4,4,75,Software - Infrastructure,
JD,USA,31.28,2025-11-13,37.61,1.01,-11.20%,0.24,7.723,6.709,"107,752",36.96%,45.99%  (  -0.54%),33.66%,"2,620,099",6,5,5,80,Internet Retail,
DIS,USA,110.30,2025-11-13,42.07,1.99,0.16%,2.11,6.668,7.686,"19,138",14.98%,42.08%  (  +2.22%),61.62%,"768,525",9,5,5,90,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
BILI,USA,27.52,2025-11-13,44.33,1.16,25.22%,2.20,10.240,10.669,"4,281",51.94%,71.97%  (  +9.05%),60.79%,"314,238",7,5,5,85,Internet Content & Information,
NU,Cayman Islands,15.59,2025-11-13,49.14,0.47,19.02%,6.45,5.895,8.084,"51,325",31.34%,50.31%  (  +2.53%),60.62%,"1,858,218",9,5,5,88,Banks - Regional,
AMAT,USA,225.54,2025-11-13,51.60,8.20,27.68%,6.28,5.431,6.657,"17,533",46.70%,48.77%  (  -0.72%),49.18%,"455,478",7,4,4,78,Semiconductor Equipment & Materials,
BABA,USA,163.08,2025-11-13,44.55,6.01,24.45%,2.64,5.974,9.768,"119,407",47.72%,49.12%  (  -2.17%),39.76%,"2,745,376",7,5,5,82,Internet Retail,
VNET,USA,9.44,2025-11-13,47.16,0.71,14.00%,1.99,22.423,16.279,806,81.02%,100.70%  (  +3.71%),50.08%,"135,776",8,5,4,80,Information Technology Services,
QUBT,USA,11.93,2025-11-14,34.16,1.76,-9.44%,8574.56,20.713,16.216,"35,278",122.94%,109.00%  (  +5.20%),12.07%,"775,558",5,4,4,60,Computer Hardware,
SBET,USA,11.52,2025-11-14,34.88,1.10,-15.74%,721.63,2.485,11.404,"42,294",80.01%,101.87%  (  +3.12%),13.25%,"824,791",7,5,5,0,Gambling,
XP,Cayman Islands,18.29,2025-11-17,56.49,0.53,8.64%,3.09,7.249,8.278,"2,395",34.25%,54.37%  (  -33.19%),16.74%,"249,122",4,5,4,75,Capital Markets,
PPTA,Canada,21.72,2025-11-17,45.20,1.85,41.62%,-,3.936,15.173,"3,478",83.32%,86.01%  (  +5.77%),54.03%,"144,063",8,5,5,0,Other Precious Metals & Mining,
XPEV,USA,21.78,2025-11-17,46.72,1.16,8.28%,2.03,9.965,11.920,"37,953",58.16%,66.02%  (  +0.36%),30.58%,"611,509",7,4,4,85,Auto Manufacturers,
TCOM,USA,69.74,2025-11-18,41.69,1.50,7.22%,5.74,10.839,7.166,"1,032",19.63%,38.49%  (  -2.44%),24.48%,"68,176",7,5,5,85,Travel Services,
MDT,Ireland,91.61,2025-11-18,41.50,1.61,1.93%,3.44,4.355,4.853,"6,752",15.30%,27.08%  (  +1.15%),48.78%,"242,618",6,4,4,88,Medical Devices,
FUTU,USA,182.82,2025-11-18,52.39,9.94,36.12%,7.55,8.027,10.100,"4,311",63.16%,60.81%  (  -2.95%),22.74%,"182,663",8,5,5,92,Capital Markets,
AS,Cayman Islands,29.25,2025-11-18,28.63,1.19,-10.99%,2.84,14.393,11.193,"20,831",34.80%,60.90%  (  -4.01%),38.94%,"80,317",10,5,5,80,Leisure,
HD,USA,371.28,2025-11-18,34.18,7.02,-2.51%,2.24,3.964,5.194,"6,851",16.52%,30.16%  (  +0.52%),40.80%,"265,164",4,5,5,82,Home Improvement Retail,"LOW, 0.91(6M)"
BIDU,USA,125.58,2025-11-18,52.08,4.74,28.90%,1.83,6.167,10.058,"19,662",47.99%,57.80%  (  +0.06%),78.69%,"643,705",6,4,4,72,Internet Content & Information,
RKLB,USA,47.26,2025-11-18,32.84,4.34,31.29%,45.36,13.899,11.676,"64,545",78.49%,99.85%  (  +3.70%),50.97%,"986,106",10,4,4,70,Aerospace & Defense,
BBAR,USA,15.85,2025-11-19,68.09,1.08,-3.13%,0.70,14.382,11.183,584,120.88%,87.76%  (  +0.96%),17.64%,"35,807",4,4,4,62,Banks - Regional,
PDD,USA,134.41,2025-11-21,53.85,3.16,15.45%,3.27,8.514,5.518,"23,528",25.42%,38.22%  (  +0.10%),19.92%,"1,470,622",5,4,5,65,Internet Retail,
DKS,USA,217.16,2025-11-25,42.30,7.21,3.63%,1.41,8.791,11.308,556,38.02%,54.44%  (  +2.39%),52.74%,"55,208",10,4,4,88,Specialty Retail,
WDAY,USA,220.95,2025-11-25,36.02,7.09,-8.51%,6.61,8.876,9.087,"1,219",29.71%,46.25%  (  +1.81%),65.57%,"88,308",7,5,5,85,Software - Application,
ADSK,USA,294.28,2025-11-25,36.12,6.04,0.32%,9.52,6.232,8.052,607,22.34%,38.38%  (  -0.61%),53.23%,"53,663",6,5,4,85,Software - Application,
GGAL,USA,55.06,2025-11-25,67.93,3.48,8.22%,0.74,0.000,0.000,"2,176",120.76%,70.37%  (  +6.74%),32.20%,"231,508",7,5,4,65,Banks - Regional,
CRDO,Cayman Islands,150.50,2025-11-26,47.42,13.30,63.75%,43.38,20.875,20.396,"12,625",99.67%,108.67%  (  +2.54%),63.00%,"153,647",10,5,5,90,Semiconductors,
PSTG,USA,89.00,2025-11-26,44.22,3.70,40.91%,8.73,14.726,17.723,"3,068",41.74%,68.12%  (  +3.46%),72.14%,"83,658",9,4,4,90,Computer Hardware,
ZS,USA,315.95,2025-11-26,51.38,9.48,21.95%,18.71,9.358,12.627,"4,043",34.22%,58.23%  (  +0.63%),67.92%,"117,350",6,5,5,90,Software - Infrastructure,
FIVE,USA,147.93,2025-11-26,41.45,6.13,26.85%,1.93,13.631,14.914,"1,596",45.26%,57.29%  (  -0.45%),31.16%,"39,781",9,4,4,85,Specialty Retail,
KR,USA,64.91,2025-11-27,43.79,1.46,-4.37%,0.29,5.627,7.400,"9,418",24.53%,33.36%  (  +0.44%),63.65%,"193,468",8,4,4,80,Grocery Stores,
FRO,Cyprus,23.55,2025-11-28,50.74,0.75,25.24%,2.87,10.875,12.132,"1,955",36.47%,53.99%  (  +3.97%),48.33%,"80,481",9,4,4,80,Oil & Gas Midstream,
MDB,USA,349.17,2025-12-01,58.27,14.29,44.41%,12.81,14.539,16.913,"7,025",33.22%,75.60%  (  -1.70%),81.08%,"229,432",8,5,5,90,Software - Infrastructure,
OKTA,USA,83.47,2025-12-02,35.89,2.72,-15.58%,5.33,12.330,13.863,"6,185",33.54%,66.42%  (  +1.59%),86.53%,"211,362",4,4,4,80,Software - Infrastructure,
MRVL,USA,86.68,2025-12-02,49.86,4.64,14.06%,10.33,10.073,16.831,"54,960",56.08%,81.12%  (  -0.79%),66.53%,"1,425,809",10,4,5,90,Semiconductors,
HPE,USA,23.03,2025-12-02,40.75,0.83,15.00%,0.92,8.340,10.806,"8,971",45.27%,52.25%  (  -0.29%),47.25%,"775,282",8,4,4,85,Communication Equipment,
HRL,USA,21.92,2025-12-02,32.46,0.51,-22.44%,1.00,4.851,7.308,"1,254",29.91%,32.36%  (  -0.03%),44.44%,"74,697",8,4,4,60,Packaged Foods,
CRM,USA,236.95,2025-12-03,39.17,7.85,-11.85%,5.71,7.843,10.131,"25,283",36.43%,48.29%  (  +0.75%),74.87%,"725,236",6,4,4,88,Software - Application,"ORCL, 0.81(12M)"
SNOW,USA,260.81,2025-12-03,56.48,9.35,30.81%,21.47,11.525,12.597,"18,767",38.69%,59.05%  (  -0.52%),64.29%,"520,228",7,5,5,85,Software - Application,
IOT,USA,37.47,2025-12-04,44.63,1.49,-8.39%,15.07,14.742,15.582,"1,512",44.10%,73.23%  (  -1.21%),64.56%,"133,791",4,4,4,85,Software - Infrastructure,
DG,USA,98.09,2025-12-04,41.60,2.73,0.41%,0.52,9.401,10.504,"1,162",28.18%,47.97%  (  -0.10%),52.31%,"157,527",6,4,4,85,Discount Stores,
CHWY,USA,33.74,2025-12-04,38.80,1.24,-11.18%,1.13,10.414,11.023,"6,482",26.96%,51.84%  (  -0.64%),37.63%,"251,435",5,4,5,85,Internet Retail,
DOCU,USA,68.86,2025-12-04,41.68,2.42,-13.40%,4.47,10.939,10.545,"4,398",51.00%,53.07%  (  -0.33%),62.01%,"152,893",6,4,4,88,Software - Application,
RBRK,USA,71.02,2025-12-04,37.07,3.33,-9.79%,12.95,18.115,14.765,"1,889",44.05%,70.25%  (  +2.95%),36.79%,"84,337",7,5,5,85,Software - Infrastructure,
GTLB,USA,44.37,2025-12-08,41.66,2.39,-10.21%,8.63,14.700,11.268,"3,166",58.83%,67.17%  (  -4.10%),58.75%,"267,195",5,5,5,80,Software - Infrastructure,
S,USA,16.19,2025-12-09,37.76,0.58,-13.71%,5.95,12.812,12.785,"2,284",37.93%,63.19%  (  +0.14%),58.28%,"298,983",5,4,4,80,Software - Infrastructure,
AVAV,USA,315.80,2025-12-09,35.97,18.99,42.38%,14.52,13.430,13.875,"4,369",61.48%,76.15%  (  +4.51%),100.00%,"44,908",9,5,5,85,Aerospace & Defense,
COST,USA,926.35,2025-12-11,47.65,15.19,-4.73%,1.49,3.439,0.000,"20,605",18.29%,23.97%  (  +0.97%),27.32%,"312,627",5,4,4,85,Discount Stores,
AVGO,USA,341.43,2025-12-11,44.82,13.62,30.40%,26.91,7.203,0.000,"138,358",46.05%,53.21%  (  +5.85%),46.62%,"2,110,970",9,5,5,90,Semiconductors,
ADBE,USA,323.54,2025-12-11,33.73,8.87,-15.11%,5.84,8.432,0.000,"16,498",29.66%,38.79%  (  +3.19%),45.22%,"480,422",7,4,4,90,Software - Application,
CIEN,USA,196.02,2025-12-11,70.07,8.71,102.64%,6.09,12.554,0.000,"1,486",44.19%,70.92%  (  +6.77%),77.23%,"59,065",9,4,4,85,Communication Equipment,
PL,USA,12.15,2025-12-15,43.60,0.89,79.03%,14.26,20.664,0.000,"2,650",69.88%,102.45%  (  +0.49%),23.44%,"192,374",9,5,5,85,Aerospace & Defense,
ORCL,USA,234.26,2025-12-15,30.93,11.83,12.68%,11.32,9.252,0.000,"123,843",46.07%,52.39%  (  +3.09%),70.52%,"1,610,393",5,4,4,85,Software - Infrastructure,"MSFT, 0.86(6M)"
CTAS,USA,185.30,2025-12-17,39.52,3.54,-10.93%,7.05,5.576,0.000,668,21.09%,21.17%  (  -10.35%),25.33%,"36,991",7,4,4,88,Specialty Business Services,
MU,USA,229.87,2025-12-17,62.82,11.46,90.57%,6.90,10.316,0.000,"196,628",61.24%,68.88%  (  +1.87%),63.37%,"1,828,420",8,5,5,85,Semiconductors,
CLSK,USA,14.66,2025-12-17,39.50,1.65,33.17%,6.91,6.432,20.413,"58,439",106.30%,113.07%  (  -15.54%),45.48%,"1,305,983",8,5,5,90,Capital Markets,
FDX,USA,261.20,2025-12-18,72.52,5.96,11.46%,0.70,9.329,0.000,"3,819",24.25%,28.14%  (  -0.25%),18.19%,"118,318",5,4,4,70,Integrated Freight & Logistics,
NKE,USA,60.55,2025-12-18,27.11,1.74,-12.12%,1.92,9.144,0.000,"27,695",33.55%,35.00%  (  -1.14%),34.17%,"1,521,844",4,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
ACN,Ireland,242.08,2025-12-18,45.30,6.19,-17.53%,2.15,6.416,0.000,"3,220",27.47%,32.59%  (  -0.24%),52.87%,"167,837",9,4,4,85,Information Technology Services,
CCL,Panama,26.43,2025-12-19,36.41,1.09,2.93%,1.31,5.296,0.000,"29,197",42.11%,43.04%  (  +0.49%),20.70%,"1,363,871",9,5,5,90,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
12:40:46 PM,,,,,,,,,,,,,,,,,,,,
