SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
SNOW,USA,183.08,2025-05-21,74.52,6.03,24.51%,16.84,11.778,10.831,"37,425",49.36%,58.49%  (  +1.37%),51.55%,"561,908",4,5,5,75,Software - Application,
URBN,USA,62.81,2025-05-21,74.08,2.50,33.95%,1.05,10.364,9.961,"2,492",65.09%,55.03%  (  +0.19%),53.85%,"26,345",5,4,4,88,Apparel Retail,
BBY,USA,73.80,2025-05-29,63.14,2.58,-12.82%,0.38,7.435,9.754,"6,312",56.77%,49.94%  (  -0.73%),50.93%,"162,123",5,4,4,68,Specialty Retail,
RL,USA,274.53,2025-05-22,77.02,9.59,26.54%,2.44,8.856,10.061,508,54.08%,41.86%  (  +0.71%),32.40%,"24,366",10,5,5,90,Apparel Manufacturing,
ADI,USA,227.11,2025-05-22,72.68,7.42,5.52%,12.06,4.697,5.524,"4,953",71.59%,35.43%  (  -1.24%),28.89%,"99,826",7,4,5,80,Semiconductors,
BJ,USA,116.38,2025-05-22,54.18,3.42,20.51%,0.75,8.700,9.495,"11,446",33.85%,38.59%  (  +1.01%),73.89%,"59,548",9,4,4,82,Discount Stores,
WDAY,USA,273.05,2025-05-22,73.19,6.56,9.40%,8.68,8.742,7.958,"3,079",39.73%,41.65%  (  -0.24%),52.23%,"72,156",9,4,4,90,Software - Application,
ROST,USA,152.92,2025-05-22,74.78,3.36,6.16%,2.38,6.860,6.170,"4,549",30.84%,31.71%  (  +0.12%),56.54%,"54,526",9,5,4,72,Apparel Retail,
DECK,USA,127.91,2025-05-22,62.18,5.23,-19.04%,3.94,5.583,10.431,"7,892",54.73%,58.93%  (  -0.68%),52.59%,"147,777",10,4,4,88,Footwear & Accessories,
ADSK,USA,298.08,2025-05-22,70.88,6.67,6.75%,10.43,5.815,5.886,"1,197",37.95%,33.67%  (  +0.39%),38.91%,"45,210",10,5,5,75,Software - Application,
INTU,USA,670.28,2025-05-22,67.76,15.49,7.69%,10.92,5.693,5.287,"5,414",35.39%,32.76%  (  -0.53%),40.89%,"97,442",10,5,5,90,Software - Application,
DLTR,USA,86.51,2025-06-04,63.10,2.89,15.95%,0.66,12.298,9.128,"32,584",43.01%,54.76%  (  +0.52%),46.83%,"384,014",10,4,4,65,Discount Stores,
BAH,USA,128.81,2025-05-23,74.75,3.47,-6.65%,1.39,7.476,10.414,"1,490",21.78%,43.68%  (  +0.30%),59.95%,"29,580",8,4,4,85,Consulting Services,
PDD,USA,117.61,2025-05-28,64.22,4.57,2.92%,2.99,8.949,8.878,"37,806",43.75%,49.44%  (  +0.11%),42.24%,"1,432,329",8,4,4,79,Internet Retail,
GLNG,Bermuda,39.48,2025-05-27,52.85,1.73,4.98%,15.86,9.336,10.765,"1,442",62.96%,44.50%  (  -1.10%),29.95%,"133,793",8,5,4,75,Oil & Gas Midstream,
OKTA,USA,127.30,2025-05-27,74.88,4.21,41.70%,8.53,12.035,12.412,"14,899",45.30%,59.26%  (  -0.21%),62.48%,"188,929",4,4,4,75,Software - Infrastructure,
DKS,USA,184.02,2025-05-28,44.71,10.78,-13.18%,1.10,9.955,9.291,"26,747",77.37%,49.74%  (  -3.67%),45.18%,"94,119",9,4,4,85,Specialty Retail,
ANF,USA,79.12,2025-05-28,57.92,3.79,-35.38%,0.76,13.229,15.325,"6,407",62.79%,78.16%  (  -2.04%),71.97%,"140,145",6,4,4,80,Apparel Retail,
VEEV,USA,242.78,2025-05-28,62.67,6.62,10.25%,14.40,8.977,9.616,"1,666",31.52%,39.47%  (  +0.59%),60.19%,"29,279",10,4,4,80,Health Information Services,
PSTG,USA,56.56,2025-05-28,72.81,2.20,2.86%,5.84,14.476,15.342,"2,365",59.95%,62.91%  (  +0.79%),61.80%,"88,729",7,4,4,78,Computer Hardware,
SNPS,USA,514.43,2025-05-28,72.57,14.29,3.52%,13.11,8.904,9.057,"1,470",51.28%,36.66%  (  +1.32%),30.37%,"36,421",8,5,5,80,Software - Infrastructure,
NVDA,USA,135.40,2025-05-28,72.92,5.24,7.89%,25.30,9.229,9.342,"4,090,988",68.24%,50.89%  (  -0.48%),30.94%,"23,754,097",7,5,5,87,Semiconductors,
NTNX,USA,82.77,2025-05-28,73.51,2.75,27.52%,9.52,13.097,12.241,"7,204",54.39%,49.68%  (  -0.69%),53.90%,"118,989",6,5,5,90,Software - Infrastructure,
CRM,USA,291.15,2025-05-28,66.08,7.45,-1.09%,7.37,7.799,8.298,"23,881",39.56%,42.74%  (  -0.31%),59.50%,"540,827",6,4,4,85,Software - Application,"ORCL, 0.81(12M)"
S,USA,20.21,2025-05-28,63.09,0.70,-10.84%,8.11,14.847,12.137,"5,048",57.77%,61.82%  (  +0.33%),55.01%,"190,299",6,5,4,78,Software - Infrastructure,
NCNO,USA,24.60,2025-05-28,54.11,0.88,-23.20%,5.24,12.838,15.861,"1,193",41.80%,61.03%  (  +1.91%),87.72%,"16,610",7,4,4,70,Software - Application,
A,USA,113.77,2025-05-28,56.57,3.91,-13.78%,4.96,7.474,9.285,"1,916",46.57%,38.20%  (  +3.59%),46.31%,"35,633",8,4,5,80,Diagnostics & Research,
PVH,USA,86.30,2025-06-03,69.95,3.64,-4.06%,0.48,11.576,11.805,"1,257",66.85%,48.09%  (  -1.32%),42.57%,"34,906",7,4,4,85,Apparel Manufacturing,
LI,USA,28.82,2025-05-29,68.33,0.88,19.46%,1.20,9.984,10.829,"4,681",52.34%,61.14%  (  +2.53%),41.36%,"289,569",6,4,4,75,Auto Manufacturers,
FUTU,USA,107.58,2025-05-29,59.89,5.94,21.25%,5.85,8.267,10.031,"5,659",65.90%,58.91%  (  -2.65%),28.26%,"146,528",7,5,5,88,Capital Markets,
BURL,USA,268.99,2025-05-29,68.54,9.81,3.30%,1.59,8.185,9.464,"3,310",51.48%,47.25%  (  +0.36%),56.97%,"61,003",9,5,5,70,Apparel Retail,
BBWI,USA,33.76,2025-05-29,62.01,1.41,2.34%,0.98,10.687,10.550,854,71.98%,55.23%  (  -1.11%),57.66%,"113,941",5,5,5,70,Specialty Retail,
ESTC,Netherlands,92.32,2025-05-29,60.92,3.51,-1.80%,6.74,17.729,16.167,"1,545",54.24%,66.45%  (  +1.26%),57.33%,"34,386",8,5,4,82,Software - Application,
ULTA,USA,412.99,2025-05-29,66.36,11.88,8.63%,1.65,7.885,7.914,"1,461",43.47%,40.85%  (  -0.33%),46.66%,"66,292",7,4,4,65,Specialty Retail,
MRVL,USA,63.76,2025-05-29,54.74,3.43,-23.25%,9.55,9.547,12.773,"64,013",87.35%,67.34%  (  +2.95%),46.92%,"935,767",7,5,5,85,Semiconductors,
GAP,USA,27.39,2025-05-29,76.69,1.08,22.96%,0.68,7.952,12.122,"10,879",62.97%,59.41%  (  -0.44%),44.31%,"241,676",9,4,4,82,Apparel Retail,
DELL,USA,114.19,2025-05-29,75.72,4.28,3.40%,0.83,10.210,11.066,"53,009",61.95%,56.71%  (  -1.28%),47.29%,"781,358",5,5,5,78,Computer Hardware,
NTAP,USA,100.53,2025-05-29,70.75,2.65,-11.19%,3.19,9.398,9.274,"2,752",43.57%,44.80%  (  -1.45%),54.63%,"54,038",5,4,4,75,Computer Hardware,
COST,USA,1025.83,2025-05-29,62.95,23.86,9.14%,1.72,3.965,4.816,"88,402",25.48%,26.58%  (  +0.04%),37.85%,"301,197",5,4,5,85,Discount Stores,
FIVE,USA,106.52,2025-06-04,76.45,5.17,22.29%,1.51,14.004,14.692,"4,184",84.15%,60.35%  (  -0.18%),37.50%,"88,793",6,4,4,65,Specialty Retail,
LULU,USA,321.44,2025-06-04,69.66,11.45,2.07%,3.80,9.756,10.824,"14,647",51.69%,52.33%  (  -0.91%),55.59%,"188,689",8,4,4,78,Apparel Retail,
CRWD,USA,439.26,2025-06-03,60.00,17.81,28.30%,27.67,9.624,10.547,"32,028",58.95%,50.85%  (  -0.16%),43.16%,"421,840",5,5,5,85,Software - Infrastructure,
OLLI,USA,118.86,2025-06-04,63.30,4.51,16.20%,3.21,9.487,11.621,853,48.11%,47.04%  (  -0.14%),57.56%,"18,170",9,5,4,85,Discount Stores,
RH,USA,210.02,2025-06-12,53.99,14.89,-31.97%,1.24,13.375,18.774,"8,839",113.67%,84.44%  (  +3.62%),51.49%,"98,027",8,4,4,75,Specialty Retail,
GTLB,USA,51.49,2025-06-02,59.03,2.33,-6.55%,11.21,15.728,13.532,"2,298",63.33%,70.06%  (  -1.72%),64.50%,"110,835",7,5,5,78,Software - Infrastructure,
KR,USA,68.85,2025-06-19,47.05,1.77,13.06%,0.31,5.659,0.000,"13,674",24.84%,25.35%  (  +1.59%),33.85%,"250,038",6,4,4,78,Grocery Stores,
UEC,USA,5.29,2025-06-06,49.06,0.31,-15.54%,33.93,6.243,14.462,"7,266",58.98%,61.70%  (  +1.54%),40.26%,"244,344",4,4,4,,Uranium,
ORCL,USA,160.49,2025-06-10,65.86,4.83,-0.02%,8.07,8.738,10.124,"46,411",49.39%,46.15%  (  -1.61%),58.72%,"777,593",7,4,4,90,Software - Infrastructure,"MSFT, 0.86(6M)"
CCL,Panama,23.39,2025-06-24,74.83,0.90,9.72%,1.19,7.658,0.000,"52,332",66.75%,38.29%  (  -0.52%),11.93%,"1,347,268",9,4,4,85,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
DRI,USA,211.65,2025-06-19,65.86,4.88,18.93%,2.11,5.712,0.000,820,28.39%,30.05%  (  -0.37%),48.47%,"37,014",9,4,4,80,Restaurants,
ACN,Ireland,317.69,2025-06-20,59.48,7.80,-7.25%,2.96,6.507,0.000,"4,266",30.80%,29.33%  (  +4.47%),41.99%,"95,284",5,4,4,80,Information Technology Services,
FDX,USA,229.51,2025-06-24,57.87,7.04,-13.10%,0.63,9.046,0.000,"12,377",45.00%,28.47%  (  -0.03%),21.88%,"180,009",4,4,4,79,Integrated Freight & Logistics,
MU,USA,98.00,2025-06-25,70.70,4.14,3.19%,3.50,11.387,0.000,"160,351",73.39%,46.73%  (  -1.65%),20.05%,"2,059,212",9,5,5,83,Semiconductors,
NKE,USA,63.11,2025-06-26,59.79,2.14,-14.92%,1.94,8.788,0.000,"176,096",53.09%,32.51%  (  -0.37%),28.30%,"1,930,499",6,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
STZ,USA,195.62,2025-07-02,66.53,4.35,-8.64%,3.41,4.822,0.000,"15,431",25.01%,24.26%  (  -3.23%),23.39%,"91,088",9,4,4,60,Beverages - Brewers,
LEVI,USA,17.67,2025-06-25,65.38,0.62,0.45%,1.10,11.877,0.000,800,66.92%,29.18%  (  -1.20%),9.06%,"106,533",8,5,4,78,Apparel Manufacturing,
09:17:56 AM,,,,,,,,,,,,,,,,,,,,
