SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
COST,USA,1017.79,2025-05-29,56.12,20.09,7.57%,1.71,3.965,3.537,"20,485",19.88%,25.63%  (  -2.17%),34.20%,"249,477",6,4,5,85,Discount Stores,
CRDO,Cayman Islands,63.65,2025-06-02,74.51,3.39,29.14%,33.00,21.846,21.760,"4,502",55.35%,100.19%  (  -1.74%),61.15%,"66,809",8,5,5,80,Semiconductors,
SIG,Bermuda,66.37,2025-06-03,58.77,2.84,-10.78%,0.41,11.456,13.495,837,50.19%,73.44%  (  -0.18%),78.75%,"25,812",4,4,4,70,Luxury Goods,
DG,USA,100.98,2025-06-03,65.47,2.80,19.69%,0.55,9.685,9.577,"10,099",35.18%,46.86%  (  -2.62%),46.29%,"209,443",9,4,4,60,Discount Stores,
CRWD,USA,472.22,2025-06-03,68.16,17.56,35.29%,29.75,9.624,9.727,"66,398",42.25%,53.32%  (  -2.24%),49.00%,"377,458",5,5,5,85,Software - Infrastructure,
DLTR,USA,90.36,2025-06-04,64.71,2.84,21.58%,0.69,12.298,10.046,"18,333",36.98%,52.99%  (  -0.99%),44.19%,"303,409",10,4,4,65,Discount Stores,
MDB,USA,188.95,2025-05-29,56.81,7.21,-23.38%,7.70,13.517,3.970,"10,733",40.37%,79.87%  (  -2.42%),81.21%,"197,448",6,4,4,70,Software - Infrastructure,
CIEN,USA,82.35,2025-06-05,73.40,2.85,17.17%,2.89,11.459,12.446,"1,990",32.75%,57.09%  (  -0.91%),54.43%,"39,498",5,4,4,80,Communication Equipment,
LULU,USA,321.20,2025-06-05,62.49,10.65,1.23%,3.80,9.756,10.473,"8,149",35.71%,55.40%  (  -0.60%),61.81%,"163,522",7,4,4,78,Apparel Retail,
RBRK,USA,94.85,2025-06-05,82.68,3.72,68.47%,20.69,19.038,18.730,"3,216",34.10%,85.45%  (  +0.01%),58.66%,"44,067",5,5,5,75,Software - Infrastructure,
AVGO,USA,235.65,2025-06-05,71.99,7.94,23.63%,20.32,7.327,8.912,"144,054",37.36%,51.33%  (  -1.76%),41.38%,"1,994,429",7,5,5,88,Semiconductors,
IOT,USA,46.79,2025-06-05,63.23,1.64,2.35%,21.32,16.060,14.504,"3,420",39.47%,71.89%  (  -2.76%),63.24%,"129,229",7,5,4,85,Software - Infrastructure,
RH,USA,190.07,2025-06-12,45.69,13.00,-38.03%,1.12,13.375,17.423,"4,626",72.37%,86.16%  (  -2.03%),53.27%,"75,665",9,4,4,70,Specialty Retail,
GTLB,USA,48.00,2025-06-10,48.44,2.22,-12.99%,10.45,15.728,15.329,"4,812",45.88%,74.65%  (  +1.15%),72.75%,"108,126",8,5,5,80,Software - Infrastructure,
CNM,USA,54.93,2025-06-03,61.13,1.55,11.92%,1.46,11.133,9.558,"1,983",30.56%,42.93%  (  -3.22%),40.33%,"9,903",9,4,4,88,Industrial Distribution,
ASO,USA,40.92,2025-06-10,46.57,1.84,-18.87%,0.46,9.674,10.322,"2,021",58.43%,56.80%  (  unch),55.59%,"32,334",6,4,4,69,Specialty Retail,
SAIL,USA,17.54,2025-06-11,45.77,0.93,-10.13%,11.33,4.186,15.537,"1,108",54.50%,68.83%  (  -3.56%),52.53%,"3,583",7,4,4,75,Software - Infrastructure,
CHWY,USA,44.66,2025-06-11,78.92,1.41,34.60%,1.56,12.474,11.495,"7,543",31.90%,56.49%  (  -0.54%),20.05%,"266,984",7,5,4,85,Internet Retail,
ADBE,USA,413.10,2025-06-12,65.28,8.96,-10.55%,7.99,7.904,9.214,"15,750",19.61%,45.02%  (  -0.57%),80.21%,"297,949",5,4,4,85,Software - Application,
KR,USA,67.83,2025-06-19,43.71,1.60,10.61%,0.31,5.659,6.429,"8,469",23.80%,29.05%  (  +0.75%),48.21%,"234,863",6,4,4,78,Grocery Stores,
UEC,USA,6.58,2025-06-06,70.89,0.39,4.68%,42.21,6.243,14.819,"47,114",78.86%,78.90%  (  -1.41%),82.11%,"237,773",5,4,4,0,Uranium,
ORCL,USA,161.91,2025-06-10,64.19,4.52,0.36%,8.14,8.738,9.604,"31,406",35.30%,48.40%  (  -0.71%),63.64%,"635,434",5,4,4,90,Software - Infrastructure,"MSFT, 0.86(6M)"
CCL,Panama,23.60,2025-06-24,67.98,0.90,9.52%,1.20,7.658,11.002,"63,093",42.28%,45.15%  (  -2.03%),24.60%,"1,217,232",9,4,4,85,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
DRI,USA,214.05,2025-06-20,64.50,4.72,19.01%,2.13,5.712,7.242,"2,008",23.87%,32.56%  (  -0.51%),57.85%,"32,173",8,4,4,80,Restaurants,
ACN,Ireland,315.43,2025-06-20,54.69,7.01,-7.86%,2.94,6.507,7.858,"2,611",21.26%,36.47%  (  -1.30%),66.31%,"78,824",6,4,4,80,Information Technology Services,
FDX,USA,219.76,2025-06-24,48.57,6.26,-16.13%,0.60,9.046,10.022,"8,852",31.16%,41.93%  (  +3.07%),51.70%,"163,428",5,4,4,79,Integrated Freight & Logistics,
MU,USA,96.38,2025-06-25,63.59,3.79,1.45%,3.44,11.387,14.214,"156,303",42.15%,59.20%  (  +3.03%),44.44%,"1,767,877",9,5,5,83,Semiconductors,
NKE,USA,62.83,2025-06-26,56.36,2.07,-14.90%,1.94,8.788,10.425,"71,904",36.91%,43.81%  (  +2.05%),54.91%,"1,692,669",6,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
STZ,USA,185.91,2025-07-02,47.68,4.09,-12.50%,3.24,4.822,0.000,"5,203",17.91%,28.54%  (  +0.56%),31.34%,"90,460",8,4,4,70,Beverages - Brewers,
LEVI,USA,18.39,2025-06-25,66.34,0.62,4.49%,1.15,11.877,12.704,864,31.60%,35.36%  (  +3.40%),19.03%,"99,360",8,5,4,85,Apparel Manufacturing,
DAL,USA,49.40,2025-07-10,56.83,2.06,-7.35%,0.52,7.622,0.000,"31,209",42.72%,42.89%  (  -2.75%),23.61%,"799,700",7,5,5,78,Airlines,"UAL, 0.94(6M)"
C,USA,75.47,2025-07-11,62.50,1.97,9.40%,0.84,3.872,0.000,"54,767",29.21%,27.80%  (  -1.05%),15.95%,"1,850,171",6,4,5,85,Banks - Diversified,
10:18:53 PM,,,,,,,,,,,,,,,,,,,,
