SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
SNOW,USA,192.99,2025-08-27,33.48,7.34,11.03%,16.77,11.628,12.088,"74,776",38.59%,60.92%  (  +3.58%),68.35%,"493,286",4,5,5,84,Software - Application,
PSTG,USA,58.43,2025-08-27,55.75,1.93,5.02%,5.87,14.707,15.758,524,41.64%,55.64%  (  -0.64%),45.37%,"77,846",9,5,5,78,Computer Hardware,
NVDA,USA,182.59,2025-08-27,69.59,4.33,34.38%,30.00,8.854,9.001,"2,214,740",25.70%,42.54%  (  -1.57%),24.64%,"19,901,403",7,5,5,89,Semiconductors,
BILL,USA,40.51,2025-08-27,34.07,1.51,-32.75%,2.93,13.629,17.883,"1,807",35.66%,67.35%  (  +0.38%),42.30%,"120,991",4,4,4,84,Software - Application,
CRM,USA,239.85,2025-08-27,27.56,5.98,-18.65%,5.94,7.884,5.629,"42,837",20.94%,43.54%  (  -0.12%),61.19%,"587,424",5,4,4,88,Software - Application,"ORCL, 0.81(12M)"
NTNX,USA,72.33,2025-08-27,43.73,2.26,3.21%,7.97,13.042,13.210,573,29.24%,50.63%  (  -1.45%),56.29%,"112,703",5,5,5,85,Software - Infrastructure,
CHWY,USA,36.21,2025-08-27,41.69,1.11,-0.27%,1.24,11.940,7.947,"14,027",28.25%,48.31%  (  +3.33%),25.79%,"282,833",7,5,4,,Internet Retail,
CRDO,Cayman Islands,120.00,2025-08-27,68.56,5.93,85.95%,47.16,22.127,25.499,"4,605",56.16%,91.24%  (  -0.11%),45.69%,"147,307",4,5,5,90,Semiconductors,
S,USA,16.22,2025-08-27,32.94,0.80,-23.32%,6.24,13.784,11.988,"8,697",46.06%,62.53%  (  +0.73%),56.87%,"280,621",4,4,4,78,Software - Infrastructure,
DG,USA,115.55,2025-08-28,63.51,2.59,30.58%,0.62,9.642,9.796,"7,507",24.83%,44.28%  (  -0.91%),44.40%,"191,441",7,4,4,73,Discount Stores,
DKS,USA,211.14,2025-08-28,52.86,5.42,2.24%,1.24,9.418,8.751,"5,153",30.20%,44.24%  (  +3.82%),32.44%,"97,683",8,4,4,82,Specialty Retail,
ADSK,USA,290.70,2025-08-28,42.27,6.71,0.11%,9.83,6.319,7.209,"2,545",33.72%,35.04%  (  -2.74%),43.14%,"51,367",10,5,4,80,Software - Application,
MRVL,USA,76.95,2025-08-28,55.35,3.21,-7.66%,10.20,9.933,13.609,"52,510",41.84%,64.22%  (  -0.34%),41.45%,"1,119,243",4,5,5,80,Semiconductors,
LULU,USA,188.43,2025-08-28,23.18,6.34,-39.49%,2.19,9.223,12.069,"46,700",31.74%,57.99%  (  +0.19%),64.59%,"395,185",6,4,4,75,Apparel Retail,
PDD,USA,113.85,2025-09-01,57.29,3.08,3.73%,2.83,8.721,8.821,"51,629",24.73%,44.92%  (  +0.44%),31.85%,"1,409,726",9,4,5,65,Internet Retail,
SIG,Bermuda,74.08,2025-09-02,36.72,2.61,2.89%,0.45,12.269,14.888,558,36.52%,65.59%  (  -1.10%),63.77%,"19,864",6,4,4,80,Luxury Goods,
BBY,USA,68.39,2025-09-02,52.13,1.82,-12.01%,0.35,7.920,10.830,"6,870",30.48%,47.41%  (  -0.77%),45.76%,"144,872",4,4,4,62,Specialty Retail,
LI,USA,24.85,2025-09-02,35.59,1.00,-3.66%,1.03,9.425,11.653,"4,000",42.67%,56.14%  (  +0.06%),31.29%,"289,266",8,4,5,73,Auto Manufacturers,
HPE,USA,20.80,2025-09-02,57.68,0.53,7.39%,0.87,8.508,10.060,"15,339",39.75%,44.54%  (  unch),32.25%,"526,504",6,4,4,78,Communication Equipment,
NCNO,USA,26.25,2025-09-02,33.06,0.83,-15.04%,5.47,13.184,13.637,912,30.27%,49.61%  (  -0.10%),58.53%,"8,492",6,4,4,75,Software - Application,
AVAV,USA,248.11,2025-09-03,44.77,12.42,35.63%,14.92,13.534,9.298,"3,454",55.95%,50.32%  (  +2.12%),38.57%,"40,210",5,5,5,94,Aerospace & Defense,
CIEN,USA,95.55,2025-09-04,70.23,2.66,25.15%,3.17,11.826,13.731,973,30.67%,49.69%  (  -0.53%),40.06%,"43,631",5,4,4,85,Communication Equipment,
AVGO,USA,304.51,2025-09-04,65.27,8.72,39.99%,25.11,7.373,10.516,"129,101",29.09%,46.83%  (  -1.04%),30.33%,"1,912,753",5,5,5,90,Semiconductors,
IOT,USA,34.12,2025-09-04,34.35,1.59,-23.23%,14.55,15.178,16.404,"6,188",38.63%,78.51%  (  -0.77%),74.95%,"218,916",5,4,4,85,Software - Infrastructure,
ASO,USA,49.24,2025-09-04,44.18,1.86,1.48%,0.55,9.669,0.000,"1,307",40.22%,43.98%  (  -0.27%),29.49%,"34,489",7,4,4,70,Specialty Retail,
ZS,USA,270.00,2025-09-04,35.03,8.60,18.96%,16.51,9.207,11.499,"4,313",30.55%,54.44%  (  -1.52%),58.94%,"153,902",6,5,5,80,Software - Infrastructure,
RH,USA,215.23,2025-09-04,56.50,11.14,-23.35%,1.23,14.108,0.000,"3,545",56.15%,65.95%  (  +3.42%),32.33%,"99,445",7,4,4,75,Specialty Retail,
KR,USA,74.11,2025-09-05,64.95,1.40,13.54%,0.33,5.501,0.000,"5,553",19.97%,22.93%  (  +1.07%),21.72%,"215,894",7,4,4,85,Grocery Stores,
GTLB,USA,40.74,2025-09-09,37.00,2.01,-24.24%,8.37,14.627,14.474,"11,608",44.64%,70.04%  (  +1.34%),65.26%,"162,214",8,5,4,78,Software - Infrastructure,
ADBE,USA,340.20,2025-09-10,30.63,7.89,-19.49%,6.39,7.511,0.000,"23,282",22.19%,35.25%  (  +1.43%),44.77%,"386,133",7,4,4,94,Software - Application,
IREN,Australia,18.45,2025-09-10,64.49,1.30,73.03%,12.11,12.019,19.157,"35,465",63.93%,83.25%  (  -19.65%),7.62%,"1,889,320",8,5,4,82,Capital Markets,
ORCL,USA,250.54,2025-09-15,60.97,6.95,41.13%,12.26,8.764,0.000,"49,053",32.11%,39.99%  (  +0.18%),43.82%,"986,035",9,4,4,80,Software - Infrastructure,"MSFT, 0.86(6M)"
RBRK,USA,87.68,2025-09-15,48.57,4.80,24.23%,17.35,18.879,0.000,"2,168",57.42%,70.63%  (  -0.30%),37.33%,"55,326",4,5,5,90,Software - Infrastructure,
DRI,USA,202.35,2025-09-18,39.52,3.78,4.38%,1.96,5.577,0.000,"1,058",16.89%,26.21%  (  +0.26%),34.08%,"23,181",8,4,4,85,Restaurants,
TCOM,USA,58.75,2025-09-18,37.63,1.51,-7.74%,5.02,11.305,9.572,"3,801",27.81%,36.52%  (  -0.31%),20.13%,"68,190",9,5,5,85,Travel Services,
02:37:49 PM,,,,,,,,,,,,,,,,,,,,
