SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
KMI,USA,27.66,2025-07-16,49.35,0.56,5.20%,3.97,3.613,0.000,"3,905",18.54%,25.15%  (  +0.59%),28.90%,"530,940",7,4,4,80,Oil & Gas Midstream,
UAL,USA,77.43,2025-07-16,48.28,3.51,-3.42%,0.44,8.707,0.000,"36,238",48.53%,51.89%  (  -1.47%),25.11%,"725,003",8,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
BKR,USA,38.63,2025-07-16,57.40,0.94,-3.96%,1.37,7.460,0.000,982,20.23%,31.28%  (  -0.79%),21.49%,"150,558",5,5,5,77,Oil & Gas Equipment & Services,
ALLY,USA,36.79,2025-07-16,60.82,0.99,2.22%,0.72,6.819,0.000,"1,615",31.59%,29.99%  (  +1.50%),6.76%,"110,550",6,4,4,70,Credit Services,
NDAQ,USA,86.90,2025-07-16,78.76,1.35,12.33%,6.39,5.897,0.000,"5,114",12.74%,19.02%  (  -0.27%),8.11%,"39,366",5,4,4,92,Financial Data & Stock Exchanges,
ASML,USA,786.21,2025-07-16,68.39,17.54,7.67%,9.38,6.120,0.000,"8,155",27.21%,31.80%  (  +0.59%),5.82%,"157,714",5,4,4,85,Semiconductor Equipment & Materials,
KNX,USA,44.03,2025-07-16,50.92,1.36,-12.28%,0.96,8.756,0.000,"2,800",41.67%,38.19%  (  +0.07%),36.10%,"36,957",6,4,4,60,Trucking,
CSX,USA,32.39,2025-07-16,65.50,0.61,0.28%,4.26,4.578,0.000,"4,223",22.69%,23.20%  (  -0.93%),15.89%,"333,694",6,4,4,60,Railroads,
FITB,USA,38.98,2025-07-17,55.10,0.84,-6.59%,1.90,4.432,0.000,"2,378",25.78%,26.82%  (  -0.47%),15.25%,"73,968",9,4,4,80,Banks - Regional,
USB,USA,44.16,2025-07-17,55.14,0.87,-3.74%,1.64,3.900,0.000,"8,759",24.03%,24.35%  (  +0.34%),12.06%,"270,691",9,4,5,75,Banks - Regional,
KVUE,USA,22.04,2025-07-17,41.45,0.56,-2.60%,2.77,5.431,0.000,"18,570",30.54%,25.56%  (  -8.11%),23.56%,"532,054",9,4,4,66,Household & Personal Products,
STX,Ireland,126.07,2025-07-17,73.13,3.58,28.54%,3.13,6.988,0.000,"4,862",32.46%,31.05%  (  +1.15%),8.83%,"187,594",7,4,4,80,Computer Hardware,
UNP,USA,225.49,2025-07-17,54.42,3.78,-4.29%,5.56,3.215,0.000,"7,990",23.87%,20.99%  (  +0.49%),16.23%,"122,904",8,4,4,72,Railroads,"NSC, 0.89(6M)"
NEM,USA,55.92,2025-07-17,60.62,1.60,17.18%,3.19,5.503,0.000,"54,933",38.71%,33.09%  (  +0.80%),17.79%,"1,041,848",10,4,4,85,Gold,
WBS,USA,53.30,2025-07-17,57.45,1.36,1.40%,2.14,7.000,0.000,"2,582",29.91%,33.33%  (  +0.26%),29.22%,"9,151",6,5,5,73,Banks - Regional,
FCX,USA,41.18,2025-07-17,59.66,1.31,1.25%,2.42,3.874,0.000,"39,337",28.49%,38.06%  (  +3.96%),17.30%,"1,151,629",7,4,4,85,Copper,
TSM,USA,215.43,2025-07-17,77.24,4.99,15.21%,11.55,3.882,0.000,"93,283",29.36%,32.34%  (  +0.91%),2.57%,"1,883,098",9,5,5,79,Semiconductors,
NUE,USA,118.45,2025-07-17,51.98,4.44,-10.37%,0.90,5.258,0.000,"11,693",42.24%,36.85%  (  -0.15%),27.92%,"146,982",9,5,4,78,Steel,
COF,USA,197.68,2025-07-17,57.62,5.26,11.79%,2.35,5.428,0.000,"7,077",32.50%,29.25%  (  +0.67%),10.44%,"197,502",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
ABT,USA,136.45,2025-07-17,63.46,2.37,10.98%,5.61,3.858,0.000,"5,875",16.62%,20.98%  (  +0.77%),24.62%,"206,744",9,5,5,88,Medical Devices,
ALK,USA,49.64,2025-07-17,45.69,1.92,-7.86%,0.48,8.682,0.000,"8,148",39.90%,47.10%  (  +0.32%),27.77%,"87,944",9,5,5,78,Airlines,
HAL,USA,21.98,2025-07-17,61.56,0.70,-16.22%,0.84,4.452,0.000,"44,463",33.38%,36.07%  (  -0.52%),25.93%,"588,333",5,4,4,70,Oil & Gas Equipment & Services,
BX,USA,140.79,2025-07-17,52.39,3.70,-10.49%,13.52,3.978,0.000,"29,205",30.20%,30.90%  (  -1.46%),14.06%,"367,056",5,4,4,80,Asset Management,
THC,USA,165.54,2025-07-17,56.41,6.13,14.39%,0.75,10.520,0.000,"3,599",31.89%,39.50%  (  -0.26%),30.59%,"52,692",10,5,5,80,Medical Care Facilities,
ISRG,USA,513.00,2025-07-17,35.12,14.03,-2.59%,21.10,6.379,0.000,"12,178",25.74%,28.63%  (  +0.90%),22.81%,"99,108",8,5,5,80,Medical Instruments & Supplies,
TFC,USA,39.94,2025-07-18,51.04,0.86,-6.83%,2.17,3.580,0.000,"5,134",25.77%,25.64%  (  +1.20%),14.72%,"238,614",7,4,4,70,Banks - Regional,
SLB,,35.63,2025-07-18,58.34,0.99,-10.51%,1.34,3.439,0.000,"29,114",27.41%,32.75%  (  +0.02%),24.63%,"759,582",9,5,5,70,Oil & Gas Equipment & Services,
AXP,USA,297.99,2025-07-18,58.84,5.85,5.06%,2.77,4.528,0.000,"4,931",24.20%,24.89%  (  +0.39%),11.09%,"212,088",7,4,4,78,Credit Services,"COF, 0.82(6M)"
VZ,USA,43.16,2025-07-21,46.18,0.71,1.57%,1.35,4.111,0.000,"69,796",16.63%,21.68%  (  +0.17%),32.05%,"1,179,892",7,4,4,85,Telecom Services,"T, 0.88(6M)"
NXPI,Netherlands,217.40,2025-07-21,63.71,7.35,1.03%,4.46,6.662,0.000,"7,466",39.97%,36.86%  (  -0.67%),15.33%,"54,133",7,5,5,70,Semiconductors,
PLD,USA,108.44,2025-07-21,53.12,2.32,-5.01%,12.29,4.653,0.000,"1,234",21.61%,27.55%  (  +0.30%),15.47%,"77,398",4,4,4,65,REIT - Industrial,
GE,USA,239.99,2025-07-22,55.68,5.83,24.52%,6.45,5.941,0.000,"47,456",23.03%,34.55%  (  +1.68%),27.56%,"449,764",7,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
KEY,USA,16.11,2025-07-22,54.59,0.38,-4.09%,1.91,4.358,0.000,"1,423",27.68%,27.00%  (  +1.39%),8.91%,"188,152",5,4,5,82,Banks - Regional,
PM,USA,184.10,2025-07-22,67.58,3.23,30.14%,7.51,4.186,0.000,"7,276",19.39%,22.52%  (  +0.45%),27.67%,"266,646",9,5,5,88,Tobacco,
GM,USA,49.26,2025-07-22,54.70,1.32,-0.47%,0.25,6.006,0.000,"14,018",28.19%,29.95%  (  -0.48%),16.62%,"712,656",7,4,4,70,Auto Manufacturers,"TSLA, 0.83(6M)"
SAP,USA,301.74,2025-07-22,54.64,5.37,16.89%,9.33,12.280,0.000,912,20.96%,24.13%  (  -0.41%),12.74%,"37,770",10,5,5,88,Software - Application,
IBKR,USA,204.98,2025-07-22,56.07,6.29,15.93%,9.09,6.230,0.000,"1,076",29.27%,38.81%  (  -0.58%),29.39%,"74,904",9,5,5,92,Capital Markets,
SYF,USA,61.44,2025-07-22,63.63,1.71,5.80%,1.19,7.935,0.000,978,35.97%,33.36%  (  +0.15%),12.81%,"64,446",8,4,5,72,Credit Services,
SCHW,USA,88.50,2025-07-22,64.63,1.39,15.64%,6.14,4.887,0.000,"10,186",12.11%,23.35%  (  +1.35%),4.70%,"551,485",8,5,5,90,Capital Markets,"AMTD, 0.84(6M)"
T,USA,28.27,2025-07-23,57.49,0.51,15.92%,1.65,4.607,0.000,"30,668",22.29%,23.53%  (  -0.05%),26.85%,"1,403,015",5,5,5,75,Telecom Services,"VZ, 0.88(6M)"
APH,USA,94.60,2025-07-23,81.52,1.89,33.23%,6.82,8.692,0.000,"2,388",18.78%,26.62%  (  +0.23%),14.90%,"97,197",9,5,4,87,Electronic Components,
GEV,USA,487.67,2025-07-23,66.77,16.06,46.14%,3.73,8.485,0.000,"9,598",32.28%,42.61%  (  -0.64%),8.25%,"185,817",10,5,5,82,Specialty Industrial Machinery,
CMG,USA,50.89,2025-07-23,49.60,1.33,-8.23%,5.97,8.761,0.000,"48,164",27.73%,29.44%  (  -1.16%),15.24%,"1,154,439",6,4,4,70,Restaurants,
IBM,USA,281.03,2025-07-23,73.67,5.10,19.58%,4.16,6.411,0.000,"22,513",20.39%,22.07%  (  -1.53%),13.91%,"320,504",10,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
BA,USA,203.75,2025-07-23,51.10,5.60,20.11%,2.21,5.308,0.000,"435,160",26.40%,34.04%  (  +5.41%),14.57%,"1,208,734",7,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
NOW,USA,1007.37,2025-07-23,54.60,21.26,4.98%,18.20,7.196,0.000,"7,036",19.03%,27.91%  (  -0.65%),11.28%,"103,261",6,5,5,88,Software - Application,
META,USA,693.36,2025-07-23,68.15,16.76,15.41%,10.23,7.974,0.000,"251,122",33.37%,27.45%  (  +0.20%),5.13%,"2,203,210",10,5,5,85,Internet Content & Information,
GD,USA,279.93,2025-07-23,57.57,4.87,0.93%,1.53,3.699,0.000,"1,668",16.10%,21.37%  (  +0.82%),21.87%,"46,899",7,4,4,88,Aerospace & Defense,
EQT,USA,55.52,2025-07-23,53.74,1.54,20.08%,5.25,4.799,0.000,"3,982",28.13%,35.07%  (  -0.02%),17.81%,"365,606",4,5,4,85,Oil & Gas E&P,
AR,USA,40.04,2025-07-23,58.75,1.31,17.84%,2.68,5.627,0.000,"1,546",32.97%,36.69%  (  -1.09%),10.55%,"259,130",4,4,5,80,Oil & Gas E&P,
BSX,USA,98.56,2025-07-23,33.83,1.98,4.44%,8.31,5.989,0.000,"28,709",15.26%,24.69%  (  -0.83%),26.33%,"274,567",9,5,5,88,Medical Devices,
MCD,USA,303.16,2025-07-23,37.52,4.90,0.58%,8.43,3.764,0.000,"23,941",13.86%,16.96%  (  -0.76%),8.71%,"243,565",9,4,4,65,Restaurants,"YUM, 0.83(6M)"
FTAI,Cayman Islands,123.74,2025-07-23,57.78,5.60,-1.71%,6.59,10.434,0.000,"1,685",82.09%,54.27%  (  -2.18%),18.87%,"86,558",10,5,5,83,Rental & Leasing Services,
FIVN,USA,27.75,2025-07-23,51.45,1.19,-15.38%,1.97,16.497,0.000,591,43.61%,55.79%  (  -2.12%),24.39%,"67,901",7,5,4,85,Software - Infrastructure,
TEL,Ireland,166.00,2025-07-23,68.34,2.89,11.76%,3.07,6.038,0.000,588,21.15%,25.08%  (  +1.33%),23.37%,"11,163",7,4,4,88,Electronic Components,
HCA,USA,371.67,2025-07-23,51.11,9.10,6.52%,1.25,8.597,0.000,637,22.93%,26.02%  (  -0.91%),20.98%,"52,804",8,4,5,85,Medical Care Facilities,
NLY,USA,19.48,2025-07-23,56.46,0.33,-1.65%,1.86,2.354,0.000,"2,010",18.40%,55.36%  (  +12.66%),100.00%,"171,264",10,4,4,75,REIT - Mortgage,
TMO,USA,415.33,2025-07-23,52.31,11.09,-20.51%,3.65,4.244,0.000,"2,562",34.58%,30.10%  (  +0.75%),28.71%,"71,596",7,5,5,75,Diagnostics & Research,
AAPL,USA,199.20,2025-07-23,44.27,5.06,-11.31%,7.43,4.108,0.000,"1,220,130",28.49%,26.88%  (  -0.98%),22.16%,"5,770,300",7,4,4,77,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
BIIB,USA,132.31,2025-07-23,56.75,3.47,-13.76%,2.06,5.477,0.000,"1,117",31.92%,32.67%  (  -2.59%),26.00%,"102,045",6,4,4,75,Drug Manufacturers - General,
NSC,USA,251.47,2025-07-23,65.60,4.84,2.70%,4.68,4.357,0.000,522,24.34%,21.78%  (  +0.07%),13.91%,"28,942",9,4,4,81,Railroads,"UNP, 0.89(6M)"
ORLY,USA,91.05,2025-07-23,49.62,1.89,7.52%,4.61,6.793,0.000,"1,367",18.18%,21.98%  (  -3.57%),13.05%,"93,307",7,5,5,80,Auto Parts,
DOV,USA,178.78,2025-07-23,51.08,3.52,-4.66%,3.08,6.240,0.000,"3,595",21.57%,26.59%  (  +2.31%),21.81%,"14,365",4,4,4,82,Specialty Industrial Machinery,"GGG, 0.8(6M)"
NXT,USA,59.42,2025-07-23,65.43,2.45,41.20%,2.94,15.241,0.000,"1,396",52.98%,48.09%  (  +0.34%),8.07%,"117,424",10,5,5,85,Solar,
VKTX,USA,28.58,2025-07-23,55.87,1.55,-32.25%,-,12.052,0.000,"12,635",50.34%,66.41%  (  -12.73%),7.88%,"217,791",7,5,5,72,Biotechnology,
SPOT,Luxembourg,702.82,2025-07-23,61.76,23.54,38.75%,8.10,10.342,0.000,"6,067",38.67%,37.27%  (  -1.11%),18.24%,"135,992",9,4,4,85,Internet Content & Information,
NBIS,Netherlands,50.28,2025-07-23,74.65,3.40,51.37%,74.18,8.357,15.058,"58,371",82.30%,86.37%  (  -0.68%),19.51%,"493,247",10,5,4,75,Software - Infrastructure,
HLT,USA,250.55,2025-07-23,55.43,4.88,4.20%,5.27,5.769,0.000,"1,215",24.70%,22.25%  (  -1.09%),9.10%,"96,014",5,4,4,75,Lodging,"MAR, 0.9(6M)"
DGX,USA,179.04,2025-07-23,62.18,3.08,10.28%,1.97,6.394,0.000,"1,394",18.13%,20.00%  (  +0.02%),16.82%,"13,729",7,4,4,85,Diagnostics & Research,
VICI,USA,32.59,2025-07-23,62.47,0.50,3.10%,8.87,4.129,0.000,706,14.49%,17.26%  (  +2.16%),9.94%,"63,177",8,5,5,80,REIT - Diversified,
VRT,USA,114.50,2025-07-23,64.78,4.75,9.89%,5.19,10.693,0.000,"20,263",44.75%,48.32%  (  -0.15%),4.24%,"762,230",6,5,5,90,Electrical Equipment & Parts,
NOK,USA,5.32,2025-07-24,52.88,0.10,12.17%,1.35,7.690,0.000,"1,076",17.60%,30.54%  (  -31.03%),5.51%,"186,814",6,4,4,65,Communication Equipment,
FTI,UK,34.68,2025-07-24,76.26,0.95,20.60%,1.57,8.879,0.000,686,24.02%,33.88%  (  -0.94%),32.31%,"17,419",8,5,5,90,Oil & Gas Equipment & Services,
VLO,USA,133.50,2025-07-24,60.69,4.00,2.05%,0.33,3.389,0.000,"4,108",33.59%,32.07%  (  -0.32%),12.92%,"148,918",7,5,5,65,Oil & Gas Refining & Marketing,
VLY,USA,8.92,2025-07-24,52.82,0.23,-3.37%,1.42,9.994,0.000,631,26.77%,35.91%  (  +4.79%),21.01%,"20,591",4,4,4,71,Banks - Regional,
RCL,Liberia,265.73,2025-07-24,62.00,7.28,20.20%,4.31,6.458,0.000,"6,546",33.42%,34.59%  (  -0.27%),15.27%,"160,444",8,5,5,88,Travel Services,
XEL,USA,69.07,2025-07-24,47.80,1.23,2.17%,2.90,4.728,0.000,"1,695",22.02%,21.45%  (  +0.45%),31.71%,"42,031",9,4,4,74,Utilities - Regulated Electric,"WEC, 0.86(6M)"
NEE,USA,73.84,2025-07-24,61.55,1.78,-0.13%,6.15,4.184,0.000,"13,386",32.97%,32.36%  (  +0.61%),35.71%,"736,895",5,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
NVCR,Jersey,18.20,2025-07-24,52.92,1.08,-9.95%,3.26,14.136,0.000,"1,115",65.11%,56.72%  (  -0.25%),12.84%,"25,587",8,4,4,60,Medical Devices,
NOC,USA,497.13,2025-07-24,60.65,9.55,0.55%,1.77,4.796,0.000,813,17.03%,21.65%  (  -0.82%),24.77%,"30,127",4,4,4,75,Aerospace & Defense,"LMT, 0.82(6M)"
CMCSA,USA,35.27,2025-07-24,55.47,0.65,-6.95%,1.07,5.355,0.000,"5,710",17.11%,21.91%  (  -0.11%),9.36%,"680,907",10,4,4,70,Telecom Services,
DECK,USA,107.70,2025-07-24,43.64,4.59,-30.18%,3.23,11.019,0.000,"16,660",77.13%,37.10%  (  -1.41%),17.48%,"160,249",9,4,4,85,Footwear & Accessories,
FSLR,USA,167.83,2025-07-24,58.28,8.66,-5.09%,4.23,8.360,0.000,"21,819",81.20%,63.94%  (  +0.44%),47.72%,"790,159",7,5,4,60,Solar,
KDP,USA,33.14,2025-07-24,47.58,0.54,-2.18%,2.90,5.362,0.000,820,16.29%,17.93%  (  -0.35%),18.35%,"82,567",9,5,5,88,Beverages - Non-Alcoholic,
EIX,USA,50.37,2025-07-24,34.14,1.64,-26.97%,1.12,6.377,0.000,"2,149",33.22%,38.36%  (  -3.48%),35.84%,"85,240",5,4,4,72,Utilities - Regulated Electric,"SRE, 0.84(6M)"
EW,USA,75.89,2025-07-24,48.69,1.51,6.47%,8.04,8.747,0.000,"1,000",15.41%,23.76%  (  -0.20%),5.11%,"82,291",5,4,4,78,Medical Devices,
DXCM,USA,82.85,2025-07-24,48.50,2.26,8.20%,7.83,11.092,0.000,"3,364",48.64%,32.95%  (  -5.07%),6.06%,"147,697",6,5,5,75,Medical Devices,
AEP,USA,103.02,2025-07-24,50.23,1.57,2.28%,2.69,3.908,0.000,855,18.46%,19.93%  (  +0.30%),23.05%,"89,184",9,4,4,80,Utilities - Regulated Electric,"PPL, 0.82(6M)"
DLR,USA,176.53,2025-07-24,68.62,3.21,6.25%,10.56,4.575,0.000,"28,244",12.48%,22.38%  (  +0.36%),10.86%,"65,400",7,5,5,85,REIT - Specialty,
LHX,USA,250.39,2025-07-24,75.91,4.96,10.75%,2.20,5.904,0.000,"1,328",19.14%,21.60%  (  +0.08%),21.29%,"19,169",9,5,5,79,Aerospace & Defense,
AMT,USA,217.70,2025-07-24,56.33,4.06,4.02%,9.68,5.927,0.000,"9,449",23.66%,23.30%  (  -0.27%),16.46%,"67,705",7,5,5,86,REIT - Specialty,
HON,USA,226.05,2025-07-24,58.94,3.56,5.15%,3.70,3.953,0.000,"2,373",17.44%,17.57%  (  +0.08%),6.79%,"202,832",9,4,4,82,Conglomerates,"MMM, 0.84(6M)"
SKX,USA,62.70,2025-07-24,70.59,0.65,-0.43%,1.03,10.335,12.228,"5,703",62.50%,6.60%  (  -0.89%),1.69%,"155,155",6,4,4,70,Footwear & Accessories,
KLAC,USA,875.00,2025-07-24,74.77,23.33,22.87%,10.03,7.894,0.000,943,37.93%,33.60%  (  -0.39%),5.74%,"28,473",7,4,4,90,Semiconductor Equipment & Materials,
TMUS,USA,228.70,2025-07-24,32.77,5.17,-2.64%,3.14,4.375,0.000,"17,387",19.48%,25.55%  (  +0.33%),29.24%,"198,266",6,4,4,85,Telecom Services,
MA,USA,589.28,2025-07-24,62.41,8.57,10.99%,18.42,3.229,0.000,"4,357",14.96%,17.25%  (  -0.10%),9.03%,"155,668",9,5,5,82,Credit Services,"V, 0.92(6M)"
STM,USA,29.91,2025-07-24,73.21,0.89,16.90%,2.15,10.004,0.000,"2,692",43.41%,38.56%  (  -3.43%),13.01%,"172,594",6,4,4,55,Semiconductors,
CARR,USA,72.48,2025-07-24,58.70,1.47,2.72%,2.70,7.425,0.000,"1,766",38.27%,25.82%  (  -0.47%),9.33%,"155,875",9,4,4,88,Building Products & Equipment,
TSCO,USA,51.74,2025-07-24,55.85,1.32,-4.87%,1.83,4.649,0.000,"1,352",25.38%,27.85%  (  +1.04%),20.84%,"103,428",9,4,4,55,Specialty Retail,
GLPI,USA,47.41,2025-07-24,54.83,0.75,-3.76%,8.40,4.212,0.000,"1,120",15.12%,19.25%  (  +0.74%),24.64%,"11,768",7,4,4,72,REIT - Specialty,
SSNC,USA,81.60,2025-07-24,59.72,1.52,4.63%,3.38,6.187,0.000,"1,037",16.81%,20.45%  (  -2.41%),26.09%,"9,192",7,5,4,85,Software - Application,
LIN,Ireland,470.53,2025-07-24,56.87,7.20,3.21%,6.71,4.351,0.000,554,14.83%,16.59%  (  -1.17%),11.71%,"34,715",9,4,4,80,Specialty Chemicals,
ORI,USA,37.23,2025-07-24,47.18,0.69,4.04%,1.10,5.572,0.000,"3,613",16.94%,22.97%  (  +0.09%),27.64%,"7,638",5,4,4,81,Insurance - Property & Casualty,
PSX,USA,121.52,2025-07-25,62.21,3.61,-0.45%,0.36,3.307,0.000,"3,937",41.41%,30.45%  (  -0.72%),19.71%,"95,217",9,4,4,72,Oil & Gas Refining & Marketing,
XOM,USA,109.73,2025-07-25,63.75,2.22,-2.02%,1.39,2.384,0.000,"113,836",19.16%,23.41%  (  -0.71%),17.55%,"1,101,587",5,4,4,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
ABBV,USA,192.42,2025-07-25,59.99,4.38,1.87%,5.92,4.274,0.000,"12,587",28.50%,26.05%  (  -0.64%),26.20%,"369,805",6,4,5,85,Drug Manufacturers - General,
NWL,USA,5.43,2025-07-25,48.69,0.25,-28.35%,0.30,15.174,0.000,"5,775",64.09%,52.05%  (  +2.91%),21.70%,"136,451",4,4,4,60,Household & Personal Products,
AON,Ireland,355.78,2025-07-25,44.30,7.71,-3.54%,4.70,5.601,0.000,750,20.98%,21.16%  (  +0.37%),26.60%,"14,439",6,4,5,86,Insurance Brokers,
CHTR,USA,396.90,2025-07-25,50.37,10.00,9.62%,1.99,8.695,0.000,"2,804",23.29%,28.13%  (  -0.14%),4.66%,"48,675",7,4,4,75,Telecom Services,
CVX,USA,144.97,2025-07-25,62.07,2.91,-3.09%,1.31,2.524,0.000,"44,104",19.19%,24.99%  (  -0.46%),22.21%,"700,724",7,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
10:09:40 PM,,,,,,,,,,,,,,,,,,,,
