SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #
CHRW,USA,0,2025-04-30,,,,,7.939,8.367,"1,191",37.07%,39.71%  (  -0.78%),54.26%,"30,127",6,4,4,70
CCI,USA,0,2025-04-30,,,,,3.383,6.427,988,40.24%,30.76%  (  -0.24%),41.00%,"88,170",8,4,4,60
SFM,USA,0,2025-04-30,,,,,10.223,12.190,995,36.24%,55.98%  (  -2.00%),69.36%,"20,417",10,4,4,80
ALGN,USA,0,2025-04-30,,,,,11.439,11.041,"1,596",55.15%,61.33%  (  -4.28%),60.34%,"35,277",4,4,5,75
VICI,USA,0,2025-04-30,,,,,4.331,4.544,"2,250",28.66%,23.29%  (  -0.83%),31.80%,"65,193",8,5,5,82
ALKT,USA,0,2025-04-30,,,,,10.996,12.600,"1,590",51.32%,57.40%  (  -0.02%),54.36%,972,8,5,4,80
CORT,USA,0,2025-05-07,,,,,17.702,12.339,"2,021",230.97%,74.49%  (  +6.68%),42.42%,"37,822",10,5,4,80
MLCO,USA,0,2025-04-29,,,,,9.227,8.323,"1,995",53.38%,53.52%  (  -8.15%),3.67%,"38,937",9,4,4,60
LLY,USA,0,2025-05-01,,,,,6.043,6.297,"39,379",54.99%,39.25%  (  -1.82%),39.91%,"283,033",10,5,5,75
SHAK,USA,0,2025-05-01,,,,,10.393,10.924,"1,085",77.09%,65.69%  (  -1.99%),50.28%,"37,201",7,4,4,80
OWL,USA,0,2025-05-01,,,,,7.579,10.965,"26,299",85.15%,51.82%  (  -3.32%),48.67%,"143,832",6,4,5,87
KKR,USA,0,2025-05-01,,,,,4.349,7.828,"7,434",88.14%,53.59%  (  +0.47%),43.17%,"173,942",4,5,5,85
CAH,USA,0,2025-05-01,,,,,4.491,5.763,"14,251",28.75%,32.42%  (  -2.02%),43.83%,"64,244",6,4,4,70
MA,USA,0,2025-05-01,,,,,3.350,4.972,"4,133",38.98%,29.77%  (  -1.71%),44.51%,"123,386",9,5,5,85
ATI,USA,0,2025-05-01,,,,,9.845,12.167,506,78.01%,56.79%  (  -3.38%),55.16%,"12,019",8,5,5,78
CVS,USA,0,2025-05-01,,,,,7.265,7.608,"14,215",31.67%,41.32%  (  -0.57%),57.14%,"684,457",10,5,5,73
BLDR,USA,0,2025-05-01,,,,,9.273,10.710,"2,822",55.61%,50.76%  (  -2.43%),43.58%,"29,499",8,5,5,70
BAX,USA,0,2025-05-01,,,,,4.948,6.335,"11,222",54.55%,39.21%  (  -6.50%),45.71%,"76,785",8,4,4,65
APG,USA,0,2025-05-01,,,,,9.630,7.833,"5,966",49.09%,43.34%  (  +1.38%),51.55%,"4,664",5,5,5,80
PWR,USA,0,2025-05-01,,,,,7.871,10.545,"2,032",52.01%,49.92%  (  -5.47%),62.43%,"34,847",8,4,5,85
BDX,USA,0,2025-05-01,,,,,5.168,7.012,678,31.80%,35.54%  (  +2.09%),80.30%,"43,822",9,5,5,85
CNH,Netherlands,0,2025-05-01,,,,,6.429,10.169,730,58.62%,48.58%  (  -10.14%),35.32%,"39,383",6,4,4,60
RBLX,USA,0,2025-05-01,,,,,12.637,13.708,"40,302",57.02%,70.70%  (  -0.70%),59.30%,"403,561",4,4,4,75
IRM,USA,0,2025-05-01,,,,,5.967,6.388,"1,507",46.70%,40.32%  (  +0.64%),65.83%,"50,514",8,4,4,85
HWM,USA,0,2025-05-01,,,,,7.669,8.418,"3,308",60.80%,49.98%  (  +0.47%),61.79%,"39,946",8,5,5,85
SM,USA,0,2025-05-01,,,,,8.246,14.459,545,103.16%,70.16%  (  -1.90%),53.51%,"22,443",8,4,4,88
LYV,USA,0,2025-05-01,,,,,7.562,9.268,"7,820",51.61%,44.00%  (  -1.33%),53.46%,"80,152",7,5,5,82
MSTR,USA,0,2025-05-01,,,,,7.388,7.665,"439,920",114.37%,71.29%  (  -3.57%),1.32%,"2,196,089",10,5,5,75
EXAS,USA,0,2025-05-01,,,,,12.912,13.650,"1,108",60.85%,64.22%  (  +0.42%),63.06%,"31,480",7,5,5,65
HL,USA,0,2025-05-14,,,,,6.211,11.821,"11,200",62.69%,62.45%  (  -4.33%),17.09%,"221,922",9,5,5,70
RIOT,USA,0,2025-05-01,,,,,11.880,11.682,"148,881",94.38%,88.58%  (  -3.24%),26.59%,"1,204,570",7,5,5,85
MPWR,USA,0,2025-05-01,,,,,11.786,14.579,628,108.58%,69.09%  (  -4.79%),61.02%,"12,465",8,5,5,85
AAPL,USA,0,2025-05-01,,,,,3.991,5.687,"668,161",65.63%,36.11%  (  -3.85%),40.92%,"4,901,824",5,4,4,90
HOLX,USA,0,2025-05-01,,,,,6.596,8.410,705,26.33%,39.20%  (  +3.44%),86.47%,"14,882",6,4,4,70
AIG,USA,0,2025-05-01,,,,,4.640,5.025,"1,750",37.81%,33.53%  (  +3.45%),47.43%,"141,266",9,4,4,78
HTGC,USA,0,2025-05-01,,,,,5.074,6.275,601,40.12%,29.09%  (  -3.10%),47.94%,"20,378",8,4,4,78
TEAM,USA,0,2025-05-01,,,,,11.706,13.638,"5,437",76.21%,71.94%  (  -2.03%),61.81%,"71,995",9,5,5,75
MTZ,USA,0,2025-05-01,,,,,12.462,12.049,889,66.42%,57.67%  (  -0.40%),55.97%,"21,070",7,5,5,80
AMZN,USA,0,2025-05-01,,,,,7.251,7.505,"562,630",58.22%,43.72%  (  -2.12%),51.68%,"4,076,448",6,5,5,85
DXCM,USA,0,2025-05-01,,,,,10.100,10.771,"2,492",54.59%,59.14%  (  -3.27%),62.48%,"123,189",8,5,5,74
CART,USA,0,2025-05-01,,,,,11.946,10.457,"2,699",44.85%,55.83%  (  +10.20%),46.65%,"56,624",9,4,4,80
TWLO,USA,0,2025-05-01,,,,,9.907,13.052,"8,803",72.23%,72.15%  (  -2.22%),69.78%,"143,587",5,4,5,85
ROKU,USA,0,2025-05-01,,,,,15.252,14.845,"21,306",87.46%,79.83%  (  -1.82%),58.70%,"200,320",8,4,4,85
RDDT,USA,0,2025-05-01,,,,,15.317,16.703,"39,067",112.09%,95.17%  (  -2.75%),56.93%,"386,724",10,4,4,80
NRG,USA,0,2025-05-06,,,,,8.608,10.225,"2,216",71.53%,50.32%  (  -3.99%),42.02%,"53,838",9,4,4,80
EOG,USA,0,2025-05-01,,,,,3.211,5.092,"4,219",54.03%,35.42%  (  -2.61%),40.26%,"156,337",8,4,4,90
MNST,USA,0,2025-05-01,,,,,6.653,3.850,"2,044",27.26%,31.81%  (  -2.77%),58.33%,"100,375",9,4,4,75
EXC,USA,0,2025-05-01,,,,,3.981,5.018,"1,725",26.50%,23.58%  (  +1.66%),42.66%,"84,378",9,4,4,80
SWTX,USA,0,2025-05-01,,,,,15.403,5.748,"35,258",77.47%,87.96%  (  -32.34%),34.14%,"141,586",9,5,5,0
CVX,USA,0,2025-05-02,,,,,2.334,4.350,"30,379",47.31%,31.68%  (  -3.30%),37.89%,"662,644",6,4,4,85
FLR,USA,0,2025-05-02,,,,,9.717,12.640,808,61.50%,61.03%  (  +4.72%),66.80%,"81,977",10,4,4,78
SHEL,USA,0,2025-05-01,,,,,2.353,4.189,"5,105",45.09%,30.50%  (  +2.07%),48.96%,"237,553",8,5,5,
CI,USA,0,2025-05-02,,,,,4.835,5.765,715,24.55%,34.22%  (  +0.46%),60.47%,"73,317",10,5,5,75
AES,USA,0,2025-05-01,,,,,10.434,7.659,"3,181",55.48%,54.18%  (  +1.36%),65.80%,"395,806",9,4,4,70
DD,USA,0,2025-05-02,,,,,5.627,6.225,"8,625",70.53%,37.94%  (  -10.25%),41.78%,"121,576",5,5,4,80
ETN,Ireland,0,2025-05-02,,,,,6.359,6.990,"5,194",59.01%,44.38%  (  -0.79%),48.92%,"107,424",8,4,4,80
APO,USA,0,2025-05-02,,,,,5.452,8.184,"6,687",81.28%,50.59%  (  -4.46%),45.46%,"378,288",7,5,5,85
MT,USA,0,2025-05-02,,,,,4.087,6.738,839,65.77%,45.65%  (  +13.56%),50.94%,"108,524",10,5,4,75
GT,USA,0,2025-05-05,,,,,11.221,11.634,"3,709",77.12%,57.01%  (  -2.81%),55.34%,"161,158",9,5,4,65
FRPT,USA,0,2025-05-05,,,,,12.580,17.152,693,55.65%,79.81%  (  -0.43%),88.29%,"20,618",9,5,4,80
MAT,USA,0,2025-05-05,,,,,8.642,10.781,923,69.54%,50.76%  (  -6.35%),52.07%,"21,595",8,4,4,85
WMB,USA,0,2025-05-05,,,,,3.528,5.578,"9,305",37.42%,35.00%  (  -1.81%),45.94%,"228,524",8,4,5,85
CTRA,USA,0,2025-05-05,,,,,3.849,6.184,666,42.72%,44.09%  (  +7.92%),64.55%,"113,602",5,5,5,90
CRH,Ireland,0,2025-05-05,,,,,6.680,7.740,"3,120",55.41%,43.65%  (  -4.82%),52.48%,"54,542",,5,5,85
VRTX,USA,0,2025-05-05,,,,,4.643,6.586,"1,915",23.02%,35.55%  (  -0.21%),50.66%,"33,456",5,4,5,80
FANG,USA,0,2025-05-05,,,,,4.640,8.827,"5,103",78.34%,47.27%  (  -0.64%),55.00%,"64,527",10,5,5,80
LSCC,USA,0,2025-05-05,,,,,12.931,14.260,693,102.88%,68.14%  (  -5.97%),51.10%,"9,865",8,5,5,60
FIS,USA,0,2025-05-06,,,,,6.237,6.011,"4,184",44.25%,29.57%  (  -2.89%),38.11%,"56,646",6,4,4,70
DUK,USA,0,2025-05-06,,,,,3.493,4.391,"5,531",23.08%,21.13%  (  -0.71%),41.45%,"128,262",8,4,4,85
SEE,USA,0,2025-05-06,,,,,8.491,8.972,"1,419",58.31%,41.63%  (  -5.82%),44.82%,"8,961",6,4,5,68
AEP,USA,0,2025-05-06,,,,,3.941,5.061,837,24.15%,24.17%  (  -0.99%),43.02%,"75,626",8,4,4,75
BALL,USA,0,2025-05-06,,,,,6.609,8.314,582,34.99%,37.11%  (  -3.63%),58.69%,"56,083",7,4,4,60
MPC,USA,0,2025-05-06,,,,,5.076,7.078,"2,581",64.26%,41.84%  (  +0.19%),40.67%,"67,093",9,4,4,75
MPLX,USA,0,2025-05-06,,,,,3.979,6.855,"1,378",34.04%,21.63%  (  -4.03%),27.38%,"115,542",9,4,4,91
LDOS,USA,0,2025-05-06,,,,,6.819,8.672,655,31.61%,39.89%  (  -1.44%),65.95%,"23,169",6,4,4,82
SRPT,USA,0,2025-05-06,,,,,8.883,12.349,"1,716",121.72%,68.79%  (  -4.81%),31.76%,"71,174",8,5,5,85
ANET,USA,0,2025-05-06,,,,,9.228,12.591,"29,886",69.19%,68.44%  (  +7.86%),69.40%,"484,384",9,4,4,80
KVYO,USA,0,2025-05-06,,,,,15.350,17.278,743,77.48%,78.69%  (  -7.22%),67.75%,"35,004",5,5,5,85
WYNN,USA,0,2025-05-06,,,,,6.117,8.550,"10,994",62.51%,45.70%  (  -1.30%),40.94%,"224,463",4,5,5,75
ET,USA,0,2025-05-06,,,,,3.393,6.254,"41,702",47.93%,31.61%  (  -4.10%),38.69%,"1,087,201",6,5,5,88
LITE,USA,0,2025-05-06,,,,,13.055,17.781,643,112.84%,84.00%  (  -3.78%),57.73%,"39,709",9,4,4,65
AMD,USA,0,2025-05-06,,,,,8.559,11.462,"412,835",91.96%,60.66%  (  -2.48%),49.71%,"3,686,718",9,4,4,85
ALAB,USA,0,2025-05-06,,,,,19.804,16.782,"8,363",98.77%,88.38%  (  -3.06%),40.92%,"115,491",4,5,5,80
EA,USA,0,2025-05-06,,,,,5.281,7.935,"5,696",30.38%,36.41%  (  -0.13%),57.68%,"131,909",5,4,4,70
DVN,USA,0,2025-05-06,,,,,5.004,8.198,"10,683",83.16%,45.80%  (  -3.86%),42.98%,"582,851",5,4,4,82
JAZZ,Ireland,0,2025-05-06,,,,,7.982,9.226,859,53.49%,44.45%  (  -1.10%),57.82%,"7,581",6,5,5,80
MOS,USA,0,2025-05-06,,,,,5.852,7.340,"30,947",50.37%,41.00%  (  -1.47%),41.53%,"181,633",6,4,4,75
AMCR,Jersey,0,2025-04-29,,,,,6.080,6.570,931,34.13%,38.03%  (  +8.71%),57.82%,"54,422",10,4,4,75
U,USA,0,2025-05-07,,,,,13.949,15.528,"26,208",86.38%,78.97%  (  -3.22%),40.16%,"694,453",7,4,4,75
UBER,USA,0,2025-05-07,,,,,8.400,9.631,"142,871",53.79%,50.09%  (  -1.57%),51.48%,"1,394,262",8,5,5,88
VST,USA,0,2025-05-07,,,,,8.910,12.782,"23,429",90.44%,70.70%  (  -3.46%),46.74%,"358,097",7,5,5,85
ENTG,USA,0,2025-05-07,,,,,10.167,12.672,"1,232",106.79%,61.41%  (  -10.27%),45.56%,"11,525",7,5,4,78
TEVA,USA,0,2025-05-07,,,,,8.163,11.543,"25,700",49.10%,58.68%  (  -2.99%),66.82%,"835,155",6,5,4,65
GENI,Guernsey,0,2025-05-14,,,,,16.481,14.915,"1,673",61.48%,67.19%  (  -3.52%),43.98%,"49,496",9,5,5,85
NTRA,USA,0,2025-05-08,,,,,14.325,12.491,"3,219",58.16%,59.83%  (  -2.79%),32.74%,"12,003",9,5,5,80
CLSK,USA,0,2025-05-08,,,,,7.603,15.744,"38,270",112.01%,95.47%  (  -1.75%),18.62%,"1,307,652",4,5,5,85
ADMA,USA,0,2025-05-08,,,,,18.268,14.653,"2,442",71.77%,68.45%  (  +0.97%),50.95%,"54,968",10,4,4,85
BUD,USA,0,2025-05-08,,,,,4.093,5.811,"1,463",25.56%,29.63%  (  +0.04%),48.82%,"181,183",10,5,4,85
RGTI,USA,0,2025-05-08,,,,,27.801,19.681,"84,281",123.83%,114.40%  (  -1.66%),7.21%,"624,703",7,5,5,60
SMMT,USA,0,2025-05-07,,,,,15.634,16.530,"21,315",111.08%,100.55%  (  -1.58%),18.00%,"115,632",10,5,5,80
ACHR,USA,0,2025-05-08,,,,,9.339,15.070,"58,736",88.12%,81.32%  (  -3.13%),39.61%,"519,192",10,5,4,70
STWD,USA,0,2025-05-09,,,,,4.401,5.829,"1,007",38.66%,28.80%  (  -1.45%),49.48%,"117,537",6,5,5,75
BHVN,Virgin Islands (British),0,2025-05-08,,,,,11.795,23.291,"8,516",99.72%,124.20%  (  +6.34%),61.78%,"32,642",4,5,5,0
OKLO,USA,0,2025-05-12,,,,,11.977,20.706,"43,317",120.09%,99.92%  (  +3.93%),23.62%,"303,968",6,4,4,65
SRAD,Switzerland,0,2025-05-21,,,,,10.847,19.440,"5,858",65.36%,67.47%  (  -3.15%),63.17%,"31,287",10,5,5,85
PBR,USA,0,2025-05-12,,,,,3.458,8.100,"20,507",52.18%,43.62%  (  +13.50%),48.95%,"1,060,778",8,5,4,78
MCHP,USA,0,2025-05-05,,,,,7.898,11.725,"38,532",117.03%,64.70%  (  -4.19%),59.25%,"267,777",8,4,5,60
CRSP,Switzerland,0,2025-05-14,,,,,7.510,13.002,"4,614",68.84%,64.73%  (  +4.11%),53.40%,"122,643",9,4,4,0
CELH,USA,0,2025-05-06,,,,,14.831,13.567,"26,345",57.70%,76.56%  (  -1.92%),56.61%,"643,615",9,5,5,80
NXT,USA,0,2025-05-13,,,,,15.801,16.167,"1,317",48.25%,72.75%  (  -1.07%),64.31%,"60,941",9,5,5,82
GDS,USA,0,2025-05-28,,,,,17.511,0.000,802,95.43%,86.63%  (  +0.90%),45.48%,"29,720",8,5,4,78
BABA,USA,0,2025-05-13,,,,,5.287,10.149,"147,598",61.30%,53.27%  (  unch),52.22%,"2,465,741",10,5,5,88
DT,USA,0,2025-05-21,,,,,11.347,13.170,"7,305",50.56%,43.05%  (  -7.92%),47.93%,"46,399",5,5,5,80
SONY,USA,0,2025-05-13,,,,,2.376,8.165,600,41.20%,35.13%  (  -10.39%),49.49%,"86,976",8,5,4,84
BOOT,USA,0,2025-05-13,,,,,10.962,14.979,"5,350",79.10%,70.92%  (  -3.03%),70.60%,"9,778",9,5,5,85
BEKE,USA,0,2025-05-22,,,,,7.789,13.901,"31,500",60.48%,61.94%  (  -0.89%),32.13%,"498,311",7,5,5,80
AMAT,USA,0,2025-05-15,,,,,5.272,9.822,"28,621",68.52%,45.84%  (  -3.94%),42.52%,"327,614",9,5,5,80
GRAB,Cayman Islands,0,2025-05-21,,,,,10.819,13.889,"18,973",78.81%,63.78%  (  +0.81%),48.18%,"820,977",8,5,5,75
JD,USA,0,2025-05-15,,,,,7.856,11.469,"98,376",52.88%,59.61%  (  +0.60%),55.89%,"1,090,848",9,5,5,85
BBWI,USA,0,2025-05-29,,,,,10.687,0.000,974,80.79%,51.18%  (  unch),48.86%,"101,912",9,5,5,68
ROST,USA,0,2025-05-22,,,,,6.860,7.590,879,34.90%,34.22%  (  -0.19%),65.22%,"47,675",9,4,4,72
FUTU,USA,0,2025-05-27,,,,,8.267,0.000,"11,971",81.41%,66.70%  (  +2.54%),39.71%,"139,491",7,5,4,85
HD,USA,0,2025-05-20,,,,,4.271,7.125,"12,422",34.99%,31.08%  (  -3.57%),44.62%,"219,724",9,4,5,75
AKRO,USA,0,2025-05-09,,,,,9.646,14.785,937,64.46%,64.09%  (  -3.41%),14.03%,"22,241",6,5,5,0
DOCS,USA,0,2025-05-15,,,,,16.007,19.889,"2,961",60.94%,91.45%  (  -2.65%),87.38%,"41,958",9,4,4,88
ONON,Switzerland,0,2025-05-13,,,,,11.204,12.680,"6,059",80.87%,61.83%  (  -4.13%),50.37%,"248,744",10,5,5,88
SE,USA,0,2025-05-13,,,,,11.783,12.522,"9,766",69.58%,63.47%  (  -0.97%),74.82%,"291,873",9,5,5,90
MDT,Ireland,0,2025-05-21,,,,,3.863,6.059,"7,081",28.35%,25.91%  (  -1.71%),44.66%,"213,079",8,4,4,88
