SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
VICI,USA,32.47,2025-07-23,59.11,0.51,2.79%,8.84,4.129,0.000,"2,780",13.88%,16.82%  (  +1.16%),7.91%,"64,916",8,5,5,80,REIT - Diversified,
SPOT,Luxembourg,713.43,2025-07-23,62.09,21.65,38.29%,8.23,10.342,0.000,"2,405",32.11%,40.75%  (  +1.67%),24.35%,"140,319",7,4,4,85,Internet Content & Information,
TMO,USA,392.67,2025-07-23,39.68,10.91,-24.07%,3.46,4.244,0.000,781,35.16%,33.58%  (  +1.74%),37.15%,"74,049",6,5,5,75,Diagnostics & Research,
VKTX,USA,25.76,2025-07-23,42.96,1.51,-37.58%,-,12.052,0.000,"5,284",51.58%,96.44%  (  +12.38%),48.71%,"225,583",6,5,5,72,Biotechnology,
OVV,USA,41.19,2025-07-23,64.96,1.26,2.16%,1.19,6.674,0.000,"1,220",33.77%,39.92%  (  -1.50%),27.15%,"47,849",5,5,5,80,Oil & Gas E&P,
NLY,USA,19.17,2025-07-23,49.77,0.32,-3.13%,1.83,2.354,0.000,"2,157",18.62%,31.94%  (  +7.59%),42.90%,"171,560",10,4,4,75,REIT - Mortgage,
CTSH,USA,77.00,2025-07-23,38.70,1.41,-1.97%,1.89,6.911,0.000,"1,833",19.12%,23.72%  (  -0.11%),16.76%,"92,978",7,4,4,85,Information Technology Services,
AAPL,USA,197.88,2025-07-23,44.66,4.55,-11.59%,7.38,4.108,0.000,"530,220",25.46%,26.76%  (  +0.44%),21.92%,"5,791,848",7,4,4,77,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
META,USA,685.63,2025-07-23,59.21,15.97,13.31%,10.10,7.974,0.000,"248,470",31.09%,29.25%  (  +1.26%),9.32%,"2,155,475",10,5,5,85,Internet Content & Information,
AR,USA,43.61,2025-07-23,70.92,1.36,26.87%,2.92,5.627,0.000,"1,231",32.38%,40.79%  (  +1.03%),18.70%,"273,180",4,4,5,80,Oil & Gas E&P,
NOW,USA,980.40,2025-07-23,44.74,21.75,1.75%,17.69,7.196,0.000,"5,436",19.75%,33.45%  (  +4.28%),21.59%,"105,885",7,5,5,88,Software - Application,
FTAI,Cayman Islands,129.36,2025-07-23,63.02,5.40,2.70%,6.87,10.434,0.000,841,41.12%,54.95%  (  +1.21%),19.45%,"84,907",10,5,5,83,Rental & Leasing Services,
NBIS,Netherlands,47.66,2025-07-23,61.98,3.35,44.54%,70.21,8.357,15.058,"25,705",83.37%,87.99%  (  +2.49%),22.43%,"481,078",10,5,5,85,Software - Infrastructure,
EQT,USA,60.40,2025-07-23,69.68,1.64,28.84%,5.71,4.799,0.000,"3,871",27.10%,37.39%  (  +0.19%),22.85%,"380,025",6,5,4,85,Oil & Gas E&P,
ORLY,USA,89.67,2025-07-23,46.90,1.88,5.47%,4.54,6.793,0.000,750,19.38%,24.58%  (  +0.12%),23.48%,"98,121",7,5,5,80,Auto Parts,
ROK,USA,322.41,2025-07-23,65.56,6.14,15.89%,4.56,8.062,0.000,"1,037",18.67%,27.23%  (  +3.79%),12.10%,"14,131",10,4,4,72,Specialty Industrial Machinery,"AME, 0.81(6M)"
VRT,USA,118.52,2025-07-23,65.81,4.72,12.78%,5.37,10.693,0.000,"10,551",42.34%,51.42%  (  +3.31%),8.14%,"784,716",7,5,5,90,Electrical Equipment & Parts,
MCD,USA,287.91,2025-07-23,23.09,4.85,-4.52%,8.01,3.764,0.000,"14,853",13.41%,18.54%  (  +0.26%),15.34%,"258,733",10,4,4,65,Restaurants,"YUM, 0.83(6M)"
DOV,USA,176.04,2025-07-23,46.12,3.37,-6.04%,3.03,6.240,0.000,528,21.89%,25.62%  (  +1.43%),19.37%,"16,253",5,4,4,85,Specialty Industrial Machinery,"GGG, 0.8(6M)"
BA,USA,199.67,2025-07-23,46.99,5.51,17.24%,2.17,5.308,0.000,"42,610",27.33%,32.02%  (  +0.25%),10.13%,"1,329,119",5,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
BSX,USA,102.18,2025-07-23,51.00,1.91,7.67%,8.61,5.989,0.000,"5,996",15.66%,26.93%  (  +1.39%),32.24%,"298,231",9,5,5,88,Medical Devices,
NOK,USA,5.14,2025-07-24,43.46,0.11,7.87%,1.31,7.690,0.000,"1,246",21.37%,40.65%  (  +11.29%),14.58%,"191,244",5,4,4,65,Communication Equipment,
VLO,USA,141.07,2025-07-24,67.53,3.88,7.91%,0.34,3.389,0.000,"1,256",33.30%,35.04%  (  +0.88%),19.53%,"160,163",10,5,5,60,Oil & Gas Refining & Marketing,
TMUS,USA,222.71,2025-07-24,32.19,4.97,-5.43%,3.06,4.375,0.000,"1,478",21.64%,26.08%  (  +1.60%),31.04%,"198,939",6,4,4,85,Telecom Services,
NEE,USA,72.40,2025-07-24,53.96,1.83,-1.84%,6.03,4.184,0.000,"2,955",33.59%,30.99%  (  +1.22%),31.02%,"736,729",6,4,4,88,Utilities - Regulated Electric,"D, 0.85(6M)"
SSNC,USA,79.85,2025-07-24,49.90,1.49,2.20%,3.30,6.187,0.000,653,17.99%,22.47%  (  +5.73%),31.52%,"10,801",7,5,4,88,Software - Application,
AEP,USA,102.52,2025-07-24,49.16,1.53,1.71%,2.68,3.908,0.000,800,18.88%,19.45%  (  +0.07%),20.80%,"92,778",9,4,4,85,Utilities - Regulated Electric,"PPL, 0.82(6M)"
STM,USA,28.73,2025-07-24,60.21,0.86,12.52%,2.07,10.004,0.000,679,44.24%,40.46%  (  +2.07%),13.20%,"176,595",7,4,4,55,Semiconductors,
FSLR,USA,147.06,2025-07-24,43.24,10.61,-15.98%,3.70,8.360,0.000,"16,169",100.31%,67.75%  (  +2.94%),56.70%,"820,774",9,5,5,55,Solar,
PCG,USA,14.08,2025-07-24,29.06,0.47,-22.21%,1.26,3.211,0.000,"5,230",32.26%,39.04%  (  -3.45%),54.25%,"992,514",8,4,4,80,Utilities - Regulated Electric,
KLAC,USA,846.62,2025-07-24,59.16,25.82,18.60%,9.69,7.894,0.000,736,38.09%,36.97%  (  +1.82%),11.54%,"30,471",9,4,4,90,Semiconductor Equipment & Materials,
KDP,USA,33.83,2025-07-24,57.92,0.54,0.08%,2.96,5.362,0.000,"1,562",16.30%,18.78%  (  +0.15%),21.95%,"83,854",10,5,5,88,Beverages - Non-Alcoholic,
TTE,USA,62.90,2025-07-24,60.64,1.20,3.38%,0.73,4.477,0.000,"1,366",21.61%,24.00%  (  -0.18%),25.50%,"70,195",7,4,4,88,Oil & Gas Integrated,
HON,USA,221.87,2025-07-24,49.02,3.24,3.00%,3.63,3.953,0.000,"1,032",15.26%,19.64%  (  +0.95%),11.15%,"203,334",9,4,4,82,Conglomerates,"MMM, 0.84(6M)"
DXCM,USA,80.79,2025-07-24,42.50,2.11,5.15%,7.63,11.092,0.000,"1,625",22.02%,38.20%  (  +3.80%),14.85%,"150,360",7,5,5,75,Medical Devices,
DECK,USA,101.63,2025-07-24,38.80,4.11,-33.51%,3.04,11.019,0.000,"1,907",76.81%,44.13%  (  +3.27%),28.80%,"159,410",9,4,4,85,Footwear & Accessories,
CMS,USA,69.68,2025-07-24,46.41,1.14,-0.38%,2.68,5.338,0.000,998,19.78%,17.99%  (  -3.17%),34.18%,"4,177",7,4,5,80,Utilities - Regulated Electric,"ALE, 0.83(6M)"
DLR,USA,177.04,2025-07-24,66.39,3.06,6.14%,10.59,4.575,0.000,831,12.25%,25.71%  (  +0.91%),18.86%,"63,955",6,5,5,85,REIT - Specialty,
RCL,Liberia,271.80,2025-07-24,63.09,7.29,21.58%,4.40,6.458,0.000,"2,186",33.38%,36.69%  (  +2.05%),19.21%,"163,922",7,5,5,88,Travel Services,
MA,USA,536.89,2025-07-24,32.51,12.32,0.75%,16.75,3.229,0.000,"11,736",25.08%,25.47%  (  -2.00%),32.31%,"172,345",9,5,5,80,Credit Services,"V, 0.92(6M)"
XOM,USA,113.95,2025-07-25,70.08,2.18,1.86%,1.45,2.384,0.000,"28,861",18.17%,24.26%  (  -0.38%),20.22%,"1,223,814",6,4,4,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
AON,Ireland,356.79,2025-07-25,47.49,7.02,-3.35%,4.71,5.601,0.000,508,21.07%,21.32%  (  -0.28%),27.16%,"14,867",6,4,5,86,Insurance Brokers,
NWL,USA,5.40,2025-07-25,48.36,0.27,-28.34%,0.30,15.174,0.000,660,68.94%,52.05%  (  +1.12%),21.70%,"132,006",8,4,4,65,Household & Personal Products,
CVX,USA,148.55,2025-07-25,67.19,2.84,-0.70%,1.34,2.524,0.000,"20,877",18.16%,25.50%  (  -0.29%),23.39%,"727,481",8,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
ABBV,USA,185.42,2025-07-25,45.21,4.12,-1.73%,5.71,4.274,0.000,"2,540",24.98%,28.08%  (  +1.17%),32.14%,"375,545",7,4,5,82,Drug Manufacturers - General,
NUE,USA,125.62,2025-07-28,61.14,4.45,-4.46%,0.95,5.258,0.000,"1,344",41.59%,36.62%  (  +1.49%),24.68%,"148,028",8,5,4,80,Steel,
RRC,USA,42.96,2025-07-28,72.59,1.23,20.92%,3.93,8.353,0.000,659,27.66%,39.34%  (  +0.87%),26.97%,"151,023",9,4,4,78,Oil & Gas E&P,
UNH,USA,303.98,2025-07-29,37.44,10.86,-39.58%,0.67,4.351,0.000,"53,102",75.38%,33.07%  (  +0.76%),26.10%,"1,414,086",10,4,5,60,Healthcare Plans,
ECL,USA,261.39,2025-07-29,49.04,4.06,4.10%,4.73,6.771,0.000,"1,350",15.56%,19.48%  (  -0.09%),16.98%,"12,347",5,4,4,80,Specialty Chemicals,
PYPL,USA,70.29,2025-07-29,47.12,1.94,-8.32%,2.15,8.404,0.000,"27,744",28.01%,32.97%  (  -0.66%),15.41%,"1,377,327",4,4,4,78,Credit Services,
AZN,USA,70.48,2025-07-29,44.39,1.32,-1.71%,3.97,4.892,0.000,"3,288",24.85%,24.70%  (  -0.05%),22.47%,"197,261",10,5,5,78,Drug Manufacturers - General,
MRK,USA,79.13,2025-07-29,49.65,2.04,-16.58%,3.12,4.913,0.000,"8,369",33.26%,31.35%  (  +0.82%),40.12%,"823,572",9,4,4,75,Drug Manufacturers - General,
EA,USA,150.39,2025-07-29,55.15,2.82,3.55%,5.06,5.607,0.000,544,20.21%,21.81%  (  +1.02%),15.63%,"157,592",6,4,4,83,Electronic Gaming & Multimedia,
RTX,USA,147.80,2025-07-29,69.09,3.15,17.61%,2.42,4.537,0.000,"9,708",20.57%,26.31%  (  +3.05%),29.81%,"283,418",8,4,4,78,Aerospace & Defense,
MMM,USA,142.55,2025-07-29,44.35,3.03,2.41%,3.13,6.801,0.000,"1,910",26.04%,29.39%  (  +3.07%),25.39%,"201,622",6,4,4,75,Conglomerates,"GE, 0.8(6M)"
MDLZ,USA,68.28,2025-07-29,59.08,1.19,3.84%,2.42,3.542,0.000,"4,153",18.58%,21.11%  (  -0.01%),34.28%,"145,460",7,4,4,77,Confectioners,
UPS,USA,99.29,2025-07-29,50.39,1.93,-16.19%,0.93,6.554,0.000,"28,792",27.14%,27.70%  (  +1.26%),18.81%,"431,587",5,4,4,72,Integrated Freight & Logistics,"FDX, 0.9(6M)"
GEHC,USA,71.94,2025-07-29,51.60,1.70,-11.45%,1.66,6.989,0.000,"1,314",27.12%,31.89%  (  +1.79%),25.97%,"123,712",5,4,5,73,Medical Devices,
V,USA,339.04,2025-07-29,34.33,7.97,4.80%,17.46,3.450,0.000,"32,436",24.65%,25.16%  (  -1.18%),31.26%,"432,341",8,5,5,88,Credit Services,"MA, 0.92(6M)"
ARCC,USA,21.53,2025-07-29,45.99,0.33,-0.86%,4.95,3.866,0.000,"3,898",16.65%,18.04%  (  +0.74%),19.38%,"186,102",9,5,5,78,Asset Management,
MSFT,USA,480.24,2025-07-29,73.43,6.59,14.10%,13.21,4.677,0.000,"116,646",12.64%,17.88%  (  +0.46%),3.70%,"2,483,775",6,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
WM,USA,234.66,2025-07-29,49.86,3.31,6.25%,4.12,4.571,0.000,936,16.27%,19.89%  (  +0.51%),33.38%,"41,024",8,4,4,85,Waste Management,
IQV,USA,154.96,2025-07-29,55.34,4.66,-19.15%,1.73,8.024,0.000,"1,740",39.59%,41.01%  (  +1.88%),43.59%,"85,482",8,4,4,78,Diagnostics & Research,
KMB,USA,128.68,2025-07-29,32.50,2.21,-5.79%,2.16,4.006,0.000,650,20.01%,20.17%  (  +1.95%),35.33%,"38,542",4,4,4,65,Household & Personal Products,
GOOG,USA,170.18,2025-07-29,47.47,4.47,-1.87%,5.73,6.448,0.000,"133,077",25.46%,29.85%  (  +2.97%),25.45%,"1,682,675",4,5,5,90,Internet Content & Information,
TER,USA,85.54,2025-07-29,55.21,2.95,-19.62%,4.73,11.190,0.000,558,41.65%,45.80%  (  +3.29%),24.69%,"127,564",8,4,4,72,Semiconductor Equipment & Materials,
TXN,USA,197.90,2025-07-29,62.36,4.84,4.57%,11.21,5.188,0.000,"2,299",34.64%,31.20%  (  +2.71%),17.00%,"285,864",6,4,4,78,Semiconductors,
LMT,USA,471.41,2025-07-29,49.25,12.56,-5.92%,1.54,4.191,0.000,"8,834",30.38%,28.95%  (  +1.83%),54.46%,"153,136",7,4,4,85,Aerospace & Defense,"NOC, 0.84(6M)"
CNC,USA,54.82,2025-07-29,38.79,1.40,-11.72%,0.16,6.323,0.000,571,29.80%,38.08%  (  +6.82%),52.29%,"92,810",6,4,5,76,Healthcare Plans,
GOOGL,USA,169.22,2025-07-29,48.05,4.37,-1.51%,5.72,6.450,0.000,"200,684",26.21%,30.50%  (  +3.51%),26.71%,"3,629,757",7,5,5,88,Internet Content & Information,"AMZN, 0.89(6M)"
BANC,USA,13.70,2025-07-29,47.88,0.35,-7.66%,1.19,9.946,0.000,"6,715",28.26%,40.96%  (  +6.27%),35.53%,"35,483",5,5,5,75,Banks - Regional,
TRU,USA,85.53,2025-07-29,49.68,2.64,-8.10%,3.92,9.676,0.000,"1,938",39.94%,37.47%  (  +1.09%),25.07%,"19,413",5,4,5,85,Financial Data & Stock Exchanges,
FI,USA,163.93,2025-07-29,42.26,4.18,-17.87%,4.39,4.973,0.000,904,56.12%,30.00%  (  +4.30%),36.73%,"96,744",7,4,5,88,Information Technology Services,
ATI,USA,82.12,2025-07-30,63.13,2.20,35.02%,2.59,10.109,0.000,"2,782",22.59%,38.97%  (  +1.17%),25.87%,"41,499",10,5,5,88,Metal Fabrication,
EBAY,USA,77.90,2025-07-30,68.60,1.45,17.51%,3.47,6.933,0.000,"1,673",14.82%,26.46%  (  +2.70%),19.91%,"195,994",8,4,4,85,Internet Retail,
