SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
VEEV,USA,280.61,2025-08-27,49.69,6.70,15.80%,16.06,9.051,10.119,"1,550",21.35%,41.09%  (  +1.10%),65.83%,"34,883",8,4,4,80,Health Information Services,
URBN,USA,77.53,2025-08-27,54.86,2.65,34.57%,1.22,10.348,11.703,"1,080",38.00%,64.40%  (  -4.31%),71.72%,"29,081",6,4,4,88,Apparel Retail,
NVDA,USA,180.45,2025-08-27,62.53,4.28,31.84%,29.65,8.854,8.123,"3,324,998",23.27%,43.75%  (  +1.06%),27.40%,"20,347,284",7,5,5,89,Semiconductors,
FIVE,USA,135.03,2025-08-27,51.21,4.30,33.97%,1.84,14.080,13.197,"6,479",29.97%,56.48%  (  +0.60%),26.42%,"56,284",7,4,4,88,Specialty Retail,
CHWY,USA,40.49,2025-08-27,63.05,1.29,10.70%,1.39,11.940,6.895,"56,603",39.40%,55.93%  (  +2.76%),41.24%,"281,883",5,5,4,75,Internet Retail,
BURL,USA,280.22,2025-08-28,57.46,7.54,8.67%,1.64,8.365,8.966,577,29.03%,46.92%  (  +3.29%),54.71%,"37,957",10,5,5,79,Apparel Retail,
HRL,USA,28.48,2025-08-28,43.04,0.49,-5.56%,1.31,5.410,5.025,"5,703",21.54%,28.66%  (  -0.20%),37.63%,"47,977",6,4,4,70,Packaged Foods,
DKS,USA,223.97,2025-08-28,62.58,5.61,8.27%,1.32,9.418,8.452,"1,758",28.98%,45.82%  (  +0.64%),35.59%,"100,028",5,4,4,82,Specialty Retail,
BBY,USA,71.63,2025-08-28,60.08,1.94,-7.18%,0.37,7.920,9.178,"3,314",29.35%,48.34%  (  -1.03%),47.51%,"149,210",4,4,4,65,Specialty Retail,
DG,USA,112.77,2025-08-28,52.78,2.66,26.24%,0.60,9.642,8.826,"6,465",25.27%,44.67%  (  +0.74%),45.23%,"194,843",4,4,4,73,Discount Stores,
ADSK,USA,286.73,2025-08-28,42.23,6.49,-1.24%,9.70,6.319,7.066,"2,399",33.68%,36.25%  (  +0.12%),46.89%,"55,882",7,5,4,85,Software - Application,
LULU,USA,198.46,2025-08-28,39.69,6.54,-35.73%,2.31,9.223,12.846,"82,387",34.47%,66.40%  (  +2.33%),82.94%,"462,054",5,4,4,75,Apparel Retail,
PDD,USA,118.95,2025-09-01,64.47,3.39,8.57%,2.96,8.721,8.188,"112,800",27.49%,46.49%  (  +0.94%),35.41%,"1,509,398",6,4,5,65,Internet Retail,
LI,USA,24.19,2025-09-02,37.46,0.97,-5.99%,1.01,9.425,10.281,"12,691",46.20%,58.67%  (  +0.39%),36.43%,"306,851",9,4,4,73,Auto Manufacturers,
DLTR,USA,113.49,2025-09-03,55.57,2.47,38.32%,0.96,12.226,9.517,"4,733",18.89%,45.77%  (  +0.19%),31.71%,"249,876",7,4,4,65,Discount Stores,
HPE,USA,21.16,2025-09-03,58.21,0.52,9.01%,0.88,8.508,9.393,"51,785",26.81%,45.98%  (  -0.08%),35.04%,"651,032",6,4,4,78,Communication Equipment,
CRDO,Cayman Islands,116.74,2025-09-03,59.21,6.39,75.42%,45.88,22.127,22.868,"13,194",56.02%,97.86%  (  +0.16%),53.75%,"152,802",7,5,5,90,Semiconductors,
AVAV,USA,246.65,2025-09-03,44.82,11.77,34.25%,14.83,13.534,9.250,"3,314",43.64%,66.48%  (  +2.55%),82.82%,"41,863",10,5,5,94,Aerospace & Defense,
DOCU,USA,70.90,2025-09-04,42.18,2.52,-14.52%,4.73,10.968,11.277,"6,662",39.03%,55.48%  (  -1.14%),67.65%,"132,601",6,4,4,80,Software - Application,
ASO,USA,54.02,2025-09-04,57.71,1.95,11.36%,0.61,9.669,10.573,879,40.42%,48.02%  (  -0.35%),37.04%,"35,298",7,4,4,70,Specialty Retail,
BRZE,USA,25.50,2025-09-04,42.19,1.17,-27.32%,4.57,16.874,16.601,598,44.56%,69.21%  (  +1.37%),70.73%,"15,673",4,5,5,75,Software - Application,
KR,USA,69.69,2025-09-05,42.35,1.61,6.18%,0.31,5.501,6.280,"16,820",24.09%,29.34%  (  +0.06%),47.50%,"235,024",6,4,4,75,Grocery Stores,
PL,USA,6.78,2025-09-08,60.22,0.38,49.73%,8.22,21.483,22.999,"9,082",46.94%,102.61%  (  +1.54%),22.15%,"112,068",9,5,5,79,Aerospace & Defense,
RBRK,USA,85.83,2025-09-09,46.69,4.40,19.58%,16.99,18.879,18.276,"2,928",54.55%,77.49%  (  +0.10%),47.20%,"58,633",4,5,5,75,Software - Infrastructure,
CNM,USA,64.12,2025-09-09,54.47,1.30,20.03%,1.66,11.307,8.719,"1,126",19.82%,36.46%  (  +1.63%),30.32%,"13,645",5,4,4,80,Industrial Distribution,
GTLB,USA,44.28,2025-09-09,52.54,2.05,-17.13%,9.09,14.627,16.763,"44,887",53.67%,81.63%  (  +3.10%),86.35%,"182,276",5,4,4,78,Software - Infrastructure,
ADBE,USA,354.85,2025-09-10,48.17,8.43,-15.30%,6.66,7.511,10.719,"42,431",24.59%,46.71%  (  -0.65%),86.51%,"393,856",9,4,4,94,Software - Application,
ORCL,USA,248.28,2025-09-15,56.19,7.57,38.40%,12.15,8.764,11.662,"114,269",28.79%,51.77%  (  +0.72%),70.30%,"1,023,772",8,4,4,80,Software - Infrastructure,"MSFT, 0.86(6M)"
TCOM,USA,62.37,2025-09-18,53.19,1.66,-2.03%,5.33,11.305,9.579,"1,376",32.73%,37.91%  (  +1.66%),23.94%,"71,123",7,5,5,80,Travel Services,
DRI,USA,207.35,2025-09-18,51.12,3.72,6.37%,2.01,5.577,0.000,"1,415",17.59%,27.01%  (  +0.15%),37.10%,"24,155",5,4,4,80,Restaurants,
CTAS,USA,216.55,2025-09-24,40.73,3.62,2.96%,8.44,5.779,0.000,"5,012",18.21%,17.19%  (  -0.14%),11.26%,"41,178",6,4,4,85,Specialty Business Services,
ACN,Ireland,247.01,2025-09-25,32.65,6.34,-24.20%,2.25,5.945,0.000,"13,810",27.95%,28.49%  (  -0.27%),39.13%,"126,803",10,4,4,95,Information Technology Services,
COST,USA,972.04,2025-09-25,52.57,14.74,0.00%,1.60,3.594,0.000,"41,568",14.65%,19.74%  (  +0.78%),10.94%,"282,920",6,4,4,80,Discount Stores,
JBL,USA,215.33,2025-09-25,46.11,6.70,31.88%,0.81,9.055,0.000,"1,160",30.53%,33.34%  (  +0.74%),24.75%,"35,114",9,5,5,80,Electronic Components,
NKE,USA,76.97,2025-09-25,60.12,1.94,9.34%,2.45,8.696,0.000,"42,453",26.56%,28.47%  (  +0.30%),18.78%,"1,645,836",8,4,4,60,Footwear & Accessories,"UA, 0.88(6M)"
MU,USA,120.87,2025-09-25,55.96,4.73,21.44%,4.00,10.313,0.000,"186,967",44.12%,43.14%  (  -0.04%),13.04%,"1,825,380",8,5,5,90,Semiconductors,
CCL,Panama,29.76,2025-09-26,55.52,0.86,22.89%,1.49,5.606,0.000,"41,405",27.30%,35.66%  (  +0.81%),7.08%,"1,378,257",8,4,5,96,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,10.73,2025-09-26,76.83,0.55,59.18%,71.33,0.000,0.000,"17,927",56.03%,68.60%  (  +1.12%),57.05%,"319,480",9,5,5,0,Uranium,
12:09:45 AM,,,,,,,,,,,,,,,,,,,,
