SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
FUTU,USA,187.77,2025-11-18,55.37,9.70,39.32%,7.76,8.027,9.832,"4,307",63.04%,59.78%  (  -3.58%),20.84%,"177,060",8,5,5,92,Capital Markets,
HD,USA,370.43,2025-11-18,33.40,7.06,-2.67%,2.23,3.964,4.891,"23,485",16.09%,28.37%  (  -0.87%),35.20%,"249,839",4,5,5,82,Home Improvement Retail,"LOW, 0.91(6M)"
MDT,Ireland,92.66,2025-11-18,47.58,1.59,3.08%,3.48,4.355,4.592,"4,486",15.70%,27.68%  (  +0.54%),50.89%,"239,175",5,4,4,88,Medical Devices,
BIDU,USA,132.32,2025-11-18,59.48,4.88,35.50%,2.00,6.167,10.523,"47,849",49.36%,57.29%  (  -0.59%),77.35%,"619,370",7,4,4,72,Internet Content & Information,
TCOM,USA,73.61,2025-11-18,58.55,1.68,13.15%,6.06,10.839,7.415,"1,920",24.15%,40.34%  (  -0.17%),29.89%,"68,762",7,5,5,85,Travel Services,
QFIN,USA,22.88,2025-11-18,40.00,1.45,-38.33%,1.14,12.209,10.702,953,72.63%,62.00%  (  +9.17%),50.98%,"35,744",5,5,4,75,Credit Services,
RKLB,USA,51.90,2025-11-18,39.35,4.47,43.65%,49.81,13.899,12.999,"135,894",77.06%,102.92%  (  -0.95%),55.63%,"901,154",10,4,4,70,Aerospace & Defense,
LOW,USA,233.03,2025-11-19,35.91,4.51,-1.83%,1.56,3.917,5.595,"4,706",16.56%,31.67%  (  +0.07%),39.97%,"128,908",5,4,4,75,Home Improvement Retail,"HD, 0.91(6M)"
WIX,Israel,131.35,2025-11-19,38.66,6.39,-19.55%,3.91,12.691,12.829,778,58.16%,76.40%  (  +2.90%),92.34%,"52,722",7,5,5,85,Software - Infrastructure,
SQM,USA,51.88,2025-11-19,66.04,2.24,31.04%,1.75,10.347,11.728,797,53.17%,61.26%  (  +0.27%),85.36%,"28,182",9,4,4,70,Specialty Chemicals,
GDS,USA,33.42,2025-11-19,43.96,1.76,5.47%,4.30,17.607,11.943,733,67.05%,73.19%  (  -2.21%),24.45%,"90,771",8,5,5,80,Information Technology Services,
PANW,USA,216.54,2025-11-19,56.05,4.91,12.88%,15.89,7.964,8.379,"19,052",24.54%,45.59%  (  +0.59%),58.05%,"552,496",10,5,5,90,Software - Infrastructure,
NVDA,USA,199.05,2025-11-19,57.53,7.51,32.83%,29.28,7.795,8.799,"2,577,492",39.95%,49.13%  (  -3.25%),39.66%,"19,661,747",9,5,5,92,Semiconductors,
BBWI,USA,22.43,2025-11-20,31.30,0.98,-25.41%,0.63,9.610,11.651,"43,406",35.43%,62.19%  (  +0.30%),70.50%,"228,184",4,4,4,70,Specialty Retail,
PDD,USA,138.13,2025-11-21,62.66,3.11,18.50%,3.36,8.514,5.977,"38,689",25.35%,40.52%  (  +0.53%),24.94%,"1,411,517",6,4,5,65,Internet Retail,
GGAL,USA,55.90,2025-11-25,69.41,3.49,10.00%,0.75,0.000,0.000,"4,495",120.54%,64.95%  (  -2.70%),26.13%,"234,879",4,5,4,65,Banks - Regional,
CRDO,Cayman Islands,170.16,2025-11-26,55.91,13.10,84.11%,49.05,20.875,23.735,"10,712",95.89%,105.33%  (  -5.37%),58.45%,"145,547",10,5,5,90,Semiconductors,
PSTG,USA,92.47,2025-11-26,50.97,3.69,46.16%,9.07,14.726,18.315,"1,707",40.97%,68.86%  (  +0.50%),73.72%,"84,267",9,4,4,90,Computer Hardware,
KR,USA,64.44,2025-11-27,41.83,1.43,-5.11%,0.29,5.627,7.404,"4,367",24.15%,35.87%  (  +2.14%),73.75%,"184,291",8,4,4,80,Grocery Stores,
FRO,Cyprus,24.10,2025-11-28,54.94,0.73,27.89%,2.94,10.875,12.178,"1,199",36.59%,68.16%  (  -3.88%),83.47%,"79,908",9,4,4,80,Oil & Gas Midstream,
HPE,USA,23.88,2025-12-02,49.47,0.84,19.22%,0.95,8.340,11.212,"38,236",45.16%,52.23%  (  -0.62%),47.21%,"757,146",7,4,4,85,Communication Equipment,
HRL,USA,22.15,2025-12-02,36.74,0.50,-21.49%,1.01,4.851,6.711,"1,581",30.06%,32.26%  (  -12.75%),44.21%,"73,473",9,4,4,60,Packaged Foods,
DOCU,USA,69.65,2025-12-04,43.58,2.38,-12.29%,4.53,10.939,11.868,"8,717",50.85%,56.30%  (  +3.28%),69.36%,"149,802",6,4,4,88,Software - Application,
RBRK,USA,76.07,2025-12-04,48.50,3.47,-3.42%,13.87,18.115,15.983,"6,703",46.18%,78.23%  (  +3.91%),48.27%,"78,816",7,5,5,85,Software - Infrastructure,
CHWY,USA,33.81,2025-12-04,39.36,1.22,-10.92%,1.14,10.414,11.030,"12,401",27.60%,58.46%  (  +4.52%),52.01%,"233,402",4,4,5,85,Internet Retail,
GTLB,USA,46.19,2025-12-08,46.93,2.34,-6.36%,8.98,14.700,15.702,"9,309",58.32%,77.76%  (  +7.57%),78.66%,"252,190",5,5,5,80,Software - Infrastructure,
AVAV,USA,333.87,2025-12-09,42.04,19.09,49.96%,15.35,13.430,15.405,"2,391",59.11%,79.66%  (  +0.76%),100.00%,"41,740",9,5,5,85,Aerospace & Defense,
S,USA,17.19,2025-12-09,48.75,0.60,-8.28%,6.32,12.812,13.898,"5,673",39.63%,64.58%  (  -4.99%),61.24%,"292,676",5,4,4,80,Software - Infrastructure,
COST,USA,915.56,2025-12-11,43.14,15.27,-5.83%,1.47,3.439,0.000,"43,611",18.30%,25.15%  (  +1.06%),31.91%,"280,088",5,4,4,85,Discount Stores,
CIEN,USA,208.74,2025-12-11,78.14,9.15,114.51%,6.48,12.554,0.000,"6,291",43.42%,78.84%  (  +7.89%),92.37%,"58,140",10,4,4,85,Communication Equipment,
JBL,USA,219.26,2025-12-11,55.75,8.23,18.80%,0.79,9.479,0.000,737,41.08%,47.43%  (  +0.53%),53.71%,"37,506",7,5,5,75,Electronic Components,
ADBE,USA,328.85,2025-12-11,37.79,8.62,-13.60%,5.94,8.432,11.431,"27,099",29.76%,45.00%  (  +3.90%),62.96%,"460,564",5,4,4,90,Software - Application,
AVGO,USA,358.39,2025-12-11,52.87,13.41,36.56%,28.24,7.203,0.000,"133,308",43.90%,53.20%  (  +0.06%),46.60%,"1,997,749",10,5,5,90,Semiconductors,
DRI,USA,173.59,2025-12-12,29.34,4.03,-13.65%,1.63,5.870,0.000,"5,063",18.95%,31.54%  (  +0.30%),51.99%,"27,469",5,4,5,85,Restaurants,
ABVX,USA,106.12,2025-12-15,71.49,4.60,188.14%,-,0.000,0.000,968,37.93%,72.29%  (  +2.11%),64.07%,"25,523",10,5,5,0,Biotechnology,
ORCL,USA,240.83,2025-12-15,33.68,11.71,15.66%,11.63,9.252,14.273,"192,434",44.93%,57.54%  (  +2.85%),82.57%,"1,532,442",6,4,4,85,Software - Infrastructure,"MSFT, 0.86(6M)"
PL,USA,13.39,2025-12-15,53.42,0.92,95.98%,15.71,20.664,31.605,"9,369",69.53%,122.45%  (  +18.25%),37.15%,"186,736",9,5,5,85,Aerospace & Defense,
MU,USA,253.30,2025-12-17,73.86,12.01,108.63%,7.61,10.316,0.000,"246,584",60.40%,65.85%  (  -1.61%),57.44%,"1,720,108",8,5,5,85,Semiconductors,
CLSK,USA,15.03,2025-12-17,40.80,1.65,36.21%,7.09,6.432,21.783,"79,376",96.22%,101.70%  (  -14.84%),34.88%,"1,248,062",7,5,5,90,Capital Markets,
CTAS,USA,185.25,2025-12-17,39.43,3.54,-10.93%,7.05,5.576,0.000,"1,608",21.09%,24.06%  (  -0.39%),35.53%,"36,234",6,4,4,88,Specialty Business Services,
FDX,USA,253.89,2025-12-18,59.44,6.19,8.38%,0.68,9.329,0.000,"5,461",26.26%,27.64%  (  -0.54%),17.02%,"115,810",5,4,4,77,Integrated Freight & Logistics,
ACN,Ireland,244.55,2025-12-18,48.05,6.54,-16.52%,2.18,6.416,0.000,"4,571",26.32%,32.53%  (  -0.51%),52.65%,"162,122",7,4,4,85,Information Technology Services,
NKE,USA,60.80,2025-12-18,27.56,1.74,-11.68%,1.93,9.144,0.000,"71,810",33.37%,34.84%  (  -0.53%),33.79%,"1,486,380",4,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
CCL,Panama,26.89,2025-12-19,40.04,1.08,4.69%,1.33,5.296,0.000,"57,610",41.18%,40.17%  (  -2.05%),15.40%,"1,279,374",10,5,5,90,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,12.94,2025-12-23,45.13,1.11,55.68%,93.09,2.708,19.780,"18,368",84.81%,94.86%  (  +0.52%),73.46%,"455,442",9,5,5,80,Uranium,
06:58:32 PM,,,,,,,,,,,,,,,,,,,,
