SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ALLY,USA,39.63,2025-10-17,41.10,1.07,6.63%,,6.507,8.128,"1,877",25.38%,42.31%  (  -0.01%),33.59%,"111,129",9,4,4,75,Credit Services,
HBAN,USA,17.21,2025-10-17,46.64,0.33,6.63%,,3.937,8.804,"1,532",18.79%,29.05%  (  +1.45%),21.40%,"79,079",10,5,4,85,Banks - Regional,
TFC,USA,45.52,2025-10-17,50.01,0.85,5.84%,,3.229,4.663,"4,943",17.80%,28.29%  (  +0.25%),22.36%,"211,777",7,4,4,70,Banks - Regional,
STT,USA,116.38,2025-10-17,59.02,2.13,16.19%,,5.234,6.328,522,18.24%,33.01%  (  -0.80%),27.58%,"32,421",4,4,4,85,Asset Management,"BK, 0.83(6M)"
FITB,USA,44.41,2025-10-17,45.04,0.80,7.44%,,4.300,4.961,819,19.31%,28.41%  (  -0.60%),19.92%,"67,864",8,4,4,85,Banks - Regional,
CLF,USA,12.75,2025-10-20,65.26,0.56,35.23%,,9.153,14.870,"44,458",43.23%,73.40%  (  +0.16%),48.48%,"882,682",7,4,4,85,Steel,
ELS,USA,61.93,2025-10-20,61.16,0.97,-2.99%,,5.432,8.392,"2,044",15.62%,38.64%  (  -0.20%),83.32%,"4,463",7,4,4,80,REIT - Residential,
ELV,USA,350.50,2025-10-21,71.42,9.26,-5.29%,,8.071,14.287,"11,946",29.44%,45.16%  (  +0.48%),93.75%,"65,031",6,4,4,60,Healthcare Plans,
NDAQ,USA,87.61,2025-10-21,37.26,1.53,4.78%,,5.820,7.307,"1,047",19.79%,24.58%  (  -0.04%),19.83%,"38,391",7,5,5,90,Financial Data & Stock Exchanges,
PCAR,USA,98.09,2025-10-21,47.62,2.51,-1.03%,,7.730,9.569,665,28.17%,31.64%  (  -0.23%),44.79%,"20,840",7,4,4,80,Farm & Heavy Construction Machinery,
LMT,USA,504.49,2025-10-21,81.73,7.66,9.03%,,4.469,5.371,"9,928",12.69%,26.61%  (  +0.60%),38.93%,"122,942",7,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
RTX,USA,166.58,2025-10-21,69.82,2.78,20.78%,,4.453,5.802,"7,609",16.88%,28.27%  (  -0.03%),29.87%,"189,356",6,4,4,85,Aerospace & Defense,
KO,USA,66.65,2025-10-21,45.64,0.82,-2.82%,,2.875,3.946,"50,383",11.20%,20.25%  (  +0.03%),36.07%,"709,142",8,5,5,75,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
CB,Switzerland,283.96,2025-10-21,63.61,3.90,1.41%,,5.224,6.159,655,12.71%,20.87%  (  +0.61%),18.53%,"27,190",6,4,4,88,Insurance - Property & Casualty,
TXN,USA,180.32,2025-10-21,40.46,4.46,-3.49%,,5.124,8.163,"15,837",21.70%,41.99%  (  -0.52%),38.40%,"283,681",5,4,4,78,Semiconductors,
GPC,USA,139.73,2025-10-21,54.76,2.40,11.94%,,7.510,8.142,721,19.66%,25.60%  (  -1.13%),22.33%,"15,918",9,4,4,68,Auto Parts,
TMO,USA,543.32,2025-10-22,71.49,15.34,13.70%,,4.518,7.573,"7,218",37.38%,36.84%  (  +0.81%),44.40%,"108,095",8,5,5,85,Diagnostics & Research,
FE,USA,45.93,2025-10-22,71.22,0.62,11.30%,,4.274,0.000,"4,571",11.66%,20.01%  (  +0.44%),21.42%,"71,558",7,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
LRCX,USA,145.81,2025-10-22,82.99,4.22,65.06%,,6.439,10.261,"47,314",36.59%,51.65%  (  +0.89%),38.97%,"588,506",10,5,4,85,Semiconductor Equipment & Materials,
VRT,USA,160.20,2025-10-22,69.09,7.42,40.94%,,10.407,11.755,"40,349",50.86%,69.89%  (  +1.63%),31.28%,"554,140",7,5,5,88,Electrical Equipment & Parts,
NLY,USA,20.76,2025-10-22,44.06,0.36,3.49%,,2.404,4.678,"6,651",20.03%,22.72%  (  -0.52%),19.41%,"185,650",7,4,4,70,REIT - Mortgage,
AR,USA,33.32,2025-10-22,51.65,1.09,-7.98%,,5.575,9.577,"5,523",27.78%,45.25%  (  unch),22.19%,"178,478",9,4,5,80,Oil & Gas E&P,
FLG,USA,12.02,2025-10-22,50.27,0.31,5.32%,,8.262,11.956,"2,479",30.78%,39.50%  (  +1.01%),20.14%,"522,732",8,4,4,60,Banks - Regional,
NEE,USA,80.06,2025-10-22,74.14,1.69,12.40%,,4.106,5.415,"75,643",22.44%,28.29%  (  +0.64%),22.74%,"589,790",6,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
EQT,USA,56.03,2025-10-22,69.67,1.69,7.27%,,5.032,7.729,"19,922",23.53%,40.24%  (  +2.12%),29.03%,"339,716",8,4,4,85,Oil & Gas E&P,
STX,Ireland,252.79,2025-10-22,80.38,9.43,104.20%,,7.219,13.574,"18,326",39.72%,62.48%  (  +0.49%),63.08%,"215,647",10,4,4,85,Computer Hardware,
UPWK,USA,17.27,2025-10-22,48.41,0.82,15.37%,,14.861,0.000,"7,782",46.70%,58.67%  (  +1.30%),41.37%,"54,119",9,4,4,88,Internet Content & Information,
GD,USA,343.62,2025-10-22,80.68,4.57,21.07%,,3.744,4.403,"2,441",12.17%,21.98%  (  +0.94%),24.71%,"33,255",9,4,4,88,Aerospace & Defense,
ENTG,USA,98.61,2025-10-22,67.82,3.56,11.92%,,10.812,0.000,"1,043",39.83%,53.68%  (  -4.34%),32.98%,"21,306",7,4,4,70,Semiconductor Equipment & Materials,
BIIB,USA,159.88,2025-10-22,74.25,4.71,18.13%,,5.441,9.414,"7,694",39.13%,41.90%  (  +2.72%),43.86%,"70,572",7,4,4,85,Drug Manufacturers - General,
BMRN,USA,55.43,2025-10-22,50.91,1.38,-9.42%,,7.125,0.000,726,26.99%,43.13%  (  +0.15%),57.04%,"39,992",5,5,5,88,Biotechnology,
BCS,USA,20.97,2025-10-22,59.10,0.34,23.39%,,3.255,9.588,990,19.62%,31.47%  (  +0.69%),10.32%,"98,574",9,4,4,82,Banks - Diversified,
NXT,USA,77.13,2025-10-22,63.06,3.47,46.50%,,14.915,19.373,"14,837",46.91%,62.23%  (  +1.39%),40.42%,"159,696",5,4,5,85,Solar,
OMF,USA,56.19,2025-10-22,33.43,1.37,4.07%,,8.691,10.840,"5,313",23.36%,35.80%  (  +0.91%),24.94%,"40,572",10,4,4,85,Credit Services,
VKTX,USA,29.72,2025-10-22,60.14,1.63,-0.72%,,11.017,16.905,"39,173",60.20%,78.55%  (  +5.79%),18.31%,"284,086",7,5,5,72,Biotechnology,
CC,USA,16.13,2025-10-22,52.82,0.72,12.62%,,11.179,0.000,"2,305",42.57%,62.15%  (  -5.56%),28.60%,"102,355",8,4,4,60,Specialty Chemicals,
TSCO,USA,55.83,2025-10-23,34.53,1.13,1.63%,,4.782,6.883,"1,325",19.24%,33.77%  (  -2.49%),41.17%,"55,150",4,4,4,85,Specialty Retail,
BX,USA,168.45,2025-10-23,39.34,4.44,6.51%,,3.895,5.012,"7,883",27.44%,36.18%  (  +0.28%),24.60%,"316,978",8,4,4,85,Asset Management,
DLR,USA,176.35,2025-10-23,60.78,3.41,5.80%,,4.443,7.204,"1,058",24.41%,33.61%  (  -1.04%),37.27%,"47,275",4,4,4,85,REIT - Specialty,
NEM,USA,86.86,2025-10-23,78.33,2.26,56.71%,,5.503,8.249,"29,064",20.52%,41.70%  (  -0.36%),42.72%,"843,396",7,4,4,80,Gold,
NSC,USA,300.15,2025-10-23,74.28,4.28,18.82%,,4.416,4.938,"1,365",15.35%,23.52%  (  +0.75%),18.73%,"23,304",9,4,4,78,Railroads,"UNP, 0.89(6M)"
SPGI,USA,479.81,2025-10-23,26.21,9.49,-6.64%,,3.919,5.657,"1,148",23.56%,25.80%  (  +1.39%),31.28%,"37,724",9,5,5,85,Financial Data & Stock Exchanges,
BTU,USA,32.00,2025-10-23,86.64,1.39,97.40%,,7.444,18.453,"62,094",58.46%,79.24%  (  +11.33%),71.60%,"354,096",10,4,5,75,Thermal Coal,
MCD,USA,300.98,2025-10-23,42.00,4.14,-0.77%,,3.421,0.000,"22,597",11.15%,19.87%  (  +0.15%),20.91%,"219,615",7,4,4,80,Restaurants,"YUM, 0.83(6M)"
XEL,USA,80.26,2025-10-23,73.47,1.44,14.68%,,4.802,5.323,"1,244",22.89%,18.08%  (  +0.17%),16.52%,"19,234",7,5,5,80,Utilities - Regulated Electric,"WEC, 0.86(6M)"
ORI,USA,43.35,2025-10-23,75.89,0.67,15.50%,,6.103,8.243,"4,569",16.61%,28.32%  (  +3.37%),41.32%,"14,126",6,4,4,74,Insurance - Property & Casualty,
MA,USA,580.45,2025-10-23,51.83,9.00,4.35%,,2.950,5.601,"6,358",16.02%,26.21%  (  +1.29%),33.27%,"145,108",7,5,5,88,Credit Services,"V, 0.92(6M)"
HAS,USA,75.89,2025-10-23,46.97,1.59,13.60%,,9.403,11.152,571,22.30%,36.59%  (  -0.03%),27.67%,"33,396",9,5,5,70,Leisure,
ARES,USA,152.40,2025-10-23,25.10,5.18,-10.69%,,6.666,0.000,"3,076",31.87%,39.82%  (  +1.03%),31.56%,"32,695",6,4,5,85,Asset Management,
AJG,USA,310.48,2025-10-23,62.19,5.56,-1.02%,,4.886,7.667,613,17.08%,26.07%  (  +0.40%),32.46%,"13,931",8,4,4,88,Insurance Brokers,
AAPL,USA,258.02,2025-10-23,71.02,4.69,16.13%,,4.194,5.882,"1,379,431",23.56%,26.59%  (  +0.13%),21.58%,"5,771,379",6,4,4,88,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
GILD,USA,112.69,2025-10-23,48.86,2.79,5.23%,,4.805,0.000,"22,280",20.19%,38.58%  (  +4.66%),64.41%,"220,001",9,5,5,85,Drug Manufacturers - General,
WDC,USA,131.31,2025-10-23,86.54,5.07,120.07%,,6.497,12.320,"47,259",42.66%,67.90%  (  -0.90%),69.57%,"557,210",9,5,5,85,Computer Hardware,
ALNY,USA,456.35,2025-10-23,54.59,12.48,45.65%,,7.865,13.245,516,26.06%,43.92%  (  +0.62%),37.33%,"18,653",7,5,5,95,Biotechnology,
LIN,Ireland,466.73,2025-10-23,41.02,7.07,1.83%,,4.226,6.506,662,13.63%,22.45%  (  +1.33%),26.63%,"28,375",6,5,5,88,Specialty Chemicals,
AMZN,USA,219.51,2025-10-23,41.56,4.73,2.30%,,6.285,8.340,"931,266",24.79%,38.40%  (  +1.33%),37.79%,"4,447,172",10,5,5,88,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
DECK,USA,103.05,2025-10-23,34.62,3.30,-21.11%,,10.943,13.542,"4,411",33.04%,66.16%  (  +0.50%),64.22%,"116,867",6,4,4,82,Footwear & Accessories,
INSM,USA,157.16,2025-10-23,73.66,4.44,70.79%,,8.802,14.700,"5,382",33.35%,46.13%  (  +0.24%),21.55%,"96,662",9,5,5,90,Biotechnology,
CVX,USA,153.55,2025-10-24,41.50,2.68,2.05%,,2.536,0.000,"34,209",18.04%,23.70%  (  -0.08%),19.16%,"554,500",8,4,5,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
XOM,USA,113.26,2025-10-24,51.80,2.07,3.49%,,2.403,0.000,"69,883",20.36%,23.20%  (  -0.88%),16.75%,"1,091,536",6,4,5,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
ARE,USA,83.80,2025-10-27,51.42,1.93,-1.12%,,6.565,10.119,883,22.12%,35.02%  (  +0.83%),40.98%,"39,088",9,4,4,70,REIT - Office,
NOV,USA,13.70,2025-10-27,59.46,0.43,2.35%,,8.715,12.371,"3,150",34.87%,42.10%  (  -0.07%),22.10%,"52,544",7,4,5,68,Oil & Gas Equipment & Services,
FTAI,Cayman Islands,169.68,2025-10-27,55.46,6.24,35.32%,,10.240,13.160,"1,150",36.11%,60.96%  (  +0.34%),26.58%,"47,533",6,5,5,85,Rental & Leasing Services,
NUE,USA,138.04,2025-10-27,47.51,3.39,7.23%,,5.141,8.642,"3,687",28.11%,38.71%  (  +1.29%),24.10%,"94,917",8,5,5,80,Steel,
NXPI,Netherlands,228.89,2025-10-27,55.46,5.78,8.16%,,7.385,10.072,"2,733",21.89%,44.79%  (  +0.71%),28.97%,"44,625",8,5,5,78,Semiconductors,
WM,USA,219.76,2025-10-27,48.93,3.28,-2.33%,,4.983,6.481,"1,111",13.49%,21.97%  (  +0.24%),38.65%,"44,468",7,4,4,75,Waste Management,
AGNC,USA,10.06,2025-10-27,57.12,0.16,5.47%,,3.868,4.281,"83,636",17.16%,24.32%  (  -0.08%),24.18%,"679,850",7,4,4,55,REIT - Mortgage,
CDNS,USA,347.27,2025-10-27,46.34,8.97,13.61%,,8.068,9.254,"3,614",35.60%,41.50%  (  -2.19%),38.88%,"44,441",6,5,5,88,Software - Application,
REGN,USA,600.00,2025-10-28,59.45,17.98,-1.42%,,5.291,10.039,"1,698",34.38%,45.57%  (  +1.13%),59.24%,"59,218",9,5,4,80,Biotechnology,
ARQT,USA,19.92,2025-10-28,64.99,0.95,35.38%,,12.338,20.117,913,48.06%,66.74%  (  -6.06%),26.65%,"15,113",8,5,5,85,Biotechnology,
GLW,USA,83.56,2025-10-28,76.60,1.92,54.45%,,5.933,9.311,"17,661",23.15%,42.29%  (  +1.13%),55.64%,"419,728",7,5,5,85,Electronic Components,
CX,USA,9.07,2025-10-28,50.87,0.23,30.39%,,2.353,11.811,569,21.49%,42.86%  (  +6.32%),11.62%,"129,202",8,4,4,78,Building Materials,
W,USA,88.53,2025-10-28,59.60,3.85,72.54%,,14.178,17.367,"13,793",45.13%,76.05%  (  -0.11%),31.20%,"258,174",7,4,4,78,Internet Retail,
AMT,USA,190.21,2025-10-28,35.96,3.82,-7.44%,,5.882,7.164,847,17.90%,25.47%  (  +0.38%),26.87%,"56,173",9,5,5,80,REIT - Specialty,
SHW,USA,346.60,2025-10-28,45.24,6.02,-0.91%,,6.187,7.735,"1,183",21.33%,25.54%  (  -0.24%),28.90%,"17,787",7,4,5,70,Specialty Chemicals,
PYPL,USA,69.25,2025-10-28,53.81,1.84,-5.12%,,8.274,10.947,"219,509",26.99%,47.25%  (  +0.49%),45.35%,"1,667,173",5,4,4,90,Credit Services,
THC,USA,203.00,2025-10-28,67.21,4.93,32.63%,,10.841,12.044,"1,905",24.48%,40.31%  (  +0.96%),30.35%,"37,394",7,5,5,85,Medical Care Facilities,
HSBC,USA,72.21,2025-10-28,71.85,0.91,23.20%,,1.515,0.000,"2,317",14.60%,26.49%  (  +2.71%),29.83%,"95,311",10,4,4,85,Banks - Diversified,
ATI,USA,81.28,2025-10-28,55.09,2.91,18.74%,,9.682,13.974,588,36.26%,47.56%  (  +1.46%),39.98%,"30,709",7,5,5,88,Metal Fabrication,
UNH,USA,360.20,2025-10-28,70.71,9.59,-10.29%,,5.235,10.372,"474,388",30.23%,45.09%  (  -0.03%),45.75%,"1,782,600",9,5,5,55,Healthcare Plans,
ARCC,USA,20.15,2025-10-28,28.54,0.36,-8.42%,,3.973,6.210,"1,832",18.89%,21.04%  (  +0.02%),25.70%,"121,696",7,5,5,85,Asset Management,
EIX,USA,55.29,2025-10-28,51.12,1.44,-2.51%,,7.109,9.639,"4,909",25.42%,33.41%  (  +1.94%),25.16%,"70,631",7,4,4,70,Utilities - Regulated Electric,"SRE, 0.84(6M)"
CZR,USA,27.27,2025-10-28,55.40,1.09,-6.32%,,6.501,13.140,"4,432",45.52%,56.86%  (  -0.01%),42.13%,"348,795",6,4,4,70,Resorts & Casinos,
GOOG,USA,246.45,2025-10-28,65.15,5.50,31.23%,,6.261,0.000,"251,171",30.40%,38.99%  (  -0.03%),50.25%,"1,684,848",5,5,5,85,Internet Content & Information,
V,USA,349.84,2025-10-28,57.92,5.82,2.01%,,3.345,0.000,"26,879",17.75%,24.61%  (  +0.12%),29.66%,"368,717",9,5,5,85,Credit Services,"MA, 0.92(6M)"
TER,USA,145.64,2025-10-28,79.75,4.74,42.15%,,11.487,16.157,"34,167",43.72%,52.41%  (  +0.80%),38.20%,"104,254",9,4,4,88,Semiconductor Equipment & Materials,
MSFT,USA,517.35,2025-10-28,56.38,7.64,14.46%,,4.235,6.056,"343,128",14.01%,27.31%  (  -0.65%),31.77%,"2,480,289",8,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
CSGP,USA,84.80,2025-10-28,43.38,1.85,5.36%,,8.947,11.201,578,20.71%,36.20%  (  +3.46%),43.29%,"59,125",8,4,4,85,Real Estate Services,
GOOGL,USA,245.35,2025-10-28,64.04,5.52,31.58%,,6.240,0.000,"450,325",30.93%,39.82%  (  +0.49%),52.06%,"3,320,803",9,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
FI,USA,127.56,2025-10-28,36.30,2.95,-29.51%,,5.585,11.175,"9,670",18.08%,49.56%  (  +0.39%),81.78%,"126,766",6,5,5,75,Information Technology Services,
KMB,USA,122.58,2025-10-28,36.49,2.03,-7.76%,,3.962,5.226,"1,621",14.75%,24.60%  (  +0.34%),53.66%,"34,759",4,4,4,0,Household & Personal Products,
CVS,USA,77.49,2025-10-29,67.32,1.81,21.41%,,7.396,8.729,"30,805",23.01%,38.57%  (  +0.49%),45.91%,"614,686",7,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
DRS,USA,44.39,2025-10-29,59.01,1.24,14.49%,,8.326,12.333,799,26.28%,42.10%  (  +1.69%),32.35%,"18,004",10,5,5,85,Aerospace & Defense,
PSX,USA,133.01,2025-10-29,50.98,3.38,10.02%,,3.234,7.050,"3,384",23.38%,32.03%  (  +0.16%),22.80%,"85,398",10,4,4,80,Oil & Gas Refining & Marketing,
EAT,USA,126.59,2025-10-29,27.20,5.35,-17.77%,,11.927,15.663,739,37.50%,52.26%  (  +1.25%),24.39%,"45,855",8,4,4,85,Restaurants,
GEHC,USA,76.56,2025-10-29,55.91,1.96,-0.20%,,6.624,8.744,"2,077",29.80%,38.89%  (  +0.08%),36.26%,"73,601",8,4,4,78,Medical Devices,
BA,USA,216.30,2025-10-29,44.09,5.04,10.58%,,5.230,8.225,"102,113",24.08%,37.59%  (  +0.92%),24.46%,"1,105,671",8,5,5,70,Aerospace & Defense,"EADSY, 0.8(6M)"
EQNR,USA,24.75,2025-10-29,50.42,0.50,1.70%,,4.653,8.850,597,26.64%,31.55%  (  +1.70%),26.46%,"53,524",9,4,4,78,Oil & Gas Integrated,
AVTR,USA,14.29,2025-10-29,67.13,0.52,-7.40%,,11.110,15.482,"1,533",47.94%,52.80%  (  -0.32%),60.06%,"32,722",6,4,4,55,Medical Instruments & Supplies,
SFM,USA,105.93,2025-10-29,14.22,3.58,-29.76%,,10.917,15.160,"8,521",23.27%,51.32%  (  +2.47%),54.72%,"29,618",4,4,4,90,Grocery Stores,
MGM,USA,33.93,2025-10-29,39.27,1.12,-0.41%,,7.282,10.377,"12,453",34.45%,47.92%  (  +2.24%),40.87%,"177,635",8,4,4,80,Resorts & Casinos,
CMG,USA,41.76,2025-10-29,57.61,1.02,-17.31%,,7.927,11.722,"160,453",24.37%,48.83%  (  -0.13%),61.16%,"1,311,594",7,5,5,65,Restaurants,
ALGN,USA,132.17,2025-10-29,47.37,4.23,-25.54%,,10.734,15.076,"3,359",35.12%,69.47%  (  +4.58%),75.86%,"47,783",8,4,5,55,Medical Instruments & Supplies,
META,USA,710.56,2025-10-29,34.17,16.41,6.52%,,7.357,9.943,"685,169",19.45%,45.33%  (  +1.94%),46.77%,"2,194,473",10,5,5,90,Internet Content & Information,
CVNA,USA,375.72,2025-10-29,50.70,16.96,32.26%,,12.853,16.241,"79,034",42.56%,77.64%  (  +4.31%),41.13%,"450,294",9,4,5,92,Auto & Truck Dealerships,
CNP,USA,38.86,2025-10-29,56.49,0.75,8.05%,,4.375,6.685,"1,122",14.67%,22.60%  (  -0.45%),33.93%,"39,077",7,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
CFLT,USA,20.30,2025-10-29,55.18,0.85,-16.46%,,18.811,23.074,"4,886",41.65%,74.02%  (  +2.15%),50.50%,"335,519",4,4,4,75,Software - Infrastructure,
AMSC,USA,59.30,2025-10-29,56.56,3.50,77.68%,,19.010,26.027,"6,249",55.84%,87.89%  (  +5.14%),62.84%,"28,839",7,5,5,85,Specialty Industrial Machinery,
TEL,Ireland,220.84,2025-10-29,67.10,3.84,32.32%,,6.268,8.458,781,13.70%,28.76%  (  +0.44%),30.15%,"6,944",8,4,4,88,Electronic Components,
