SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
TJX,USA,133.06,2025-08-20,66.35,1.74,7.28%,2.60,4.388,4.020,"13,775",15.30%,24.06%  (  -1.31%),36.92%,"149,852",9,5,5,79,Apparel Retail,
GDS,USA,32.23,2025-08-20,42.23,1.86,17.32%,4.17,17.295,20.193,"2,477",52.21%,87.27%  (  +4.84%),46.49%,"76,354",9,5,5,80,Information Technology Services,
BIDU,USA,90.13,2025-08-20,54.80,2.30,2.50%,1.36,6.357,5.742,"38,650",43.10%,41.86%  (  +0.25%),37.12%,"449,388",5,4,4,70,Internet Content & Information,
KC,USA,14.31,2025-08-20,53.82,0.76,15.76%,3.52,21.966,23.945,"1,527",81.24%,92.17%  (  +2.40%),29.83%,"12,791",8,5,4,60,Software - Application,
EL,USA,90.74,2025-08-20,53.39,3.11,24.46%,2.21,10.324,11.009,"29,203",40.41%,57.61%  (  +0.35%),32.11%,"299,783",6,4,4,60,Household & Personal Products,
SQM,USA,46.13,2025-08-20,68.58,1.82,22.13%,1.48,10.306,10.650,750,60.62%,44.56%  (  -1.00%),44.89%,"17,874",10,4,4,75,Specialty Chemicals,
WSM,USA,201.65,2025-08-20,62.80,5.50,15.62%,3.19,12.742,11.171,"1,101",35.27%,50.00%  (  +2.78%),40.38%,"20,445",10,4,4,86,Specialty Retail,
BILI,USA,25.35,2025-08-21,64.68,0.87,27.88%,2.12,10.445,10.915,"10,664",44.78%,66.37%  (  -0.29%),28.75%,"346,247",9,4,4,88,Internet Content & Information,
WMT,USA,100.70,2025-08-21,55.48,1.52,7.06%,1.17,5.207,4.507,"93,810",18.64%,26.66%  (  -0.47%),36.39%,"921,826",10,5,5,86,Discount Stores,"TGT, 0.84(6M)"
WDAY,USA,231.85,2025-08-21,52.92,6.36,-6.87%,7.14,8.934,8.689,"10,495",32.97%,46.46%  (  -1.05%),66.19%,"104,140",8,4,4,85,Software - Application,
ROST,USA,146.06,2025-08-21,61.61,2.81,3.65%,2.25,6.710,5.837,"2,174",22.56%,33.26%  (  -0.27%),60.58%,"36,133",10,5,5,70,Apparel Retail,
INTU,USA,717.21,2025-08-21,36.42,16.18,8.21%,11.00,5.809,5.967,"4,835",25.77%,35.35%  (  -0.87%),50.98%,"98,794",7,5,5,90,Software - Application,
VNET,USA,7.75,2025-08-21,48.51,0.49,13.90%,1.72,22.955,22.957,"13,384",78.23%,98.72%  (  -3.26%),47.60%,"71,043",9,5,5,84,Information Technology Services,
BJ,USA,104.96,2025-08-22,45.53,2.60,0.36%,0.67,9.161,9.576,"1,650",22.96%,40.95%  (  +0.97%),83.60%,"26,198",5,4,4,85,Discount Stores,
GFI,USA,29.98,2025-08-22,65.10,0.96,47.60%,5.16,2.515,0.000,"1,943",48.67%,50.35%  (  +1.66%),51.78%,"99,371",7,5,4,0,Gold,
OKTA,USA,91.38,2025-08-26,43.64,3.27,-4.75%,5.97,11.907,12.928,"12,259",37.24%,64.81%  (  +0.81%),82.96%,"189,275",5,4,4,70,Software - Infrastructure,
BOX,USA,31.63,2025-08-26,43.49,0.63,-3.18%,4.16,9.831,9.910,"1,149",19.03%,42.74%  (  +2.59%),87.30%,"41,076",5,4,5,87,Software - Infrastructure,
MDB,USA,227.06,2025-08-26,54.86,10.84,-1.72%,8.81,13.909,17.743,"21,497",53.97%,79.03%  (  -0.97%),92.01%,"190,002",7,5,5,90,Software - Infrastructure,
PVH,USA,76.24,2025-08-26,55.98,2.25,-7.53%,0.42,11.696,12.679,935,32.44%,54.46%  (  +1.47%),54.30%,"29,962",8,4,4,60,Apparel Manufacturing,
ANF,USA,95.69,2025-08-27,50.20,4.34,-7.93%,0.91,13.485,14.276,"5,638",46.85%,74.57%  (  +0.81%),63.35%,"126,707",7,4,4,72,Apparel Retail,
TCOM,USA,62.95,2025-08-27,55.03,1.69,-1.10%,5.37,11.305,9.949,"1,064",30.25%,40.06%  (  +2.15%),29.81%,"62,591",5,5,5,85,Travel Services,
URBN,USA,76.73,2025-08-27,52.59,2.73,32.72%,1.21,10.348,11.545,882,36.07%,59.19%  (  -5.21%),60.91%,"24,075",5,4,4,88,Apparel Retail,
A,USA,118.15,2025-08-27,52.81,2.63,-5.19%,5.06,7.945,7.866,"2,398",31.79%,34.85%  (  +1.20%),37.66%,"22,337",7,4,5,74,Diagnostics & Research,
VEEV,USA,282.10,2025-08-27,51.36,6.75,16.25%,16.14,9.051,10.129,803,21.18%,43.13%  (  +2.04%),72.90%,"29,237",8,4,4,85,Health Information Services,
PSTG,USA,58.48,2025-08-27,53.81,1.81,4.85%,5.88,14.707,14.693,"3,585",40.48%,62.75%  (  +1.26%),60.61%,"60,449",8,5,5,78,Computer Hardware,
SNOW,USA,198.24,2025-08-27,41.81,6.48,12.51%,17.23,11.628,12.083,"20,378",39.08%,60.05%  (  -0.59%),66.46%,"428,527",6,5,5,80,Software - Application,
NVDA,USA,182.01,2025-08-27,64.68,4.15,32.78%,29.90,8.854,7.224,"1,811,164",23.06%,41.00%  (  -2.75%),21.13%,"18,035,336",8,5,5,89,Semiconductors,
NTAP,USA,108.90,2025-08-27,60.11,2.14,1.50%,3.31,9.286,8.347,"1,163",21.65%,41.67%  (  -1.12%),44.81%,"31,856",4,4,4,80,Software - Infrastructure,
NTNX,USA,69.46,2025-08-27,40.36,2.02,-1.18%,7.65,13.042,13.263,886,31.26%,57.16%  (  +1.75%),72.66%,"106,971",5,5,5,85,Software - Infrastructure,
FIVE,USA,141.88,2025-08-27,61.20,4.49,40.41%,1.94,14.080,14.178,"11,238",32.06%,58.64%  (  +2.16%),29.71%,"35,122",9,4,4,88,Specialty Retail,
CHWY,USA,40.95,2025-08-27,64.61,1.27,11.74%,1.41,11.940,6.153,"28,018",39.49%,54.40%  (  -1.53%),38.30%,"263,541",6,5,4,75,Internet Retail,
BURL,USA,277.70,2025-08-28,55.10,7.30,7.64%,1.63,8.365,9.250,506,29.19%,46.83%  (  -0.09%),54.46%,"33,852",10,5,5,79,Apparel Retail,
LI,USA,24.05,2025-08-28,36.84,0.93,-6.44%,1.00,9.425,10.729,"11,201",45.18%,59.73%  (  +1.06%),38.58%,"286,052",5,4,4,73,Auto Manufacturers,
HRL,USA,28.28,2025-08-28,40.68,0.48,-6.18%,1.30,5.410,5.466,"1,385",21.55%,28.02%  (  -0.63%),36.07%,"44,859",9,4,4,70,Packaged Foods,
BBWI,USA,30.16,2025-08-28,52.25,1.10,-7.45%,0.87,9.885,11.485,"20,286",38.22%,57.59%  (  -2.21%),59.71%,"222,497",6,5,5,82,Specialty Retail,
DKS,USA,223.39,2025-08-28,61.78,5.52,7.94%,1.32,9.418,8.242,"1,133",29.02%,44.51%  (  -1.31%),32.97%,"89,606",8,4,4,82,Specialty Retail,
MRVL,USA,76.74,2025-08-28,52.59,2.97,-7.76%,10.18,9.933,11.478,"53,592",38.89%,64.05%  (  -0.51%),41.21%,"1,038,806",9,5,5,80,Semiconductors,
AFRM,USA,78.24,2025-08-28,63.61,3.47,31.92%,8.39,14.471,15.054,"65,173",56.91%,76.96%  (  +0.46%),32.78%,"396,376",10,4,5,75,Software - Infrastructure,
S,USA,17.01,2025-08-28,45.12,0.73,-18.51%,6.54,13.784,11.468,"6,640",50.89%,60.93%  (  -0.60%),53.47%,"265,559",6,4,4,78,Software - Infrastructure,
ADSK,USA,289.65,2025-08-28,45.25,6.28,-0.23%,9.80,6.319,6.897,"2,058",33.90%,35.97%  (  -0.28%),46.02%,"43,880",7,5,4,85,Software - Application,
IREN,Australia,20.70,2025-08-28,72.32,1.43,89.16%,13.59,12.019,20.254,"180,295",62.88%,110.22%  (  +0.59%),50.91%,"1,633,572",9,4,4,82,Capital Markets,
LULU,USA,203.62,2025-08-28,44.76,6.66,-33.95%,2.37,9.223,13.985,"100,350",34.31%,66.60%  (  +0.20%),83.38%,"413,615",6,4,4,75,Apparel Retail,
BABA,USA,121.40,2025-08-29,53.87,3.37,10.22%,1.97,5.027,3.803,"114,454",38.05%,44.24%  (  +0.72%),34.15%,"2,381,887",7,5,5,85,Internet Retail,
FRO,Cyprus,18.98,2025-08-29,52.01,0.63,10.98%,2.22,10.959,10.312,"2,859",37.77%,43.24%  (  -12.29%),25.42%,"41,198",7,4,4,76,Oil & Gas Midstream,
YPF,USA,33.74,2025-08-31,51.59,1.34,-4.94%,0.68,0.555,0.000,"2,614",42.03%,43.68%  (  +7.91%),22.44%,"112,327",4,5,4,75,Oil & Gas Integrated,
SIG,Bermuda,83.93,2025-09-02,60.16,2.75,17.18%,0.51,12.269,13.482,"1,271",37.07%,63.97%  (  -1.57%),60.68%,"18,195",7,4,4,80,Luxury Goods,
ZS,USA,277.03,2025-09-02,44.79,7.67,20.63%,16.94,9.207,11.746,"8,565",31.35%,56.10%  (  +1.32%),62.86%,"122,611",4,5,5,80,Software - Infrastructure,
AVAV,USA,247.13,2025-09-03,45.21,11.34,34.42%,14.86,13.534,7.972,"2,050",43.13%,61.15%  (  -5.33%),68.24%,"29,481",9,5,5,80,Aerospace & Defense,
ASO,USA,53.81,2025-09-04,56.89,1.90,10.90%,0.60,9.669,10.020,"1,906",40.45%,48.02%  (  +0.01%),37.05%,"31,361",7,4,4,70,Specialty Retail,
KR,USA,69.74,2025-09-05,42.61,1.55,6.15%,0.31,5.501,6.519,"8,051",23.13%,29.54%  (  +0.20%),48.30%,"212,024",8,4,4,75,Grocery Stores,
GTLB,USA,45.35,2025-09-09,55.37,2.09,-15.06%,9.31,14.627,17.135,"28,719",54.14%,80.47%  (  -1.16%),84.24%,"186,352",8,4,4,80,Software - Infrastructure,
ORCL,USA,249.07,2025-09-15,56.89,7.42,38.55%,12.19,8.764,11.390,"54,772",27.96%,51.20%  (  -0.57%),69.02%,"844,745",7,4,4,85,Software - Infrastructure,"MSFT, 0.86(6M)"
DRI,USA,205.41,2025-09-18,47.18,3.73,5.26%,1.99,5.577,0.000,"1,338",16.98%,28.26%  (  +1.25%),41.76%,"21,139",4,4,4,88,Restaurants,
CTAS,USA,214.28,2025-09-24,37.67,3.54,1.86%,8.35,5.779,0.000,"5,359",18.30%,17.86%  (  +0.67%),13.62%,"32,803",6,4,4,90,Specialty Business Services,
ACN,Ireland,249.13,2025-09-25,35.48,6.30,-23.42%,2.27,5.945,0.000,"16,243",28.25%,28.33%  (  -0.16%),38.58%,"107,439",9,4,4,95,Information Technology Services,
COST,USA,979.35,2025-09-25,56.01,14.50,0.71%,1.62,3.594,0.000,"23,441",14.73%,18.34%  (  -1.40%),5.52%,"230,303",7,4,4,80,Discount Stores,
JBL,USA,215.66,2025-09-25,46.48,6.42,31.71%,0.81,9.055,0.000,904,30.55%,33.03%  (  -0.31%),24.10%,"30,641",8,5,5,80,Electronic Components,
NKE,USA,77.43,2025-09-25,61.43,1.90,10.00%,2.46,8.696,0.000,"36,802",26.60%,28.25%  (  -0.22%),18.27%,"1,398,677",7,4,4,68,Footwear & Accessories,"UA, 0.88(6M)"
MU,USA,123.55,2025-09-25,58.95,4.61,24.03%,4.09,10.313,0.000,"99,812",44.19%,41.89%  (  -1.25%),10.59%,"1,575,832",6,5,5,90,Semiconductors,
UEC,USA,10.60,2025-09-26,73.93,0.54,56.95%,70.47,0.000,0.000,"14,808",56.21%,64.13%  (  -4.46%),46.18%,"231,593",10,5,5,0,Uranium,
CCL,Panama,29.97,2025-09-26,56.97,0.86,23.55%,1.50,5.606,0.000,"27,055",26.60%,34.96%  (  -0.70%),5.78%,"1,300,233",10,5,5,96,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
LEVI,USA,21.04,2025-10-01,60.29,0.56,19.52%,1.31,11.735,0.000,591,39.64%,29.75%  (  +0.39%),9.99%,"51,461",9,5,5,85,Apparel Manufacturing,
PEP,USA,149.55,2025-10-02,65.85,2.43,2.71%,2.23,3.516,0.000,"20,360",28.72%,18.91%  (  -0.75%),21.03%,"449,869",8,4,4,65,Beverages - Non-Alcoholic,"KO, 0.89(6M)"
STZ,USA,166.25,2025-10-02,42.87,3.87,-12.87%,2.91,5.315,0.000,"9,691",27.58%,27.06%  (  -0.48%),27.40%,"99,608",9,4,4,75,Beverages - Brewers,
04:51:37 PM,,,,,,,,,,,,,,,,,,,,
