SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ESTC,Netherlands,88.56,2025-11-20,50.47,3.42,-0.07%,6.07,18.070,16.900,"3,171",37.41%,87.13%  (-6.66%),89.32%,"38,871",7,4,4,85,Software - Application,
ROST,USA,159.90,2025-11-20,54.16,2.75,12.25%,2.42,6.905,6.022,931,19.51%,36.42%  (-0.01%),70.95%,"39,100",6,4,5,68,Apparel Retail,
INTU,USA,649.73,2025-11-20,44.12,15.49,-3.35%,9.62,5.961,6.287,"2,891",21.74%,41.31%  (+0.53%),70.20%,"105,889",4,5,5,90,Software - Application,
BJ,USA,91.13,2025-11-21,45.65,2.44,-13.20%,0.57,9.451,6.835,913,24.48%,42.99%  (+2.17%),91.97%,"44,193",4,4,5,80,Discount Stores,
FRO,Cyprus,25.77,2025-11-21,65.42,0.79,35.00%,3.15,10.875,10.493,"4,986",34.52%,45.38%  (-3.85%),26.97%,"80,251",8,4,4,80,Oil & Gas Midstream,
SMTC,USA,62.71,2025-11-24,40.16,3.70,30.23%,5.65,17.840,17.950,882,52.51%,77.95%  (-10.44%),47.63%,"35,307",8,5,5,80,Semiconductors,
A,USA,143.84,2025-11-24,49.83,3.69,16.60%,6.01,7.895,8.207,"1,436",20.22%,36.49%  (+1.58%),39.15%,"37,331",10,4,4,88,Diagnostics & Research,
KEYS,USA,174.73,2025-11-24,48.07,5.12,7.33%,5.73,9.744,9.545,995,36.19%,42.76%  (+4.14%),63.04%,"11,983",9,4,4,85,Scientific & Technical Instruments,
DKS,USA,210.18,2025-11-25,37.79,6.91,0.78%,1.37,8.791,9.846,"4,292",35.67%,55.79%  (+0.17%),55.43%,"54,590",10,4,4,88,Specialty Retail,
ADI,USA,230.13,2025-11-25,43.44,6.20,2.22%,10.90,5.239,6.397,"3,131",31.43%,42.13%  (+1.48%),40.04%,"101,052",4,4,4,90,Semiconductors,
ANF,USA,69.52,2025-11-25,40.24,2.58,-17.57%,0.64,13.447,14.372,"6,288",33.99%,76.81%  (+4.16%),67.91%,"136,982",5,4,4,80,Apparel Retail,
BABA,USA,159.72,2025-11-25,44.30,6.15,19.82%,2.58,5.974,8.799,"115,605",45.42%,51.13%  (-0.64%),44.08%,"2,908,464",9,5,5,82,Internet Retail,
BBY,USA,74.40,2025-11-25,35.42,2.13,1.01%,0.38,8.290,8.635,"4,061",40.14%,51.92%  (+1.85%),53.93%,"144,230",7,4,4,80,Specialty Retail,
ARWR,USA,40.47,2025-11-25,56.92,2.25,87.12%,9.77,11.411,18.275,"5,294",49.43%,92.76%  (-2.15%),66.15%,"30,902",9,4,4,75,Biotechnology,
ADSK,USA,292.23,2025-11-25,37.43,6.12,-0.29%,9.46,6.232,7.057,"1,034",21.68%,41.16%  (+1.54%),61.88%,"53,322",10,5,4,85,Software - Application,
NTNX,USA,64.01,2025-11-25,33.79,2.07,-10.97%,6.83,13.006,13.807,686,28.93%,60.55%  (+0.89%),82.00%,"109,488",6,5,5,80,Software - Infrastructure,
WDAY,USA,225.64,2025-11-25,43.38,6.49,-6.07%,6.75,8.876,8.042,"5,466",28.60%,49.13%  (+2.27%),73.87%,"87,151",7,5,4,85,Software - Application,
ZS,USA,293.11,2025-11-25,37.30,10.45,11.45%,17.36,9.358,10.503,"3,834",37.02%,59.45%  (+0.68%),70.80%,"117,011",8,5,5,90,Software - Infrastructure,
DELL,USA,122.69,2025-11-25,26.75,6.99,2.73%,0.81,8.396,10.020,"48,058",50.16%,62.94%  (-1.82%),59.20%,"677,936",8,4,4,85,Computer Hardware,
URBN,USA,61.39,2025-11-25,36.83,2.32,-4.55%,0.94,10.577,11.146,"2,165",27.94%,60.85%  (+1.21%),64.36%,"28,194",9,4,4,90,Apparel Retail,
FIVE,USA,147.51,2025-11-26,42.15,6.37,24.44%,1.92,13.631,15.302,"2,293",45.54%,63.95%  (+3.86%),40.81%,"44,560",8,4,4,85,Specialty Retail,
KR,USA,67.38,2025-11-27,56.68,1.34,-0.99%,0.30,5.627,6.943,"6,566",22.11%,35.97%  (+0.73%),74.16%,"183,709",7,4,4,80,Grocery Stores,
CHWY,USA,34.52,2025-12-04,47.44,1.24,-8.67%,1.16,10.414,8.645,"4,998",27.07%,63.01%  (-0.35%),61.88%,"241,100",10,4,4,85,Internet Retail,
AVAV,USA,280.95,2025-12-09,27.45,18.21,24.09%,12.92,13.430,12.683,"2,332",52.44%,87.50%  (+2.27%),100.00%,"38,194",8,5,5,80,Aerospace & Defense,
JBL,USA,198.88,2025-12-11,39.90,8.09,7.00%,0.71,9.479,12.086,503,41.68%,52.29%  (-0.79%),63.72%,"38,423",9,5,5,75,Electronic Components,
DRI,USA,171.04,2025-12-12,31.26,3.91,-14.65%,1.61,5.870,8.169,690,19.94%,35.44%  (+0.81%),67.19%,"27,933",9,4,4,85,Restaurants,
ABVX,USA,113.83,2025-12-15,69.82,5.39,185.24%,-,0.000,0.000,"3,017",47.83%,94.14%  (-0.45%),99.08%,"28,188",10,5,5,0,Biotechnology,
PL,USA,11.45,2025-12-15,40.54,0.94,63.26%,13.43,20.664,27.153,"3,120",68.71%,127.89%  (-0.17%),40.87%,"188,636",9,5,5,80,Aerospace & Defense,
CLSK,USA,10.81,2025-12-17,29.09,1.48,-2.44%,5.10,6.432,19.035,"69,564",98.50%,110.45%  (-0.89%),43.04%,"1,343,634",8,5,5,90,Capital Markets,
MU,USA,228.50,2025-12-17,53.56,14.01,81.49%,6.86,10.316,16.433,"226,881",63.83%,76.16%  (+1.05%),77.61%,"1,855,051",9,5,5,90,Semiconductors,
FDX,USA,263.08,2025-12-18,61.86,6.36,12.35%,0.70,9.329,9.428,"5,066",29.28%,40.11%  (+2.54%),45.95%,"123,206",9,4,4,77,Integrated Freight & Logistics,
ACN,Ireland,240.00,2025-12-18,43.30,5.92,-16.92%,2.14,6.416,10.705,"13,565",26.65%,46.38%  (+0.93%),100.00%,"164,759",5,4,4,85,Information Technology Services,
NKE,USA,62.49,2025-12-18,40.23,1.83,-8.73%,1.99,9.144,10.363,"50,527",30.36%,45.15%  (+1.85%),58.07%,"1,515,604",7,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
CCL,Panama,25.76,2025-12-19,36.68,1.02,0.43%,1.28,5.296,0.000,"25,102",42.00%,51.00%  (+2.15%),35.40%,"1,291,958",7,5,5,92,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,11.45,2025-12-23,38.06,1.07,35.46%,82.37,2.708,15.986,"13,513",84.06%,91.31%  (+2.88%),68.22%,"477,236",6,5,5,80,Uranium,
06:18:10 PM,,,,,,,,,,,,,,,,,,,,
