SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
SQM,USA,0,2025-08-20,,,,1.44,10.306,11.193,935,61.57%,45.57%  (  +0.20%),47.58%,"27,280",8,4,4,75,Specialty Chemicals,
GDS,USA,0,2025-08-20,,,,4.07,17.295,18.674,"3,537",53.50%,82.43%  (  -0.04%),38.92%,"98,824",9,5,5,80,Information Technology Services,
FUTU,USA,0,2025-08-20,,,,9.75,8.017,8.554,"10,119",57.30%,60.29%  (  +1.53%),30.29%,"198,004",9,5,5,85,Capital Markets,
WSM,USA,0,2025-08-20,,,,3.21,12.742,11.584,"2,548",36.07%,47.22%  (  -1.24%),33.84%,"23,287",10,4,4,86,Specialty Retail,
BILI,USA,0,2025-08-21,,,,2.08,10.445,10.864,"14,791",48.81%,66.66%  (  -1.73%),29.13%,"365,570",10,4,4,88,Internet Content & Information,
WMT,USA,0,2025-08-21,,,,1.16,5.207,4.644,"82,243",18.77%,27.14%  (  +0.50%),37.70%,"1,119,846",10,5,5,86,Discount Stores,"TGT, 0.84(6M)"
WDAY,USA,0,2025-08-21,,,,6.97,8.934,8.518,"8,111",32.04%,47.51%  (  -0.14%),69.21%,"118,708",5,4,4,85,Software - Application,
INTU,USA,0,2025-08-21,,,,10.99,5.809,6.202,"4,453",25.82%,36.22%  (  -0.51%),53.80%,"106,968",6,5,5,90,Software - Application,
ROST,USA,0,2025-08-21,,,,2.26,6.710,5.988,"4,783",22.56%,33.53%  (  +0.85%),61.55%,"55,739",7,5,5,70,Apparel Retail,
VNET,USA,0,2025-08-21,,,,1.72,22.955,24.976,"1,447",78.63%,101.97%  (  -1.45%),51.67%,"102,325",9,5,5,84,Information Technology Services,
BJ,USA,0,2025-08-22,,,,0.66,9.161,9.620,"2,423",22.59%,39.99%  (  +0.37%),79.64%,"37,802",6,4,4,85,Discount Stores,
GFI,USA,0,2025-08-22,,,,5.17,2.515,0.000,"8,215",48.88%,48.68%  (  -0.13%),45.53%,"113,826",8,5,4,0,Gold,
OKTA,USA,0,2025-08-26,,,,6.01,11.907,12.974,"21,591",37.46%,64.01%  (  -1.90%),81.13%,"228,693",6,4,4,70,Software - Infrastructure,
BOX,USA,0,2025-08-26,,,,4.15,9.831,10.022,918,19.01%,40.15%  (  +0.71%),78.52%,"49,118",5,4,5,87,Software - Infrastructure,
MDB,USA,0,2025-08-26,,,,8.47,13.909,17.081,"24,686",52.88%,80.00%  (  +1.18%),94.09%,"221,987",5,5,5,90,Software - Infrastructure,
ANF,USA,0,2025-08-27,,,,0.89,13.485,13.522,"29,814",47.53%,73.76%  (  +0.99%),61.71%,"159,164",8,4,4,76,Apparel Retail,
PSTG,USA,0,2025-08-27,,,,5.89,14.707,14.778,"1,619",40.72%,61.48%  (  +2.21%),57.90%,"78,669",7,5,5,78,Computer Hardware,
NTAP,USA,0,2025-08-27,,,,3.31,9.286,8.549,"1,253",22.23%,42.79%  (  +1.03%),47.33%,"37,641",5,4,4,78,Software - Infrastructure,
VEEV,USA,0,2025-08-27,,,,16.06,9.051,10.119,"1,550",21.35%,41.09%  (  +1.10%),65.83%,"34,883",8,4,4,80,Health Information Services,
NVDA,USA,0,2025-08-27,,,,29.65,8.854,8.123,"3,324,998",23.27%,43.75%  (  +1.06%),27.40%,"20,347,284",7,5,5,89,Semiconductors,
NTNX,USA,0,2025-08-27,,,,7.57,13.042,13.250,"2,068",31.00%,55.42%  (  +0.77%),68.28%,"112,640",6,5,5,85,Software - Infrastructure,
A,USA,0,2025-08-27,,,,5.11,7.945,7.939,"1,136",32.09%,33.64%  (  +0.47%),34.55%,"29,721",7,4,5,74,Diagnostics & Research,
URBN,USA,0,2025-08-27,,,,1.22,10.348,11.703,"1,080",38.00%,64.40%  (  -4.31%),71.72%,"29,081",6,4,4,88,Apparel Retail,
CHWY,USA,0,2025-08-27,,,,1.39,11.940,6.895,"56,603",39.40%,55.93%  (  +2.76%),41.24%,"281,883",5,5,4,75,Internet Retail,
BABA,USA,0,2025-08-27,,,,1.96,5.027,4.225,"225,469",38.83%,43.51%  (  -1.59%),32.71%,"2,692,529",9,5,5,86,Internet Retail,
FIVE,USA,0,2025-08-27,,,,1.84,14.080,13.197,"6,479",29.97%,56.48%  (  +0.60%),26.42%,"56,284",7,4,4,88,Specialty Retail,
BURL,USA,0,2025-08-28,,,,1.64,8.365,8.966,577,29.03%,46.92%  (  +3.29%),54.71%,"37,957",10,5,5,79,Apparel Retail,
BBY,USA,0,2025-08-28,,,,0.37,7.920,9.178,"3,314",29.35%,48.34%  (  -1.03%),47.51%,"149,210",4,4,4,65,Specialty Retail,
HRL,USA,0,2025-08-28,,,,1.31,5.410,5.025,"5,703",21.54%,28.66%  (  -0.20%),37.63%,"47,977",6,4,4,70,Packaged Foods,
DG,USA,0,2025-08-28,,,,0.60,9.642,8.826,"6,465",25.27%,44.67%  (  +0.74%),45.23%,"194,843",4,4,4,73,Discount Stores,
DKS,USA,0,2025-08-28,,,,1.32,9.418,8.452,"1,758",28.98%,45.82%  (  +0.64%),35.59%,"100,028",5,4,4,82,Specialty Retail,
ADSK,USA,0,2025-08-28,,,,9.70,6.319,7.066,"2,399",33.68%,36.25%  (  +0.12%),46.89%,"55,882",7,5,4,85,Software - Application,
LULU,USA,0,2025-08-28,,,,2.31,9.223,12.846,"82,387",34.47%,66.40%  (  +2.33%),82.94%,"462,054",5,4,4,75,Apparel Retail,
PDD,USA,0,2025-09-01,,,,2.96,8.721,8.188,"112,800",27.49%,46.49%  (  +0.94%),35.41%,"1,509,398",6,4,5,65,Internet Retail,
LI,USA,0,2025-09-02,,,,1.01,9.425,10.281,"12,691",46.20%,58.67%  (  +0.39%),36.43%,"306,851",9,4,4,73,Auto Manufacturers,
DLTR,USA,0,2025-09-03,,,,0.96,12.226,9.517,"4,733",18.89%,45.77%  (  +0.19%),31.71%,"249,876",7,4,4,65,Discount Stores,
CRDO,Cayman Islands,0,2025-09-03,,,,45.88,22.127,22.868,"13,194",56.02%,97.86%  (  +0.16%),53.75%,"152,802",7,5,5,90,Semiconductors,
HPE,USA,0,2025-09-03,,,,0.88,8.508,9.393,"51,785",26.81%,45.98%  (  -0.08%),35.04%,"651,032",6,4,4,78,Communication Equipment,
AVAV,USA,0,2025-09-03,,,,14.83,13.534,9.250,"3,314",43.64%,66.48%  (  +2.55%),82.82%,"41,863",10,5,5,94,Aerospace & Defense,
DOCU,USA,0,2025-09-04,,,,4.73,10.968,11.277,"6,662",39.03%,55.48%  (  -1.14%),67.65%,"132,601",6,4,4,80,Software - Application,
BRZE,USA,0,2025-09-04,,,,4.57,16.874,16.601,598,44.56%,69.21%  (  +1.37%),70.73%,"15,673",4,5,5,75,Software - Application,
ASO,USA,0,2025-09-04,,,,0.61,9.669,10.573,879,40.42%,48.02%  (  -0.35%),37.04%,"35,298",7,4,4,70,Specialty Retail,
KR,USA,0,2025-09-05,,,,0.31,5.501,6.280,"16,820",24.09%,29.34%  (  +0.06%),47.50%,"235,024",6,4,4,75,Grocery Stores,
PL,USA,0,2025-09-08,,,,8.22,21.483,22.999,"9,082",46.94%,102.61%  (  +1.54%),22.15%,"112,068",9,5,5,79,Aerospace & Defense,
RBRK,USA,0,2025-09-09,,,,16.99,18.879,18.276,"2,928",54.55%,77.49%  (  +0.10%),47.20%,"58,633",4,5,5,75,Software - Infrastructure,
GTLB,USA,0,2025-09-09,,,,9.09,14.627,16.763,"44,887",53.67%,81.63%  (  +3.10%),86.35%,"182,276",5,4,4,78,Software - Infrastructure,
CNM,USA,0,2025-09-09,,,,1.66,11.307,8.719,"1,126",19.82%,36.46%  (  +1.63%),30.32%,"13,645",5,4,4,80,Industrial Distribution,
ADBE,USA,0,2025-09-10,,,,6.66,7.511,10.719,"42,431",24.59%,46.71%  (  -0.65%),86.51%,"393,856",9,4,4,94,Software - Application,
ORCL,USA,0,2025-09-15,,,,12.15,8.764,11.662,"114,269",28.79%,51.77%  (  +0.72%),70.30%,"1,023,772",8,4,4,80,Software - Infrastructure,"MSFT, 0.86(6M)"
DRI,USA,0,2025-09-18,,,,2.01,5.577,0.000,"1,415",17.59%,27.01%  (  +0.15%),37.10%,"24,155",5,4,4,80,Restaurants,
TCOM,USA,0,2025-09-18,,,,5.33,11.305,9.579,"1,376",32.73%,37.91%  (  +1.66%),23.94%,"71,123",7,5,5,80,Travel Services,
CTAS,USA,0,2025-09-24,,,,8.44,5.779,0.000,"5,012",18.21%,17.19%  (  -0.14%),11.26%,"41,178",6,4,4,85,Specialty Business Services,
ACN,Ireland,0,2025-09-25,,,,2.25,5.945,0.000,"13,810",27.95%,28.49%  (  -0.27%),39.13%,"126,803",10,4,4,95,Information Technology Services,
COST,USA,0,2025-09-25,,,,1.60,3.594,0.000,"41,568",14.65%,19.74%  (  +0.78%),10.94%,"282,920",6,4,4,80,Discount Stores,
MU,USA,0,2025-09-25,,,,4.00,10.313,0.000,"186,967",44.12%,43.14%  (  -0.04%),13.04%,"1,825,380",8,5,5,90,Semiconductors,
JBL,USA,0,2025-09-25,,,,0.81,9.055,0.000,"1,160",30.53%,33.34%  (  +0.74%),24.75%,"35,114",9,5,5,80,Electronic Components,
NKE,USA,0,2025-09-25,,,,2.45,8.696,0.000,"42,453",26.56%,28.47%  (  +0.30%),18.78%,"1,645,836",8,4,4,60,Footwear & Accessories,"UA, 0.88(6M)"
CCL,Panama,0,2025-09-26,,,,1.49,5.606,0.000,"41,405",27.30%,35.66%  (  +0.81%),7.08%,"1,378,257",8,4,5,96,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,0,2025-09-26,,,,71.33,0.000,0.000,"17,927",56.03%,68.60%  (  +1.12%),57.05%,"319,480",9,5,5,0,Uranium,
08:10:25 PM,,,,,,,,,,,,,,,,,,,,
