SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CCL,Panama,31.89,2025-09-26,63.75,0.84,29.47%,1.60,5.606,0.000,"29,608",32.45%,42.98%  (  +2.81%),20.60%,"1,355,259",10,5,5,95,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
NKE,USA,77.37,2025-09-30,56.10,1.79,9.87%,2.46,8.696,0.000,"187,280",24.35%,34.89%  (  +4.56%),33.91%,"1,456,978",7,4,4,55,Footwear & Accessories,"UA, 0.88(6M)"
STZ,USA,161.94,2025-10-01,42.15,3.97,-13.68%,2.84,5.315,0.000,"17,927",26.63%,34.62%  (  +2.97%),45.95%,"135,346",8,4,4,65,Beverages - Brewers,
LEVI,USA,22.37,2025-10-01,71.52,0.51,25.65%,1.40,11.735,0.000,570,25.19%,35.73%  (  +2.42%),16.34%,"56,697",10,4,5,85,Apparel Manufacturing,
PEP,USA,148.65,2025-10-09,57.82,2.44,2.63%,2.22,3.516,0.000,"36,437",20.75%,21.43%  (  +0.25%),30.68%,"506,771",8,4,4,65,Beverages - Non-Alcoholic,"KO, 0.89(6M)"
DAL,USA,61.78,2025-10-09,64.04,1.80,12.24%,0.65,7.592,0.000,"27,023",39.92%,43.33%  (  -0.91%),21.44%,"996,390",5,5,5,96,Airlines,"UAL, 0.94(6M)"
PGR,USA,247.06,2025-10-09,48.79,4.12,-5.00%,1.76,0.959,0.000,"2,640",18.77%,22.54%  (  -0.03%),6.52%,"56,087",5,4,4,78,Insurance - Property & Casualty,
JPM,USA,301.42,2025-10-14,64.09,4.70,15.52%,2.97,3.907,0.000,"68,719",15.37%,20.64%  (  +0.45%),7.83%,"754,851",6,4,4,80,Banks - Diversified,"BAC, 0.85(6M)"
WFC,USA,82.18,2025-10-14,60.42,1.61,9.70%,2.14,4.646,0.000,"44,276",22.97%,24.28%  (  +0.48%),9.19%,"1,245,216",6,4,4,92,Banks - Diversified,
GS,USA,745.25,2025-10-14,59.49,13.47,20.52%,1.80,4.413,0.000,"28,339",21.38%,24.80%  (  +0.95%),10.62%,"274,103",7,4,4,85,Capital Markets,"MS, 0.96(6M)"
C,USA,96.57,2025-10-14,62.01,1.82,24.66%,1.05,4.159,0.000,"74,628",21.65%,27.49%  (  +1.80%),15.28%,"1,813,670",8,5,5,75,Banks - Diversified,
APLD,USA,15.98,2025-10-14,61.45,1.23,78.99%,19.39,18.065,0.000,"108,069",106.55%,88.44%  (  +1.72%),3.44%,"646,204",9,5,5,97,Information Technology Services,
MS,USA,150.48,2025-10-15,67.79,2.45,15.51%,2.20,3.773,0.000,"14,139",18.18%,23.13%  (  +0.99%),6.97%,"507,328",8,4,4,85,Capital Markets,"GS, 0.96(6M)"
ASML,USA,742.62,2025-10-15,49.25,15.92,2.68%,8.35,5.966,0.000,"16,162",27.81%,28.24%  (  +0.61%),3.12%,"181,627",10,4,5,75,Semiconductor Equipment & Materials,
BAC,USA,50.74,2025-10-15,72.22,0.81,13.57%,1.89,3.906,0.000,"143,874",20.05%,21.94%  (  +0.61%),7.23%,"2,754,942",7,5,5,88,Banks - Diversified,
PNC,USA,207.44,2025-10-15,71.98,3.34,11.12%,2.42,3.823,0.000,"1,821",18.83%,22.17%  (  +0.61%),8.99%,"43,930",8,4,4,83,Banks - Regional,
KNX,USA,43.90,2025-10-15,51.84,1.34,-8.39%,0.96,8.850,0.000,"4,173",33.71%,38.12%  (  +2.91%),35.92%,"44,314",7,4,5,60,Trucking,
ALLY,USA,41.05,2025-10-15,69.44,0.82,11.80%,0.82,6.507,0.000,"1,946",24.37%,31.30%  (  +1.30%),11.45%,"113,111",7,4,4,65,Credit Services,
PPG,USA,111.23,2025-10-15,49.51,2.13,-2.29%,1.55,3.792,0.000,512,24.97%,20.40%  (  +1.14%),15.86%,"26,317",7,4,4,70,Specialty Chemicals,
LRCX,USA,100.15,2025-10-15,49.41,3.08,21.08%,6.88,6.439,0.000,"29,681",37.67%,35.74%  (  +2.67%),9.76%,"560,554",9,5,5,85,Semiconductor Equipment & Materials,
AA,USA,32.19,2025-10-15,60.20,1.08,-1.83%,0.64,6.367,0.000,"25,585",41.90%,49.22%  (  +2.85%),16.39%,"337,169",5,4,4,65,Aluminum,
LVS,USA,57.63,2025-10-15,78.22,1.09,26.52%,3.41,5.661,0.000,"12,931",20.38%,29.33%  (  +1.03%),5.67%,"318,142",4,4,4,68,Resorts & Casinos,
BKR,USA,45.40,2025-10-15,65.82,0.95,9.03%,1.62,7.723,0.000,843,36.83%,25.88%  (  +0.24%),5.21%,"112,908",10,5,5,85,Oil & Gas Equipment & Services,
CCI,USA,99.14,2025-10-15,38.84,2.22,-0.12%,7.96,5.056,0.000,"1,118",25.70%,23.86%  (  +0.61%),12.63%,"77,147",7,5,4,70,REIT - Specialty,
NFLX,USA,1208.25,2025-10-15,48.23,26.82,14.61%,12.38,7.632,0.000,"164,872",23.35%,25.67%  (  +1.33%),8.65%,"563,338",6,4,4,92,Entertainment,
ABT,USA,132.66,2025-10-15,56.25,2.20,4.23%,5.36,3.642,0.000,"5,927",15.54%,18.48%  (  -0.21%),15.87%,"193,161",9,5,5,88,Medical Devices,
ELV,USA,318.65,2025-10-15,58.74,8.67,-16.11%,0.38,8.071,0.000,"1,806",35.54%,35.82%  (  +1.62%),61.30%,"67,371",6,4,4,60,Healthcare Plans,
CSX,USA,32.51,2025-10-15,32.47,0.95,0.60%,4.28,3.824,0.000,"15,828",24.94%,22.26%  (  -1.51%),19.81%,"510,519",10,4,4,74,Railroads,
FHN,USA,22.60,2025-10-15,59.21,0.46,10.92%,2.34,5.496,0.000,"2,529",20.55%,31.33%  (  +1.80%),18.57%,"206,343",5,4,4,71,Banks - Regional,
KMI,USA,26.98,2025-10-15,49.27,0.47,-1.83%,3.77,3.583,0.000,"10,119",21.17%,22.70%  (  +0.16%),21.56%,"463,108",9,4,4,85,Oil & Gas Midstream,
CFG,USA,52.28,2025-10-16,72.19,0.94,18.73%,1.87,4.259,0.000,914,21.95%,26.36%  (  +0.40%),7.17%,"49,175",7,4,4,85,Banks - Regional,
USB,USA,48.83,2025-10-16,68.72,0.79,6.79%,1.80,3.787,0.000,"7,565",20.74%,22.33%  (  +2.04%),7.46%,"255,917",4,4,4,78,Banks - Regional,
KEY,USA,19.36,2025-10-16,69.63,0.36,13.46%,2.27,4.056,0.000,"139,035",22.62%,24.74%  (  +0.74%),4.00%,"223,702",6,4,4,95,Banks - Regional,
BK,USA,105.60,2025-10-16,67.60,1.74,21.68%,1.85,4.539,0.000,920,15.16%,21.27%  (  +0.73%),14.47%,"86,086",7,4,4,88,Banks - Diversified,"STT, 0.83(6M)"
UNP,USA,223.57,2025-10-16,49.43,4.24,-3.16%,5.44,3.183,0.000,"2,332",22.97%,20.14%  (  +0.62%),13.28%,"141,878",9,4,4,88,Railroads,"NSC, 0.89(6M)"
BX,USA,171.40,2025-10-16,54.79,3.74,7.56%,16.24,3.895,0.000,"6,165",23.86%,27.94%  (  +1.47%),8.17%,"317,466",9,4,4,85,Asset Management,
FCX,USA,44.40,2025-10-16,60.31,1.08,11.48%,2.49,3.387,0.000,"23,509",37.36%,33.90%  (  +0.93%),8.83%,"1,002,713",8,4,4,82,Copper,
TSCO,USA,61.76,2025-10-16,61.08,1.25,13.01%,2.16,4.782,0.000,"1,513",19.94%,25.86%  (  +6.69%),18.87%,"68,309",6,4,4,82,Specialty Retail,
ISRG,USA,473.30,2025-10-16,41.55,9.53,-10.48%,18.55,6.488,0.000,"6,768",19.87%,26.35%  (  +0.71%),18.02%,"81,408",9,4,5,80,Medical Instruments & Supplies,
TSM,USA,230.87,2025-10-16,44.59,5.74,15.04%,11.28,3.853,0.000,"251,123",28.24%,31.16%  (  +1.88%),4.26%,"1,785,559",10,5,5,80,Semiconductors,
ALK,USA,62.78,2025-10-16,69.70,1.87,10.92%,0.54,8.119,0.000,"1,485",47.38%,44.43%  (  +0.27%),22.84%,"103,266",5,5,5,80,Airlines,
10:11:12 AM,,,,,,,,,,,,,,,,,,,,
