SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
BK,USA,91.20,2025-07-15,59.57,1.69,12.91%,1.63,4.597,5.488,974,17.32%,26.13%  (  -0.92%),23.97%,"56,708",7,4,4,88,Banks - Diversified,"STT, 0.83(6M)"
STT,USA,102.90,2025-07-15,69.88,2.00,10.31%,1.38,5.123,6.293,"1,024",19.38%,26.47%  (  -0.51%),15.64%,"27,323",6,4,4,81,Asset Management,"BK, 0.83(6M)"
MTB,USA,190.12,2025-07-16,62.85,3.91,1.74%,2.31,4.912,6.517,951,25.52%,31.26%  (  +4.34%),27.61%,"8,566",9,4,4,75,Banks - Regional,
BAC,USA,46.66,2025-07-16,71.55,0.86,8.26%,1.77,3.880,5.486,"212,578",19.98%,25.86%  (  -0.94%),16.51%,"2,524,670",6,5,5,88,Banks - Diversified,
JNJ,USA,152.19,2025-07-16,45.71,2.24,-2.40%,4.10,2.634,3.795,"31,146",17.75%,18.77%  (  -1.04%),27.19%,"371,006",9,4,4,85,Drug Manufacturers - General,"PFE, 0.83(6M)"
MS,USA,135.90,2025-07-16,69.34,2.66,11.05%,2.05,3.772,5.887,"31,810",21.90%,28.20%  (  -1.10%),18.18%,"512,994",8,4,4,88,Capital Markets,"GS, 0.96(6M)"
GS,USA,662.11,2025-07-16,74.41,13.94,16.41%,1.62,4.520,6.200,"32,723",22.30%,29.18%  (  -0.96%),20.54%,"238,396",6,4,4,85,Capital Markets,"MS, 0.96(6M)"
PNC,USA,182.02,2025-07-16,63.46,3.50,-1.43%,2.15,3.948,5.282,"1,082",23.94%,25.72%  (  -1.08%),19.03%,"38,387",9,4,4,86,Banks - Regional,
PLD,USA,108.13,2025-07-16,53.78,2.24,-4.66%,12.26,4.653,5.521,780,21.54%,26.72%  (  -0.39%),13.24%,"64,352",5,4,4,75,REIT - Industrial,
CFG,USA,42.92,2025-07-16,63.90,0.99,0.94%,1.53,4.430,6.591,796,29.00%,31.54%  (  +1.52%),20.59%,"112,187",7,4,4,75,Banks - Regional,
UAL,USA,79.02,2025-07-16,53.10,3.75,-2.83%,0.45,8.707,12.974,"27,429",50.96%,60.52%  (  -3.15%),37.46%,"534,408",6,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
LVS,USA,42.63,2025-07-16,57.85,1.26,-4.97%,2.69,6.058,8.832,"8,821",38.88%,38.10%  (  +0.20%),20.96%,"240,753",6,4,4,0,Resorts & Casinos,
ASML,USA,813.36,2025-07-16,67.88,20.27,11.92%,9.71,6.120,8.267,"34,405",30.75%,39.02%  (  -1.42%),22.12%,"128,282",7,4,4,85,Semiconductor Equipment & Materials,
ELV,USA,376.42,2025-07-16,42.84,9.62,-10.34%,0.46,7.043,7.450,953,41.85%,36.46%  (  -0.48%),65.32%,"33,441",4,5,5,77,Healthcare Plans,
NDAQ,USA,88.12,2025-07-16,72.22,1.38,13.14%,6.48,5.897,6.525,"1,538",13.49%,19.14%  (  -0.47%),8.44%,"22,691",6,4,4,92,Financial Data & Stock Exchanges,
KMI,USA,28.54,2025-07-16,61.92,0.58,7.62%,4.09,3.613,5.108,"23,082",16.79%,25.03%  (  -1.66%),28.17%,"316,815",7,4,4,80,Oil & Gas Midstream,
CCI,USA,103.19,2025-07-16,61.42,1.96,1.78%,7.50,4.737,4.806,"1,544",21.02%,24.69%  (  -0.52%),16.01%,"78,042",4,4,4,75,REIT - Specialty,
CSX,USA,32.48,2025-07-16,61.71,0.56,0.76%,4.27,4.578,0.000,"8,652",21.84%,14.65%  (  -11.02%),0.00%,"278,476",6,4,4,60,Railroads,
FITB,USA,40.59,2025-07-17,64.45,0.85,-2.47%,1.98,4.432,5.780,"1,609",26.54%,28.44%  (  +0.90%),19.51%,"58,057",9,4,4,87,Banks - Regional,
USB,USA,44.54,2025-07-17,57.97,0.85,-2.70%,1.65,3.900,5.068,"16,698",24.82%,25.12%  (  +0.18%),13.81%,"211,703",9,4,5,78,Banks - Regional,
NFLX,USA,1279.11,2025-07-17,71.62,26.11,36.70%,13.65,8.268,9.035,"128,538",20.66%,41.93%  (  -1.31%),41.57%,"472,768",8,5,5,88,Entertainment,
TSM,USA,220.09,2025-07-17,70.64,5.29,16.69%,11.80,3.882,7.349,"160,176",29.75%,35.71%  (  -0.24%),10.56%,"1,623,973",7,5,5,79,Semiconductors,
BX,USA,144.05,2025-07-17,59.17,3.89,-8.39%,13.84,3.978,6.749,"30,627",31.75%,32.54%  (  -1.77%),17.34%,"289,337",5,4,4,85,Asset Management,
UNP,USA,227.91,2025-07-17,58.36,3.48,-2.84%,5.62,3.215,5.598,"2,597",23.58%,23.06%  (  -0.05%),23.47%,"104,699",7,4,4,72,Railroads,"NSC, 0.89(6M)"
STX,Ireland,136.31,2025-07-17,81.20,3.55,37.43%,3.39,6.988,8.727,"31,696",31.74%,36.36%  (  -0.99%),17.99%,"117,809",6,4,4,80,Computer Hardware,
WBS,USA,53.68,2025-07-17,58.65,1.33,1.76%,2.15,7.000,10.246,901,28.68%,35.31%  (  +4.17%),32.55%,"7,549",5,5,5,70,Banks - Regional,
NEM,USA,58.09,2025-07-17,61.79,1.63,21.20%,3.31,5.503,7.297,"35,418",37.54%,31.20%  (  -5.36%),12.32%,"898,437",10,4,4,85,Gold,
ISRG,USA,523.08,2025-07-17,46.06,12.82,-0.87%,21.51,6.379,5.468,"3,172",25.75%,37.37%  (  +1.18%),41.16%,"71,491",6,5,5,78,Medical Instruments & Supplies,
FCX,USA,42.01,2025-07-17,60.25,1.20,3.48%,2.46,3.874,8.510,"23,497",28.94%,38.10%  (  -1.44%),17.39%,"851,427",8,5,4,85,Copper,
ALK,USA,49.56,2025-07-17,50.01,1.96,-8.71%,0.48,8.682,9.231,"2,926",38.68%,46.33%  (  -1.27%),26.34%,"84,515",7,5,4,78,Airlines,
ABT,USA,138.08,2025-07-17,64.76,2.52,11.65%,5.67,3.858,4.656,"18,732",19.73%,24.18%  (  -2.20%),35.81%,"162,990",10,5,5,88,Medical Devices,
KVUE,USA,21.19,2025-07-17,35.19,0.52,-6.27%,2.66,5.431,0.000,"50,135",27.27%,36.87%  (  -2.42%),50.60%,"592,671",9,4,4,66,Household & Personal Products,
ALLY,USA,37.95,2025-07-18,64.84,0.93,6.04%,0.74,6.819,7.622,"2,354",30.23%,36.55%  (  -0.79%),20.25%,"93,141",8,4,4,70,Credit Services,
TFC,USA,41.45,2025-07-18,61.41,0.85,-2.98%,2.25,3.580,5.417,"11,228",26.33%,21.97%  (  -0.37%),6.35%,"185,363",7,4,4,60,Banks - Regional,
AXP,USA,308.38,2025-07-18,65.54,6.47,8.18%,2.87,4.528,6.078,"11,706",26.14%,28.44%  (  -0.95%),18.53%,"169,659",7,4,4,78,Credit Services,"COF, 0.82(6M)"
RF,USA,22.88,2025-07-18,64.14,0.50,-0.65%,2.20,4.289,5.245,"1,978",27.75%,24.66%  (  -2.44%),7.97%,"78,102",7,4,4,77,Banks - Regional,
HBAN,USA,16.26,2025-07-18,60.09,0.35,3.24%,1.98,4.013,7.381,952,26.76%,27.02%  (  +1.52%),15.58%,"62,318",4,4,4,85,Banks - Regional,
SLB,,33.50,2025-07-18,40.47,1.02,-15.23%,1.26,3.439,7.194,"16,696",30.14%,32.81%  (  -0.72%),24.77%,"640,334",9,5,5,65,Oil & Gas Equipment & Services,
SCHW,USA,89.32,2025-07-18,60.59,1.60,15.42%,6.19,4.887,6.404,"41,484",13.31%,29.58%  (  -4.01%),21.35%,"414,522",8,5,5,90,Capital Markets,"AMTD, 0.84(6M)"
VZ,USA,42.63,2025-07-21,46.04,0.66,0.27%,1.33,4.111,5.360,"45,241",16.63%,22.29%  (  -0.04%),34.67%,"1,017,624",6,4,4,77,Telecom Services,"T, 0.88(6M)"
NXPI,Netherlands,218.51,2025-07-21,60.50,7.07,2.11%,4.48,6.662,12.241,"3,297",41.47%,37.48%  (  -2.00%),14.90%,"38,274",8,5,5,70,Semiconductors,
IBN,USA,32.90,2025-07-21,43.64,0.43,7.28%,3.37,4.065,0.000,"2,759",17.67%,19.18%  (  -2.38%),31.36%,"55,696",4,4,4,0,Banks - Regional,
HAL,USA,20.78,2025-07-22,45.43,0.82,-19.86%,0.79,4.452,9.553,"24,321",38.54%,40.74%  (  -0.23%),36.84%,"505,766",7,4,4,70,Oil & Gas Equipment & Services,
KO,USA,70.21,2025-07-22,45.48,0.99,3.19%,6.48,2.759,4.623,"31,895",15.91%,20.18%  (  -0.32%),44.18%,"569,518",10,5,5,88,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
DGX,USA,179.90,2025-07-22,59.70,3.02,10.22%,1.98,6.394,7.255,954,18.80%,19.72%  (  -2.17%),15.64%,"11,715",7,4,4,85,Diagnostics & Research,
NOC,USA,484.00,2025-07-22,46.25,11.76,-1.98%,1.73,4.796,7.897,"3,019",25.42%,22.45%  (  -1.80%),27.36%,"22,852",6,4,4,75,Aerospace & Defense,"LMT, 0.82(6M)"
THC,USA,171.52,2025-07-22,63.09,5.95,18.40%,0.78,10.520,11.956,"3,236",30.96%,36.05%  (  +0.42%),21.80%,"28,604",8,5,5,80,Medical Care Facilities,
SYF,USA,64.74,2025-07-22,68.49,1.69,10.65%,1.26,7.935,6.102,"2,551",36.57%,31.22%  (  -3.08%),8.78%,"45,977",8,4,5,73,Credit Services,
GE,USA,248.75,2025-07-22,64.30,5.81,27.45%,6.68,5.941,8.804,"17,633",24.66%,36.54%  (  -1.90%),32.30%,"321,687",7,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
KEY,USA,16.75,2025-07-22,63.37,0.39,-0.14%,1.98,4.358,7.244,"5,344",28.24%,31.21%  (  -0.24%),18.31%,"169,799",5,4,5,78,Banks - Regional,
PHM,USA,105.49,2025-07-22,58.49,3.03,-8.70%,1.18,5.330,8.417,931,32.72%,35.86%  (  -0.64%),21.88%,"33,903",7,4,4,79,Residential Construction,
GM,USA,49.00,2025-07-22,53.44,1.14,-0.96%,0.25,6.006,8.739,"20,951",27.30%,35.36%  (  -0.08%),29.56%,"486,941",8,4,4,70,Auto Manufacturers,"TSLA, 0.83(6M)"
DHR,USA,197.47,2025-07-22,52.17,4.71,-12.17%,5.93,5.419,7.571,"1,604",33.90%,31.54%  (  -0.76%),31.95%,"74,396",7,5,5,70,Diagnostics & Research,
PM,USA,184.49,2025-07-22,64.94,2.89,28.50%,7.52,4.186,6.884,"9,483",17.55%,28.95%  (  -0.26%),49.74%,"201,947",8,5,5,90,Tobacco,
BKR,USA,37.97,2025-07-22,48.38,0.99,-5.92%,1.35,7.460,9.613,"3,146",21.09%,31.01%  (  +1.16%),20.88%,"102,118",5,5,5,70,Oil & Gas Equipment & Services,
COF,USA,206.36,2025-07-22,64.18,5.22,15.47%,2.45,5.428,7.512,"16,387",33.11%,31.53%  (  -0.67%),14.79%,"145,074",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
MTDR,USA,48.52,2025-07-22,55.46,1.79,-5.74%,1.64,8.565,13.140,870,35.42%,41.42%  (  -1.44%),22.05%,"58,435",10,5,5,86,Oil & Gas E&P,
SAP,USA,297.08,2025-07-22,51.43,5.40,13.93%,9.19,12.280,8.846,"2,084",19.63%,26.81%  (  +0.09%),21.49%,"23,008",10,5,5,88,Software - Application,
IBKR,USA,51.64,2025-07-22,54.33,1.60,15.01%,2.36,1.557,7.802,"5,884",30.54%,38.43%  (  -0.96%),28.74%,"217,110",9,5,5,92,Capital Markets,
APH,USA,95.80,2025-07-23,74.81,1.87,33.05%,6.91,8.692,9.611,"3,648",18.91%,27.42%  (  -0.74%),17.24%,"88,077",8,5,4,87,Electronic Components,
CME,USA,271.38,2025-07-23,46.14,5.36,11.30%,15.56,4.236,6.707,"1,680",22.82%,20.68%  (  -0.23%),29.74%,"47,301",4,4,4,88,Financial Data & Stock Exchanges,
GEV,USA,510.84,2025-07-23,71.00,15.54,48.40%,3.90,8.485,11.006,"13,339",30.55%,46.35%  (  -0.95%),14.22%,"149,525",9,5,5,82,Specialty Industrial Machinery,
T,USA,28.28,2025-07-23,57.31,0.46,14.65%,1.66,4.607,6.418,"31,151",20.74%,27.19%  (  -0.47%),40.28%,"1,095,624",5,5,5,75,Telecom Services,"VZ, 0.88(6M)"
CMG,USA,54.65,2025-07-23,63.65,1.39,-1.29%,6.41,8.761,9.147,"111,453",27.68%,38.18%  (  +0.25%),35.93%,"835,140",6,4,4,80,Restaurants,
IBM,USA,293.79,2025-07-23,76.15,5.53,23.47%,4.35,6.411,8.135,"28,992",20.17%,34.01%  (  +0.30%),40.93%,"264,892",10,4,4,82,Information Technology Services,"ORCL, 0.8(6M)"
TMUS,USA,229.82,2025-07-23,43.14,4.96,-2.53%,3.16,4.375,6.897,"7,773",22.87%,28.10%  (  -0.69%),37.99%,"139,833",4,4,4,85,Telecom Services,
VRT,USA,122.32,2025-07-23,67.93,4.91,15.91%,5.54,10.693,13.074,"28,483",43.64%,55.33%  (  -4.14%),13.03%,"652,482",6,5,5,90,Electrical Equipment & Parts,
NOW,USA,996.32,2025-07-23,51.10,21.91,3.24%,18.00,7.196,9.151,"14,539",20.45%,38.83%  (  +2.44%),31.61%,"79,782",7,5,5,88,Software - Application,
MCD,USA,291.47,2025-07-23,31.68,4.81,-3.35%,8.11,3.764,0.000,"22,653",13.61%,16.75%  (  -0.88%),7.81%,"198,778",10,4,4,65,Restaurants,"YUM, 0.83(6M)"
FTAI,Cayman Islands,135.05,2025-07-23,68.29,5.69,7.10%,7.19,10.434,12.433,"2,706",40.80%,53.44%  (  -4.94%),17.66%,"54,175",10,5,5,83,Rental & Leasing Services,
OVV,USA,38.67,2025-07-23,49.63,1.40,-4.04%,1.12,6.674,0.000,628,37.50%,39.83%  (  +1.46%),27.00%,"46,004",5,5,5,80,Oil & Gas E&P,
ALKS,Ireland,29.35,2025-07-23,41.61,0.84,-2.49%,3.20,9.332,19.389,"2,329",26.53%,58.22%  (  +2.09%),73.73%,"6,420",10,4,4,80,Drug Manufacturers - Specialty & Generic,
META,USA,712.20,2025-07-23,66.44,16.52,17.33%,10.51,7.974,0.000,"393,736",31.84%,27.49%  (  -0.66%),5.24%,"1,815,984",10,5,5,85,Internet Content & Information,
NBIS,Netherlands,51.02,2025-07-23,67.16,3.50,55.02%,75.27,8.357,15.058,"78,445",84.24%,85.66%  (  +1.52%),18.25%,"401,891",10,5,5,85,Software - Infrastructure,
BIIB,USA,126.31,2025-07-23,45.49,3.34,-16.20%,1.97,5.477,0.000,997,31.23%,33.22%  (  +0.99%),27.25%,"66,513",7,4,4,72,Drug Manufacturers - General,
CTSH,USA,77.59,2025-07-23,44.41,1.46,-1.21%,1.90,6.911,0.000,986,22.06%,23.46%  (  -2.13%),16.07%,"42,493",7,4,4,82,Information Technology Services,
EQT,USA,60.34,2025-07-23,66.55,1.69,27.98%,5.70,4.799,8.274,"7,495",25.62%,32.51%  (  -3.69%),12.28%,"271,670",5,5,4,85,Oil & Gas E&P,
SPOT,Luxembourg,749.91,2025-07-23,69.75,22.59,44.22%,8.65,10.342,8.926,"13,247",33.50%,38.95%  (  -0.93%),21.18%,"111,163",7,4,4,85,Internet Content & Information,
GD,USA,281.05,2025-07-23,55.88,4.93,1.52%,1.53,3.699,4.944,"1,199",17.16%,21.02%  (  -0.76%),20.82%,"36,405",7,4,4,88,Aerospace & Defense,
FLEX,Singapore,47.91,2025-07-23,80.46,1.26,27.81%,0.69,9.508,10.789,781,25.96%,32.38%  (  -1.07%),7.11%,"28,848",6,5,5,85,Electronic Components,
NLY,USA,19.36,2025-07-23,54.28,0.32,-2.10%,1.85,2.354,6.332,"29,765",18.77%,40.82%  (  -2.35%),64.55%,"140,873",10,4,4,75,REIT - Mortgage,
AAPL,USA,200.30,2025-07-23,48.48,4.42,-10.43%,7.47,4.108,0.000,"831,150",26.20%,24.73%  (  -0.03%),17.80%,"4,868,405",7,4,4,78,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
DOV,USA,179.94,2025-07-23,54.18,3.49,-3.95%,3.10,6.240,8.401,825,21.92%,24.75%  (  -1.00%),17.19%,"12,452",5,4,4,85,Specialty Industrial Machinery,"GGG, 0.8(6M)"
HCA,USA,379.02,2025-07-23,58.16,9.39,8.82%,1.27,8.597,8.844,"1,268",21.25%,26.43%  (  -2.46%),22.29%,"42,101",7,4,4,85,Medical Care Facilities,
ORLY,USA,89.18,2025-07-23,45.65,1.90,4.71%,4.52,6.793,7.964,"5,199",21.03%,23.01%  (  -0.63%),17.16%,"71,445",7,5,5,78,Auto Parts,
HLT,USA,255.93,2025-07-23,61.76,5.20,5.94%,5.39,5.769,0.000,"1,309",22.53%,22.81%  (  -1.62%),10.33%,"78,290",6,4,4,75,Lodging,"MAR, 0.9(6M)"
ACGL,Bermuda,90.97,2025-07-23,45.59,1.98,-4.76%,1.93,5.493,0.000,"3,137",24.43%,21.62%  (  -2.94%),11.70%,"3,618",7,4,4,77,Insurance - Diversified,
FIVN,USA,26.99,2025-07-23,47.82,1.11,-17.24%,1.92,16.497,0.000,693,44.93%,57.92%  (  -3.13%),27.78%,"72,110",7,5,4,85,Software - Infrastructure,
AR,USA,42.35,2025-07-23,62.01,1.41,22.60%,2.84,5.627,0.000,"4,198",33.02%,38.30%  (  -1.76%),13.75%,"192,040",4,4,5,80,Oil & Gas E&P,
TMO,USA,404.37,2025-07-23,48.22,10.57,-21.50%,3.56,4.244,8.117,"3,767",35.13%,34.36%  (  +0.10%),39.06%,"56,711",6,5,5,75,Diagnostics & Research,
CAKE,USA,59.69,2025-07-23,63.78,1.83,22.32%,0.82,8.533,0.000,589,31.21%,36.22%  (  +1.80%),21.77%,"14,258",8,4,4,80,Restaurants,
OMF,USA,55.19,2025-07-23,64.92,1.38,8.19%,1.12,8.576,0.000,"1,030",29.67%,30.00%  (  -1.68%),14.30%,"40,253",8,4,5,70,Credit Services,
BA,USA,200.94,2025-07-23,48.81,5.30,17.72%,2.18,5.308,0.000,"47,331",25.68%,29.94%  (  -1.13%),5.59%,"1,038,471",5,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
FLG,USA,11.12,2025-07-23,42.17,0.40,-0.54%,0.76,7.973,13.711,"25,471",32.11%,50.66%  (  +10.36%),34.85%,"484,175",9,4,4,63,Banks - Regional,
BSX,USA,104.12,2025-07-23,58.78,1.92,9.47%,8.78,5.989,6.029,"6,934",16.11%,25.36%  (  -1.83%),28.09%,"198,827",9,5,5,88,Medical Devices,
VKTX,USA,26.95,2025-07-23,49.86,1.62,-34.18%,-,12.052,25.180,"31,775",57.69%,92.79%  (  -18.33%),43.74%,"197,518",6,5,5,72,Biotechnology,
VICI,USA,32.81,2025-07-23,63.35,0.50,3.89%,8.93,4.129,0.000,839,14.35%,17.18%  (  -1.17%),9.60%,"45,216",7,5,5,80,REIT - Diversified,
NXT,USA,57.26,2025-07-23,53.15,2.72,33.97%,2.83,15.241,0.000,"2,072",52.99%,52.49%  (  -0.36%),17.83%,"111,172",10,5,5,85,Solar,
NOK,USA,5.20,2025-07-24,47.46,0.11,8.95%,1.36,7.690,9.898,"3,397",21.19%,64.13%  (  -12.65%),35.63%,"172,561",5,4,4,65,Communication Equipment,
VLO,USA,135.85,2025-07-24,56.51,3.96,3.95%,0.33,3.389,7.794,"3,046",33.39%,32.95%  (  -1.25%),14.88%,"116,652",9,5,5,60,Oil & Gas Refining & Marketing,
TTE,USA,60.40,2025-07-24,48.74,1.21,-0.63%,0.70,4.477,6.633,"1,777",21.94%,22.51%  (  +0.68%),20.51%,"61,239",7,4,4,88,Oil & Gas Integrated,
GTX,USA,10.07,2025-07-24,44.73,0.34,10.96%,0.59,9.102,9.206,"4,879",53.95%,29.21%  (  -6.45%),29.49%,"6,642",8,4,4,66,Auto Parts,
MA,USA,557.53,2025-07-24,45.94,13.21,4.49%,17.43,3.229,0.000,"21,671",27.09%,20.37%  (  -1.87%),17.88%,"145,060",9,5,5,80,Credit Services,"V, 0.92(6M)"
DECK,USA,102.22,2025-07-24,40.79,3.98,-32.91%,3.06,11.019,12.775,"4,246",75.55%,50.87%  (  +2.21%),39.64%,"112,494",10,4,4,85,Footwear & Accessories,
PCG,USA,14.16,2025-07-24,33.86,0.47,-21.49%,1.27,3.211,8.961,"48,124",33.53%,53.46%  (  +4.06%),83.36%,"810,843",8,4,4,80,Utilities - Regulated Electric,
TSCO,USA,53.51,2025-07-24,62.67,1.25,-1.48%,1.90,4.649,7.368,"1,106",26.75%,31.18%  (  +4.30%),30.68%,"73,244",9,4,4,68,Specialty Retail,
TRU,USA,89.81,2025-07-24,60.07,2.72,-3.43%,4.12,9.676,11.906,659,41.17%,34.96%  (  -2.80%),20.29%,"7,245",5,4,5,85,Financial Data & Stock Exchanges,
FSLR,USA,151.18,2025-07-24,46.66,10.42,-13.29%,3.81,8.360,0.000,"39,157",99.68%,71.11%  (  +2.43%),64.63%,"631,711",10,5,5,55,Solar,
AMT,USA,223.91,2025-07-24,65.88,4.18,7.15%,9.95,5.927,0.000,"1,774",24.00%,22.25%  (  +0.25%),11.61%,"56,564",7,5,5,86,REIT - Specialty,
LIN,Ireland,463.16,2025-07-24,50.43,6.76,1.68%,6.60,4.351,0.000,735,14.34%,18.64%  (  +1.81%),17.93%,"24,616",9,4,4,80,Specialty Chemicals,
DOC,USA,17.49,2025-07-24,52.39,0.34,-13.18%,4.44,5.974,8.434,631,21.96%,25.39%  (  -0.29%),40.09%,"24,259",9,5,5,75,REIT - Healthcare Facilities,
EMN,USA,76.46,2025-07-24,44.32,2.12,-18.18%,0.94,6.400,9.353,515,32.73%,27.81%  (  -0.45%),16.28%,"12,811",7,4,4,65,Specialty Chemicals,
AVTR,USA,13.46,2025-07-24,51.82,0.47,-30.00%,1.37,10.093,0.000,"1,145",43.17%,43.99%  (  -3.02%),48.47%,"59,178",9,4,4,60,Medical Instruments & Supplies,
KLAC,USA,889.03,2025-07-24,67.29,25.94,24.32%,10.19,7.894,11.057,"1,160",37.56%,35.15%  (  -1.71%),6.95%,"20,552",8,4,4,90,Semiconductor Equipment & Materials,
LHX,USA,246.65,2025-07-24,56.40,5.56,8.81%,2.17,5.904,7.217,"1,209",23.93%,20.81%  (  -1.42%),18.73%,"18,735",9,5,5,79,Aerospace & Defense,
NEE,USA,71.40,2025-07-24,50.60,1.80,-3.07%,5.95,4.184,7.324,"36,058",32.68%,30.55%  (  +0.90%),29.49%,"584,579",7,4,4,88,Utilities - Regulated Electric,"D, 0.85(6M)"
AEP,USA,103.28,2025-07-24,53.21,1.51,2.46%,2.70,3.908,0.000,"1,854",18.27%,20.93%  (  +0.54%),27.77%,"68,549",9,4,4,82,Utilities - Regulated Electric,"PPL, 0.82(6M)"
STM,USA,30.17,2025-07-24,67.04,0.87,18.18%,2.17,10.004,12.510,"1,932",44.33%,37.95%  (  -5.00%),8.79%,"106,479",6,4,4,55,Semiconductors,
KDP,USA,33.55,2025-07-24,54.03,0.55,-0.63%,2.94,5.362,6.483,667,15.58%,18.33%  (  +0.04%),20.03%,"58,079",10,4,5,85,Beverages - Non-Alcoholic,
RCL,Liberia,280.47,2025-07-24,68.14,8.11,24.80%,4.55,6.458,8.336,"13,164",33.59%,33.14%  (  -4.98%),12.53%,"116,457",9,5,5,88,Travel Services,
EIX,USA,51.39,2025-07-24,45.46,1.63,-24.08%,1.14,6.377,10.162,"3,721",36.51%,35.79%  (  -2.23%),31.78%,"94,190",7,4,4,72,Utilities - Regulated Electric,"SRE, 0.84(6M)"
HON,USA,224.60,2025-07-24,55.38,3.26,4.18%,3.68,3.953,4.458,"4,523",15.44%,19.56%  (  -0.63%),10.93%,"130,030",8,4,4,82,Conglomerates,"MMM, 0.84(6M)"
DXCM,USA,87.57,2025-07-24,62.10,2.68,13.79%,8.28,11.092,10.623,"12,129",34.10%,46.23%  (  +4.77%),31.87%,"119,632",9,5,5,75,Medical Devices,
EW,USA,75.85,2025-07-24,51.91,1.64,6.13%,8.03,8.747,9.656,"1,885",17.36%,27.58%  (  +1.30%),17.47%,"56,443",6,4,4,80,Medical Devices,
CARR,USA,72.46,2025-07-24,58.04,1.38,2.70%,2.70,7.425,8.604,830,22.93%,26.20%  (  -2.85%),10.25%,"95,940",8,4,4,88,Building Products & Equipment,
DLR,USA,177.66,2025-07-24,65.82,3.10,6.34%,10.63,4.575,7.195,"2,424",12.66%,30.17%  (  +0.40%),29.59%,"52,171",6,5,5,85,REIT - Specialty,
XEL,USA,68.23,2025-07-24,48.64,1.23,0.64%,2.87,4.728,0.000,573,23.82%,21.13%  (  +2.67%),30.28%,"23,757",9,4,4,72,Utilities - Regulated Electric,"WEC, 0.86(6M)"
PSX,USA,119.46,2025-07-25,52.76,3.38,-1.78%,0.35,3.307,0.000,"1,735",40.51%,31.23%  (  -1.70%),21.23%,"78,140",6,4,4,72,Oil & Gas Refining & Marketing,
NWL,USA,5.23,2025-07-25,44.86,0.28,-30.40%,0.29,15.174,0.000,"2,897",67.90%,56.00%  (  -0.64%),26.75%,"105,482",8,4,4,65,Household & Personal Products,
ABBV,USA,185.55,2025-07-25,46.42,4.02,-1.59%,5.71,4.274,6.252,"11,913",24.91%,26.90%  (  -0.47%),28.70%,"277,775",8,4,5,82,Drug Manufacturers - General,
CVX,USA,143.55,2025-07-25,51.58,3.15,-4.06%,1.30,2.524,0.000,"47,145",20.29%,23.15%  (  -1.67%),17.88%,"566,018",9,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
