SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
UAL,USA,97.02,2025-10-21,36.85,3.37,9.33%,0.54,8.326,11.415,"14,787",28.43%,53.83%  (  -1.50%),23.40%,"461,655",4,5,5,88,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
ACI,USA,17.44,2025-10-21,27.93,0.33,-15.23%,0.12,5.341,7.163,860,17.18%,32.35%  (  +1.00%),15.75%,"85,128",5,4,4,60,Grocery Stores,
UPWK,USA,19.05,2025-10-22,66.54,0.75,27.40%,3.27,14.861,0.000,657,40.54%,54.67%  (  +1.98%),34.08%,"53,668",9,4,4,88,Internet Content & Information,
META,USA,746.00,2025-10-22,44.95,15.49,12.15%,10.48,7.974,6.054,"126,285",18.90%,37.22%  (  +2.72%),27.98%,"1,875,050",10,5,5,90,Internet Content & Information,
STX,Ireland,225.67,2025-10-22,75.60,7.68,86.93%,5.28,7.219,13.258,"16,783",34.71%,53.25%  (  +3.37%),47.15%,"180,635",9,4,4,85,Computer Hardware,
KO,USA,66.03,2025-10-22,37.20,0.83,-3.63%,6.03,2.875,4.024,"40,626",11.82%,19.13%  (  +0.54%),29.20%,"635,080",9,5,5,75,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
FLG,USA,11.55,2025-10-22,35.95,0.31,1.31%,0.85,8.262,12.338,"2,464",29.71%,38.62%  (  +1.15%),18.67%,"520,219",8,4,4,60,Banks - Regional,
EQT,USA,54.58,2025-10-22,66.26,1.57,4.92%,4.68,5.032,0.000,"12,849",26.31%,37.10%  (  +0.90%),22.21%,"292,025",8,4,4,85,Oil & Gas E&P,
NEE,USA,75.76,2025-10-22,66.63,1.39,6.51%,6.21,4.106,5.666,"16,865",17.90%,26.99%  (  -0.21%),18.36%,"542,481",8,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
BA,USA,215.93,2025-10-22,42.89,5.52,10.95%,2.17,5.230,7.435,"98,177",25.82%,37.58%  (  +1.88%),24.44%,"1,029,167",10,5,5,70,Aerospace & Defense,"EADSY, 0.8(6M)"
NLY,USA,20.90,2025-10-22,42.43,0.31,4.25%,2.07,2.404,5.188,"7,668",17.47%,24.66%  (  +0.38%),23.37%,"159,466",8,5,4,70,REIT - Mortgage,
CLF,USA,12.76,2025-10-22,70.30,0.53,35.65%,0.34,9.153,0.000,"82,587",40.45%,70.31%  (  +3.23%),43.23%,"790,099",6,4,4,85,Steel,
VKTX,USA,26.14,2025-10-22,47.87,1.71,-13.85%,-,11.017,17.400,"15,494",168.04%,75.98%  (  -0.74%),16.02%,"264,666",6,5,5,72,Biotechnology,
NXT,USA,76.09,2025-10-22,67.07,3.15,46.79%,3.64,14.915,20.950,"6,321",54.46%,61.26%  (  +4.75%),38.29%,"152,771",5,4,5,85,Solar,
GD,USA,334.03,2025-10-22,72.84,4.33,18.32%,1.79,3.744,4.439,"1,029",10.63%,21.16%  (  +0.86%),22.42%,"31,542",9,4,4,88,Aerospace & Defense,
BIIB,USA,137.28,2025-10-22,45.88,3.77,1.40%,2.09,5.441,8.755,"1,258",28.13%,35.14%  (  -2.87%),27.32%,"62,813",6,4,4,85,Drug Manufacturers - General,
VRT,USA,144.44,2025-10-22,59.00,6.53,27.84%,6.07,10.407,12.777,"22,414",49.61%,63.73%  (  +0.90%),23.56%,"498,298",6,5,5,88,Electrical Equipment & Parts,
CC,USA,15.60,2025-10-22,47.56,0.74,8.36%,0.40,11.179,0.000,"2,486",44.78%,59.93%  (  -22.84%),26.45%,"95,242",8,5,4,60,Specialty Chemicals,
TMO,USA,462.32,2025-10-22,41.76,11.00,-3.29%,4.04,4.518,7.264,"1,097",22.95%,34.18%  (  +0.35%),37.86%,"85,623",9,5,5,75,Diagnostics & Research,
AR,USA,33.69,2025-10-22,57.48,0.98,-6.90%,2.12,5.575,10.205,"4,394",28.54%,42.46%  (  +0.25%),16.22%,"160,614",9,4,5,80,Oil & Gas E&P,
BX,USA,175.07,2025-10-23,46.46,4.43,10.41%,16.59,3.895,5.438,"16,187",26.27%,33.85%  (  -0.39%),19.95%,"292,665",8,4,4,85,Asset Management,
DXCM,USA,66.64,2025-10-23,30.41,2.91,-16.34%,6.08,10.703,9.040,"3,060",48.59%,53.55%  (  +0.85%),50.95%,"159,886",7,5,5,85,Medical Devices,
SPGI,USA,492.49,2025-10-23,29.00,9.74,-4.29%,10.23,3.919,4.373,"3,989",23.88%,24.04%  (  +1.68%),26.00%,"31,512",9,5,5,85,Financial Data & Stock Exchanges,
ARES,USA,163.28,2025-10-23,30.12,4.93,-4.62%,10.18,6.666,0.000,"1,103",31.94%,36.19%  (  -0.46%),24.82%,"26,021",6,5,5,85,Asset Management,
MCD,USA,302.92,2025-10-23,43.92,4.28,-0.10%,8.29,3.421,0.000,"10,818",11.13%,18.77%  (  +0.62%),16.31%,"196,959",7,4,4,80,Restaurants,"YUM, 0.83(6M)"
MA,USA,566.67,2025-10-23,39.34,9.17,2.03%,16.93,2.950,0.000,"4,933",16.02%,24.15%  (  +0.11%),27.31%,"136,872",7,5,5,85,Credit Services,"V, 0.92(6M)"
INSM,USA,141.43,2025-10-23,56.14,3.93,56.33%,75.09,8.802,0.000,"2,424",31.52%,45.17%  (  -2.60%),19.92%,"93,845",8,5,5,90,Biotechnology,
FE,USA,45.03,2025-10-23,67.17,0.60,9.43%,1.85,4.274,0.000,712,12.52%,18.04%  (  -0.55%),13.29%,"69,537",7,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
WDC,USA,114.34,2025-10-23,78.59,3.84,96.77%,2.98,6.497,12.559,"42,124",36.98%,59.13%  (  +6.96%),57.94%,"466,985",9,5,5,85,Computer Hardware,
GILD,USA,112.23,2025-10-23,45.89,2.53,5.18%,4.84,4.805,0.000,"4,621",19.89%,31.98%  (  +0.79%),43.82%,"190,611",8,5,5,85,Drug Manufacturers - General,
NEM,USA,85.15,2025-10-23,78.37,2.14,56.12%,4.57,5.503,8.965,"34,801",22.44%,39.80%  (  -0.30%),37.22%,"795,604",8,4,4,80,Gold,
AAPL,USA,253.33,2025-10-23,66.24,4.87,14.11%,9.20,4.194,0.000,"344,964",24.88%,25.62%  (  +1.21%),19.61%,"5,485,155",7,4,4,88,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
BG,Switzerland,82.07,2025-10-23,52.93,2.27,5.07%,0.32,6.492,10.518,831,34.02%,32.49%  (  +1.17%),30.24%,"39,654",10,4,5,75,Farm Products,
BTU,USA,26.44,2025-10-23,79.70,1.13,64.54%,0.80,7.444,0.000,"17,825",56.72%,65.90%  (  +2.06%),51.94%,"318,087",10,4,5,75,Thermal Coal,
XEL,USA,79.51,2025-10-23,77.02,1.49,13.99%,3.37,4.802,0.000,"1,901",22.62%,16.47%  (  -0.32%),9.28%,"13,580",9,5,5,80,Utilities - Regulated Electric,"WEC, 0.86(6M)"
CARR,USA,59.27,2025-10-23,32.40,1.45,-12.40%,2.25,7.035,10.894,"2,119",26.43%,33.04%  (  +0.46%),26.81%,"98,964",4,4,4,85,Building Products & Equipment,
AMT,USA,194.68,2025-10-23,42.73,3.99,-5.33%,8.88,5.882,0.000,600,19.29%,24.31%  (  -0.01%),21.54%,"54,169",9,5,5,80,REIT - Specialty,
AMZN,USA,221.05,2025-10-23,41.86,4.72,2.95%,3.52,6.285,0.000,"341,510",25.02%,34.32%  (  +1.25%),27.85%,"4,142,065",10,5,5,80,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
ABBV,USA,220.66,2025-10-24,64.21,3.57,14.28%,6.69,4.455,5.903,"6,011",16.38%,24.06%  (  +1.00%),19.00%,"323,319",10,5,5,85,Drug Manufacturers - General,
CVX,USA,156.22,2025-10-24,47.27,2.74,3.80%,1.70,2.536,0.000,"28,451",19.58%,22.65%  (  +1.04%),16.71%,"510,949",10,4,5,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
XOM,USA,114.35,2025-10-24,54.82,2.01,4.49%,1.48,2.403,0.000,"53,685",19.18%,21.40%  (  +0.17%),11.05%,"1,018,828",7,4,5,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
KDP,USA,25.50,2025-10-27,24.17,0.65,-21.73%,2.20,5.316,9.903,"11,020",44.20%,29.68%  (  -0.17%),63.05%,"219,913",4,4,4,85,Beverages - Non-Alcoholic,
WM,USA,218.64,2025-10-27,45.20,3.17,-2.79%,3.68,4.983,6.654,589,13.92%,20.76%  (  +0.33%),31.94%,"42,334",6,4,4,75,Waste Management,
NUE,USA,136.35,2025-10-27,42.81,3.69,5.97%,1.02,5.141,9.088,"3,355",27.33%,37.41%  (  +2.68%),20.81%,"89,265",9,5,5,80,Steel,
NXPI,Netherlands,225.43,2025-10-27,50.31,5.87,6.62%,4.69,7.385,10.175,"1,519",22.72%,41.87%  (  +1.58%),23.36%,"38,241",8,5,5,78,Semiconductors,
FTAI,Cayman Islands,163.91,2025-10-27,50.25,5.74,31.32%,7.81,10.240,13.328,738,36.06%,57.01%  (  +5.68%),21.89%,"44,545",7,5,5,85,Rental & Leasing Services,
CDNS,USA,350.20,2025-10-27,48.13,9.46,14.89%,18.75,8.068,9.715,946,36.56%,39.50%  (  +3.01%),33.82%,"43,081",6,5,5,88,Software - Application,
AGNC,USA,9.81,2025-10-27,45.23,0.15,2.87%,4.76,3.868,4.867,"6,666",17.04%,23.20%  (  +1.86%),20.72%,"645,502",8,4,4,55,REIT - Mortgage,
PYPL,USA,71.15,2025-10-28,60.81,1.74,-3.12%,2.10,8.274,11.764,"298,368",24.98%,43.14%  (  +6.80%),36.32%,"1,388,273",6,4,4,90,Credit Services,
GLW,USA,80.13,2025-10-28,72.74,1.82,50.04%,4.83,5.933,0.000,"8,836",23.51%,38.89%  (  +2.77%),47.33%,"389,787",7,5,5,85,Electronic Components,
UNH,USA,343.55,2025-10-28,61.48,9.47,-15.21%,0.74,5.235,10.113,"61,692",31.07%,41.27%  (  +1.78%),38.72%,"1,684,487",10,5,5,55,Healthcare Plans,
HSBC,USA,70.27,2025-10-28,66.96,0.89,20.83%,1.69,1.515,0.000,749,14.73%,21.89%  (  +1.55%),19.60%,"93,781",10,4,4,85,Banks - Diversified,
W,USA,87.33,2025-10-28,59.86,3.72,72.51%,0.94,14.178,18.183,"9,286",45.37%,71.95%  (  +4.76%),26.59%,"248,535",8,4,4,78,Internet Retail,
EA,USA,202.35,2025-10-28,79.82,5.72,35.10%,6.79,5.402,3.016,"50,763",45.90%,9.22%  (  -18.96%),0.00%,"87,371",7,4,4,85,Electronic Gaming & Multimedia,
LMT,USA,495.27,2025-10-28,77.83,7.56,7.03%,1.61,4.469,6.234,"9,388",12.96%,26.71%  (  +0.95%),39.32%,"108,425",9,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
TXN,USA,184.31,2025-10-28,45.27,4.27,-1.46%,10.04,5.124,9.284,"6,890",22.34%,38.75%  (  +0.68%),31.97%,"261,602",7,4,4,78,Semiconductors,
MSFT,USA,514.71,2025-10-28,55.33,7.40,14.24%,13.58,4.235,6.370,"152,694",14.69%,25.16%  (  +1.98%),25.35%,"2,258,471",8,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
TER,USA,135.40,2025-10-28,73.77,4.65,32.71%,7.61,11.487,16.181,"2,837",43.36%,48.58%  (  +0.48%),30.37%,"99,355",8,4,4,88,Semiconductor Equipment & Materials,
GOOGL,USA,247.81,2025-10-28,69.48,5.30,33.67%,8.08,6.240,0.000,"182,541",31.22%,36.13%  (  +2.43%),42.01%,"3,106,387",8,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
KMB,USA,121.71,2025-10-28,30.08,2.07,-8.53%,2.14,3.962,5.553,672,14.70%,23.21%  (  +1.00%),47.91%,"32,512",5,4,4,0,Household & Personal Products,
RTX,USA,163.63,2025-10-28,66.55,2.80,19.51%,2.62,4.453,6.541,"9,769",17.12%,27.03%  (  -0.22%),26.58%,"174,485",7,4,4,85,Aerospace & Defense,
FI,USA,129.54,2025-10-28,35.24,2.69,-29.02%,3.33,5.585,11.037,"2,348",17.14%,46.66%  (  +0.93%),74.53%,"115,380",7,5,5,75,Information Technology Services,
V,USA,338.53,2025-10-28,45.38,5.39,-1.10%,16.77,3.345,0.000,"8,046",16.50%,23.57%  (  +1.00%),26.59%,"350,690",10,5,5,85,Credit Services,"MA, 0.92(6M)"
MMM,USA,153.45,2025-10-28,46.79,3.11,4.65%,3.32,6.498,8.118,"1,589",20.28%,33.91%  (  -0.53%),33.24%,"144,575",5,4,4,75,Conglomerates,"GE, 0.8(6M)"
BANC,USA,16.62,2025-10-28,54.47,0.35,11.61%,1.48,9.742,11.138,624,21.14%,35.20%  (  +0.25%),21.57%,"44,103",4,5,5,80,Banks - Regional,
ARCC,USA,20.32,2025-10-28,25.79,0.34,-7.80%,4.76,3.973,6.202,878,17.97%,18.98%  (  -0.02%),19.78%,"114,923",7,5,5,85,Asset Management,
GOOG,USA,248.10,2025-10-28,69.66,5.23,32.85%,8.07,6.261,0.000,"95,850",30.69%,36.10%  (  +2.63%),42.39%,"1,500,602",8,5,5,85,Internet Content & Information,
PSX,USA,137.25,2025-10-29,62.93,3.32,13.72%,0.42,3.234,7.168,"3,539",22.50%,30.18%  (  +1.06%),19.18%,"78,945",10,4,4,80,Oil & Gas Refining & Marketing,
CVS,USA,75.82,2025-10-29,62.61,1.75,19.75%,0.25,7.396,0.000,"10,016",23.31%,36.30%  (  +1.68%),39.17%,"570,461",7,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
ALGN,USA,125.79,2025-10-29,34.41,4.32,-29.99%,2.30,10.734,8.769,"1,330",34.14%,57.06%  (  +6.21%),51.36%,"44,043",8,4,5,55,Medical Instruments & Supplies,
CMG,USA,40.04,2025-10-29,43.36,0.91,-21.49%,4.64,7.927,11.556,"48,132",18.97%,44.98%  (  +4.61%),52.05%,"1,230,315",6,5,5,65,Restaurants,
MGM,USA,36.54,2025-10-29,54.06,1.00,7.12%,0.58,7.282,10.676,"16,936",30.80%,41.37%  (  +2.55%),27.46%,"166,959",8,4,4,75,Resorts & Casinos,
ATI,USA,80.30,2025-10-29,54.87,2.79,18.17%,2.46,9.682,0.000,792,32.53%,43.31%  (  +1.52%),33.01%,"30,484",6,5,5,88,Metal Fabrication,
HOOD,USA,132.45,2025-10-29,71.06,5.78,90.06%,32.85,11.066,17.076,"443,697",59.67%,65.36%  (  +5.64%),18.80%,"1,953,976",7,4,4,90,Capital Markets,
TTMI,USA,56.97,2025-10-29,68.15,2.51,76.39%,2.22,13.245,22.840,"3,557",52.36%,66.58%  (  +1.07%),56.90%,"17,689",10,5,5,88,Electronic Components,
CNP,USA,38.88,2025-10-29,59.00,0.72,8.51%,2.83,4.375,7.051,"3,638",14.28%,23.93%  (  +0.08%),42.45%,"34,581",6,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
AROC,USA,26.22,2025-10-29,63.57,0.72,4.25%,3.42,8.771,0.000,807,31.28%,37.38%  (  -0.10%),19.74%,"5,496",7,5,5,90,Oil & Gas Equipment & Services,
PINS,USA,33.41,2025-10-29,35.02,1.15,0.40%,5.82,13.233,0.000,"6,788",30.99%,42.99%  (  +1.95%),21.25%,"350,874",8,5,5,88,Internet Content & Information,
MET,USA,81.71,2025-10-29,60.10,1.48,2.44%,0.74,4.646,7.723,742,17.78%,24.14%  (  +0.29%),19.53%,"158,732",7,5,5,80,Insurance - Life,"PRU, 0.86(6M)"
AMSC,USA,61.11,2025-10-29,60.63,3.61,86.71%,10.83,19.010,27.004,909,62.54%,80.61%  (  +2.24%),46.37%,"27,602",7,4,5,85,Specialty Industrial Machinery,
ETR,USA,93.35,2025-10-29,66.66,1.47,11.66%,3.40,4.666,0.000,"1,086",16.73%,22.44%  (  +0.01%),23.48%,"20,950",7,5,5,85,Utilities - Regulated Electric,
AIG,USA,77.83,2025-10-29,45.89,1.24,-2.39%,1.55,4.214,0.000,667,17.04%,21.05%  (  -1.92%),13.98%,"95,640",8,4,4,85,Insurance - Diversified,
CORT,USA,83.78,2025-10-29,70.79,2.65,24.10%,12.33,16.823,15.927,651,36.18%,48.79%  (  -1.07%),17.44%,"22,254",10,5,5,80,Biotechnology,
ELF,USA,131.22,2025-10-29,49.25,6.05,29.55%,5.54,14.402,0.000,"2,618",52.05%,54.65%  (  -0.81%),15.94%,"126,365",9,5,5,85,Household & Personal Products,
HCC,USA,63.59,2025-10-29,59.70,2.22,22.29%,2.74,9.146,15.806,547,48.67%,52.62%  (  +0.77%),34.65%,"12,204",4,4,4,60,Coking Coal,
GNRC,USA,166.00,2025-10-29,36.89,6.02,12.03%,2.21,8.968,0.000,"1,071",40.72%,48.82%  (  +3.64%),50.92%,"49,931",8,4,4,85,Specialty Industrial Machinery,
ET,USA,17.23,2025-10-29,43.48,0.23,-5.35%,0.73,3.711,0.000,"21,725",11.44%,17.66%  (  +1.31%),8.42%,"982,268",8,5,5,72,Oil & Gas Midstream,
DD,USA,76.65,2025-10-29,51.60,1.71,4.47%,2.55,5.771,0.000,535,20.36%,32.46%  (  +1.28%),27.79%,"102,785",6,5,4,80,Specialty Chemicals,
PCG,USA,15.03,2025-10-29,51.60,0.45,-6.64%,1.35,3.655,0.000,"9,571",31.91%,35.51%  (  +1.40%),37.91%,"1,409,431",4,4,5,75,Utilities - Regulated Electric,
EBAY,USA,89.76,2025-10-29,44.56,2.23,20.37%,3.91,6.590,7.879,"3,466",22.93%,32.99%  (  +0.53%),42.52%,"165,211",5,4,4,90,Internet Retail,
ROKU,USA,99.93,2025-10-29,58.81,3.33,23.89%,3.35,14.342,14.901,"7,487",32.85%,59.09%  (  +6.03%),30.63%,"243,887",9,4,4,85,Entertainment,
GEHC,USA,73.26,2025-10-29,45.58,1.90,-4.65%,1.68,6.624,9.120,"1,212",28.71%,35.55%  (  +1.99%),29.63%,"71,135",7,5,4,78,Medical Devices,
ZETA,USA,21.12,2025-10-29,59.72,0.98,27.18%,4.35,18.270,0.000,"7,521",48.75%,65.72%  (  -2.08%),18.54%,"227,384",9,5,5,85,Software - Infrastructure,
CFLT,USA,20.15,2025-10-29,54.59,0.82,-17.84%,6.52,18.811,23.897,"4,504",41.31%,68.96%  (  +3.57%),44.07%,"326,961",4,4,4,75,Software - Infrastructure,
QURE,Netherlands,57.35,2025-10-29,93.02,4.21,279.14%,220.40,9.052,0.000,"22,941",359.39%,87.67%  (  -3.56%),20.01%,"160,507",8,5,5,70,Biotechnology,
CRSP,Switzerland,62.69,2025-10-29,62.49,2.85,36.46%,149.86,1.794,0.000,"3,728",48.06%,61.02%  (  -1.35%),37.76%,"142,227",8,4,4,0,Biotechnology,
APO,USA,137.71,2025-10-29,47.75,4.03,-4.92%,3.07,5.748,0.000,"3,131",25.60%,37.28%  (  +0.31%),17.12%,"330,755",9,5,5,85,Asset Management,
AUR,USA,5.59,2025-10-29,43.72,0.28,-13.74%,10306.18,15.422,17.891,"4,883",44.51%,77.25%  (  +2.32%),21.22%,"247,994",4,4,5,75,Information Technology Services,
VRTX,USA,395.52,2025-10-29,52.43,8.49,-11.48%,8.90,5.428,0.000,"2,879",16.85%,27.98%  (  +1.59%),19.11%,"42,825",7,4,4,85,Biotechnology,
CI,USA,286.47,2025-10-30,39.38,5.66,-5.96%,0.29,5.367,0.000,"1,421",15.40%,32.36%  (  +0.96%),47.57%,"76,991",7,5,5,80,Healthcare Plans,
CAH,USA,154.51,2025-10-30,55.72,3.65,9.01%,0.17,4.664,0.000,715,25.52%,29.29%  (  +1.23%),36.05%,"47,303",6,5,5,80,Medical Distribution,
IP,USA,45.78,2025-10-30,41.13,1.04,-9.45%,1.10,5.240,0.000,"1,185",19.69%,35.87%  (  +1.85%),32.95%,"44,239",5,4,5,70,Packaging & Containers,
LLY,USA,722.80,2025-10-30,43.54,17.42,-7.74%,12.84,5.761,0.000,"18,406",25.17%,38.50%  (  +2.45%),33.84%,"398,997",8,5,5,90,Drug Manufacturers - General,
SHEL,USA,72.43,2025-10-30,51.98,0.95,5.98%,0.76,2.326,0.000,"3,968",12.05%,20.49%  (  +0.89%),19.76%,"220,634",7,4,4,85,Oil & Gas Integrated,
