SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
ALK,USA,64.45,2025-10-16,69.51,1.96,12.93%,0.55,8.119,0.000,"1,016",42.03%,44.16%  (  -1.23%),22.34%,"111,423",6,5,5,80,Airlines,
BX,USA,180.22,2025-10-16,63.12,4.39,13.40%,17.09,3.895,0.000,"7,291",25.08%,29.10%  (  +0.07%),10.48%,"364,139",9,4,4,85,Asset Management,
ISRG,USA,450.12,2025-10-16,38.66,11.81,-14.28%,17.67,6.488,0.000,"1,820",27.68%,28.34%  (  +0.01%),22.20%,"95,203",10,4,5,80,Medical Instruments & Supplies,
UNP,USA,214.57,2025-10-16,36.17,3.90,-6.73%,5.21,3.183,0.000,"2,088",15.22%,20.80%  (  +0.05%),15.60%,"154,376",8,4,4,88,Railroads,"NSC, 0.89(6M)"
HBAN,USA,17.72,2025-10-17,60.84,0.32,9.63%,2.15,3.937,0.000,611,21.02%,26.43%  (  -0.92%),13.91%,"101,102",10,5,5,85,Banks - Regional,
FITB,USA,45.25,2025-10-17,60.06,0.77,9.09%,2.21,4.300,0.000,"1,645",19.31%,26.52%  (  +0.48%),14.99%,"76,614",7,4,4,90,Banks - Regional,
TFC,USA,45.03,2025-10-17,47.22,0.80,4.45%,1.90,3.229,0.000,"2,967",19.78%,24.60%  (  -0.29%),14.13%,"208,893",9,4,4,80,Banks - Regional,
ALLY,USA,42.07,2025-10-17,70.13,0.84,13.87%,0.84,6.507,0.000,625,21.93%,34.84%  (  +1.20%),18.58%,"118,721",6,4,4,65,Credit Services,
AXP,USA,324.91,2025-10-17,56.78,6.19,9.56%,2.94,4.314,0.000,"4,845",20.54%,26.18%  (  +0.17%),13.79%,"268,025",6,4,4,82,Credit Services,"COF, 0.82(6M)"
SLB,,36.06,2025-10-17,57.94,0.92,-3.49%,1.53,3.469,0.000,"5,132",26.08%,32.09%  (  +0.16%),19.29%,"766,674",9,5,5,75,Oil & Gas Equipment & Services,
SCHW,USA,93.46,2025-10-20,44.38,1.95,10.61%,6.36,5.246,0.000,"9,185",25.59%,27.17%  (  +0.62%),19.45%,"494,798",6,5,5,92,Capital Markets,"AMTD, 0.84(6M)"
PM,USA,165.37,2025-10-21,47.44,3.62,5.81%,6.62,4.608,0.000,"3,051",19.64%,25.13%  (  +0.25%),29.66%,"242,491",7,5,5,85,Tobacco,
PHM,USA,137.06,2025-10-21,61.99,3.71,23.17%,1.53,5.338,0.000,831,32.03%,31.42%  (  +0.33%),8.19%,"48,037",8,5,4,68,Residential Construction,
GE,USA,281.59,2025-10-21,61.71,6.02,28.50%,7.17,5.795,0.000,"5,030",21.23%,27.73%  (  -0.10%),11.35%,"260,992",9,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
VZ,USA,43.85,2025-10-21,50.96,0.66,2.95%,1.35,4.156,0.000,"16,383",14.11%,19.58%  (  -0.66%),18.98%,"1,085,380",8,4,4,90,Telecom Services,"T, 0.88(6M)"
GM,USA,58.94,2025-10-21,65.41,1.14,16.24%,0.30,6.126,0.000,"18,243",17.09%,26.96%  (  +0.53%),3.00%,"515,506",7,4,5,74,Auto Manufacturers,"TSLA, 0.83(6M)"
UNH,USA,359.11,2025-10-21,79.31,10.85,-14.29%,0.77,5.235,0.000,"219,433",46.92%,36.06%  (  +0.48%),29.13%,"1,993,846",10,5,5,55,Healthcare Plans,
UAL,USA,107.91,2025-10-21,65.53,3.29,21.98%,0.60,8.326,0.000,"15,812",39.37%,44.31%  (  +0.93%),8.93%,"603,939",5,5,5,88,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
IBKR,USA,64.22,2025-10-21,55.85,1.80,24.13%,2.93,6.111,0.000,"5,091",34.76%,36.48%  (  -0.12%),19.33%,"294,980",9,5,5,88,Capital Markets,
T,USA,29.50,2025-10-22,59.04,0.52,11.54%,1.70,4.669,0.000,"21,878",16.95%,21.82%  (  -0.13%),20.59%,"1,161,014",10,5,5,85,Telecom Services,"VZ, 0.88(6M)"
BSX,USA,102.90,2025-10-22,39.37,1.98,2.35%,8.24,5.507,0.000,"5,961",16.83%,25.24%  (  +0.05%),23.69%,"202,930",9,5,5,95,Medical Devices,
GEV,USA,628.09,2025-10-22,54.70,25.17,44.67%,4.67,6.790,0.000,"10,000",38.86%,45.63%  (  unch),9.09%,"189,625",6,4,4,85,Specialty Industrial Machinery,
APH,USA,118.39,2025-10-22,68.12,2.89,42.57%,7.68,8.704,0.000,"1,526",27.77%,32.35%  (  -0.24%),31.62%,"122,087",7,5,5,95,Electronic Components,
SAP,USA,258.62,2025-10-22,31.83,4.72,-6.60%,7.71,11.980,0.000,"3,136",22.97%,25.55%  (  -0.06%),13.47%,"36,374",8,4,5,80,Software - Application,
IBM,USA,254.33,2025-10-22,54.90,4.94,1.59%,3.70,6.428,0.000,"13,593",20.91%,24.10%  (  -0.08%),16.30%,"401,893",8,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
NLY,USA,22.01,2025-10-22,65.94,0.29,10.26%,2.18,2.404,0.000,"5,193",16.20%,26.40%  (  -0.47%),26.93%,"219,363",8,4,4,75,REIT - Mortgage,
STX,Ireland,193.92,2025-10-22,76.64,5.34,69.93%,4.53,7.219,0.000,"3,017",29.95%,40.32%  (  -0.55%),24.84%,"166,154",9,4,4,85,Computer Hardware,
BA,USA,218.11,2025-10-22,35.82,5.45,14.04%,2.19,5.230,0.000,"86,738",23.85%,29.54%  (  +0.11%),7.34%,"1,115,884",7,5,5,65,Aerospace & Defense,"EADSY, 0.8(6M)"
ENTG,USA,86.68,2025-10-22,59.81,3.33,-2.74%,4.08,10.812,0.000,"1,131",43.39%,47.66%  (  +1.48%),23.87%,"25,404",6,4,4,65,Semiconductor Equipment & Materials,
TMO,USA,483.12,2025-10-22,51.58,11.51,0.44%,4.22,4.518,0.000,889,25.43%,28.01%  (  +0.68%),22.68%,"104,893",8,5,5,85,Diagnostics & Research,
HLT,USA,275.35,2025-10-22,53.27,4.88,9.34%,5.64,5.210,0.000,527,20.44%,21.93%  (  -2.85%),8.40%,"88,871",9,4,4,80,Lodging,"MAR, 0.9(6M)"
WM,USA,218.36,2025-10-22,37.20,3.37,-3.10%,3.67,4.983,0.000,509,15.39%,18.53%  (  +0.65%),19.50%,"50,124",7,4,4,85,Waste Management,
FLG,USA,12.59,2025-10-22,54.89,0.33,10.53%,0.93,8.262,0.000,"7,537",25.73%,33.69%  (  +1.86%),10.42%,"526,003",6,4,4,60,Banks - Regional,
META,USA,750.11,2025-10-22,50.52,14.91,14.40%,10.54,7.974,6.054,"171,479",23.98%,26.89%  (  -0.35%),4.04%,"2,112,651",9,5,5,75,Internet Content & Information,
NEE,USA,72.22,2025-10-22,48.98,1.55,1.21%,5.92,4.106,0.000,"10,295",20.79%,24.81%  (  -0.07%),10.99%,"650,492",8,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
EQT,USA,51.48,2025-10-22,47.64,1.50,-0.35%,4.40,5.032,0.000,"3,531",23.46%,34.29%  (  -0.62%),16.12%,"363,033",9,4,4,85,Oil & Gas E&P,
CLF,USA,11.69,2025-10-22,64.74,0.49,23.99%,0.31,9.153,0.000,"15,034",46.64%,59.92%  (  +2.37%),25.58%,"920,802",6,4,4,85,Steel,
ORLY,USA,107.73,2025-10-22,67.92,1.69,18.46%,5.34,6.576,0.000,665,16.83%,20.95%  (  +0.35%),8.33%,"88,557",4,5,5,70,Auto Parts,
ADP,USA,293.48,2025-10-22,40.29,4.96,-3.29%,5.78,3.831,0.000,520,18.16%,18.32%  (  +0.10%),17.67%,"34,415",9,4,4,75,Software - Application,
BIIB,USA,146.50,2025-10-22,64.13,4.32,7.38%,2.24,5.441,0.000,"2,131",32.57%,30.48%  (  -0.59%),15.92%,"62,306",5,4,4,90,Drug Manufacturers - General,
AR,USA,33.44,2025-10-22,57.88,0.99,-7.45%,2.11,5.575,0.000,"2,503",28.11%,38.38%  (  +0.11%),9.80%,"164,509",8,4,5,80,Oil & Gas E&P,
KO,USA,67.32,2025-10-22,36.24,0.89,-1.52%,6.15,2.875,0.000,"18,697",12.37%,16.92%  (  -0.21%),15.57%,"727,602",10,5,5,90,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
VKTX,USA,25.38,2025-10-22,38.07,1.82,-20.21%,-,11.017,0.000,"6,556",167.86%,60.42%  (  -4.90%),2.14%,"287,630",6,5,5,72,Biotechnology,
VRT,USA,135.29,2025-10-22,56.72,5.99,20.36%,5.68,10.407,0.000,"10,054",43.46%,49.29%  (  +1.16%),5.47%,"658,582",7,5,5,92,Electrical Equipment & Parts,
UPWK,USA,16.77,2025-10-22,70.48,0.54,13.00%,2.88,14.861,0.000,780,47.20%,39.06%  (  -1.19%),5.64%,"52,589",8,4,4,85,Internet Content & Information,
CC,USA,16.69,2025-10-22,66.55,0.72,13.79%,0.43,11.179,0.000,"4,414",68.52%,52.11%  (  -9.41%),18.86%,"61,411",9,4,4,60,Specialty Chemicals,
VLO,USA,157.85,2025-10-23,68.63,3.95,18.75%,0.40,3.385,0.000,"3,253",22.83%,29.03%  (  -0.12%),6.11%,"161,817",9,4,4,78,Oil & Gas Refining & Marketing,
TMUS,USA,242.12,2025-10-23,41.44,4.81,-0.36%,3.24,4.594,0.000,"1,403",19.08%,21.90%  (  -0.09%),16.36%,"141,767",4,4,4,90,Telecom Services,
NOK,USA,4.49,2025-10-23,54.34,0.09,-6.36%,1.15,6.848,0.000,"43,938",23.09%,28.25%  (  -11.05%),3.18%,"293,365",7,5,5,59,Communication Equipment,
FTAI,Cayman Islands,169.50,2025-10-23,75.11,6.09,36.42%,8.07,10.240,0.000,"2,273",33.57%,46.04%  (  +2.67%),8.88%,"59,996",7,5,5,96,Rental & Leasing Services,
BTU,USA,18.40,2025-10-23,60.04,0.74,14.13%,0.55,7.444,0.000,"2,781",45.83%,48.42%  (  -1.41%),26.17%,"284,649",9,4,5,75,Thermal Coal,
CMCSA,USA,33.25,2025-10-23,44.50,0.66,-6.60%,0.99,5.306,0.000,"3,948",17.70%,24.55%  (  -0.19%),19.32%,"769,017",9,4,4,75,Telecom Services,
INSM,USA,144.36,2025-10-23,73.06,3.88,66.50%,76.65,8.802,0.000,629,34.66%,33.97%  (  +0.55%),0.93%,"105,643",9,5,5,90,Biotechnology,
HON,USA,212.48,2025-10-23,38.59,3.28,-3.02%,3.37,4.169,0.000,"4,189",15.76%,19.95%  (  unch),13.19%,"182,306",9,4,4,70,Conglomerates,"MMM, 0.84(6M)"
DXCM,USA,75.86,2025-10-23,41.68,2.29,-5.25%,6.91,10.703,0.000,"1,288",38.77%,33.45%  (  +0.66%),11.22%,"158,331",7,5,5,85,Medical Devices,
AAPL,USA,233.91,2025-10-23,56.98,4.74,5.59%,8.49,4.194,0.000,"907,484",28.99%,22.30%  (  +0.37%),12.86%,"6,056,837",6,4,4,85,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
KVUE,USA,19.16,2025-10-23,37.61,0.68,-13.40%,2.43,4.991,0.000,"23,457",37.43%,42.34%  (  +1.04%),63.67%,"1,659,729",8,4,4,50,Household & Personal Products,
NEM,USA,78.86,2025-10-23,75.97,1.81,50.72%,4.23,5.503,0.000,"21,322",22.00%,33.14%  (  -0.07%),17.93%,"878,746",7,4,4,80,Gold,
MA,USA,582.33,2025-10-23,48.99,9.06,5.39%,17.41,2.950,0.000,"5,841",15.16%,19.10%  (  -0.12%),12.77%,"159,735",9,5,5,88,Credit Services,"V, 0.92(6M)"
CARR,USA,61.71,2025-10-23,35.75,1.91,-9.95%,2.34,7.035,0.000,"1,062",28.57%,33.70%  (  -0.40%),28.40%,"162,029",5,4,4,85,Building Products & Equipment,
WDC,USA,96.72,2025-10-23,85.84,2.50,75.30%,2.53,6.497,0.000,"10,284",29.64%,39.79%  (  -3.41%),32.27%,"440,337",10,5,5,80,Computer Hardware,
WY,USA,25.19,2025-10-23,45.40,0.64,-8.90%,2.58,5.667,0.000,577,29.35%,29.46%  (  +0.43%),31.61%,"38,330",8,5,5,75,REIT - Specialty,
AMZN,USA,228.41,2025-10-23,49.65,4.79,6.75%,3.64,6.285,0.000,"347,946",36.55%,26.03%  (  +0.02%),7.64%,"4,109,542",10,5,5,90,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
COF,USA,222.85,2025-10-23,54.45,4.83,14.26%,2.65,5.338,0.000,"6,679",27.36%,27.98%  (  -0.38%),8.04%,"178,866",10,5,5,59,Credit Services,"AXP, 0.82(6M)"
GILD,USA,116.09,2025-10-23,53.73,2.30,9.96%,5.00,4.805,0.000,"5,393",28.16%,24.75%  (  -0.03%),21.22%,"216,395",8,5,5,85,Drug Manufacturers - General,
CVX,USA,157.88,2025-10-24,54.91,2.78,4.83%,1.72,2.536,0.000,"10,243",17.47%,20.47%  (  +0.97%),11.60%,"736,408",10,4,5,75,Oil & Gas Integrated,"XOM, 0.88(6M)"
PSX,USA,131.95,2025-10-24,59.33,3.01,9.39%,0.40,3.234,0.000,"1,576",22.67%,27.64%  (  -0.42%),14.18%,"90,741",10,4,4,80,Oil & Gas Refining & Marketing,
XOM,USA,112.37,2025-10-24,55.89,1.94,2.55%,1.46,2.403,0.000,"17,154",18.02%,20.28%  (  -0.26%),7.47%,"1,046,527",7,4,5,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
ABBV,USA,218.88,2025-10-24,72.52,3.76,14.70%,6.63,4.455,0.000,"4,729",17.89%,20.34%  (  +0.37%),7.91%,"335,301",8,4,4,90,Drug Manufacturers - General,
KDP,USA,27.17,2025-10-27,22.53,0.76,-17.48%,2.34,5.316,0.000,"3,098",44.10%,24.91%  (  -0.08%),47.18%,"215,729",4,4,5,80,Beverages - Non-Alcoholic,
NXPI,Netherlands,220.43,2025-10-27,43.51,6.39,4.20%,4.58,7.385,0.000,647,33.43%,33.99%  (  -0.47%),8.19%,"47,238",9,5,5,75,Semiconductors,
NUE,USA,142.02,2025-10-27,46.29,3.68,9.73%,1.06,5.141,0.000,969,24.79%,32.46%  (  -0.35%),8.32%,"100,090",7,5,5,82,Steel,
AGNC,USA,10.18,2025-10-27,63.75,0.15,6.99%,4.94,3.868,0.000,"7,182",17.22%,21.67%  (  +0.17%),16.02%,"975,899",8,4,4,55,REIT - Mortgage,
CDNS,USA,344.46,2025-10-27,48.12,10.57,13.97%,18.42,8.068,0.000,"1,571",32.27%,29.74%  (  -0.41%),9.20%,"53,843",7,5,5,96,Software - Application,
12:21:39 PM,,,,,,,,,,,,,,,,,,,,
