SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
VIK,Bermuda,59.31,2025-11-19,47.79,1.76,13.86%,4.53,11.485,8.076,720,28.17%,45.85%  (  -1.89%),37.99%,"18,827",8,4,4,85,Travel Services,
GDS,USA,29.66,2025-11-19,33.47,1.68,-6.93%,3.81,17.607,10.777,"3,788",65.83%,69.80%  (  -5.32%),19.14%,"92,267",7,5,5,78,Information Technology Services,
TJX,USA,146.08,2025-11-19,58.62,2.29,12.12%,2.81,4.423,4.524,"3,478",15.95%,26.60%  (  +0.02%),45.96%,"133,354",9,5,5,90,Apparel Retail,
LOW,USA,227.85,2025-11-19,31.43,4.56,-3.75%,1.53,3.917,4.879,"6,822",17.30%,31.77%  (  -0.05%),40.29%,"132,993",5,4,4,75,Home Improvement Retail,"HD, 0.91(6M)"
GLBE,Israel,35.50,2025-11-19,49.33,1.27,-3.00%,7.13,14.155,14.759,"1,868",30.61%,76.32%  (  +1.21%),76.24%,"42,696",4,5,5,85,Internet Retail,
PANW,USA,205.25,2025-11-19,41.34,5.65,6.76%,15.22,7.964,7.338,"26,293",27.54%,43.82%  (  -0.45%),53.06%,"572,066",10,5,5,90,Software - Infrastructure,
NVDA,USA,190.17,2025-11-19,49.42,7.72,25.78%,27.97,7.795,7.546,"3,266,058",42.02%,50.51%  (  -0.77%),42.80%,"20,848,492",9,5,5,92,Semiconductors,
VIPS,USA,19.41,2025-11-20,57.54,0.60,20.79%,0.55,10.305,7.322,819,34.51%,45.36%  (  -2.81%),34.66%,"36,238",7,4,5,70,Internet Retail,
VNET,USA,8.80,2025-11-20,41.48,0.70,5.61%,1.85,22.423,14.511,"34,054",79.51%,106.87%  (  +4.28%),57.79%,"136,152",8,5,4,75,Information Technology Services,
BBWI,USA,22.00,2025-11-20,31.76,0.90,-26.07%,0.62,9.610,11.035,"7,335",36.37%,61.94%  (  +0.85%),69.92%,"252,137",4,4,4,70,Specialty Retail,
WMT,USA,102.48,2025-11-20,46.46,1.83,4.80%,1.18,5.018,5.157,"115,744",19.97%,30.34%  (  +0.14%),41.32%,"1,063,146",9,5,5,78,Discount Stores,"TGT, 0.84(6M)"
VEEV,USA,293.36,2025-11-20,51.68,7.04,11.57%,16.20,9.466,6.822,657,22.93%,41.71%  (  +0.92%),67.93%,"39,078",6,4,4,90,Health Information Services,
ROST,USA,160.58,2025-11-20,56.69,2.69,12.81%,2.43,6.905,6.305,"1,247",19.72%,33.94%  (  -2.68%),61.74%,"40,952",9,4,5,68,Apparel Retail,
BULL,Cayman Islands,8.63,2025-11-20,25.91,0.57,-35.92%,17.15,7.896,9.621,"121,836",54.79%,84.95%  (  +3.19%),17.55%,"1,639,490",7,4,4,75,Software - Application,
BJ,USA,94.38,2025-11-21,56.49,2.32,-10.17%,0.59,9.451,7.584,862,24.80%,42.09%  (  -0.84%),88.28%,"42,320",5,4,4,80,Discount Stores,
SYM,USA,58.18,2025-11-24,38.30,6.02,42.99%,15.58,19.055,20.138,"3,252",87.98%,120.88%  (  -0.52%),92.04%,"149,385",5,4,4,80,Specialty Industrial Machinery,
GGAL,USA,52.81,2025-11-25,60.72,3.24,4.45%,0.71,0.000,0.000,"3,295",118.54%,60.96%  (  -0.66%),21.66%,"234,506",4,5,4,65,Banks - Regional,
FIVE,USA,147.05,2025-11-26,41.26,6.43,24.62%,1.92,13.631,13.415,"1,045",46.70%,57.91%  (  -0.51%),32.05%,"44,593",8,4,4,85,Specialty Retail,
CRDO,Cayman Islands,145.52,2025-11-26,44.69,14.00,54.36%,41.95,20.875,20.750,"14,287",103.09%,114.14%  (  -0.74%),70.45%,"163,860",9,5,5,90,Semiconductors,
KR,USA,66.71,2025-11-27,53.95,1.34,-1.91%,0.30,5.627,6.968,"7,490",24.06%,34.87%  (  +0.17%),69.72%,"193,057",8,4,4,80,Grocery Stores,
FRO,Cyprus,25.48,2025-11-28,64.39,0.79,34.05%,3.11,10.875,10.575,"2,957",37.35%,46.22%  (  -0.75%),29.06%,"82,030",9,4,4,80,Oil & Gas Midstream,
PSTG,USA,84.59,2025-12-02,39.26,3.97,32.90%,8.30,14.726,17.330,"5,589",45.91%,72.46%  (  -0.52%),81.44%,"87,400",9,4,4,85,Computer Hardware,
HPE,USA,22.83,2025-12-02,41.52,0.88,13.84%,0.91,8.340,10.308,"28,262",46.99%,51.09%  (  -1.40%),44.98%,"800,385",7,4,4,85,Communication Equipment,
HRL,USA,22.64,2025-12-04,46.01,0.50,-19.29%,1.03,4.851,6.848,"1,503",31.12%,32.57%  (  -3.62%),44.94%,"76,285",8,4,4,60,Packaged Foods,
RBRK,USA,71.55,2025-12-04,41.05,3.46,-9.16%,13.05,18.115,15.971,"3,549",47.79%,79.03%  (  +0.57%),49.42%,"81,713",7,5,5,85,Software - Infrastructure,
DOCU,USA,67.76,2025-12-04,40.04,2.30,-14.09%,4.40,10.939,10.036,"5,127",33.66%,58.06%  (  +1.83%),73.35%,"159,953",5,4,4,88,Software - Application,
CHWY,USA,33.53,2025-12-04,39.87,1.27,-11.38%,1.13,10.414,9.941,"30,152",25.02%,60.07%  (  -0.46%),55.50%,"244,477",5,4,5,85,Internet Retail,
GTLB,USA,44.33,2025-12-08,41.64,2.25,-9.25%,8.62,14.700,16.381,"5,915",57.06%,75.79%  (  +2.26%),74.95%,"205,216",7,5,5,80,Software - Infrastructure,
S,USA,16.79,2025-12-09,45.33,0.62,-9.74%,6.17,12.812,13.045,"14,039",40.14%,63.14%  (  +0.33%),58.18%,"301,691",4,4,4,80,Software - Infrastructure,
AVAV,USA,291.21,2025-12-09,29.78,19.04,29.23%,13.39,13.430,12.539,"4,255",54.91%,84.89%  (  +0.83%),100.00%,"42,318",8,5,5,80,Aerospace & Defense,
AVGO,USA,342.46,2025-12-11,45.24,13.62,29.12%,26.99,7.203,12.218,"166,317",46.06%,57.13%  (  -2.20%),56.65%,"2,124,264",9,5,5,90,Semiconductors,
ADBE,USA,331.11,2025-12-11,41.57,7.87,-12.50%,5.98,8.432,10.966,"27,264",28.23%,50.13%  (  -0.07%),77.60%,"487,469",4,4,4,90,Software - Application,
CIEN,USA,191.71,2025-12-11,57.43,9.66,92.26%,5.95,12.554,16.801,"2,249",49.77%,80.89%  (  -3.58%),93.36%,"62,034",9,4,4,85,Communication Equipment,
DRI,USA,173.83,2025-12-12,34.78,3.96,-13.36%,1.64,5.870,0.000,636,19.87%,32.70%  (  +0.36%),56.51%,"27,712",6,4,5,85,Restaurants,
ABVX,USA,110.39,2025-12-15,66.92,5.36,184.30%,-,0.000,0.000,"2,690",48.18%,87.79%  (  +5.23%),100.00%,"26,626",10,5,5,0,Biotechnology,
PL,USA,11.40,2025-12-15,39.28,0.95,63.76%,13.37,20.664,25.018,"23,249",69.13%,128.07%  (  +0.06%),41.00%,"198,457",9,5,5,80,Aerospace & Defense,
CTAS,USA,186.72,2025-12-17,44.42,3.41,-10.10%,7.11,5.576,0.000,"1,949",21.51%,26.08%  (  +1.19%),42.69%,"37,227",5,4,4,88,Specialty Business Services,
MU,USA,246.83,2025-12-17,64.67,13.26,98.33%,7.41,10.316,0.000,"395,173",61.92%,69.98%  (  +2.13%),65.53%,"1,883,897",9,5,5,90,Semiconductors,
CLSK,USA,10.96,2025-12-17,28.64,1.59,-1.06%,5.17,6.432,17.118,"122,005",102.54%,105.55%  (  -3.36%),38.47%,"1,337,654",7,5,5,90,Capital Markets,
FDX,USA,267.56,2025-12-18,68.55,6.51,14.30%,0.71,9.329,0.000,"5,890",29.67%,31.22%  (  +1.42%),25.33%,"123,895",7,4,4,77,Integrated Freight & Logistics,
ACN,Ireland,245.21,2025-12-18,48.91,6.16,-15.54%,2.18,6.416,0.000,"12,634",26.67%,36.46%  (  +0.82%),65.37%,"171,540",7,4,4,85,Information Technology Services,
NKE,USA,64.17,2025-12-18,44.93,1.88,-6.47%,2.04,9.144,0.000,"61,438",31.19%,37.52%  (  +0.53%),40.10%,"1,549,400",6,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
CCL,Panama,26.02,2025-12-19,36.21,1.06,1.38%,1.29,5.296,0.000,"22,224",41.70%,43.72%  (  -0.81%),21.96%,"1,311,906",10,5,5,90,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
UEC,USA,11.59,2025-12-23,37.88,1.06,37.83%,83.37,2.708,15.541,"26,210",84.32%,88.65%  (  +5.05%),64.28%,"469,947",10,5,5,80,Uranium,
10:33:26 AM,,,,,,,,,,,,,,,,,,,,
