SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
MS,USA,156.27,2025-10-15,52.26,3.05,16.73%,2.28,3.773,4.857,"11,986",16.21%,31.85%  (  -0.22%),23.60%,"511,669",8,4,4,85,Capital Markets,"GS, 0.96(6M)"
PGR,USA,242.16,2025-10-15,46.10,4.12,-6.51%,1.72,0.959,4.852,999,14.69%,25.48%  (  -2.25%),16.34%,"46,049",6,4,4,88,Insurance - Property & Casualty,
PNC,USA,190.67,2025-10-15,30.05,3.84,2.52%,2.22,3.823,4.180,"3,020",13.59%,27.46%  (  -0.20%),23.95%,"41,073",10,4,4,78,Banks - Regional,
PLD,USA,114.45,2025-10-15,51.40,2.12,3.91%,12.72,4.465,3.967,"2,427",17.71%,27.48%  (  -0.02%),15.29%,"68,957",4,4,4,80,REIT - Industrial,
FHN,USA,23.43,2025-10-15,63.55,0.48,13.19%,2.43,5.496,5.875,"4,527",18.46%,38.29%  (  +1.09%),32.25%,"160,528",5,4,4,75,Banks - Regional,
UAL,USA,101.34,2025-10-15,53.81,3.50,14.13%,0.57,8.326,8.557,"52,210",26.25%,51.43%  (  -8.14%),19.76%,"547,320",4,5,5,88,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
KMI,USA,27.52,2025-10-15,46.82,0.53,0.04%,3.84,3.583,2.874,"16,032",15.33%,26.22%  (  -0.49%),20.71%,"357,722",9,4,4,85,Oil & Gas Midstream,
CCI,USA,96.62,2025-10-15,52.24,1.82,-1.70%,7.76,5.056,7.515,578,18.84%,27.24%  (  +0.36%),26.52%,"46,585",6,5,4,70,REIT - Specialty,
LVS,USA,51.86,2025-10-15,44.39,1.61,13.25%,3.06,5.661,8.282,"14,207",34.11%,45.19%  (  +0.73%),35.88%,"298,479",7,4,4,80,Resorts & Casinos,
SCHW,USA,94.02,2025-10-16,49.39,1.86,9.63%,6.40,5.246,5.707,"11,921",26.47%,32.04%  (  -0.53%),31.77%,"441,492",4,5,5,85,Capital Markets,"AMTD, 0.84(6M)"
KEY,USA,18.18,2025-10-16,38.43,0.40,6.53%,2.13,4.056,4.998,"1,923",15.02%,31.83%  (  -0.09%),19.84%,"208,990",4,4,4,85,Banks - Regional,
USB,USA,47.10,2025-10-16,38.17,0.87,3.81%,1.74,3.787,4.253,"13,647",14.85%,28.55%  (  -4.88%),21.59%,"221,747",5,4,4,85,Banks - Regional,
IBKR,USA,72.62,2025-10-16,71.98,2.10,35.14%,3.31,6.111,6.587,"5,650",32.94%,43.02%  (  -0.64%),31.39%,"229,220",9,5,5,88,Capital Markets,
CSX,USA,36.05,2025-10-16,64.95,0.74,12.06%,4.75,3.824,4.309,"9,997",21.98%,25.35%  (  -1.04%),26.26%,"438,581",10,5,5,70,Railroads,
TSM,USA,299.88,2025-10-16,69.04,8.78,41.86%,14.65,3.853,6.629,"119,179",30.79%,45.09%  (  -1.90%),35.87%,"1,785,060",10,5,5,82,Semiconductors,
SLB,,33.13,2025-10-17,38.13,1.01,-9.72%,1.39,3.469,5.347,"95,003",24.93%,39.51%  (  +1.28%),38.55%,"807,176",8,5,5,80,Oil & Gas Equipment & Services,
TFC,USA,44.25,2025-10-17,37.52,0.89,2.85%,1.87,3.229,4.292,"5,417",14.01%,29.60%  (  +0.48%),25.28%,"200,159",7,4,4,70,Banks - Regional,
RF,USA,25.31,2025-10-17,32.91,0.54,7.25%,2.38,4.237,5.052,"3,039",15.65%,31.09%  (  +0.12%),23.71%,"99,288",9,4,4,85,Banks - Regional,
FITB,USA,43.79,2025-10-17,40.71,0.93,5.95%,2.14,4.300,4.465,811,14.05%,29.15%  (  -0.50%),21.85%,"75,010",9,4,4,85,Banks - Regional,
STT,USA,117.23,2025-10-17,61.11,2.16,16.58%,1.54,5.234,5.946,548,16.22%,33.15%  (  -0.75%),27.85%,"33,843",7,4,4,85,Asset Management,"BK, 0.83(6M)"
HBAN,USA,16.34,2025-10-17,31.13,0.36,1.23%,1.98,3.937,5.072,"3,870",16.77%,30.77%  (  -1.27%),26.33%,"84,314",10,5,4,90,Banks - Regional,
ALLY,USA,39.19,2025-10-17,39.32,1.08,5.24%,0.78,6.507,7.640,"2,965",20.77%,43.59%  (  -0.66%),36.16%,"114,087",9,4,4,75,Credit Services,
CLF,USA,14.20,2025-10-20,75.47,0.61,49.44%,0.38,9.153,14.581,"77,991",47.64%,78.17%  (  +4.15%),56.57%,"869,087",6,4,4,85,Steel,
STLD,USA,147.78,2025-10-20,67.67,3.63,14.83%,1.27,7.299,10.860,"4,516",29.79%,37.91%  (  -0.64%),22.03%,"30,945",6,5,5,80,Steel,
AGNC,USA,10.00,2025-10-20,52.30,0.17,4.72%,4.85,3.868,4.104,"17,176",18.09%,24.12%  (  +0.62%),23.55%,"713,099",9,4,5,55,REIT - Mortgage,
RTX,USA,162.18,2025-10-21,49.84,3.02,16.73%,2.60,4.453,5.214,"11,331",20.04%,29.07%  (  +1.50%),31.99%,"190,036",7,4,4,85,Aerospace & Defense,
ELV,USA,358.13,2025-10-21,71.17,8.78,-3.17%,0.43,8.071,12.379,"2,446",29.24%,44.12%  (  +0.15%),89.36%,"70,265",6,4,4,60,Healthcare Plans,
EFX,USA,233.25,2025-10-21,36.16,7.87,-7.46%,4.94,8.273,10.549,689,40.03%,37.92%  (  -3.21%),41.87%,"8,211",7,5,5,70,Consulting Services,
PM,USA,156.85,2025-10-21,40.60,3.52,-1.54%,6.28,4.608,6.503,"16,218",21.27%,34.66%  (  -0.75%),65.97%,"211,661",7,5,5,90,Tobacco,
NDAQ,USA,91.40,2025-10-21,55.09,1.54,9.04%,6.47,5.820,7.491,"1,507",21.00%,26.02%  (  +0.44%),23.99%,"39,301",7,5,5,90,Financial Data & Stock Exchanges,
PHM,USA,121.41,2025-10-21,34.08,4.02,8.57%,1.35,5.338,6.461,"8,397",30.41%,39.77%  (  unch),36.70%,"43,096",9,4,4,70,Residential Construction,
DHR,USA,204.48,2025-10-21,54.49,5.69,-0.10%,6.10,5.575,7.065,"5,566",35.27%,38.22%  (  +0.05%),44.52%,"102,733",8,5,5,78,Diagnostics & Research,
KO,USA,66.37,2025-10-21,45.24,0.84,-3.33%,6.07,2.875,3.683,"39,563",11.21%,20.52%  (  +0.03%),37.74%,"733,675",9,5,4,75,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
HAL,USA,23.40,2025-10-21,48.95,0.80,0.64%,0.90,4.866,7.290,"31,415",35.27%,44.68%  (  +2.87%),46.07%,"697,479",9,4,4,70,Oil & Gas Equipment & Services,
LMT,USA,507.76,2025-10-21,71.69,7.88,9.62%,1.65,4.469,5.351,"5,074",13.81%,28.04%  (  +0.21%),44.65%,"121,600",9,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
GE,USA,299.35,2025-10-21,59.12,6.50,29.62%,7.63,5.795,7.018,"10,637",19.92%,37.75%  (  +1.52%),35.18%,"228,676",7,5,5,90,Aerospace & Defense,"MMM, 0.8(6M)"
GM,USA,55.92,2025-10-21,36.07,1.42,9.16%,0.28,6.126,7.876,"33,488",20.17%,41.90%  (  +1.21%),41.23%,"469,535",8,4,4,76,Auto Manufacturers,"TSLA, 0.83(6M)"
MMM,USA,152.88,2025-10-21,44.04,3.30,3.49%,3.31,6.498,7.693,"7,874",20.14%,36.26%  (  +0.10%),38.80%,"154,518",5,4,4,75,Conglomerates,"GE, 0.8(6M)"
TXN,USA,178.96,2025-10-21,41.95,4.47,-4.15%,9.76,5.124,7.864,"8,131",22.94%,42.92%  (  -0.83%),40.24%,"301,963",5,4,4,78,Semiconductors,
COF,USA,210.74,2025-10-21,34.95,4.99,6.26%,2.37,5.338,6.645,"9,619",21.08%,36.92%  (  +0.29%),25.04%,"162,939",10,5,5,60,Credit Services,"AXP, 0.82(6M)"
EQT,USA,54.92,2025-10-21,56.74,1.73,4.63%,4.71,5.032,6.228,"19,914",24.15%,39.11%  (  +0.38%),26.58%,"353,275",10,4,4,85,Oil & Gas E&P,
NFLX,USA,1231.07,2025-10-21,57.23,27.56,11.95%,12.62,7.632,8.526,"130,755",23.27%,41.86%  (  +0.15%),41.42%,"616,277",4,4,5,80,Entertainment,
WAL,USA,79.53,2025-10-21,29.24,2.64,-1.22%,1.73,8.381,11.225,"6,984",23.80%,44.63%  (  +2.17%),26.14%,"29,676",4,5,4,85,Banks - Regional,
ISRG,USA,443.76,2025-10-21,46.01,10.56,-13.95%,17.40,6.488,4.017,"9,024",30.68%,43.50%  (  -0.13%),54.04%,"103,738",8,4,5,80,Medical Instruments & Supplies,
HLT,USA,260.10,2025-10-22,41.63,4.55,2.87%,5.33,5.210,5.548,"4,119",16.51%,30.90%  (  +1.55%),28.02%,"54,023",7,4,4,70,Lodging,"MAR, 0.9(6M)"
APH,USA,126.25,2025-10-22,67.13,2.84,43.86%,8.19,8.704,11.804,"5,082",25.57%,41.93%  (  -0.16%),59.61%,"108,239",5,5,4,92,Electronic Components,
VRT,USA,168.88,2025-10-22,71.39,7.71,47.40%,7.09,10.407,14.018,"60,585",52.78%,71.44%  (  +0.76%),33.23%,"562,780",8,5,5,88,Electrical Equipment & Parts,
TMO,USA,534.68,2025-10-22,66.35,14.15,11.82%,4.67,4.518,6.775,"2,934",36.05%,35.26%  (  -1.34%),40.50%,"106,514",8,5,5,85,Diagnostics & Research,
CME,USA,268.84,2025-10-22,55.10,4.64,2.30%,15.03,4.343,6.770,596,14.56%,24.26%  (  -2.59%),44.10%,"46,575",8,4,4,90,Financial Data & Stock Exchanges,
T,USA,26.10,2025-10-22,26.73,0.50,-2.98%,1.51,4.669,5.275,"133,512",20.73%,28.85%  (  +0.06%),46.39%,"1,125,020",9,4,4,85,Telecom Services,"VZ, 0.88(6M)"
BSX,USA,97.28,2025-10-22,40.42,2.18,-3.92%,7.79,5.507,6.022,"30,121",15.81%,31.21%  (  -0.81%),40.28%,"253,904",7,5,5,90,Medical Devices,
GEV,USA,634.27,2025-10-22,57.63,21.66,37.65%,4.71,6.790,10.146,"19,235",38.50%,54.61%  (  -0.52%),24.09%,"189,723",6,4,4,85,Specialty Industrial Machinery,
ORLY,USA,99.72,2025-10-22,33.97,1.83,7.29%,4.94,6.576,8.085,"2,522",16.63%,30.09%  (  +1.09%),45.26%,"68,614",4,5,5,75,Auto Parts,
NLY,USA,20.89,2025-10-22,48.13,0.35,3.98%,2.07,2.404,3.883,"45,369",19.46%,21.59%  (  -6.47%),17.08%,"182,214",8,4,4,70,REIT - Mortgage,
KNX,USA,44.76,2025-10-22,61.67,1.49,-2.37%,0.98,8.850,12.387,"1,512",36.82%,44.09%  (  -0.81%),49.84%,"32,895",6,4,4,78,Trucking,
FE,USA,46.67,2025-10-22,75.82,0.64,12.71%,1.92,4.274,6.303,"8,693",11.68%,21.80%  (  unch),28.78%,"97,713",9,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
AA,USA,37.00,2025-10-22,69.03,1.35,17.87%,0.74,6.367,10.378,"43,383",37.29%,56.81%  (  -1.44%),28.75%,"356,701",7,4,4,65,Aluminum,
BANC,USA,17.60,2025-10-22,66.05,0.43,17.92%,1.56,9.742,9.654,"3,162",20.74%,34.09%  (  -1.37%),18.86%,"35,224",6,5,5,80,Banks - Regional,
LRCX,USA,141.00,2025-10-22,66.42,4.71,57.20%,9.64,6.439,9.138,"27,386",42.69%,50.80%  (  -0.68%),37.41%,"618,530",9,5,4,85,Semiconductor Equipment & Materials,
IBM,USA,288.23,2025-10-22,67.51,6.55,13.07%,4.19,6.428,7.711,"29,752",22.37%,39.45%  (  +0.03%),51.99%,"432,913",7,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
FLEX,Singapore,59.63,2025-10-22,63.15,1.76,34.83%,0.86,9.596,12.510,532,27.22%,44.49%  (  +0.84%),29.97%,"30,618",6,5,5,80,Electronic Components,
PTEN,USA,5.71,2025-10-22,53.73,0.25,-14.72%,0.44,12.638,16.443,723,41.33%,61.55%  (  -0.98%),32.03%,"89,132",4,4,4,60,Oil & Gas Drilling,
NEE,USA,83.71,2025-10-22,78.77,1.74,17.14%,6.87,4.106,5.181,"22,959",22.59%,30.66%  (  +1.22%),30.77%,"685,330",7,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
STX,Ireland,221.70,2025-10-22,53.49,10.30,75.23%,5.19,7.219,12.245,"13,297",50.37%,60.48%  (  +0.17%),59.64%,"219,760",10,4,4,85,Computer Hardware,
CC,USA,13.74,2025-10-22,32.00,0.76,-3.66%,0.35,11.179,14.745,"7,530",46.35%,63.91%  (  -3.99%),30.30%,"104,103",9,4,4,60,Specialty Chemicals,
CSTM,France,15.00,2025-10-22,50.42,0.59,23.57%,0.28,12.303,15.117,"1,111",43.21%,55.88%  (  +1.11%),22.41%,"21,149",5,4,4,68,Aluminum,
BMRN,USA,53.85,2025-10-22,42.63,1.36,-11.69%,3.40,7.125,12.615,800,26.19%,47.01%  (  +1.95%),70.37%,"41,589",6,5,5,88,Biotechnology,
AR,USA,33.60,2025-10-22,52.42,1.13,-7.35%,2.12,5.575,9.145,"15,281",28.30%,44.97%  (  +0.45%),21.58%,"177,395",9,4,5,80,Oil & Gas E&P,
VKTX,USA,34.98,2025-10-22,70.76,1.88,17.69%,-,11.017,16.977,"34,913",67.71%,89.27%  (  +7.68%),27.86%,"294,399",9,5,5,72,Biotechnology,
UPWK,USA,17.42,2025-10-22,49.69,0.83,16.29%,2.99,14.861,19.311,"2,246",48.67%,63.39%  (  -3.15%),49.96%,"64,450",9,4,4,88,Internet Content & Information,
ENTG,USA,94.23,2025-10-22,54.93,3.86,7.16%,4.43,10.812,16.962,"1,209",43.20%,63.70%  (  +6.17%),48.14%,"22,971",7,4,4,70,Semiconductor Equipment & Materials,
UNP,USA,231.54,2025-10-23,56.02,3.81,0.95%,5.63,3.183,4.744,"2,682",14.62%,25.45%  (  +0.56%),31.85%,"133,840",10,4,4,88,Railroads,"NSC, 0.89(6M)"
BX,USA,160.65,2025-10-23,30.45,4.43,1.75%,15.22,3.895,6.125,"11,299",25.04%,37.24%  (  -0.89%),26.71%,"309,445",7,4,4,85,Asset Management,
MBLY,USA,15.24,2025-10-23,60.74,0.57,-2.25%,6.52,13.009,14.974,"11,555",41.69%,72.12%  (  +1.32%),45.80%,"331,501",6,4,4,80,Auto Parts,
TSCO,USA,54.22,2025-10-23,31.17,1.26,-1.30%,1.90,4.782,6.892,"2,363",19.56%,35.40%  (  -7.35%),45.78%,"57,428",4,4,4,85,Specialty Retail,
STM,USA,28.70,2025-10-23,56.78,0.72,10.83%,2.16,10.217,13.849,"1,406",30.50%,49.24%  (  +0.77%),26.49%,"125,681",4,4,4,70,Semiconductors,
VLO,USA,162.01,2025-10-23,50.44,4.44,19.07%,0.41,3.385,5.975,"4,247",23.11%,35.03%  (  +0.36%),19.52%,"156,343",8,4,4,78,Oil & Gas Refining & Marketing,
HON,USA,204.23,2025-10-23,30.34,3.19,-5.98%,3.24,4.169,4.808,"15,316",13.15%,26.43%  (  -1.29%),31.43%,"174,565",7,4,4,85,Conglomerates,"MMM, 0.84(6M)"
VLY,USA,10.89,2025-10-23,61.19,0.27,15.57%,1.74,8.572,9.696,801,17.34%,34.78%  (  -1.01%),21.53%,"103,266",7,4,5,80,Banks - Regional,
PCG,USA,16.24,2025-10-23,62.66,0.47,1.81%,1.46,3.655,6.328,"106,937",29.84%,36.39%  (  -1.38%),39.73%,"1,422,217",5,5,5,75,Utilities - Regulated Electric,
FTI,UK,36.90,2025-10-23,37.90,1.13,13.87%,1.59,8.904,10.796,606,26.46%,40.06%  (  +1.28%),32.09%,"20,208",8,5,4,90,Oil & Gas Equipment & Services,
NOK,USA,5.18,2025-10-23,77.54,0.10,6.97%,1.36,6.848,10.310,"39,052",24.84%,48.60%  (  -7.72%),19.94%,"421,443",6,4,5,65,Communication Equipment,
CNP,USA,39.11,2025-10-23,56.33,0.70,8.28%,2.84,4.375,6.340,803,15.40%,23.18%  (  +0.82%),37.66%,"39,869",5,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
IRDM,USA,19.72,2025-10-23,50.02,0.78,-25.43%,2.44,11.894,18.538,503,67.96%,65.95%  (  -6.39%),73.71%,"41,772",9,4,4,70,Telecom Services,
NEM,USA,85.21,2025-10-23,60.55,2.43,51.08%,4.57,5.503,7.937,"40,340",25.17%,45.48%  (  +0.83%),53.67%,"871,213",7,4,4,80,Gold,
DLR,USA,175.21,2025-10-23,56.79,3.38,5.19%,10.36,4.443,6.603,606,23.76%,34.92%  (  +3.88%),40.45%,"48,326",4,4,4,85,REIT - Specialty,
ALK,USA,49.15,2025-10-23,30.09,2.00,-13.14%,0.42,8.119,14.286,"56,967",30.15%,52.43%  (  -1.45%),37.62%,"120,403",5,5,5,75,Airlines,
BKR,USA,47.89,2025-10-23,52.23,1.13,13.16%,1.71,7.723,9.418,"1,512",23.39%,35.05%  (  +0.82%),25.53%,"125,037",9,5,5,85,Oil & Gas Equipment & Services,
NXT,USA,83.85,2025-10-23,71.32,3.54,56.61%,4.00,14.915,20.318,"8,613",45.72%,66.52%  (  +0.93%),49.80%,"168,315",6,4,5,85,Solar,
MA,USA,564.55,2025-10-23,38.80,9.49,1.31%,16.87,2.950,5.060,"10,723",16.48%,24.73%  (  +0.03%),28.98%,"144,558",6,5,5,88,Credit Services,"V, 0.92(6M)"
DECK,USA,98.85,2025-10-23,33.72,3.42,-23.06%,2.86,10.943,13.023,"5,078",31.91%,68.18%  (  +1.00%),67.46%,"123,724",4,4,4,82,Footwear & Accessories,
DAN,USA,18.37,2025-10-23,31.61,0.54,15.06%,0.26,9.559,13.150,642,23.23%,48.28%  (  +3.06%),20.73%,"11,393",4,4,4,85,Auto Parts,
WDC,USA,119.70,2025-10-23,63.58,5.50,95.78%,3.13,6.497,9.839,"28,294",50.13%,66.98%  (  -1.87%),68.36%,"561,149",7,5,5,85,Computer Hardware,
ALNY,USA,456.95,2025-10-23,53.79,12.37,43.88%,24.33,7.865,12.990,"7,150",24.81%,46.91%  (  +0.04%),45.12%,"19,400",7,5,5,95,Biotechnology,
AMZN,USA,227.74,2025-10-23,54.59,4.84,6.16%,3.62,6.285,8.714,"914,898",23.84%,40.74%  (  +0.43%),43.49%,"4,633,312",10,5,5,90,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
GILD,USA,116.74,2025-10-23,57.68,2.93,8.51%,5.03,4.805,8.758,"12,864",22.01%,38.90%  (  +1.44%),65.43%,"245,419",9,5,5,85,Drug Manufacturers - General,
INSM,USA,164.40,2025-10-23,78.01,4.34,75.23%,87.29,8.802,12.753,"2,769",31.51%,45.42%  (  -0.72%),20.34%,"103,793",10,5,5,90,Biotechnology,
BTU,USA,31.84,2025-10-23,79.30,1.47,93.94%,0.96,7.444,13.838,"12,250",60.75%,74.32%  (  +2.70%),64.36%,"390,878",10,4,5,75,Thermal Coal,
FCX,USA,43.31,2025-10-23,56.09,1.75,8.69%,2.43,3.387,9.702,"178,426",67.29%,44.32%  (  -0.14%),30.07%,"1,536,275",10,4,5,90,Copper,
HCA,USA,418.87,2025-10-24,53.22,9.22,17.07%,1.35,9.007,8.497,574,21.81%,32.19%  (  +2.15%),39.33%,"36,551",6,4,4,85,Medical Care Facilities,
FLG,USA,11.97,2025-10-24,48.75,0.32,4.47%,0.88,8.262,10.978,"1,536",21.08%,40.51%  (  -1.23%),21.82%,"523,657",7,4,4,60,Banks - Regional,
GD,USA,342.77,2025-10-24,67.80,4.52,20.08%,1.83,3.744,4.475,"11,185",12.96%,22.44%  (  -0.36%),26.00%,"34,888",8,4,4,88,Aerospace & Defense,
NVT,Ireland,97.73,2025-10-24,55.68,2.73,36.39%,4.76,9.140,12.588,711,24.74%,44.24%  (  -0.97%),32.48%,"25,629",7,5,5,90,Electrical Equipment & Parts,
CDNS,USA,348.67,2025-10-27,47.94,8.83,13.75%,18.67,8.068,10.001,"1,662",36.44%,45.30%  (  +0.10%),48.47%,"44,690",7,5,5,88,Software - Application,
FTAI,Cayman Islands,169.38,2025-10-27,54.14,5.80,34.21%,8.06,10.240,12.545,"3,362",36.37%,63.03%  (  +2.42%),29.04%,"45,638",6,5,5,85,Rental & Leasing Services,
CFLT,USA,24.08,2025-10-27,73.28,1.16,-0.24%,7.80,18.811,23.293,"22,316",49.38%,72.74%  (  -4.01%),48.88%,"360,440",4,5,4,78,Software - Infrastructure,
WM,USA,217.53,2025-10-27,45.10,3.22,-3.41%,3.66,4.983,6.366,"1,322",13.54%,22.88%  (  +0.30%),43.73%,"45,280",7,4,4,75,Waste Management,
WELL,USA,167.27,2025-10-27,42.25,2.88,9.95%,12.05,5.532,6.830,"1,052",17.67%,24.54%  (  -1.09%),26.08%,"30,722",10,5,5,90,REIT - Healthcare Facilities,
NXPI,Netherlands,221.42,2025-10-27,45.13,6.54,4.52%,4.61,7.385,9.564,"4,157",24.55%,47.63%  (  +2.09%),34.43%,"44,946",8,5,5,78,Semiconductors,
NOV,USA,13.15,2025-10-27,48.77,0.44,-1.66%,0.56,8.715,11.505,"2,824",32.55%,40.58%  (  -0.71%),19.64%,"56,079",7,4,4,68,Oil & Gas Equipment & Services,
NUE,USA,138.17,2025-10-27,48.94,3.35,7.05%,1.03,5.141,8.323,"4,806",26.29%,40.50%  (  +1.06%),28.63%,"97,228",9,5,5,80,Steel,
AMT,USA,185.32,2025-10-28,31.27,3.82,-9.80%,8.46,5.882,7.327,"1,145",17.71%,26.76%  (  +0.65%),32.83%,"59,222",9,5,5,80,REIT - Specialty,
REGN,USA,569.90,2025-10-28,47.48,19.00,-5.91%,4.25,5.291,9.330,"1,988",34.46%,47.08%  (  -1.31%),63.52%,"60,912",10,5,4,78,Biotechnology,
W,USA,78.87,2025-10-28,40.41,3.89,51.67%,0.85,14.178,15.661,"11,549",45.95%,77.58%  (  -0.34%),32.92%,"252,342",8,4,4,78,Internet Retail,
GLW,USA,87.19,2025-10-28,80.92,1.99,58.89%,5.26,5.933,9.596,"14,734",23.82%,45.62%  (  +1.90%),63.76%,"425,708",4,5,5,85,Electronic Components,
UNH,USA,367.69,2025-10-28,71.60,9.30,-7.84%,0.79,5.235,9.225,"223,735",29.80%,43.57%  (  -2.27%),42.94%,"1,783,064",8,4,5,55,Healthcare Plans,
CARR,USA,58.10,2025-10-28,33.72,1.46,-13.53%,2.20,7.035,10.646,"3,644",21.43%,38.68%  (  +0.74%),40.46%,"111,612",5,4,4,85,Building Products & Equipment,
SHW,USA,333.22,2025-10-28,34.38,5.92,-4.63%,3.60,6.187,7.389,"2,271",21.03%,26.98%  (  -0.50%),33.89%,"18,754",6,4,4,70,Specialty Chemicals,
HSBC,USA,67.33,2025-10-28,42.43,1.17,14.02%,1.62,1.515,5.974,"9,078",23.37%,27.32%  (  +0.94%),31.67%,"95,968",9,4,4,85,Banks - Diversified,
ARCC,USA,19.10,2025-10-28,18.94,0.38,-13.07%,4.47,3.973,7.050,"14,853",19.82%,25.81%  (  +4.29%),39.40%,"125,030",7,5,5,85,Asset Management,
PYPL,USA,75.75,2025-10-28,69.10,2.17,4.19%,2.24,8.274,11.247,"239,528",29.59%,51.87%  (  -0.34%),55.50%,"1,845,469",6,4,4,90,Credit Services,
SYY,USA,78.04,2025-10-28,35.77,1.42,3.21%,0.46,5.118,6.504,832,16.62%,23.50%  (  -0.13%),32.57%,"51,367",6,5,5,82,Food Distribution,
MDLZ,USA,61.00,2025-10-28,41.31,1.27,-4.80%,2.13,3.608,5.649,"2,259",17.83%,30.80%  (  +4.76%),75.05%,"98,002",9,4,4,77,Confectioners,
PPG,USA,99.60,2025-10-28,26.18,2.06,-10.66%,1.39,3.792,6.101,572,17.93%,29.70%  (  -1.21%),40.68%,"29,339",7,4,4,75,Specialty Chemicals,
V,USA,347.04,2025-10-28,52.63,5.81,0.98%,17.19,3.345,5.150,"19,088",17.40%,25.34%  (  +0.40%),31.80%,"371,831",10,5,5,85,Credit Services,"MA, 0.92(6M)"
AUR,USA,5.46,2025-10-28,44.87,0.26,-14.68%,10075.51,15.422,18.057,"23,445",41.26%,90.43%  (  +3.40%),34.95%,"290,502",4,4,5,75,Information Technology Services,
CZR,USA,23.00,2025-10-28,35.32,1.18,-20.41%,0.42,6.501,11.222,"27,723",47.39%,60.53%  (  +1.04%),49.62%,"355,598",5,4,5,75,Resorts & Casinos,
CSGP,USA,77.53,2025-10-28,25.77,2.01,-3.85%,11.27,8.947,11.042,"1,282",22.33%,40.51%  (  +0.70%),56.49%,"62,817",8,4,4,85,Real Estate Services,
OKE,USA,71.25,2025-10-28,37.04,1.54,-17.34%,1.61,9.940,9.144,"2,186",18.25%,33.63%  (  +1.15%),26.40%,"101,896",10,4,4,90,Oil & Gas Midstream,
EIX,USA,53.07,2025-10-28,40.67,1.50,-5.57%,1.16,7.109,9.173,"6,220",23.59%,34.01%  (  -1.84%),26.16%,"76,615",7,4,4,70,Utilities - Regulated Electric,"SRE, 0.84(6M)"
TER,USA,145.19,2025-10-28,69.41,5.03,41.22%,8.17,11.487,16.060,"1,159",45.55%,55.62%  (  -0.80%),44.75%,"81,843",9,4,4,88,Semiconductor Equipment & Materials,
FI,USA,125.96,2025-10-28,35.81,2.89,-29.80%,3.24,5.585,11.050,"34,224",18.69%,52.23%  (  +2.03%),88.47%,"167,902",7,5,5,75,Information Technology Services,
