SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CSX,USA,32.12,2025-07-16,58.25,0.57,-0.39%,4.22,4.578,0.000,"2,995",22.09%,29.14%  (  +3.65%),33.66%,"276,630",5,4,5,60,Railroads,
ELV,USA,371.64,2025-07-16,38.80,9.79,-11.65%,0.46,7.043,7.776,"2,146",41.98%,37.17%  (  +0.56%),67.73%,"31,716",5,5,5,77,Healthcare Plans,
UAL,USA,74.17,2025-07-16,44.32,3.52,-8.59%,0.42,8.707,12.952,"44,882",50.28%,60.81%  (  -1.15%),37.87%,"512,231",7,5,5,85,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
USB,USA,43.43,2025-07-17,50.46,0.82,-5.14%,1.61,3.900,5.801,"5,163",24.32%,28.85%  (  +1.29%),22.27%,"204,090",9,4,5,80,Banks - Regional,
FITB,USA,39.71,2025-07-17,59.58,0.82,-4.60%,1.94,4.432,6.325,"1,817",25.91%,28.82%  (  -2.64%),20.50%,"55,787",9,4,4,87,Banks - Regional,
NFLX,USA,1245.31,2025-07-17,65.40,25.56,33.53%,13.29,8.268,9.441,"57,594",19.79%,43.38%  (  +0.20%),44.51%,"449,903",8,5,5,88,Entertainment,
STX,Ireland,132.71,2025-07-17,78.19,3.42,34.04%,3.30,6.988,9.385,"3,425",32.00%,38.41%  (  +2.40%),21.54%,"113,480",6,4,4,80,Computer Hardware,
KVUE,USA,21.09,2025-07-17,34.50,0.53,-6.71%,2.65,5.431,0.000,"13,726",28.08%,36.34%  (  +6.31%),49.33%,"584,367",9,4,4,66,Household & Personal Products,
BX,USA,136.04,2025-07-17,44.27,3.71,-13.47%,13.07,3.978,7.432,"8,148",30.12%,35.97%  (  -0.10%),24.18%,"281,135",5,4,4,85,Asset Management,
FCX,USA,40.43,2025-07-17,52.41,1.17,-0.40%,2.37,3.874,9.371,"17,902",27.97%,39.94%  (  -0.26%),21.14%,"836,650",9,5,4,85,Copper,
THC,USA,166.80,2025-07-17,56.86,6.11,15.20%,0.76,10.520,12.787,712,31.35%,38.29%  (  +1.86%),27.50%,"28,130",8,5,5,80,Medical Care Facilities,
GPC,USA,120.05,2025-07-17,41.96,2.21,-2.72%,0.71,7.412,9.536,"2,210",22.06%,25.62%  (  -3.18%),21.44%,"10,991",6,4,4,72,Auto Parts,
ISRG,USA,508.64,2025-07-17,35.21,12.58,-3.56%,20.92,6.379,6.278,"2,096",25.04%,37.39%  (  +2.07%),41.20%,"69,867",6,5,5,78,Medical Instruments & Supplies,
ALK,USA,46.92,2025-07-17,39.69,1.82,-13.47%,0.45,8.682,10.215,"5,473",36.75%,49.33%  (  +0.30%),31.90%,"79,434",7,5,4,78,Airlines,
TSM,USA,209.24,2025-07-17,61.18,4.90,11.12%,11.22,3.882,7.914,"135,663",27.91%,37.20%  (  -0.71%),14.12%,"1,584,065",7,5,5,79,Semiconductors,
ABT,USA,132.54,2025-07-17,47.48,2.20,7.28%,5.45,3.858,5.564,"3,728",17.09%,26.50%  (  +0.56%),43.93%,"158,872",10,5,5,88,Medical Devices,
NEM,USA,59.64,2025-07-17,69.43,1.58,24.52%,3.40,5.503,8.691,"25,721",37.23%,36.71%  (  +1.93%),28.27%,"870,906",10,4,4,85,Gold,
UNP,USA,223.06,2025-07-17,49.93,3.43,-4.96%,5.50,3.215,0.000,"2,641",23.19%,24.73%  (  +2.18%),29.33%,"101,935",7,4,4,70,Railroads,"NSC, 0.89(6M)"
TFC,USA,40.45,2025-07-18,55.41,0.83,-5.34%,2.20,3.580,6.063,"6,039",26.15%,31.17%  (  +3.59%),27.29%,"173,710",7,4,4,60,Banks - Regional,
AXP,USA,295.67,2025-07-18,53.49,6.21,3.83%,2.75,4.528,6.576,"4,986",25.56%,30.76%  (  -0.48%),23.37%,"167,069",6,4,4,78,Credit Services,"COF, 0.82(6M)"
SLB,,34.57,2025-07-18,46.91,0.98,-12.62%,1.30,3.439,8.472,"19,278",26.92%,36.45%  (  +1.11%),33.79%,"620,795",9,5,5,70,Oil & Gas Equipment & Services,
HBAN,USA,15.87,2025-07-18,54.04,0.35,0.82%,1.94,4.013,8.771,"1,517",26.47%,30.71%  (  -0.17%),26.17%,"59,773",4,4,4,85,Banks - Regional,
RF,USA,22.32,2025-07-18,58.61,0.49,-3.07%,2.15,4.289,6.015,"1,011",27.33%,28.93%  (  +0.16%),18.65%,"75,137",7,4,4,77,Banks - Regional,
ALLY,USA,36.44,2025-07-18,55.11,0.92,1.79%,0.71,6.819,8.588,"2,203",31.49%,39.68%  (  -1.43%),26.69%,"91,653",8,4,4,70,Credit Services,
VZ,USA,41.86,2025-07-21,37.47,0.66,-1.52%,1.30,4.111,5.820,"30,356",15.76%,23.78%  (  -0.27%),41.13%,"993,699",6,4,4,77,Telecom Services,"T, 0.88(6M)"
NXPI,Netherlands,208.76,2025-07-21,52.68,6.86,-2.48%,4.28,6.662,12.878,"1,246",40.82%,40.06%  (  +1.00%),19.88%,"37,337",8,5,5,70,Semiconductors,
STLD,USA,126.40,2025-07-21,42.89,4.25,-1.22%,1.09,6.518,6.982,569,40.33%,34.13%  (  -0.17%),14.25%,"19,661",9,5,5,85,Steel,
NOC,USA,502.87,2025-07-22,57.18,11.17,1.80%,1.79,4.796,8.646,"1,300",23.87%,25.72%  (  +0.82%),37.93%,"22,215",4,4,4,75,Aerospace & Defense,"LMT, 0.82(6M)"
HAL,USA,21.25,2025-07-22,48.82,0.80,-18.19%,0.81,4.452,10.205,"27,138",35.48%,43.60%  (  +4.11%),43.54%,"498,274",7,4,4,70,Oil & Gas Equipment & Services,
PM,USA,184.59,2025-07-22,65.99,3.01,28.83%,7.53,4.186,7.222,"5,095",18.03%,29.01%  (  +2.32%),49.96%,"198,853",8,5,5,90,Tobacco,
KO,USA,69.36,2025-07-22,39.03,1.01,1.93%,6.40,2.759,5.009,"37,923",15.54%,20.23%  (  -0.22%),44.45%,"545,086",10,5,5,90,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
DHR,USA,194.40,2025-07-22,47.91,4.86,-13.66%,5.84,5.419,8.040,"3,700",35.06%,33.51%  (  +2.11%),36.53%,"71,483",6,5,5,70,Diagnostics & Research,
KEY,USA,16.21,2025-07-22,55.67,0.38,-3.35%,1.92,4.358,7.885,"2,330",27.60%,31.69%  (  +1.11%),19.38%,"166,669",5,4,5,78,Banks - Regional,
GE,USA,245.56,2025-07-22,61.59,5.76,26.09%,6.60,5.941,9.303,"25,112",23.42%,37.06%  (  -0.03%),33.53%,"306,997",7,5,5,85,Aerospace & Defense,"MMM, 0.8(6M)"
GM,USA,48.14,2025-07-22,48.59,1.16,-2.69%,0.25,6.006,8.692,"18,203",27.26%,36.39%  (  +1.99%),32.02%,"474,371",8,4,4,70,Auto Manufacturers,"TSLA, 0.83(6M)"
SAP,USA,288.58,2025-07-22,41.22,5.15,10.85%,8.93,12.280,0.000,"1,511",18.32%,27.22%  (  +0.27%),22.84%,"22,390",10,5,5,88,Software - Application,
BKR,USA,37.74,2025-07-22,46.56,1.01,-6.44%,1.34,7.460,10.348,"2,634",21.79%,32.37%  (  +0.71%),24.01%,"99,946",6,5,5,77,Oil & Gas Equipment & Services,
COF,USA,198.86,2025-07-22,56.95,5.07,11.48%,2.36,5.428,8.249,"3,821",32.57%,32.82%  (  -0.12%),17.24%,"137,192",9,5,5,78,Credit Services,"AXP, 0.82(6M)"
MTDR,USA,50.14,2025-07-22,63.04,1.72,-2.63%,1.70,8.565,13.977,"3,820",32.65%,42.62%  (  -2.02%),24.17%,"56,672",10,5,5,86,Oil & Gas E&P,
SYF,USA,62.42,2025-07-22,62.69,1.63,6.83%,1.21,7.935,7.332,503,36.27%,35.45%  (  -2.78%),16.74%,"45,586",8,4,5,73,Credit Services,
IBKR,USA,49.97,2025-07-22,46.56,1.62,11.55%,2.29,1.557,8.702,"9,875",31.60%,40.38%  (  +3.79%),32.07%,"211,707",9,5,5,92,Capital Markets,
SCHW,USA,87.94,2025-07-22,53.44,1.56,13.83%,6.10,4.887,6.689,"6,628",14.05%,30.92%  (  -0.18%),24.92%,"409,526",8,5,5,90,Capital Markets,"AMTD, 0.84(6M)"
T,USA,28.08,2025-07-23,54.72,0.47,14.00%,1.64,4.607,6.573,"25,666",20.76%,26.91%  (  -0.01%),39.27%,"1,068,690",5,5,5,75,Telecom Services,"VZ, 0.88(6M)"
APH,USA,94.44,2025-07-23,71.88,1.82,31.48%,6.81,8.692,9.694,"2,587",18.84%,29.30%  (  +0.05%),22.72%,"86,554",9,5,4,87,Electronic Components,
CME,USA,272.73,2025-07-23,48.04,5.50,11.99%,15.64,4.236,7.055,"2,126",22.97%,21.34%  (  +0.91%),33.29%,"46,320",4,4,4,88,Financial Data & Stock Exchanges,
GEV,USA,490.08,2025-07-23,64.41,14.91,43.03%,3.74,8.485,11.839,"5,901",30.03%,49.06%  (  +1.71%),18.56%,"144,237",9,5,5,82,Specialty Industrial Machinery,
IBM,USA,285.66,2025-07-23,71.05,5.28,20.29%,4.23,6.411,8.479,"11,964",20.08%,34.04%  (  +4.15%),40.99%,"257,789",10,4,4,82,Information Technology Services,"ORCL, 0.8(6M)"
CMG,USA,53.16,2025-07-23,58.61,1.40,-3.97%,6.24,8.761,9.434,"22,730",28.95%,37.55%  (  +0.99%),34.45%,"780,394",6,4,4,80,Restaurants,
TMUS,USA,223.66,2025-07-23,33.98,4.83,-5.07%,3.07,4.375,0.000,"4,059",21.40%,29.19%  (  +1.29%),41.73%,"136,620",6,4,4,85,Telecom Services,
MCD,USA,287.23,2025-07-23,22.62,4.85,-4.75%,7.99,3.764,0.000,"12,470",13.05%,17.97%  (  -0.47%),12.94%,"191,996",10,4,4,65,Restaurants,"YUM, 0.83(6M)"
VKTX,USA,24.01,2025-07-23,36.33,1.55,-41.59%,-,12.052,25.340,"13,095",55.99%,104.71%  (  +2.25%),59.96%,"188,062",6,5,5,72,Biotechnology,
NLY,USA,18.89,2025-07-23,44.04,0.32,-4.50%,1.80,2.354,6.770,"3,893",19.26%,45.99%  (  +14.97%),77.15%,"137,430",10,4,4,75,REIT - Mortgage,
VRT,USA,115.82,2025-07-23,60.46,4.80,9.99%,5.25,10.693,13.322,"19,124",43.93%,56.01%  (  +2.61%),13.89%,"638,561",6,5,5,90,Electrical Equipment & Parts,
AAPL,USA,200.83,2025-07-23,49.36,4.51,-10.24%,7.49,4.108,0.000,"488,563",26.24%,25.41%  (  -0.84%),19.17%,"4,706,665",8,4,4,78,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
NBIS,Netherlands,46.42,2025-07-23,58.55,3.35,40.96%,68.48,8.357,15.058,"34,706",84.92%,85.00%  (  -2.61%),17.04%,"387,815",10,5,5,85,Software - Infrastructure,
HCA,USA,375.64,2025-07-23,54.45,9.63,7.83%,1.26,8.597,10.064,"1,345",21.63%,30.81%  (  +0.96%),36.51%,"40,122",7,4,4,85,Medical Care Facilities,
GD,USA,281.47,2025-07-23,57.12,5.00,1.65%,1.54,3.699,5.529,"1,685",16.97%,22.75%  (  +0.55%),25.75%,"35,080",7,4,4,88,Aerospace & Defense,
BIIB,USA,124.08,2025-07-23,40.65,3.40,-17.89%,1.93,5.477,0.000,909,31.88%,30.97%  (  -3.98%),22.09%,"65,684",7,4,4,72,Drug Manufacturers - General,
EQT,USA,59.45,2025-07-23,64.14,1.66,26.47%,5.62,4.799,8.844,"12,999",27.29%,36.48%  (  -0.68%),20.87%,"263,169",4,5,4,85,Oil & Gas E&P,
TMO,USA,395.65,2025-07-23,42.30,10.84,-23.34%,3.48,4.244,8.723,"2,523",35.41%,35.63%  (  +1.85%),42.15%,"53,911",6,5,5,75,Diagnostics & Research,
VICI,USA,32.56,2025-07-23,60.29,0.51,3.11%,8.86,4.129,0.000,"1,740",13.82%,17.01%  (  -0.64%),8.77%,"43,010",7,5,5,80,REIT - Diversified,
META,USA,692.73,2025-07-23,61.10,16.28,14.32%,10.22,7.974,0.000,"184,604",31.50%,28.81%  (  -0.69%),8.31%,"1,765,992",10,5,5,85,Internet Content & Information,
NOW,USA,975.20,2025-07-23,43.61,22.06,1.14%,17.61,7.196,9.325,"2,631",19.82%,37.49%  (  +2.20%),29.11%,"77,455",7,5,5,88,Software - Application,
BA,USA,201.23,2025-07-23,49.21,5.45,18.02%,2.18,5.308,0.000,"46,278",25.87%,33.22%  (  +0.47%),12.76%,"1,026,276",4,5,5,74,Aerospace & Defense,"EADSY, 0.8(6M)"
DGX,USA,179.16,2025-07-23,57.82,3.04,9.86%,1.97,6.394,7.785,837,18.92%,22.15%  (  +0.84%),26.03%,"10,882",7,4,4,85,Diagnostics & Research,
NSC,USA,253.39,2025-07-23,64.16,4.43,3.47%,4.72,4.357,0.000,727,23.45%,25.61%  (  +1.69%),24.52%,"20,555",10,4,4,85,Railroads,"UNP, 0.89(6M)"
CTSH,USA,76.00,2025-07-23,36.85,1.45,-3.23%,1.86,6.911,0.000,717,21.17%,23.83%  (  -0.98%),17.07%,"42,204",7,4,4,82,Information Technology Services,
BSX,USA,101.63,2025-07-23,48.78,1.86,6.98%,8.57,5.989,6.503,"8,929",15.06%,27.19%  (  -1.71%),32.91%,"189,348",9,5,5,88,Medical Devices,
HLT,USA,248.19,2025-07-23,51.78,5.12,2.84%,5.22,5.769,0.000,952,22.14%,25.70%  (  -0.80%),16.66%,"76,828",6,4,4,75,Lodging,"MAR, 0.9(6M)"
AR,USA,42.57,2025-07-23,63.34,1.39,23.54%,2.85,5.627,0.000,"16,555",33.41%,40.99%  (  -0.13%),19.09%,"180,983",4,4,5,80,Oil & Gas E&P,
FTAI,Cayman Islands,128.11,2025-07-23,60.86,5.43,1.67%,6.82,10.434,13.580,"1,885",41.47%,57.13%  (  +1.56%),22.04%,"53,136",10,5,5,83,Rental & Leasing Services,
OMF,USA,53.58,2025-07-23,57.92,1.38,5.12%,1.09,8.576,0.000,685,30.69%,33.69%  (  +0.21%),21.64%,"39,312",8,4,5,70,Credit Services,
ORLY,USA,91.09,2025-07-23,52.18,1.86,7.04%,4.62,6.793,8.365,"3,347",19.60%,24.54%  (  -0.38%),23.34%,"68,871",7,5,5,80,Auto Parts,
SPOT,Luxembourg,728.00,2025-07-23,65.29,22.38,40.58%,8.39,10.342,9.611,"6,277",32.79%,40.82%  (  +0.11%),24.48%,"107,191",7,4,4,85,Internet Content & Information,
VLO,USA,138.54,2025-07-24,61.77,3.90,5.99%,0.34,3.389,0.000,"3,748",32.25%,35.32%  (  +0.90%),20.16%,"113,621",9,5,5,60,Oil & Gas Refining & Marketing,
NOK,USA,5.12,2025-07-24,42.73,0.11,7.47%,1.30,7.690,0.000,"2,332",21.32%,37.86%  (  -6.35%),12.08%,"172,379",5,4,4,65,Communication Equipment,
LIN,Ireland,454.86,2025-07-24,41.53,6.74,-0.14%,6.48,4.351,0.000,825,14.10%,18.43%  (  -0.78%),17.30%,"23,811",9,4,4,80,Specialty Chemicals,
KDP,USA,33.01,2025-07-24,46.71,0.56,-2.28%,2.89,5.362,0.000,710,16.83%,22.25%  (  +2.06%),36.75%,"57,508",10,5,5,88,Beverages - Non-Alcoholic,
HON,USA,223.15,2025-07-24,52.28,3.27,3.55%,3.66,3.953,0.000,"2,121",15.26%,21.26%  (  +1.15%),15.77%,"128,144",8,4,4,82,Conglomerates,"MMM, 0.84(6M)"
DXCM,USA,79.22,2025-07-24,38.13,2.20,3.06%,7.49,11.092,0.000,"3,467",21.47%,39.23%  (  -0.23%),17.04%,"116,417",8,5,5,75,Medical Devices,
FSLR,USA,140.88,2025-07-24,39.53,10.40,-19.34%,3.55,8.360,0.000,"18,766",100.60%,68.93%  (  +0.92%),59.48%,"619,212",10,5,5,55,Solar,
STM,USA,28.93,2025-07-24,61.21,0.84,13.36%,2.08,10.004,0.000,731,44.19%,41.64%  (  +1.64%),15.29%,"105,299",7,4,4,55,Semiconductors,
DECK,USA,98.97,2025-07-24,35.97,4.12,-35.14%,2.97,11.019,0.000,"8,869",76.10%,48.83%  (  +6.17%),36.36%,"105,722",10,4,4,85,Footwear & Accessories,
DLR,USA,176.26,2025-07-24,62.86,3.14,5.60%,10.54,4.575,0.000,567,12.49%,30.06%  (  +2.02%),29.33%,"51,684",6,5,5,85,REIT - Specialty,
MA,USA,536.21,2025-07-24,33.53,12.07,0.57%,16.76,3.229,0.000,"11,100",25.19%,23.43%  (  -2.46%),26.54%,"135,533",9,5,5,80,Credit Services,"V, 0.92(6M)"
TXT,USA,77.08,2025-07-24,60.29,1.57,-1.16%,1.00,6.398,5.530,"2,318",24.69%,28.22%  (  +0.05%),26.76%,"4,598",6,4,4,70,Aerospace & Defense,"HII, 0.8(6M)"
EMN,USA,73.64,2025-07-24,34.98,2.07,-21.29%,0.91,6.400,0.000,"1,393",32.30%,29.07%  (  -1.89%),19.37%,"8,393",8,4,4,65,Specialty Chemicals,
CARR,USA,70.73,2025-07-24,50.35,1.37,0.28%,2.63,7.425,0.000,993,22.49%,27.26%  (  +0.67%),12.82%,"94,729",8,4,4,88,Building Products & Equipment,
RCL,Liberia,268.64,2025-07-24,59.60,7.68,19.87%,4.35,6.458,0.000,"3,847",34.60%,38.52%  (  +1.97%),22.65%,"113,446",9,5,5,88,Travel Services,
TSCO,USA,53.47,2025-07-24,63.00,1.22,-1.56%,1.90,4.649,0.000,"2,778",26.33%,29.95%  (  +0.60%),27.05%,"71,530",9,4,4,68,Specialty Retail,
DOC,USA,17.33,2025-07-24,48.74,0.34,-14.06%,4.40,5.974,0.000,"3,530",21.09%,26.37%  (  +2.75%),44.25%,"20,227",9,5,5,75,REIT - Healthcare Facilities,
TTE,USA,61.86,2025-07-24,55.54,1.20,1.71%,0.72,4.477,0.000,"5,580",21.50%,23.71%  (  -0.29%),24.55%,"60,014",7,4,4,88,Oil & Gas Integrated,
EIX,USA,49.61,2025-07-24,37.47,1.65,-26.90%,1.10,6.377,0.000,"3,020",35.39%,39.30%  (  +0.95%),37.34%,"90,861",7,4,4,72,Utilities - Regulated Electric,"SRE, 0.84(6M)"
LHX,USA,252.09,2025-07-24,64.89,5.43,11.24%,2.22,5.904,0.000,"1,568",23.04%,23.36%  (  -2.05%),27.02%,"18,013",9,5,5,79,Aerospace & Defense,
AEP,USA,103.14,2025-07-24,52.59,1.55,2.32%,2.69,3.908,0.000,"2,551",18.01%,20.30%  (  -0.05%),24.83%,"65,482",9,4,4,85,Utilities - Regulated Electric,"PPL, 0.82(6M)"
PCG,USA,13.69,2025-07-24,25.99,0.47,-24.23%,1.23,3.211,0.000,"26,299",32.37%,48.28%  (  +6.72%),72.90%,"785,292",8,4,4,80,Utilities - Regulated Electric,
AMT,USA,221.47,2025-07-24,62.55,4.04,5.96%,9.84,5.927,0.000,"2,347",23.62%,22.98%  (  -1.37%),15.00%,"54,916",7,5,5,86,REIT - Specialty,
EW,USA,75.22,2025-07-24,48.58,1.58,5.31%,7.97,8.747,10.149,"1,293",17.34%,27.52%  (  +1.47%),17.25%,"55,579",7,4,4,80,Medical Devices,
NEE,USA,70.57,2025-07-24,47.35,1.86,-4.27%,5.88,4.184,7.538,"14,281",33.90%,30.95%  (  -0.11%),30.88%,"572,328",5,4,4,88,Utilities - Regulated Electric,"D, 0.85(6M)"
KLAC,USA,852.85,2025-07-24,60.73,25.29,19.38%,9.77,7.894,11.794,507,36.81%,37.62%  (  +0.20%),13.18%,"20,270",8,4,4,90,Semiconductor Equipment & Materials,
PSX,USA,122.03,2025-07-25,58.83,3.29,0.27%,0.36,3.307,0.000,"1,736",39.63%,36.02%  (  +3.76%),30.63%,"76,979",6,4,4,72,Oil & Gas Refining & Marketing,
ABBV,USA,183.60,2025-07-25,41.79,4.08,-2.66%,5.65,4.274,0.000,"9,767",24.95%,28.75%  (  -0.59%),34.10%,"272,663",8,4,5,82,Drug Manufacturers - General,
WY,USA,26.32,2025-07-25,49.05,0.59,-10.59%,2.69,5.575,0.000,523,24.56%,27.57%  (  +1.69%),25.58%,"31,683",8,5,5,80,REIT - Specialty,
NWL,USA,5.10,2025-07-25,42.62,0.28,-32.24%,0.28,15.174,0.000,"1,543",70.53%,61.50%  (  +7.39%),33.79%,"104,591",8,4,4,65,Household & Personal Products,
CVX,USA,148.07,2025-07-25,63.77,3.02,-1.04%,1.34,2.524,0.000,"47,145",18.51%,24.58%  (  -1.27%),21.24%,"539,245",8,4,4,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
XOM,USA,112.67,2025-07-25,63.21,2.39,0.72%,1.43,2.384,0.000,"100,786",18.58%,25.39%  (  +0.75%),23.80%,"900,726",8,4,4,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
NUE,USA,124.50,2025-07-28,58.93,4.44,-5.23%,0.94,5.258,0.000,"2,124",41.87%,37.23%  (  -0.68%),25.48%,"98,289",8,5,4,80,Steel,
RRC,USA,41.84,2025-07-28,62.23,1.29,17.55%,3.83,8.353,12.366,"1,216",28.95%,39.43%  (  +0.52%),27.17%,"133,774",9,4,4,78,Oil & Gas E&P,
CDNS,USA,294.03,2025-07-28,44.23,7.72,3.38%,16.47,8.011,0.000,585,37.04%,31.83%  (  -0.85%),14.46%,"46,163",10,5,5,85,Software - Application,
PYPL,USA,71.16,2025-07-29,50.05,1.95,-7.18%,2.18,8.404,0.000,"41,871",27.34%,31.62%  (  -0.30%),12.47%,"1,151,515",4,4,4,78,Credit Services,
SWK,USA,64.41,2025-07-29,44.72,2.20,-22.48%,0.65,8.814,0.000,870,52.23%,39.93%  (  -0.17%),27.24%,"75,660",8,4,4,70,Tools & Accessories,"ITW, 0.83(6M)"
MRK,USA,79.44,2025-07-29,50.76,1.95,-16.08%,3.13,4.913,0.000,"22,235",32.75%,28.97%  (  -2.28%),33.41%,"654,700",9,4,4,75,Drug Manufacturers - General,
AZN,USA,70.46,2025-07-29,44.93,1.30,-1.63%,3.97,4.892,0.000,"3,312",21.99%,24.98%  (  -0.47%),23.44%,"128,226",10,5,5,78,Drug Manufacturers - General,
UNH,USA,299.01,2025-07-29,35.25,10.71,-40.39%,0.66,4.351,0.000,"116,573",75.41%,34.13%  (  +0.23%),27.99%,"1,157,716",10,4,5,60,Healthcare Plans,
EA,USA,153.35,2025-07-29,61.40,2.89,5.56%,5.17,5.607,0.000,775,20.75%,22.43%  (  +0.64%),17.38%,"59,131",7,4,4,83,Electronic Gaming & Multimedia,
MSFT,USA,484.59,2025-07-29,73.38,7.13,15.04%,13.34,4.677,0.000,"137,438",12.75%,18.98%  (  +0.50%),6.98%,"1,967,320",6,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
ACI,USA,22.01,2025-07-29,56.53,0.45,8.80%,0.16,5.818,6.337,887,18.46%,26.16%  (  -6.15%),14.36%,"93,597",4,4,4,68,Grocery Stores,
LMT,USA,475.66,2025-07-29,51.32,12.55,-4.98%,1.55,4.191,7.279,"18,332",30.54%,29.50%  (  +1.19%),56.39%,"111,556",6,4,4,85,Aerospace & Defense,"NOC, 0.84(6M)"
