SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
INTU,USA,671.16,2025-05-22,68.02,14.73,7.79%,10.93,5.693,5.206,"5,037",34.98%,32.91%  (  -0.63%),41.40%,"94,832",10,5,5,90,Software - Application,
MNSO,USA,20.89,2025-05-23,63.85,0.83,8.01%,2.73,11.414,13.165,716,65.72%,57.29%  (  -7.01%),26.92%,"8,781",7,4,4,82,Specialty Retail,
PDD,USA,117.38,2025-05-28,62.64,4.41,2.81%,2.99,8.949,8.370,"56,553",41.62%,47.13%  (  -0.89%),37.01%,"1,255,722",8,4,4,79,Internet Retail,
OKTA,USA,125.54,2025-05-27,70.23,3.95,39.22%,8.41,12.035,12.142,"6,019",45.15%,59.22%  (  -0.99%),62.40%,"150,195",4,4,4,75,Software - Infrastructure,
DLTR,USA,90.62,2025-06-04,70.16,2.95,21.68%,0.69,12.298,9.177,"31,375",39.54%,54.60%  (  -0.92%),46.58%,"302,926",10,4,4,65,Discount Stores,
ANF,USA,76.64,2025-05-28,52.11,3.73,-37.06%,0.74,13.229,15.141,"7,696",62.84%,78.61%  (  -0.25%),72.86%,"111,439",6,4,4,80,Apparel Retail,
DKS,USA,183.07,2025-05-28,44.26,9.98,-13.51%,1.09,9.955,8.649,"7,782",76.75%,48.20%  (  -0.27%),42.21%,"95,533",9,4,4,85,Specialty Retail,
S,USA,20.09,2025-05-28,61.04,0.67,-11.28%,8.10,14.847,12.480,"2,558",57.26%,62.28%  (  +0.37%),56.01%,"188,264",8,5,4,78,Software - Infrastructure,
NVDA,USA,134.38,2025-05-28,70.70,4.96,6.89%,25.11,9.229,8.539,"1,594,128",67.40%,49.15%  (  -1.07%),27.91%,"21,387,843",7,5,5,87,Semiconductors,
NTNX,USA,81.42,2025-05-28,68.37,2.67,24.82%,9.37,13.097,12.405,"1,173",55.11%,54.12%  (  +0.20%),65.02%,"115,805",6,5,5,90,Software - Infrastructure,
A,USA,113.48,2025-05-28,55.97,3.60,-13.81%,4.95,7.474,9.033,"2,200",46.08%,39.12%  (  -1.01%),48.67%,"23,967",8,4,5,80,Diagnostics & Research,
PSTG,USA,56.54,2025-05-28,72.03,2.08,2.86%,5.84,14.476,15.299,"2,478",59.16%,66.04%  (  +0.21%),68.37%,"68,791",7,4,4,78,Computer Hardware,
SNPS,USA,515.61,2025-05-28,72.69,13.85,3.83%,13.14,8.904,9.459,919,44.74%,38.60%  (  -1.86%),35.03%,"32,787",8,5,5,80,Software - Infrastructure,
CRM,USA,288.06,2025-05-28,62.05,6.93,-2.25%,7.29,7.799,8.247,"18,997",39.57%,43.26%  (  -0.21%),61.05%,"487,639",6,4,4,85,Software - Application,"ORCL, 0.81(12M)"
NCNO,USA,25.81,2025-05-28,62.33,0.89,-19.24%,5.50,12.838,14.727,"1,482",42.78%,67.70%  (  +0.62%),100.00%,"7,765",7,4,4,70,Software - Application,
HRL,USA,30.14,2025-05-29,54.25,0.59,-1.99%,1.39,5.694,5.641,507,20.42%,29.36%  (  -0.92%),39.35%,"39,852",5,4,4,70,Packaged Foods,
BURL,USA,268.09,2025-05-29,66.94,9.34,2.91%,1.59,8.185,9.011,"4,771",50.75%,48.58%  (  +0.76%),60.46%,"43,163",10,5,5,70,Apparel Retail,
LI,USA,28.25,2025-05-29,63.52,0.84,16.67%,1.18,9.984,10.008,"3,660",46.78%,59.25%  (  -1.05%),37.52%,"276,488",6,4,4,75,Auto Manufacturers,
BBWI,USA,33.46,2025-05-29,60.20,1.36,1.51%,0.98,10.687,9.318,"11,807",72.04%,53.22%  (  -1.57%),53.29%,"94,604",7,5,5,72,Specialty Retail,
FUTU,USA,110.03,2025-05-29,62.23,5.72,23.32%,5.99,8.267,9.344,"5,521",62.87%,59.17%  (  +1.50%),28.65%,"115,929",7,5,5,88,Capital Markets,
NTAP,USA,101.06,2025-05-29,70.42,2.58,-10.54%,3.20,9.398,9.134,815,43.63%,44.94%  (  -0.28%),54.93%,"45,837",5,4,4,75,Computer Hardware,
COST,USA,1036.82,2025-05-29,65.86,22.61,10.06%,1.74,3.965,4.519,"24,474",25.05%,27.60%  (  +0.95%),41.75%,"268,313",7,4,5,85,Discount Stores,
ZS,USA,251.95,2025-05-29,77.15,7.02,28.54%,16.10,10.489,8.563,"16,004",44.98%,44.73%  (  +1.21%),33.69%,"242,748",4,5,5,85,Software - Infrastructure,
GAP,USA,27.71,2025-05-29,75.91,1.09,24.14%,0.69,7.952,12.456,"7,808",61.62%,69.51%  (  +6.39%),61.84%,"201,773",9,4,4,82,Apparel Retail,
DELL,USA,114.23,2025-05-29,75.67,4.09,3.41%,0.83,10.210,10.768,"31,309",60.54%,57.30%  (  -0.36%),48.42%,"685,837",5,5,5,78,Computer Hardware,
MRVL,USA,61.42,2025-05-29,49.91,3.36,-26.04%,9.20,9.547,11.967,"93,238",87.12%,69.08%  (  -0.50%),49.46%,"795,210",7,5,5,85,Semiconductors,
FIVE,USA,111.93,2025-06-04,79.32,5.27,27.93%,1.59,14.004,14.071,"1,346",81.32%,61.29%  (  -0.49%),38.82%,"44,166",5,4,4,65,Specialty Retail,
LULU,USA,327.17,2025-06-04,71.74,11.15,3.65%,3.87,9.756,10.593,"9,982",51.34%,51.36%  (  -1.00%),53.63%,"163,859",8,4,4,78,Apparel Retail,
CRDO,Cayman Islands,62.11,2025-06-02,75.69,3.38,27.92%,32.20,21.846,21.655,"4,167",86.86%,96.82%  (  -1.35%),57.47%,"58,263",7,5,5,80,Semiconductors,
DG,USA,102.20,2025-06-03,69.51,3.17,20.55%,0.55,9.685,10.425,"60,566",38.84%,50.02%  (  +0.76%),53.54%,"197,374",8,4,4,60,Discount Stores,
CRWD,USA,442.25,2025-06-03,60.50,16.82,28.36%,27.86,9.624,10.566,"20,687",58.66%,52.70%  (  +1.57%),47.54%,"377,864",5,5,5,85,Software - Infrastructure,
PVH,USA,85.78,2025-06-04,67.49,3.45,-4.48%,0.48,11.576,12.352,676,65.77%,53.80%  (  +2.59%),53.74%,"30,515",7,4,4,85,Apparel Manufacturing,
RH,USA,207.52,2025-06-12,52.73,14.15,-32.62%,1.22,13.375,18.452,"5,317",108.94%,84.77%  (  +1.14%),51.83%,"73,409",8,4,4,70,Specialty Retail,
GTLB,USA,50.16,2025-06-02,54.16,2.31,-8.96%,10.92,15.728,12.954,"2,896",64.06%,70.72%  (  -0.35%),65.69%,"107,028",7,5,5,80,Software - Infrastructure,
KR,USA,69.50,2025-06-19,49.76,1.67,13.86%,0.31,5.659,7.033,"6,288",24.66%,28.62%  (  +1.14%),46.52%,"235,922",6,4,4,78,Grocery Stores,
UEC,USA,5.19,2025-06-06,46.76,0.29,-17.07%,33.29,6.243,14.605,"2,206",58.33%,64.38%  (  +1.91%),46.80%,"152,394",4,4,4,,Uranium,
ORCL,USA,160.31,2025-06-10,65.07,4.64,-0.27%,8.06,8.738,10.215,"52,267",48.87%,47.56%  (  +0.52%),61.80%,"625,756",7,4,4,90,Software - Infrastructure,"MSFT, 0.86(6M)"
DRI,USA,207.04,2025-06-19,57.17,4.63,15.94%,2.06,5.712,7.294,"1,007",25.19%,31.43%  (  -0.09%),53.63%,"31,757",9,4,4,80,Restaurants,
CCL,Panama,22.90,2025-06-24,68.89,0.88,7.08%,1.17,7.658,0.000,"44,581",66.73%,40.56%  (  -0.50%),16.12%,"1,204,285",9,4,4,85,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
ACN,Ireland,320.18,2025-06-20,61.37,7.32,-6.49%,2.98,6.507,0.000,"4,429",30.57%,33.58%  (  +0.67%),56.47%,"74,708",5,4,4,80,Information Technology Services,
FDX,USA,221.14,2025-06-24,48.99,6.82,-16.03%,0.60,9.046,0.000,"9,271",44.99%,28.96%  (  +0.50%),22.53%,"159,224",6,4,4,79,Integrated Freight & Logistics,
MU,USA,98.10,2025-06-25,70.01,3.91,3.38%,3.50,11.387,0.000,"64,189",71.67%,46.90%  (  -1.09%),20.38%,"1,765,512",9,5,5,83,Semiconductors,
STZ,USA,189.37,2025-07-02,52.94,4.35,-11.33%,3.30,4.822,0.000,"8,346",26.14%,25.55%  (  -0.52%),26.65%,"87,912",9,4,4,60,Beverages - Brewers,
NKE,USA,62.56,2025-06-26,57.35,2.01,-15.53%,1.93,8.788,0.000,"44,940",52.31%,33.22%  (  +0.50%),29.97%,"1,678,925",6,4,4,65,Footwear & Accessories,"UA, 0.88(6M)"
08:10:19 PM,,,,,,,,,,,,,,,,,,,,
