SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
TOST,USA,46.66,2025-08-05,53.25,1.62,20.66%,5.17,12.652,10.350,"43,121",38.28%,61.28%  (  +6.70%),43.23%,"346,186",5,4,4,96,Software - Infrastructure,
ALAB,USA,131.10,2025-08-05,67.50,8.58,42.41%,44.08,18.557,15.084,"31,558",84.04%,94.20%  (  +0.32%),48.27%,"196,091",9,5,5,90,Semiconductors,
KVYO,USA,29.72,2025-08-05,31.84,1.15,-18.09%,8.14,15.328,13.898,755,31.15%,73.12%  (  +3.57%),59.13%,"40,028",6,5,5,80,Software - Infrastructure,
ZETA,USA,15.08,2025-08-05,48.91,0.85,-15.88%,3.30,19.726,13.259,"17,843",71.28%,89.43%  (  -2.17%),46.47%,"241,635",7,5,4,80,Software - Infrastructure,
HNGE,USA,44.95,2025-08-05,50.63,2.86,4.83%,8.13,0.000,15.386,"1,284",72.10%,87.95%  (  +11.72%),48.27%,"12,655",6,5,5,,Health Information Services,
CPNG,USA,28.74,2025-08-05,36.09,0.67,14.39%,1.68,8.882,7.786,"10,934",22.70%,42.88%  (  -13.46%),41.96%,"447,292",10,5,5,70,Internet Retail,
GXO,USA,48.07,2025-08-05,41.48,1.29,4.49%,0.45,8.505,7.269,"1,039",25.56%,39.06%  (  +0.78%),22.88%,"27,556",10,5,5,70,Integrated Freight & Logistics,
MOS,USA,35.32,2025-08-05,44.01,0.96,20.77%,1.01,5.772,5.903,"16,472",26.73%,45.09%  (  +7.79%),49.36%,"220,834",9,4,5,70,Agricultural Inputs,
BBIO,USA,47.37,2025-08-05,64.99,1.49,40.14%,70.59,3.056,10.118,"6,184",31.98%,62.51%  (  +2.67%),21.41%,"81,520",9,5,5,92,Biotechnology,
MTCH,USA,33.60,2025-08-05,56.78,0.75,4.46%,2.39,8.973,8.683,"3,905",27.24%,46.48%  (  +2.08%),58.59%,"168,619",7,4,4,70,Internet Content & Information,
AMD,USA,171.70,2025-08-05,69.29,6.42,39.02%,10.03,8.479,8.579,"1,179,049",39.39%,56.20%  (  +0.84%),41.32%,"4,043,576",8,4,4,85,Semiconductors,
ANET,USA,117.57,2025-08-05,64.03,3.74,19.53%,19.86,9.474,9.206,"31,862",36.59%,55.48%  (  -1.77%),46.62%,"492,759",9,5,5,85,Computer Hardware,
DVN,USA,32.14,2025-08-05,43.51,0.96,-6.87%,1.25,5.207,5.263,"18,717",35.37%,39.48%  (  +1.48%),29.63%,"472,532",7,4,4,78,Oil & Gas E&P,
LEU,USA,208.33,2025-08-05,50.65,16.45,98.67%,7.53,16.469,15.750,"2,956",79.88%,97.74%  (  +3.01%),75.55%,"46,436",8,4,5,80,Uranium,
SMCI,USA,56.64,2025-08-05,60.03,2.94,45.26%,1.57,17.465,12.393,"431,721",66.22%,86.74%  (  +4.65%),15.14%,"2,655,443",6,4,4,70,Computer Hardware,
GFS,Cayman Islands,36.58,2025-08-05,34.51,1.36,-7.58%,2.98,11.289,8.562,742,33.55%,49.86%  (  +0.23%),34.52%,"25,985",5,4,4,70,Semiconductors,
GENI,Guernsey,11.68,2025-08-06,63.47,0.56,23.71%,5.55,16.575,15.344,"4,727",51.33%,67.20%  (  +0.26%),30.01%,"62,643",9,5,5,85,Internet Content & Information,
BSY,USA,57.12,2025-08-06,59.96,1.00,19.75%,12.50,8.046,7.164,"2,793",13.77%,34.89%  (  +1.57%),44.54%,"60,069",5,4,5,85,Software - Application,
TPG,USA,55.84,2025-08-06,52.63,1.69,-2.23%,5.57,7.966,8.227,"1,614",25.94%,46.20%  (  +1.80%),48.38%,"43,405",4,4,4,80,Asset Management,
U,USA,31.83,2025-08-06,54.85,1.81,36.31%,7.40,13.931,13.247,"40,582",60.58%,81.14%  (  -3.14%),39.37%,"917,623",7,4,4,85,Software - Application,
GEO,USA,25.00,2025-08-06,48.09,1.05,-5.55%,1.46,8.737,10.994,"6,195",36.98%,72.34%  (  -0.77%),28.36%,"433,145",7,5,5,70,Security & Protection Services,
NRG,USA,167.63,2025-08-06,68.37,5.22,46.32%,1.12,8.401,7.880,"3,733",32.62%,50.97%  (  +1.87%),43.55%,"74,028",9,5,5,80,Utilities - Independent Power Producers,
DIS,USA,116.59,2025-08-06,38.43,1.80,8.18%,2.24,7.001,6.134,"78,478",15.49%,34.81%  (  +1.41%),43.44%,"841,190",10,5,5,85,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
NI,USA,42.59,2025-08-06,66.87,0.69,11.07%,3.38,4.602,5.990,"1,086",17.90%,24.28%  (  +0.14%),31.07%,"12,838",9,5,5,89,Utilities - Regulated Gas,"UGI, 0.81(6M)"
MCD,USA,302.89,2025-08-06,56.03,4.35,0.51%,8.42,3.764,3.618,"19,532",15.36%,23.30%  (  -0.06%),35.31%,"231,800",9,4,4,70,Restaurants,"YUM, 0.83(6M)"
TECH,USA,54.89,2025-08-06,52.66,2.14,-11.85%,7.12,10.143,10.052,715,40.99%,52.50%  (  +2.61%),57.59%,"11,214",8,5,5,78,Biotechnology,
CG,USA,58.71,2025-08-06,54.46,1.80,19.42%,3.73,5.836,7.899,"8,755",28.48%,47.65%  (  +5.53%),32.84%,"76,419",7,4,4,80,Asset Management,
GPN,USA,78.04,2025-08-06,41.88,2.29,-18.58%,1.88,8.635,8.129,"1,576",33.09%,44.88%  (  +1.65%),48.80%,"135,050",9,4,4,88,Software - Infrastructure,
CDW,USA,168.86,2025-08-06,33.76,3.86,-6.17%,1.04,7.354,6.308,530,23.84%,36.54%  (  +3.46%),41.94%,"5,800",7,4,4,88,Information Technology Services,
EMR,USA,141.78,2025-08-06,52.99,2.65,16.25%,4.53,5.418,5.137,"4,816",18.78%,30.72%  (  +2.57%),35.25%,"76,558",10,4,4,85,Specialty Industrial Machinery,"ETN, 0.84(6M)"
DT,USA,50.51,2025-08-06,35.06,1.43,-4.99%,8.97,10.865,8.072,"1,306",30.37%,42.68%  (  -1.85%),47.17%,"41,677",10,5,5,78,Software - Application,
AIG,USA,77.00,2025-08-06,28.65,1.46,-2.71%,1.63,4.346,4.151,"1,579",18.26%,26.12%  (  +1.89%),26.64%,"96,638",6,4,4,82,Insurance - Diversified,
MKSI,USA,92.75,2025-08-06,35.88,3.85,-4.36%,1.70,8.855,10.162,931,34.23%,60.08%  (  +1.66%),37.84%,"7,415",9,5,4,78,Scientific & Technical Instruments,
ET,USA,17.79,2025-08-06,51.27,0.29,-2.37%,0.74,3.791,4.010,"24,298",16.02%,24.18%  (  +1.78%),22.40%,"978,003",5,5,5,78,Oil & Gas Midstream,
APP,USA,379.17,2025-08-06,57.69,18.01,18.66%,24.99,16.163,17.322,"85,672",46.87%,87.44%  (  +4.98%),46.74%,"356,472",10,5,5,88,Advertising Agencies,
MET,USA,74.01,2025-08-06,35.75,1.59,-8.29%,0.68,4.169,5.151,"3,883",20.91%,28.81%  (  +1.21%),33.09%,"159,963",6,5,5,85,Insurance - Life,"PRU, 0.86(6M)"
EXAS,USA,47.76,2025-08-06,39.13,1.94,-10.96%,3.19,12.929,11.203,"2,536",36.43%,76.81%  (  +3.46%),100.00%,"56,404",4,5,5,80,Diagnostics & Research,
ADMA,USA,19.33,2025-08-06,62.08,0.70,3.23%,10.05,17.950,14.216,"1,666",32.70%,70.51%  (  -0.15%),50.93%,"70,125",6,4,4,90,Biotechnology,
IONQ,USA,38.12,2025-08-06,39.58,2.85,16.74%,231.62,14.143,13.356,"92,904",70.69%,92.36%  (  +2.65%),38.80%,"632,689",9,5,5,68,Computer Hardware,
CDE,USA,8.68,2025-08-06,42.08,0.38,25.07%,4.69,15.563,16.160,"2,429",40.79%,59.44%  (  -0.91%),2.60%,"218,233",7,5,5,80,Gold,
FTNT,USA,97.36,2025-08-06,34.87,3.00,-1.20%,12.13,10.299,8.863,"35,148",34.63%,50.41%  (  +0.49%),53.49%,"161,921",10,4,4,78,Software - Infrastructure,
CRH,Ireland,95.24,2025-08-06,50.74,2.06,-0.28%,1.80,6.392,5.133,"1,735",21.45%,33.76%  (  -0.91%),27.70%,"41,966",,5,5,85,Building Materials,
CIVI,USA,28.73,2025-08-06,43.47,1.49,-26.87%,0.52,8.716,10.724,"1,607",59.91%,67.51%  (  +3.78%),46.27%,"58,940",10,4,4,80,Oil & Gas E&P,
UBER,USA,86.91,2025-08-06,39.09,2.47,12.70%,4.00,8.234,7.769,"93,956",31.92%,44.77%  (  +0.84%),38.39%,"1,516,825",10,5,5,94,Software - Application,
JOBY,Cayman Islands,17.16,2025-08-06,68.92,1.10,113.24%,123520.45,9.866,13.122,"79,970",83.08%,92.77%  (  +3.82%),67.20%,"449,198",7,4,4,60,Airports & Air Services,
ELF,USA,116.42,2025-08-06,49.43,4.81,16.72%,5.03,14.084,12.743,"6,721",46.31%,74.23%  (  +1.14%),51.87%,"139,229",4,5,5,85,Household & Personal Products,
DASH,USA,248.35,2025-08-06,60.47,6.33,28.99%,9.36,9.284,9.964,"12,379",30.14%,52.67%  (  +3.36%),50.38%,"237,910",6,4,4,80,Internet Retail,
MGNI,USA,22.19,2025-08-06,48.52,0.96,36.96%,4.64,18.188,14.439,"3,265",54.40%,72.32%  (  -0.58%),39.84%,"95,280",7,5,5,92,Advertising Agencies,
RVMD,USA,36.63,2025-08-06,40.62,1.31,-13.63%,-,10.551,10.019,957,28.74%,54.67%  (  +2.04%),22.48%,"26,626",7,5,5,65,Biotechnology,
SYM,USA,50.85,2025-08-06,57.62,3.29,72.49%,14.39,19.603,19.841,"10,111",73.27%,111.31%  (  +0.54%),67.21%,"135,600",9,4,4,80,Specialty Industrial Machinery,
RELY,USA,15.79,2025-08-06,24.79,0.59,-23.51%,2.37,17.537,19.619,"14,200",30.87%,85.14%  (  -1.57%),72.92%,"69,460",7,5,5,94,Software - Infrastructure,
DKNG,USA,43.73,2025-08-06,53.31,1.50,10.92%,7.78,9.990,9.368,"31,879",33.14%,57.69%  (  +2.60%),39.67%,"640,329",10,5,5,60,Gambling,
RUN,USA,9.85,2025-08-06,49.11,0.83,5.57%,1.08,12.527,14.200,"24,025",96.32%,110.08%  (  +4.62%),45.86%,"1,029,418",5,4,4,60,Solar,
CWAN,USA,20.25,2025-08-06,31.38,0.63,-22.05%,12.05,10.863,10.821,"1,305",24.59%,54.65%  (  -2.38%),66.17%,"36,388",8,5,5,90,Software - Application,
PR,USA,13.65,2025-08-06,46.90,0.43,-1.58%,2.13,7.497,8.303,"13,974",34.20%,46.78%  (  +5.35%),38.96%,"99,025",10,5,5,91,Oil & Gas E&P,
BROS,USA,56.71,2025-08-06,31.30,2.27,-5.31%,6.85,14.600,17.014,"18,879",35.19%,91.72%  (  +18.62%),83.21%,"78,898",9,5,5,85,Restaurants,
Z,USA,80.20,2025-08-06,63.57,2.04,10.18%,8.33,9.827,9.522,"5,085",25.66%,50.64%  (  +0.12%),41.35%,"155,123",7,4,4,88,Internet Content & Information,
HCC,USA,51.49,2025-08-06,49.85,2.76,-3.43%,2.05,9.061,10.559,708,66.49%,57.37%  (  -0.69%),49.08%,"13,234",4,4,4,55,Coking Coal,
SMMT,USA,27.07,2025-08-06,56.92,1.64,26.57%,-,12.043,12.052,"2,906",72.66%,107.43%  (  +12.65%),34.01%,"158,352",8,5,5,80,Biotechnology,
BEKE,USA,18.20,2025-08-06,41.80,0.51,-7.13%,1.49,7.627,7.442,"7,613",33.05%,44.61%  (  +5.60%),9.65%,"425,907",4,5,4,75,Real Estate Services,
WBD,USA,12.87,2025-08-07,60.22,0.43,27.71%,0.83,10.253,7.930,"18,992",31.47%,51.03%  (  +3.28%),33.90%,"1,009,727",10,4,4,95,Entertainment,
SN,Cayman Islands,112.32,2025-08-07,54.31,3.27,14.53%,2.77,13.195,11.582,"1,697",31.10%,56.91%  (  +2.85%),40.18%,"34,838",10,5,5,85,"Furnishings, Fixtures & Appliances",
PENN,USA,17.80,2025-08-07,47.99,0.67,-2.66%,0.40,9.956,7.996,"3,079",41.83%,59.95%  (  +9.98%),41.26%,"209,488",8,5,5,60,Resorts & Casinos,
TLN,USA,378.01,2025-08-07,76.83,16.03,65.24%,5.38,11.796,6.694,"6,366",75.68%,50.62%  (  +2.68%),14.87%,"83,223",10,5,5,85,Utilities - Independent Power Producers,
VST,USA,208.05,2025-08-07,65.38,8.36,37.15%,3.25,8.595,8.728,"25,373",38.91%,61.15%  (  +2.82%),30.13%,"379,806",5,5,5,85,Utilities - Independent Power Producers,
CELH,USA,44.72,2025-08-07,48.60,1.61,33.65%,8.68,14.248,11.722,"27,467",27.17%,66.06%  (  +0.54%),38.74%,"502,228",7,5,5,73,Beverages - Non-Alcoholic,
NBIS,Netherlands,52.00,2025-08-07,53.81,3.61,56.34%,76.78,7.994,11.725,"128,107",76.68%,86.04%  (  +0.43%),18.93%,"558,231",10,5,5,65,Software - Infrastructure,
QBTS,USA,16.38,2025-08-07,46.57,1.44,91.39%,239.62,22.829,14.716,"86,597",83.03%,105.18%  (  -2.69%),4.49%,"646,305",5,5,5,80,Computer Hardware,
GOGO,USA,15.14,2025-08-07,48.90,0.69,61.01%,3.51,15.893,14.634,584,39.16%,80.65%  (  +2.32%),24.20%,"44,635",7,4,4,91,Telecom Services,
STWD,USA,19.37,2025-08-07,36.50,0.31,-1.63%,3.90,4.195,4.962,"3,491",21.19%,23.01%  (  +2.93%),29.24%,"137,782",9,4,4,70,REIT - Mortgage,
CEG,USA,340.77,2025-08-07,63.50,12.50,27.64%,4.36,7.162,7.924,"12,079",32.88%,54.27%  (  +3.00%),29.81%,"188,712",9,4,5,85,Utilities - Renewable,
UWMC,USA,4.17,2025-08-07,47.56,0.18,-22.96%,2.71,9.153,20.941,"3,561",44.36%,170.45%  (  +83.21%),100.00%,"174,293",6,5,4,70,Mortgage Finance,
YETI,USA,35.93,2025-08-07,54.11,1.39,2.52%,1.62,12.912,12.672,"14,038",45.64%,63.26%  (  +2.72%),64.96%,"70,148",8,4,4,68,Leisure,
COP,USA,92.76,2025-08-07,47.20,2.15,-4.95%,2.04,2.973,3.927,"16,564",27.46%,30.37%  (  -0.43%),19.38%,"431,125",8,5,5,82,Oil & Gas E&P,
PTON,USA,6.60,2025-08-07,49.82,0.43,-10.88%,1.04,20.016,15.793,"44,217",72.95%,97.65%  (  +1.93%),41.83%,"543,001",8,4,4,68,Leisure,
DDOG,USA,135.60,2025-08-07,43.55,4.61,6.67%,16.52,10.389,7.929,"23,775",51.65%,48.64%  (  -0.59%),37.13%,"351,299",4,5,5,91,Software - Application,
PGY,Israel,29.12,2025-08-07,60.44,1.94,111.48%,2.10,18.054,15.106,"3,849",83.92%,87.14%  (  +2.58%),41.46%,"93,445",9,5,5,85,Software - Infrastructure,
CROX,USA,97.13,2025-08-07,36.97,3.29,-8.14%,1.33,10.658,10.511,"6,139",32.77%,61.65%  (  +1.15%),48.01%,"69,448",5,4,4,65,Footwear & Accessories,
SONY,USA,24.37,2025-08-07,45.14,0.46,6.40%,1.73,1.565,6.827,"8,780",25.49%,42.90%  (  +5.76%),68.89%,"73,482",10,4,4,0,Consumer Electronics,
PRMB,USA,27.05,2025-08-07,28.78,0.70,-12.24%,2.54,4.981,6.615,"3,748",25.82%,45.75%  (  +10.73%),69.83%,"57,031",4,5,5,70,Beverages - Non-Alcoholic,
LNG,USA,238.31,2025-08-07,54.98,6.68,7.00%,3.13,3.980,4.587,"5,062",36.11%,32.05%  (  +1.83%),39.63%,"76,489",7,5,5,85,Oil & Gas Midstream,
SRE,USA,80.97,2025-08-07,67.09,1.36,1.72%,4.00,5.125,5.297,"1,569",15.69%,28.61%  (  +2.18%),46.38%,"52,794",8,4,4,83,Utilities - Diversified,"EIX, 0.84(6M)"
INSM,USA,108.69,2025-08-07,71.51,3.05,39.07%,54.18,8.235,12.134,"2,621",25.42%,61.42%  (  +5.64%),44.80%,"90,743",9,5,5,80,Biotechnology,
LLY,USA,762.33,2025-08-07,45.65,22.37,-5.25%,14.74,5.938,6.700,"58,534",30.83%,45.37%  (  -0.06%),52.69%,"394,038",6,5,5,87,Drug Manufacturers - General,
AVPT,USA,17.95,2025-08-07,42.66,0.64,6.33%,10.90,10.693,9.510,"1,119",36.23%,54.13%  (  +7.88%),66.82%,"11,044",7,5,5,78,Software - Infrastructure,
STNE,Cayman Islands,12.57,2025-08-07,30.91,0.50,10.41%,3.79,9.334,8.800,"4,774",45.56%,54.35%  (  +2.64%),22.94%,"105,835",7,5,4,75,Software - Infrastructure,
PINS,USA,37.76,2025-08-07,60.21,1.07,16.63%,6.79,13.636,11.329,"18,938",22.83%,57.97%  (  +0.82%),42.65%,"420,018",9,5,5,88,Internet Content & Information,
RKLB,USA,44.81,2025-08-07,56.73,2.93,79.35%,46.09,13.575,13.604,"69,358",74.41%,93.06%  (  +2.41%),44.54%,"759,447",4,4,4,75,Aerospace & Defense,
WYNN,USA,107.93,2025-08-07,58.37,2.70,20.00%,1.62,6.204,5.546,"12,206",30.12%,41.89%  (  +3.16%),30.49%,"308,713",4,5,5,75,Resorts & Casinos,
MNST,USA,59.02,2025-08-07,41.54,1.14,5.02%,7.73,6.380,5.896,"2,144",21.18%,34.01%  (  -2.90%),63.42%,"81,283",6,4,4,78,Beverages - Non-Alcoholic,
KTOS,USA,56.71,2025-08-07,60.25,3.03,69.23%,8.12,11.612,9.437,"7,178",68.91%,68.43%  (  +3.71%),74.77%,"108,663",9,5,5,75,Aerospace & Defense,
TTWO,USA,220.58,2025-08-07,30.04,4.43,7.49%,7.22,6.551,6.454,"2,489",15.78%,35.90%  (  -0.02%),50.40%,"106,891",9,5,5,70,Electronic Gaming & Multimedia,
GILD,USA,113.18,2025-08-07,53.95,2.72,11.17%,4.91,4.323,5.070,"4,968",27.43%,32.48%  (  +3.01%),45.37%,"197,777",7,5,5,72,Drug Manufacturers - General,
DOCS,USA,57.33,2025-08-07,40.16,1.86,0.76%,18.84,16.396,16.299,"1,148",33.13%,77.60%  (  +0.70%),69.24%,"44,125",9,4,4,85,Health Information Services,
EXPE,USA,178.06,2025-08-07,46.95,4.73,2.20%,1.64,9.637,10.133,"5,047",26.92%,54.36%  (  +2.20%),50.79%,"66,749",7,4,4,75,Travel Services,
PTCT,USA,52.13,2025-08-07,62.66,1.98,10.30%,2.33,12.566,10.920,"1,660",41.93%,63.44%  (  +1.53%),28.36%,"32,896",5,4,4,85,Biotechnology,
MCHP,USA,66.36,2025-08-07,38.65,2.56,9.56%,8.14,7.704,7.578,"13,852",34.28%,51.49%  (  +1.64%),31.68%,"329,296",4,5,5,65,Semiconductors,
MP,USA,63.69,2025-08-07,73.12,4.22,145.49%,52.22,9.085,10.346,"64,909",138.73%,76.47%  (  +2.83%),64.02%,"594,765",10,4,5,65,Other Industrial Metals & Mining,
FROG,Israel,41.92,2025-08-07,49.19,1.51,18.20%,10.66,14.604,11.575,512,33.34%,60.60%  (  +3.75%),54.38%,"17,050",7,5,5,75,Software - Application,
GRND,USA,17.36,2025-08-07,21.74,0.72,-6.21%,9.38,11.869,14.984,"2,463",35.73%,73.11%  (  +2.11%),91.82%,"41,580",5,5,5,85,Software - Application,
TWLO,USA,121.16,2025-08-07,44.03,4.60,11.08%,4.04,10.592,12.768,"11,439",44.20%,70.52%  (  +7.35%),67.27%,"122,392",6,4,5,90,Software - Infrastructure,
FLUT,Ireland,299.62,2025-08-07,58.50,6.55,16.10%,3.70,8.111,6.653,875,21.52%,36.21%  (  +0.89%),24.52%,"19,454",,5,5,90,Gambling,
TTD,USA,86.08,2025-08-07,65.09,3.11,-5.06%,16.38,15.355,13.341,"52,748",35.07%,73.28%  (  +4.10%),52.22%,"552,375",7,5,5,91,Advertising Agencies,
CHYM,USA,32.63,2025-08-07,45.77,2.43,0.24%,6.61,0.000,15.268,"2,600",59.30%,86.44%  (  -1.10%),30.03%,"38,401",8,4,5,,Software - Application,
SEZL,USA,144.00,2025-08-07,49.69,12.02,101.95%,14.57,0.000,23.547,"1,159",85.38%,126.31%  (  +3.99%),65.53%,"21,413",8,5,4,92,Credit Services,
CART,USA,47.01,2025-08-07,47.49,1.35,6.07%,3.55,11.248,8.220,"6,220",27.97%,47.59%  (  +0.68%),30.87%,"82,798",6,4,5,85,Internet Retail,
PCT,USA,12.62,2025-08-07,36.16,0.85,20.63%,1436.03,16.987,13.356,"36,815",53.63%,93.75%  (  +8.20%),38.25%,"355,922",10,4,4,65,Pollution & Treatment Controls,
AMTM,USA,24.16,2025-08-07,49.14,0.89,7.24%,0.52,11.376,12.671,"2,355",31.42%,66.74%  (  +7.08%),25.88%,"22,043",9,4,4,85,Specialty Business Services,
EOG,USA,116.60,2025-08-07,42.65,2.65,-5.10%,2.71,3.362,4.090,"1,973",24.12%,31.25%  (  +1.90%),30.05%,"138,065",6,4,4,86,Oil & Gas E&P,
TEM,USA,54.89,2025-08-08,39.42,3.68,0.92%,11.83,12.997,10.919,"36,147",59.00%,81.00%  (  +3.52%),17.98%,"430,170",8,4,5,62,Health Information Services,
BTDR,Cayman Islands,12.11,2025-08-08,40.36,1.01,-9.36%,7.93,13.879,14.859,"10,016",70.99%,104.88%  (  +0.29%),42.09%,"231,545",5,5,5,45,Software - Application,
