SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CSCO,USA,70.64,2025-08-13,61.04,1.18,14.39%,5.03,5.614,5.342,"25,140",17.45%,30.07%  (  +0.01%),63.90%,"1,178,407",8,4,4,88,Communication Equipment,"INTC, 0.86(6M)"
JD,USA,31.51,2025-08-14,44.78,0.69,-13.46%,0.26,7.748,5.811,"4,586",28.20%,41.26%  (  +0.06%),18.87%,"1,344,602",6,4,5,88,Internet Retail,
NU,Cayman Islands,12.10,2025-08-14,41.14,0.38,-1.99%,5.38,5.735,8.171,"4,622",33.79%,51.34%  (  +2.22%),62.24%,"1,823,208",5,5,4,80,Banks - Regional,
AMAT,USA,184.94,2025-08-14,50.52,4.89,8.68%,5.28,5.416,5.585,564,27.10%,38.37%  (  -0.19%),22.38%,"363,262",8,4,5,90,Semiconductor Equipment & Materials,
BTDR,Cayman Islands,12.90,2025-08-18,47.97,0.88,-4.57%,8.45,13.879,16.483,629,71.68%,109.97%  (  +1.46%),48.39%,"223,009",4,5,5,45,Software - Application,
PANW,USA,171.30,2025-08-18,35.93,6.16,-8.61%,12.88,8.412,8.066,"10,290",40.42%,42.37%  (  -0.38%),48.94%,"854,485",8,5,4,88,Software - Infrastructure,
XPEV,USA,20.60,2025-08-19,63.56,0.67,19.43%,2.31,10.325,10.098,"1,484",35.76%,58.70%  (  +2.28%),11.56%,"437,434",7,4,4,70,Auto Manufacturers,
HD,USA,393.47,2025-08-19,69.89,6.63,2.76%,2.40,4.248,4.436,"4,076",17.71%,25.12%  (  -0.74%),25.01%,"233,014",9,5,5,71,Home Improvement Retail,"LOW, 0.91(6M)"
SOC,USA,27.78,2025-08-19,49.86,1.85,14.68%,-,0.000,7.484,"1,296",94.14%,88.88%  (  -1.67%),49.76%,"328,050",5,4,4,,Oil & Gas Drilling,
BIDU,USA,86.61,2025-08-20,47.30,2.23,-1.51%,1.31,6.357,6.569,"3,260",42.09%,40.97%  (  -0.67%),34.78%,"526,215",9,4,4,78,Internet Content & Information,
TGT,USA,106.86,2025-08-20,59.13,2.63,-8.18%,0.46,8.560,9.751,"1,782",30.69%,48.82%  (  -0.14%),64.09%,"685,238",5,4,4,65,Discount Stores,"WMT, 0.84(6M)"
WMT,USA,103.74,2025-08-21,74.05,1.56,10.71%,1.21,5.207,4.719,"1,973",17.07%,26.48%  (  +0.33%),35.89%,"1,091,039",9,5,5,86,Discount Stores,"TGT, 0.84(6M)"
MDB,USA,200.02,2025-08-26,37.37,10.74,-13.80%,7.76,13.909,16.004,953,49.46%,79.25%  (  -0.58%),92.48%,"218,048",8,5,4,90,Software - Infrastructure,
NVDA,USA,180.06,2025-08-27,63.92,4.20,32.16%,29.58,8.854,8.484,"248,555",25.71%,42.86%  (  -0.23%),25.38%,"19,389,917",6,5,5,89,Semiconductors,
CHWY,USA,35.86,2025-08-27,40.03,1.06,-1.45%,1.23,11.940,7.223,756,27.94%,49.98%  (  -3.59%),29.78%,"284,608",6,5,4,,Internet Retail,
DKS,USA,218.50,2025-08-28,60.14,5.44,5.78%,1.29,9.418,9.580,789,28.79%,44.21%  (  -0.23%),32.40%,"96,978",8,4,4,82,Specialty Retail,
DELL,USA,140.99,2025-08-28,68.77,4.17,24.63%,0.99,8.993,10.932,"2,000",32.85%,49.34%  (  -1.86%),33.22%,"610,521",4,5,5,85,Computer Hardware,
AFRM,USA,75.27,2025-08-28,60.86,3.82,28.50%,8.07,14.471,17.276,"16,286",56.96%,81.63%  (  +0.71%),38.50%,"484,915",6,4,4,75,Software - Infrastructure,
LULU,USA,186.85,2025-08-28,22.93,6.10,-39.78%,2.17,9.223,12.743,"2,386",30.85%,61.52%  (  -0.26%),72.28%,"415,180",6,4,4,75,Apparel Retail,
PDD,USA,113.26,2025-09-01,55.29,2.89,3.31%,2.83,8.721,8.335,802,24.77%,45.69%  (  -0.26%),33.60%,"1,420,039",10,4,5,65,Internet Retail,
DOCU,USA,66.61,2025-09-04,28.48,2.41,-19.69%,4.45,10.968,11.599,533,35.94%,58.00%  (  +2.23%),73.35%,"124,330",5,4,4,80,Software - Application,
RH,USA,223.56,2025-09-04,61.61,10.62,-20.04%,1.28,14.108,20.001,515,56.57%,80.03%  (  +4.17%),46.93%,"96,176",6,4,4,75,Specialty Retail,
SNPS,USA,612.89,2025-09-09,57.60,17.67,21.31%,18.27,9.685,8.891,"1,997",35.93%,37.40%  (  +0.70%),25.95%,"57,031",7,5,5,83,Software - Infrastructure,
ADBE,USA,330.61,2025-09-10,26.65,7.92,-21.45%,6.21,7.511,10.486,"2,495",22.60%,44.82%  (  +1.38%),79.63%,"379,698",5,4,4,94,Software - Application,
IREN,Australia,18.45,2025-09-10,62.90,1.31,71.58%,12.14,12.019,17.799,"3,263",62.31%,96.09%  (  -2.64%),25.20%,"1,829,628",9,4,4,82,Capital Markets,
ORCL,USA,253.79,2025-09-15,63.40,6.98,42.34%,12.39,8.764,11.772,"7,166",30.20%,49.22%  (  +2.18%),64.57%,"968,173",7,4,4,80,Software - Infrastructure,"MSFT, 0.86(6M)"
NKE,USA,74.35,2025-09-25,53.18,1.88,5.56%,2.37,8.696,0.000,"2,378",28.69%,28.37%  (  -0.93%),18.56%,"1,624,526",6,4,4,60,Footwear & Accessories,"UA, 0.88(6M)"
MU,USA,124.60,2025-09-25,65.07,4.47,25.53%,4.12,10.313,0.000,"19,261",41.71%,42.06%  (  -1.64%),10.92%,"1,736,815",8,5,5,90,Semiconductors,
UEC,USA,9.99,2025-09-26,72.84,0.50,49.09%,66.35,0.000,0.000,"1,453",55.46%,68.71%  (  +0.04%),57.33%,"306,080",5,5,5,0,Uranium,
CCL,Panama,29.23,2025-09-26,54.30,0.85,21.41%,1.47,5.606,0.000,"3,931",26.31%,36.09%  (  -1.11%),7.86%,"1,337,690",10,4,5,96,Travel Services,"NCLH, 0.95(12M)
RCL, 0.94(12M)"
10:15:09 AM,,,,,,,,,,,,,,,,,,,,
