SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
HAL,USA,23.92,2025-10-21,55.07,0.76,2.82%,0.92,4.866,7.698,"43,923",34.88%,41.81%  (  -0.43%),39.34%,"703,094",9,4,4,70,Oil & Gas Equipment & Services,
ELV,USA,362.34,2025-10-21,75.57,8.93,-2.05%,0.43,8.071,12.679,"3,552",28.87%,43.97%  (  -0.89%),88.73%,"69,234",6,4,4,60,Healthcare Plans,
MMM,USA,156.00,2025-10-21,51.38,3.16,5.69%,3.38,6.498,7.648,"4,320",19.31%,36.17%  (  +0.18%),38.57%,"153,206",5,4,4,75,Conglomerates,"GE, 0.8(6M)"
PM,USA,155.27,2025-10-21,36.48,3.53,-2.42%,6.21,4.608,6.611,"6,130",21.30%,35.41%  (  +1.10%),68.81%,"211,059",7,5,5,90,Tobacco,
PHM,USA,127.66,2025-10-21,42.04,3.79,14.22%,1.42,5.338,6.557,"1,642",26.99%,39.77%  (  +0.38%),36.70%,"42,517",9,4,4,70,Residential Construction,
DHR,USA,204.96,2025-10-21,55.01,5.85,0.08%,6.11,5.575,7.132,"5,132",35.30%,38.17%  (  +1.71%),44.39%,"100,396",8,5,5,78,Diagnostics & Research,
KO,USA,66.12,2025-10-21,43.00,0.86,-3.66%,6.04,2.875,3.812,"42,912",11.14%,20.49%  (  -0.21%),37.56%,"718,471",8,5,4,75,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
PNR,Ireland,111.80,2025-10-21,57.14,2.01,12.81%,4.47,6.658,8.340,"4,104",18.92%,29.54%  (  +2.77%),35.45%,"10,663",6,4,4,88,Specialty Industrial Machinery,
GE,USA,302.56,2025-10-21,64.36,6.39,31.39%,7.71,5.795,7.109,"10,568",19.57%,36.23%  (  -1.02%),31.56%,"225,721",7,5,5,90,Aerospace & Defense,"MMM, 0.8(6M)"
GM,USA,56.40,2025-10-21,37.95,1.46,10.15%,0.29,6.126,7.699,"22,434",20.07%,40.69%  (  -0.40%),38.13%,"465,604",8,4,4,76,Auto Manufacturers,"TSLA, 0.83(6M)"
NDAQ,USA,89.87,2025-10-21,48.80,1.53,7.30%,6.36,5.820,7.344,"1,329",20.31%,25.58%  (  -0.29%),22.72%,"38,762",7,5,5,90,Financial Data & Stock Exchanges,
NFLX,USA,1214.25,2025-10-21,53.32,27.70,10.58%,12.44,7.632,8.771,"100,004",22.93%,41.70%  (  -1.42%),41.10%,"607,719",4,4,5,80,Entertainment,
MTDR,USA,45.54,2025-10-21,46.27,1.69,-7.81%,1.50,8.781,13.830,577,42.75%,48.73%  (  -1.12%),34.90%,"54,664",5,5,5,0,Oil & Gas E&P,
CB,Switzerland,287.10,2025-10-21,64.99,3.84,2.46%,1.99,5.224,5.886,564,12.37%,20.14%  (  -0.65%),15.98%,"27,390",7,4,4,88,Insurance - Property & Casualty,
WAL,USA,82.35,2025-10-21,34.72,2.58,2.26%,1.79,8.381,11.153,"9,207",22.12%,42.46%  (  +1.51%),21.82%,"25,007",4,5,5,85,Banks - Regional,
COF,USA,211.92,2025-10-21,36.53,5.11,6.95%,2.38,5.338,6.921,"5,650",21.06%,36.62%  (  -2.86%),24.48%,"160,690",10,5,5,60,Credit Services,"AXP, 0.82(6M)"
EQT,USA,56.41,2025-10-21,66.98,1.66,7.60%,4.83,5.032,6.654,"38,945",24.08%,38.73%  (  -0.25%),25.76%,"337,982",9,4,4,85,Oil & Gas E&P,
ISRG,USA,448.09,2025-10-21,48.55,10.83,-13.18%,17.56,6.488,4.193,"5,833",30.63%,43.64%  (  -1.38%),54.31%,"102,768",8,4,5,80,Medical Instruments & Supplies,
APH,USA,125.79,2025-10-22,66.28,2.89,43.80%,8.16,8.704,12.115,"3,194",25.58%,42.09%  (  -0.48%),60.08%,"107,703",5,5,4,92,Electronic Components,
T,USA,26.25,2025-10-22,27.76,0.50,-2.36%,1.51,4.669,5.547,"29,443",21.58%,28.79%  (  -0.25%),46.18%,"1,117,192",10,4,4,85,Telecom Services,"VZ, 0.88(6M)"
TMO,USA,536.19,2025-10-22,67.24,14.57,12.16%,4.69,4.518,6.725,"2,304",36.03%,36.60%  (  +0.65%),43.79%,"106,628",8,5,5,85,Diagnostics & Research,
BSX,USA,96.79,2025-10-22,37.66,2.27,-4.36%,7.75,5.507,6.037,"5,732",15.63%,32.01%  (  +0.26%),42.52%,"252,329",8,5,5,90,Medical Devices,
CME,USA,264.94,2025-10-22,48.09,4.58,0.89%,14.82,4.343,7.495,"1,256",13.96%,26.84%  (  +2.46%),59.36%,"46,653",8,4,4,90,Financial Data & Stock Exchanges,
HLT,USA,260.06,2025-10-22,41.55,4.58,2.88%,5.33,5.210,5.652,514,16.59%,29.35%  (  -0.47%),24.64%,"53,791",7,4,4,70,Lodging,"MAR, 0.9(6M)"
GEV,USA,625.45,2025-10-22,54.81,22.10,36.18%,4.65,6.790,10.259,"17,044",38.33%,55.13%  (  +0.67%),24.97%,"185,638",6,4,4,85,Specialty Industrial Machinery,
IBM,USA,289.46,2025-10-22,69.46,6.53,13.70%,4.21,6.428,7.996,"47,224",22.18%,39.42%  (  -0.08%),51.92%,"420,883",7,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
AA,USA,37.06,2025-10-22,69.44,1.35,18.07%,0.74,6.367,11.432,"74,470",37.35%,58.25%  (  -4.64%),31.10%,"346,798",6,4,4,65,Aluminum,
NLY,USA,20.95,2025-10-22,49.14,0.36,4.34%,2.08,2.404,4.048,"10,464",19.50%,28.06%  (  +6.11%),30.32%,"183,107",8,5,4,70,REIT - Mortgage,
KNX,USA,45.87,2025-10-22,67.37,1.50,-0.04%,1.00,8.850,13.225,"8,393",36.13%,44.90%  (  +3.05%),51.73%,"29,037",5,4,4,78,Trucking,
LRCX,USA,142.54,2025-10-22,69.02,4.89,59.54%,9.75,6.439,9.015,"22,882",42.32%,51.48%  (  -1.95%),38.66%,"612,057",10,5,4,85,Semiconductor Equipment & Materials,
FE,USA,46.68,2025-10-22,76.01,0.65,12.84%,1.92,4.274,6.200,"19,200",11.66%,21.80%  (  -0.32%),28.79%,"79,979",9,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
SAP,USA,277.15,2025-10-22,59.89,4.61,-0.56%,8.27,11.980,8.920,682,24.51%,32.37%  (  +1.37%),36.84%,"31,613",7,4,5,90,Software - Application,
BMRN,USA,54.69,2025-10-22,46.92,1.34,-10.40%,3.45,7.125,12.317,638,26.78%,45.05%  (  -6.26%),63.66%,"41,532",7,5,5,88,Biotechnology,
STX,Ireland,224.35,2025-10-22,55.34,10.60,78.27%,5.25,7.219,12.191,"13,831",49.95%,60.32%  (  -3.28%),59.35%,"213,069",10,4,4,85,Computer Hardware,
BCS,USA,20.48,2025-10-22,49.56,0.34,19.75%,1.95,3.255,9.695,"1,581",20.13%,32.76%  (  -1.19%),13.33%,"99,367",9,4,4,82,Banks - Diversified,
NEE,USA,84.04,2025-10-22,80.75,1.77,17.71%,6.89,4.106,5.511,"36,484",23.00%,29.44%  (  -2.29%),26.65%,"672,680",5,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
PTEN,USA,5.90,2025-10-22,60.20,0.25,-11.99%,0.45,12.638,16.782,928,40.22%,62.53%  (  +2.22%),33.73%,"89,223",4,4,4,60,Oil & Gas Drilling,
CC,USA,15.04,2025-10-22,41.59,0.72,5.32%,0.38,11.179,14.557,"2,501",38.65%,67.89%  (  -5.71%),34.17%,"102,909",9,4,4,60,Specialty Chemicals,
AR,USA,34.15,2025-10-22,57.11,1.11,-5.79%,2.15,5.575,9.363,"11,391",27.76%,44.52%  (  -0.95%),20.62%,"179,402",9,4,5,80,Oil & Gas E&P,
UPWK,USA,17.86,2025-10-22,53.29,0.85,19.24%,3.06,14.861,18.966,"6,177",48.42%,66.53%  (  +3.95%),55.70%,"60,826",9,4,4,88,Internet Content & Information,
VRT,USA,167.38,2025-10-22,70.55,7.83,46.43%,7.03,10.407,13.505,"34,772",52.78%,70.68%  (  -2.49%),32.27%,"551,767",7,5,5,88,Electrical Equipment & Parts,
OMF,USA,54.66,2025-10-22,27.99,1.38,1.20%,1.08,8.691,10.814,"1,831",17.82%,39.26%  (  +1.04%),31.89%,"50,946",10,4,4,85,Credit Services,
CSTM,France,15.11,2025-10-22,51.90,0.61,24.73%,0.28,12.303,15.687,"3,053",43.14%,54.76%  (  -0.63%),20.78%,"20,650",5,5,4,68,Aluminum,
VKTX,USA,32.37,2025-10-22,65.37,1.78,8.79%,-,11.017,15.319,"40,917",64.82%,81.59%  (  -8.03%),21.01%,"286,834",9,5,5,72,Biotechnology,
STM,USA,28.91,2025-10-23,58.92,0.73,11.73%,2.17,10.217,13.573,"2,648",30.38%,48.47%  (  -0.82%),25.10%,"126,119",4,4,4,70,Semiconductors,
VLO,USA,162.44,2025-10-23,51.24,4.53,19.57%,0.41,3.385,6.104,"2,869",23.96%,34.67%  (  -0.29%),18.72%,"156,328",8,4,4,78,Oil & Gas Refining & Marketing,
TSCO,USA,53.92,2025-10-23,28.63,1.17,-1.84%,1.89,4.782,7.131,"2,610",19.87%,42.75%  (  +7.52%),66.50%,"56,630",4,4,4,85,Specialty Retail,
FTI,UK,37.92,2025-10-23,44.46,1.09,17.16%,1.64,8.904,10.852,"3,783",25.25%,38.78%  (  +0.74%),29.48%,"20,887",8,5,4,90,Oil & Gas Equipment & Services,
CNP,USA,39.56,2025-10-23,62.43,0.70,9.64%,2.88,4.375,6.336,"2,113",14.94%,22.36%  (  +0.16%),32.40%,"38,899",5,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
TXT,USA,86.22,2025-10-23,61.36,1.54,12.57%,1.09,6.763,8.388,"1,111",19.07%,30.46%  (  +0.12%),29.92%,"11,046",4,4,4,78,Aerospace & Defense,"HII, 0.8(6M)"
IRDM,USA,19.75,2025-10-23,50.25,0.80,-25.46%,2.44,11.894,18.232,588,68.21%,72.34%  (  +6.74%),89.01%,"41,513",9,4,4,70,Telecom Services,
BX,USA,162.46,2025-10-23,32.32,4.51,2.88%,15.39,3.895,6.307,"12,607",24.92%,38.13%  (  +1.43%),28.49%,"307,720",7,4,4,85,Asset Management,
HON,USA,209.85,2025-10-23,42.95,2.94,-3.44%,3.33,4.169,5.120,"5,866",11.08%,27.72%  (  +0.80%),35.05%,"172,150",7,4,4,85,Conglomerates,"MMM, 0.84(6M)"
UNP,USA,232.65,2025-10-23,58.62,3.85,1.46%,5.66,3.183,4.675,"3,125",14.77%,24.89%  (  +0.68%),29.89%,"133,058",10,4,4,88,Railroads,"NSC, 0.89(6M)"
NOK,USA,5.17,2025-10-23,77.26,0.10,6.84%,1.33,6.848,10.809,"114,431",24.81%,56.33%  (  +5.42%),26.30%,"378,212",7,4,5,65,Communication Equipment,
MRP,USA,32.69,2025-10-23,41.97,0.79,15.98%,14.18,4.734,11.453,754,19.93%,36.57%  (  +0.84%),21.58%,"29,742",6,5,4,,REIT - Residential,
PCG,USA,16.72,2025-10-23,72.61,0.45,4.72%,1.50,3.655,6.983,"64,824",28.33%,37.77%  (  +1.17%),42.61%,"1,460,113",5,5,5,75,Utilities - Regulated Electric,
NEM,USA,88.40,2025-10-23,74.82,2.26,57.41%,4.74,5.503,8.071,"44,673",21.92%,44.65%  (  +1.76%),51.26%,"850,652",7,4,4,80,Gold,
BKR,USA,47.85,2025-10-23,51.96,1.12,13.17%,1.71,7.723,9.272,"1,246",23.43%,34.23%  (  +0.47%),23.52%,"124,697",9,5,5,85,Oil & Gas Equipment & Services,
DOC,USA,18.85,2025-10-23,55.61,0.33,0.85%,4.79,6.319,9.226,"1,146",17.24%,28.25%  (  +0.56%),49.04%,"31,841",9,4,5,78,REIT - Healthcare Facilities,
ALK,USA,49.14,2025-10-23,30.03,1.88,-13.27%,0.42,8.119,15.064,"4,215",31.52%,53.88%  (  -0.25%),40.30%,"118,016",5,5,5,75,Airlines,
DLR,USA,174.20,2025-10-23,54.76,3.44,4.58%,10.30,4.443,6.684,975,23.88%,31.04%  (  -2.08%),31.01%,"47,994",4,4,4,85,REIT - Specialty,
NXT,USA,78.50,2025-10-23,64.24,3.34,47.31%,3.74,14.915,18.764,763,42.68%,65.59%  (  +0.69%),47.76%,"168,381",6,4,5,85,Solar,
CARR,USA,59.80,2025-10-23,40.91,1.35,-11.05%,2.27,7.035,10.701,"2,457",21.15%,37.94%  (  -1.11%),38.66%,"109,940",5,4,4,85,Building Products & Equipment,
ALNY,USA,450.68,2025-10-23,49.60,12.49,42.40%,23.99,7.865,13.236,738,24.56%,46.87%  (  +0.38%),45.00%,"19,271",7,5,5,95,Biotechnology,
AMZN,USA,225.22,2025-10-23,50.95,4.71,5.00%,3.58,6.285,8.567,"1,020,803",23.62%,40.31%  (  +0.53%),42.45%,"4,495,501",10,5,5,90,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
BTU,USA,31.74,2025-10-23,79.12,1.47,93.94%,0.96,7.444,15.687,"12,286",61.17%,71.62%  (  -6.36%),60.37%,"386,726",10,4,5,75,Thermal Coal,
DECK,USA,101.58,2025-10-23,37.38,3.40,-21.27%,2.94,10.943,13.699,"5,205",32.55%,67.18%  (  -4.21%),65.86%,"122,905",4,4,4,82,Footwear & Accessories,
DAN,USA,18.59,2025-10-23,33.60,0.52,16.69%,0.27,9.559,12.288,"1,246",23.34%,45.22%  (  -0.74%),20.72%,"10,187",4,4,4,85,Auto Parts,
FCX,USA,42.85,2025-10-23,54.63,1.71,7.61%,2.40,3.387,9.995,"185,106",67.27%,44.46%  (  -0.79%),30.36%,"1,509,710",10,5,5,90,Copper,
GILD,USA,118.25,2025-10-23,62.47,2.97,10.05%,5.09,4.805,9.079,"34,534",21.78%,37.47%  (  +0.39%),60.94%,"223,286",9,5,5,85,Drug Manufacturers - General,
WDC,USA,121.18,2025-10-23,65.99,5.68,99.42%,3.17,6.497,10.860,"26,003",49.53%,68.85%  (  -0.56%),70.84%,"554,380",8,5,5,85,Computer Hardware,
MA,USA,576.44,2025-10-23,48.04,8.92,3.48%,17.23,2.950,5.233,"5,228",15.47%,24.69%  (  -0.39%),28.89%,"143,652",6,5,5,88,Credit Services,"V, 0.92(6M)"
INSM,USA,161.81,2025-10-23,76.21,4.40,73.34%,85.91,8.802,13.363,"2,241",31.56%,46.13%  (  +0.84%),21.56%,"102,964",10,5,5,90,Biotechnology,
GD,USA,346.44,2025-10-24,76.61,4.47,21.54%,1.85,3.744,4.363,"1,022",12.62%,22.79%  (  unch),27.00%,"34,573",8,4,4,88,Aerospace & Defense,
FLG,USA,11.96,2025-10-24,48.47,0.32,4.52%,0.88,8.262,11.364,"1,502",21.18%,41.73%  (  +2.26%),23.88%,"523,469",8,4,4,60,Banks - Regional,
HCA,USA,426.27,2025-10-24,60.68,9.13,19.34%,1.37,9.007,8.407,718,21.16%,30.04%  (  -0.80%),32.18%,"36,229",6,4,4,85,Medical Care Facilities,
RMBS,USA,99.43,2025-10-27,57.34,5.10,55.19%,16.57,12.901,18.911,"1,913",73.83%,68.26%  (  +1.49%),55.21%,"34,020",9,5,5,88,Semiconductors,
NUE,USA,137.84,2025-10-27,48.20,3.30,6.89%,1.03,5.141,8.265,"8,668",26.80%,39.44%  (  +1.96%),25.94%,"92,205",9,5,5,80,Steel,
WM,USA,219.98,2025-10-27,50.24,3.20,-2.30%,3.70,4.983,6.309,792,13.26%,22.58%  (  -0.24%),42.09%,"45,159",7,4,4,75,Waste Management,
NXPI,Netherlands,225.64,2025-10-27,49.86,6.52,6.55%,4.69,7.385,9.204,"2,079",24.08%,45.53%  (  -0.26%),30.40%,"44,823",9,5,5,78,Semiconductors,
CDNS,USA,350.00,2025-10-27,48.88,9.02,14.28%,18.74,8.068,9.909,880,36.49%,45.20%  (  -1.33%),48.22%,"44,297",7,5,5,88,Software - Application,
ARE,USA,75.22,2025-10-27,27.43,2.25,-10.88%,4.20,6.565,9.173,"2,975",25.87%,35.64%  (  -0.38%),43.09%,"39,615",10,4,4,70,REIT - Office,
CFLT,USA,22.30,2025-10-27,66.24,1.08,-7.70%,7.22,18.811,22.244,"61,449",47.60%,76.75%  (  -3.03%),53.98%,"353,610",4,4,4,75,Software - Infrastructure,
WELL,USA,169.14,2025-10-27,45.85,2.83,11.34%,12.19,5.532,6.907,835,17.66%,25.63%  (  +0.50%),29.92%,"30,314",10,5,5,90,REIT - Healthcare Facilities,
REGN,USA,563.86,2025-10-28,45.04,19.59,-7.01%,4.20,5.291,9.397,"4,562",34.29%,48.40%  (  +1.76%),67.23%,"59,128",10,5,4,80,Biotechnology,
SYY,USA,78.76,2025-10-28,38.26,1.43,4.17%,0.46,5.118,6.670,"2,480",16.65%,23.62%  (  +1.37%),33.10%,"50,174",7,5,5,82,Food Distribution,
ARCC,USA,19.67,2025-10-28,23.46,0.36,-10.52%,4.61,3.973,5.840,"6,411",18.65%,21.52%  (  -0.76%),27.07%,"124,188",7,5,5,85,Asset Management,
ARQT,USA,21.24,2025-10-28,70.11,0.99,43.38%,9.67,12.338,22.994,"2,066",48.91%,81.71%  (  +2.53%),48.50%,"14,942",7,5,5,85,Biotechnology,
XYL,USA,148.19,2025-10-28,64.04,2.52,15.54%,4.13,5.794,7.568,"2,183",16.64%,27.30%  (  +1.39%),34.11%,"8,406",9,5,5,88,Specialty Industrial Machinery,
UNH,USA,369.92,2025-10-28,74.28,9.24,-7.42%,0.79,5.235,9.637,"304,599",29.58%,45.84%  (  +0.39%),47.13%,"1,766,426",8,5,5,55,Healthcare Plans,
AMT,USA,185.59,2025-10-28,31.63,3.92,-9.66%,8.47,5.882,7.275,"1,096",18.35%,26.11%  (  +0.44%),29.84%,"58,901",10,5,5,80,REIT - Specialty,
PYPL,USA,76.13,2025-10-28,70.73,2.15,4.63%,2.25,8.274,11.888,"275,037",29.66%,52.21%  (  -1.90%),56.24%,"1,809,783",6,4,4,90,Credit Services,
THC,USA,200.48,2025-10-28,58.70,5.18,30.08%,0.86,10.841,11.696,552,26.81%,41.78%  (  -1.64%),34.21%,"38,504",7,5,5,85,Medical Care Facilities,
ATI,USA,83.93,2025-10-28,60.33,2.81,21.85%,2.57,9.682,13.984,557,34.37%,49.59%  (  unch),43.32%,"30,810",5,5,5,88,Metal Fabrication,
CX,USA,9.28,2025-10-28,57.97,0.23,32.40%,0.89,2.353,11.958,581,22.10%,42.32%  (  +2.98%),11.00%,"129,749",9,4,4,78,Building Materials,
GLW,USA,87.07,2025-10-28,80.76,2.02,59.25%,5.25,5.933,9.612,"17,231",23.94%,43.72%  (  -1.25%),59.13%,"422,474",4,5,5,85,Electronic Components,
W,USA,82.45,2025-10-28,46.66,3.82,59.09%,0.89,14.178,16.314,"5,996",44.11%,77.92%  (  -0.31%),33.31%,"250,030",7,4,4,78,Internet Retail,
HSBC,USA,71.50,2025-10-28,63.59,0.92,21.28%,1.72,1.515,5.659,"1,083",15.51%,26.37%  (  -3.65%),29.57%,"95,959",10,4,4,85,Banks - Diversified,
PPG,USA,101.59,2025-10-28,30.43,2.02,-8.95%,1.42,3.792,6.257,758,17.33%,30.91%  (  -0.06%),44.14%,"29,251",7,4,4,75,Specialty Chemicals,
