SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
SLB,,34.92,2025-10-17,49.62,1.01,-5.75%,1.47,3.469,8.593,"11,175",27.27%,36.98%  (  +0.34%),31.98%,"703,596",10,5,5,70,Oil & Gas Equipment & Services,
HAL,USA,24.33,2025-10-21,68.91,0.79,3.59%,0.93,4.866,11.684,"95,084",38.31%,40.55%  (  -0.37%),36.40%,"541,094",9,5,5,70,Oil & Gas Equipment & Services,
VZ,USA,43.13,2025-10-21,42.95,0.60,1.30%,1.33,4.156,0.000,"12,664",14.22%,22.07%  (  +0.78%),30.28%,"886,783",6,4,4,90,Telecom Services,"T, 0.88(6M)"
GE,USA,303.38,2025-10-21,75.22,6.18,35.96%,7.73,5.795,0.000,"5,074",22.36%,34.87%  (  +0.81%),28.33%,"199,886",9,5,5,90,Aerospace & Defense,"MMM, 0.8(6M)"
PM,USA,161.46,2025-10-21,43.00,3.53,2.58%,6.46,4.608,0.000,"1,614",22.34%,31.99%  (  +0.37%),55.80%,"190,668",9,5,5,85,Tobacco,
GM,USA,59.47,2025-10-21,64.66,1.08,17.07%,0.30,6.126,0.000,"7,604",16.64%,34.86%  (  +1.32%),23.22%,"405,568",8,4,5,76,Auto Manufacturers,"TSLA, 0.83(6M)"
NFLX,USA,1213.11,2025-10-21,48.31,26.36,12.00%,12.44,7.632,9.282,"30,008",22.68%,39.15%  (  +2.00%),35.95%,"516,425",5,4,4,90,Entertainment,
IBKR,USA,65.67,2025-10-21,59.85,1.84,25.55%,3.00,6.111,9.638,"6,213",35.17%,41.05%  (  +1.27%),27.75%,"210,182",10,5,5,88,Capital Markets,
UAL,USA,105.70,2025-10-21,56.82,3.33,19.08%,0.59,8.326,11.964,"4,626",38.38%,52.13%  (  -1.93%),20.81%,"445,791",5,5,5,88,Airlines,"DAL, 0.94(6M)
RCL, 0.94(12M)"
APH,USA,124.25,2025-10-22,74.96,2.76,46.64%,8.05,8.704,12.425,"1,067",25.35%,35.84%  (  +0.38%),41.81%,"91,620",6,5,5,92,Electronic Components,
T,USA,28.64,2025-10-22,44.19,0.47,7.42%,1.65,4.669,6.291,"17,369",16.82%,26.36%  (  +0.92%),37.24%,"934,703",10,5,5,85,Telecom Services,"VZ, 0.88(6M)"
BSX,USA,97.60,2025-10-22,28.79,1.96,-3.19%,7.82,5.507,8.484,"14,011",17.13%,36.04%  (  +0.73%),53.73%,"215,999",9,5,5,90,Medical Devices,
GEV,USA,630.13,2025-10-22,54.08,23.79,41.85%,4.69,6.790,12.182,"5,331",39.29%,51.71%  (  +1.38%),19.25%,"165,742",6,4,4,85,Specialty Industrial Machinery,
SAP,USA,266.33,2025-10-22,46.90,5.12,-4.11%,7.94,11.980,9.872,613,25.34%,28.98%  (  +0.06%),25.23%,"29,856",7,4,5,88,Software - Application,
IBM,USA,270.73,2025-10-22,70.26,5.08,7.59%,3.94,6.428,8.992,"11,669",17.79%,37.12%  (  +0.82%),46.58%,"360,222",8,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
ORLY,USA,101.68,2025-10-22,41.91,1.81,10.90%,5.04,6.576,8.035,"2,799",15.87%,23.74%  (  -0.69%),19.63%,"61,557",5,5,5,75,Auto Parts,
BIIB,USA,140.61,2025-10-22,51.31,3.87,3.53%,2.15,5.441,0.000,"2,717",31.09%,33.79%  (  +0.56%),24.02%,"54,392",7,4,4,90,Drug Manufacturers - General,
CLF,USA,11.79,2025-10-22,62.03,0.50,25.35%,0.32,9.153,0.000,"10,872",43.42%,70.81%  (  -12.32%),44.08%,"797,513",6,4,4,85,Steel,
CC,USA,17.29,2025-10-22,65.76,0.71,19.15%,0.44,11.179,0.000,"1,013",61.99%,56.96%  (  +0.93%),23.56%,"94,803",10,5,4,60,Specialty Chemicals,
STX,Ireland,230.68,2025-10-22,90.60,6.42,95.04%,5.40,7.219,0.000,"3,198",31.33%,48.45%  (  +1.73%),38.87%,"176,296",9,4,4,85,Computer Hardware,
BCS,USA,21.12,2025-10-22,62.39,0.33,26.39%,2.02,3.255,10.377,"1,334",18.99%,28.66%  (  -0.81%),3.76%,"95,388",9,4,4,82,Banks - Diversified,
NLY,USA,20.98,2025-10-22,42.27,0.33,4.79%,2.08,2.404,6.155,"45,282",17.58%,31.42%  (  +2.43%),37.18%,"163,436",9,4,4,70,REIT - Mortgage,
UPWK,USA,19.97,2025-10-22,77.24,0.75,33.93%,3.43,14.861,0.000,522,40.07%,48.94%  (  +0.42%),23.65%,"53,781",9,4,4,88,Internet Content & Information,
VICI,USA,31.71,2025-10-22,32.33,0.43,-0.03%,8.61,3.793,0.000,795,12.77%,18.52%  (  +0.11%),15.75%,"38,605",9,5,5,88,REIT - Diversified,
KO,USA,66.00,2025-10-22,32.86,0.81,-3.57%,6.03,2.875,4.253,"20,600",11.78%,18.34%  (  -0.18%),24.34%,"609,000",10,5,5,75,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
NEE,USA,72.17,2025-10-22,51.54,1.44,1.44%,5.92,4.106,6.598,"10,249",20.56%,26.26%  (  -0.58%),15.89%,"525,694",8,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
EQT,USA,50.81,2025-10-22,48.26,1.44,-1.96%,4.35,5.032,0.000,"3,572",23.49%,36.31%  (  -0.72%),20.50%,"273,879",9,4,4,85,Oil & Gas E&P,
FLG,USA,11.98,2025-10-22,42.51,0.34,5.06%,0.88,8.262,0.000,"1,456",29.52%,35.91%  (  -0.40%),14.13%,"518,212",7,4,4,60,Banks - Regional,
VKTX,USA,26.09,2025-10-22,46.04,1.76,-15.40%,-,11.017,17.906,"5,422",166.48%,75.59%  (  +2.38%),15.67%,"266,860",6,5,5,72,Biotechnology,
BA,USA,216.69,2025-10-22,40.27,5.13,12.04%,2.18,5.230,8.370,"115,087",25.08%,35.79%  (  +2.32%),20.64%,"973,721",10,5,5,75,Aerospace & Defense,"EADSY, 0.8(6M)"
VRT,USA,148.29,2025-10-22,65.50,6.16,31.44%,6.23,10.407,14.358,"30,385",47.79%,60.40%  (  +2.91%),19.38%,"483,658",7,5,5,88,Electrical Equipment & Parts,
AR,USA,33.54,2025-10-22,58.24,0.99,-7.17%,2.12,5.575,0.000,"3,664",28.72%,41.99%  (  +0.24%),17.31%,"160,288",9,4,5,80,Oil & Gas E&P,
META,USA,768.22,2025-10-22,54.75,16.30,15.95%,10.79,7.974,6.054,"145,967",20.36%,29.33%  (  +0.27%),9.67%,"1,872,479",10,5,5,90,Internet Content & Information,
NOW,USA,939.19,2025-10-22,53.15,23.33,-2.40%,16.20,7.329,9.678,"1,629",26.89%,41.51%  (  +0.81%),36.59%,"91,315",4,5,5,85,Software - Application,
FTI,UK,40.48,2025-10-23,65.36,1.04,26.88%,1.75,8.904,11.998,526,25.36%,33.96%  (  +1.64%),19.60%,"18,666",7,5,4,90,Oil & Gas Equipment & Services,
TMUS,USA,236.81,2025-10-23,35.50,4.46,-2.47%,3.17,4.594,6.424,"1,944",17.33%,27.16%  (  +0.13%),34.45%,"108,807",5,4,4,90,Telecom Services,
VLO,USA,171.33,2025-10-23,79.20,4.16,28.07%,0.43,3.385,7.899,"6,293",20.43%,31.81%  (  +0.39%),12.34%,"131,493",8,4,4,78,Oil & Gas Refining & Marketing,
NOK,USA,4.82,2025-10-23,69.77,0.09,0.15%,1.24,6.848,10.655,"24,389",23.17%,42.26%  (  -0.22%),14.72%,"355,127",8,5,5,65,Communication Equipment,
NEM,USA,85.25,2025-10-23,83.54,2.03,58.82%,4.57,5.503,9.142,"20,117",21.82%,37.92%  (  -1.77%),31.80%,"783,475",8,4,4,80,Gold,
CARR,USA,60.24,2025-10-23,32.83,1.58,-11.36%,2.28,7.035,11.591,"1,454",27.77%,33.17%  (  +0.12%),27.13%,"94,440",4,4,4,85,Building Products & Equipment,
BTU,USA,23.62,2025-10-23,82.25,0.93,47.45%,0.71,7.444,0.000,"10,086",49.61%,57.54%  (  -2.65%),39.61%,"275,702",10,4,5,75,Thermal Coal,
BG,Switzerland,78.69,2025-10-23,42.69,2.38,0.62%,0.31,6.492,0.000,737,33.50%,31.84%  (  -0.05%),28.50%,"37,292",10,4,4,85,Farm Products,
AAPL,USA,255.87,2025-10-23,74.60,5.06,15.36%,9.29,4.194,0.000,"505,575",24.41%,23.23%  (  -0.26%),14.76%,"5,563,115",6,4,4,88,Consumer Electronics,"MSFT, 0.85(6M)
NVDA, 0.88(6M)"
MCD,USA,301.30,2025-10-23,39.64,4.28,-0.60%,8.25,3.421,0.000,"5,134",11.84%,18.50%  (  +0.23%),15.15%,"196,466",9,4,4,70,Restaurants,"YUM, 0.83(6M)"
AMZN,USA,223.77,2025-10-23,42.70,4.99,4.17%,3.56,6.285,0.000,"594,425",25.41%,29.11%  (  +1.43%),15.14%,"3,797,230",10,5,5,88,Internet Retail,"EBAY, 0.82(6M)
GOOGL, 0.89(6M)"
WDC,USA,113.12,2025-10-23,88.42,3.14,98.42%,2.96,6.497,13.226,"18,355",30.79%,51.93%  (  +0.02%),48.39%,"452,519",7,5,5,85,Computer Hardware,
COF,USA,226.98,2025-10-23,56.91,4.77,15.60%,2.55,5.338,7.652,"1,658",24.70%,32.94%  (  +1.46%),17.47%,"134,793",9,5,5,65,Credit Services,"AXP, 0.82(6M)"
SPGI,USA,496.67,2025-10-23,25.03,10.34,-3.58%,10.32,3.919,5.171,915,23.55%,22.59%  (  +1.09%),21.62%,"28,199",9,5,5,85,Financial Data & Stock Exchanges,
TXRH,USA,158.65,2025-10-23,26.18,3.22,-11.25%,1.86,6.368,6.543,"2,710",15.36%,27.37%  (  +0.77%),22.77%,"18,662",4,4,4,85,Restaurants,
STM,USA,29.05,2025-10-23,64.19,0.80,12.86%,2.18,10.217,0.000,558,36.05%,42.70%  (  -0.41%),14.64%,"115,983",4,4,4,70,Semiconductors,
PTEN,USA,5.70,2025-10-23,53.42,0.26,-16.46%,0.44,12.638,20.095,831,44.05%,56.47%  (  -0.65%),23.46%,"86,524",6,4,4,60,Oil & Gas Drilling,
DXCM,USA,69.23,2025-10-23,32.89,2.92,-13.35%,6.31,10.703,11.940,"4,892",49.39%,49.40%  (  -3.10%),42.74%,"163,016",6,5,5,85,Medical Devices,
NOV,USA,13.39,2025-10-23,56.75,0.46,-0.46%,0.57,8.715,14.659,"1,094",36.56%,40.48%  (  +0.30%),19.48%,"49,767",5,4,4,68,Oil & Gas Equipment & Services,
EMN,USA,65.42,2025-10-23,44.35,2.02,-20.73%,0.81,6.574,0.000,693,35.46%,38.26%  (  +0.49%),41.60%,"25,390",8,4,4,65,Specialty Chemicals,
HON,USA,209.75,2025-10-23,36.57,3.20,-3.96%,3.33,4.169,5.421,"2,423",14.20%,23.18%  (  +0.87%),22.29%,"150,113",8,4,4,85,Conglomerates,"MMM, 0.84(6M)"
GILD,USA,112.60,2025-10-23,45.72,2.35,5.94%,4.85,4.805,0.000,"1,059",17.81%,29.47%  (  +0.70%),35.96%,"163,535",8,5,5,85,Drug Manufacturers - General,
MA,USA,577.04,2025-10-23,44.63,9.59,4.05%,17.25,2.950,0.000,"1,799",14.85%,21.72%  (  +0.42%),20.31%,"130,746",8,5,5,85,Credit Services,"V, 0.92(6M)"
XOM,USA,114.43,2025-10-24,58.52,1.90,4.60%,1.48,2.403,0.000,"35,032",18.06%,22.13%  (  +0.35%),13.37%,"946,787",8,4,5,85,Oil & Gas Integrated,"CVX, 0.88(6M)"
CVX,USA,159.23,2025-10-24,56.06,2.74,5.82%,1.74,2.536,0.000,"16,894",18.82%,21.37%  (  +0.15%),13.70%,"485,255",9,4,5,85,Oil & Gas Integrated,"XOM, 0.88(6M)"
ABBV,USA,223.26,2025-10-24,73.69,3.57,16.14%,6.76,4.455,0.000,"1,804",16.26%,21.85%  (  -0.24%),12.43%,"314,828",10,4,5,85,Drug Manufacturers - General,
KDP,USA,26.23,2025-10-27,25.30,0.69,-19.87%,2.26,5.316,9.406,"2,109",44.15%,30.23%  (  +1.98%),66.53%,"207,006",5,4,4,85,Beverages - Non-Alcoholic,
NUE,USA,135.91,2025-10-27,39.51,3.94,5.48%,1.01,5.141,0.000,"2,087",28.96%,34.07%  (  -0.85%),12.39%,"85,547",9,5,4,85,Steel,
FTAI,Cayman Islands,180.90,2025-10-27,80.31,5.36,45.21%,8.61,10.240,0.000,824,31.24%,41.45%  (  +0.52%),3.43%,"42,431",7,5,5,85,Rental & Leasing Services,
AGNC,USA,9.81,2025-10-27,44.30,0.15,2.91%,4.76,3.868,5.266,"13,776",18.15%,21.73%  (  +0.05%),16.19%,"636,850",7,4,4,55,REIT - Mortgage,
CDNS,USA,367.56,2025-10-27,58.26,10.22,20.90%,19.68,8.068,0.000,511,35.52%,31.79%  (  -0.36%),14.37%,"41,169",5,5,5,88,Software - Application,
HSBC,USA,70.72,2025-10-28,74.24,0.83,22.53%,1.71,1.515,0.000,"2,745",17.05%,26.98%  (  +5.20%),30.92%,"87,115",9,4,4,85,Banks - Diversified,
CX,USA,9.39,2025-10-28,58.68,0.23,37.49%,0.90,2.353,0.000,"1,010",22.18%,39.39%  (  +1.32%),7.69%,"128,683",9,4,4,78,Building Materials,
UNH,USA,350.53,2025-10-28,68.23,10.24,-14.45%,0.75,5.235,0.000,"133,478",44.42%,37.55%  (  +0.71%),31.88%,"1,708,303",9,5,5,55,Healthcare Plans,
PYPL,USA,68.08,2025-10-28,47.57,1.56,-7.83%,2.01,8.274,0.000,"41,375",23.82%,31.24%  (  +0.51%),10.19%,"1,360,453",4,4,4,90,Credit Services,
EA,USA,173.85,2025-10-28,61.26,3.23,16.33%,5.83,5.402,0.000,"1,522",17.44%,29.14%  (  +0.13%),36.24%,"68,025",6,4,4,80,Electronic Gaming & Multimedia,
FI,USA,129.84,2025-10-28,32.75,2.88,-29.46%,3.35,5.585,0.000,"1,167",17.63%,43.18%  (  +2.01%),65.82%,"111,192",7,5,5,75,Information Technology Services,
DHR,USA,189.64,2025-10-28,38.35,4.48,-8.22%,5.66,5.575,0.000,"2,439",25.17%,33.64%  (  +1.61%),33.24%,"70,986",8,5,5,78,Diagnostics & Research,
GOOG,USA,252.49,2025-10-28,80.21,5.31,36.24%,8.22,6.261,0.000,"46,345",29.90%,31.18%  (  +0.77%),29.07%,"1,521,403",6,5,5,85,Internet Content & Information,
MMM,USA,157.68,2025-10-28,55.10,3.47,7.84%,3.41,6.498,0.000,"3,791",23.36%,30.81%  (  +0.31%),25.89%,"142,191",6,4,4,75,Conglomerates,"GE, 0.8(6M)"
TXN,USA,181.99,2025-10-28,39.11,4.40,-2.81%,9.92,5.124,0.000,"4,671",25.77%,35.77%  (  +0.82%),26.05%,"255,178",5,4,4,78,Semiconductors,
TER,USA,135.16,2025-10-28,76.41,4.69,32.92%,7.61,11.487,19.441,"2,956",47.26%,47.51%  (  +0.39%),28.17%,"95,346",8,4,4,88,Semiconductor Equipment & Materials,
ADM,USA,60.60,2025-10-28,49.34,1.49,17.29%,0.35,4.789,0.000,"5,190",22.85%,29.38%  (  -0.22%),26.56%,"129,704",9,4,4,78,Farm Products,
LMT,USA,480.29,2025-10-28,72.02,7.08,3.68%,1.56,4.469,0.000,"6,078",14.19%,25.60%  (  +1.04%),34.93%,"106,477",9,4,4,65,Aerospace & Defense,"NOC, 0.84(6M)"
SPOT,Luxembourg,729.43,2025-10-28,59.39,20.55,18.16%,8.18,9.995,0.000,"1,820",23.90%,42.03%  (  +1.19%),26.60%,"134,542",8,4,4,80,Internet Content & Information,
GOOGL,USA,251.99,2025-10-28,79.90,5.34,36.99%,8.21,6.240,0.000,"81,221",30.44%,31.55%  (  +0.67%),29.56%,"3,115,195",10,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
MSFT,USA,511.32,2025-10-28,52.27,7.46,13.83%,13.49,4.235,0.000,"83,509",15.38%,20.96%  (  -0.26%),12.86%,"2,215,641",10,5,5,88,Software - Infrastructure,"AAPL, 0.85(6M)"
MTDR,USA,48.30,2025-10-28,51.34,1.65,-3.38%,1.60,8.781,0.000,"1,417",39.52%,43.94%  (  +0.24%),26.48%,"48,823",5,5,5,0,Oil & Gas E&P,
RTX,USA,160.04,2025-10-28,59.80,2.44,17.65%,2.56,4.453,0.000,"2,364",16.67%,25.23%  (  +0.59%),21.83%,"166,151",6,4,4,85,Aerospace & Defense,
UPS,USA,85.57,2025-10-28,47.34,1.79,-18.76%,0.80,6.860,6.481,"20,102",18.61%,27.14%  (  -0.63%),17.66%,"636,931",9,4,4,65,Integrated Freight & Logistics,"FDX, 0.9(6M)"
V,USA,341.85,2025-10-28,47.42,5.63,0.02%,16.93,3.345,0.000,"6,026",16.39%,21.42%  (  +0.20%),20.24%,"343,787",10,5,5,85,Credit Services,"MA, 0.92(6M)"
KMB,USA,122.85,2025-10-28,31.19,2.12,-7.85%,2.16,3.962,0.000,684,14.58%,22.57%  (  +0.82%),45.24%,"31,503",5,4,4,0,Household & Personal Products,
ARCC,USA,20.91,2025-10-28,29.58,0.34,-5.28%,4.90,3.973,0.000,959,17.82%,18.99%  (  -1.36%),19.81%,"112,140",7,5,5,85,Asset Management,
PSX,USA,133.05,2025-10-29,58.78,3.06,10.39%,0.41,3.234,0.000,"1,438",21.40%,28.48%  (  -1.06%),15.84%,"65,941",10,4,4,80,Oil & Gas Refining & Marketing,
CVS,USA,76.71,2025-10-29,70.09,1.73,21.88%,0.25,7.396,0.000,"13,813",22.69%,28.42%  (  -2.49%),15.85%,"551,136",8,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
CMG,USA,40.14,2025-10-29,41.20,0.92,-22.07%,4.65,7.927,0.000,"24,978",21.56%,33.27%  (  -1.64%),24.32%,"1,202,548",6,5,5,65,Restaurants,
ALGN,USA,131.84,2025-10-29,39.64,4.49,-27.50%,2.41,10.734,9.803,665,37.52%,41.52%  (  -1.90%),20.69%,"42,390",9,4,5,55,Medical Instruments & Supplies,
CRSP,Switzerland,61.92,2025-10-29,62.44,2.84,35.40%,148.02,1.794,0.000,"1,876",47.96%,62.18%  (  +0.82%),41.28%,"144,354",8,4,4,0,Biotechnology,
WSC,USA,22.30,2025-10-29,35.01,0.75,-24.53%,1.73,10.455,0.000,"6,108",34.22%,46.76%  (  +0.40%),28.23%,"34,669",5,4,4,70,Rental & Leasing Services,
GNRC,USA,176.69,2025-10-29,42.47,5.50,19.00%,2.35,8.968,0.000,"1,681",28.85%,42.31%  (  +3.37%),37.39%,"45,762",8,4,4,85,Specialty Industrial Machinery,
EBAY,USA,90.94,2025-10-29,48.56,2.13,22.87%,3.96,6.590,0.000,"1,842",26.13%,30.07%  (  +0.48%),33.47%,"156,809",5,4,4,90,Internet Retail,
AUR,USA,6.26,2025-10-29,59.67,0.29,-3.93%,11542.56,15.422,0.000,"12,237",41.84%,74.46%  (  +4.19%),18.30%,"219,399",4,4,5,75,Information Technology Services,
HOOD,USA,126.34,2025-10-29,70.72,5.34,85.87%,31.30,11.066,0.000,"110,366",56.97%,56.55%  (  +0.01%),13.05%,"2,000,314",5,4,4,90,Capital Markets,
PCOR,USA,76.57,2025-10-29,66.60,2.36,7.96%,9.33,12.746,0.000,"1,077",37.60%,40.17%  (  +1.65%),21.02%,"14,120",8,4,4,75,Software - Application,
GEHC,USA,75.13,2025-10-29,49.80,1.85,-2.45%,1.72,6.624,0.000,902,27.98%,28.08%  (  -0.26%),14.84%,"67,170",9,5,4,78,Medical Devices,
ELF,USA,139.67,2025-10-29,57.76,6.13,37.68%,5.90,14.402,0.000,"2,120",53.38%,54.37%  (  +1.67%),15.43%,"130,833",9,5,5,85,Household & Personal Products,
CORT,USA,82.07,2025-10-29,71.02,2.68,22.43%,12.08,16.823,0.000,"1,061",35.85%,47.61%  (  +0.69%),15.73%,"18,368",10,5,5,80,Biotechnology,
APO,USA,147.66,2025-10-29,67.37,3.88,1.41%,3.29,5.748,0.000,"2,595",22.90%,33.28%  (  -0.46%),9.82%,"321,201",8,5,5,85,Asset Management,
MGM,USA,35.06,2025-10-29,42.38,1.02,2.67%,0.55,7.282,0.000,"3,430",31.20%,36.31%  (  -1.23%),17.09%,"162,146",8,4,4,80,Resorts & Casinos,
PCG,USA,14.88,2025-10-29,47.89,0.49,-8.21%,1.34,3.655,0.000,"7,579",31.50%,35.39%  (  -0.29%),37.65%,"1,379,402",5,5,5,70,Utilities - Regulated Electric,
GT,USA,8.46,2025-10-29,40.79,0.24,-13.09%,0.13,11.860,0.000,900,22.76%,41.66%  (  -0.69%),11.25%,"166,217",10,4,4,50,Auto Parts,
TTMI,USA,57.64,2025-10-29,72.43,2.51,81.87%,2.25,13.245,0.000,"4,018",57.08%,61.70%  (  +0.21%),51.04%,"12,690",10,5,5,88,Electronic Components,
AMSC,USA,62.44,2025-10-29,65.60,3.38,93.90%,11.06,19.010,0.000,873,63.11%,75.32%  (  -0.48%),34.42%,"26,772",7,5,5,85,Specialty Industrial Machinery,
DD,USA,78.58,2025-10-29,61.96,1.62,6.89%,2.61,5.771,0.000,"1,358",20.22%,29.94%  (  +0.46%),23.47%,"104,125",6,5,4,80,Specialty Chemicals,
ROKU,USA,101.17,2025-10-29,60.77,3.55,25.89%,3.39,14.342,0.000,"4,740",35.97%,49.16%  (  +0.66%),17.18%,"242,005",8,4,4,85,Entertainment,
IR,USA,82.00,2025-10-29,56.24,1.95,-2.32%,4.43,6.614,0.000,"2,556",27.48%,32.14%  (  +1.49%),29.98%,"6,939",6,4,4,85,Specialty Industrial Machinery,"JCI, 0.82(6M)"
ET,USA,17.18,2025-10-29,40.23,0.22,-5.80%,0.73,3.711,0.000,"10,742",10.98%,17.03%  (  -0.24%),7.13%,"939,982",7,5,5,70,Oil & Gas Midstream,
AIG,USA,77.11,2025-10-29,40.45,1.24,-3.24%,1.54,4.214,0.000,572,16.90%,22.25%  (  -0.15%),17.29%,"97,048",7,4,4,85,Insurance - Diversified,
FROG,Israel,50.45,2025-10-29,61.62,1.52,31.55%,12.41,14.561,0.000,"1,021",36.85%,42.26%  (  +0.84%),18.30%,"18,994",4,5,5,80,Software - Application,
VRTX,USA,380.54,2025-10-29,35.78,8.08,-15.14%,8.56,5.428,0.000,"1,314",19.47%,26.05%  (  -1.43%),12.85%,"42,651",5,4,4,85,Biotechnology,
NCLH,Bermuda,26.02,2025-10-29,57.43,0.86,15.98%,1.23,7.501,0.000,"5,442",37.92%,45.16%  (  +2.06%),17.26%,"360,036",10,5,5,85,Travel Services,
DASH,USA,266.18,2025-10-29,61.50,6.91,27.57%,9.56,8.848,0.000,"1,475",26.75%,36.62%  (  -0.39%),20.10%,"250,829",5,4,5,88,Internet Retail,
ZETA,USA,21.85,2025-10-29,68.81,1.01,30.80%,4.50,18.270,0.000,"5,445",50.68%,67.85%  (  -4.24%),20.94%,"217,594",9,5,5,85,Software - Infrastructure,
PINS,USA,35.26,2025-10-29,42.54,1.08,6.01%,6.14,13.233,0.000,"3,294",26.75%,36.12%  (  +0.33%),11.45%,"336,751",9,5,5,88,Internet Content & Information,
LLY,USA,746.35,2025-10-30,51.65,17.65,-4.97%,13.26,5.761,0.000,"11,708",25.79%,29.77%  (  -0.15%),11.62%,"388,227",8,5,5,85,Drug Manufacturers - General,
CMCSA,USA,32.10,2025-10-30,39.37,0.68,-8.83%,0.95,5.306,0.000,"13,120",18.57%,26.26%  (  +0.39%),25.74%,"723,692",8,4,4,75,Telecom Services,
SHEL,USA,72.02,2025-10-30,50.26,0.95,5.66%,0.76,2.326,0.000,"2,704",12.35%,19.11%  (  -0.17%),15.74%,"203,220",7,4,5,85,Oil & Gas Integrated,
DBRG,USA,12.72,2025-10-30,69.09,0.41,20.98%,8.05,11.887,0.000,889,40.67%,41.67%  (  +1.23%),10.14%,"60,467",6,5,4,80,Asset Management,
