SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
JNJ,USA,178.76,2025-10-14,66.96,2.29,13.61%,4.75,2.588,0.000,"15,487",13.20%,15.04%  (  +0.48%),11.52%,"447,207",7,4,4,80,Drug Manufacturers - General,"PFE, 0.83(6M)"
WFC,USA,81.83,2025-10-14,57.32,1.66,9.04%,2.13,4.646,0.000,"54,189",22.20%,24.88%  (  -0.05%),10.63%,"1,244,467",7,4,4,92,Banks - Diversified,
C,USA,97.08,2025-10-14,61.39,1.95,24.68%,1.06,4.159,0.000,"100,994",21.89%,27.31%  (  +0.27%),14.91%,"1,804,792",8,5,5,75,Banks - Diversified,
APLD,USA,14.33,2025-10-14,48.70,1.19,58.59%,17.39,18.065,0.000,"49,683",106.79%,79.23%  (  -2.51%),0.00%,"638,264",8,5,5,97,Information Technology Services,
PNC,USA,207.36,2025-10-15,68.69,3.33,11.12%,2.42,3.823,0.000,652,19.29%,22.39%  (  +0.50%),9.62%,"43,753",9,4,4,83,Banks - Regional,
ASML,USA,753.43,2025-10-15,53.33,16.74,4.02%,8.48,5.966,0.000,"14,246",27.94%,30.08%  (  +0.30%),7.06%,"180,735",9,4,5,80,Semiconductor Equipment & Materials,
MS,USA,150.53,2025-10-15,64.71,2.59,15.33%,2.20,3.773,0.000,"13,191",18.39%,24.01%  (  -0.78%),8.64%,"503,971",8,4,4,85,Capital Markets,"GS, 0.96(6M)"
BAC,USA,50.62,2025-10-15,67.52,0.82,13.13%,1.89,3.906,0.000,"551,413",20.44%,21.42%  (  -0.89%),6.01%,"2,787,474",7,5,5,88,Banks - Diversified,
FHN,USA,22.79,2025-10-15,61.00,0.46,11.65%,2.36,5.496,0.000,"4,074",20.83%,32.39%  (  +0.15%),20.88%,"207,925",5,4,4,71,Banks - Regional,
EFX,USA,240.60,2025-10-15,44.85,5.67,-4.94%,5.10,8.273,0.000,"1,658",29.96%,28.86%  (  -0.32%),18.52%,"5,265",5,5,5,70,Consulting Services,
PPG,USA,109.64,2025-10-15,45.18,2.04,-3.51%,1.53,3.792,0.000,"4,540",24.93%,24.37%  (  +2.21%),25.41%,"26,780",7,4,4,75,Specialty Chemicals,
AA,USA,31.29,2025-10-15,53.35,1.11,-4.11%,0.62,6.367,0.000,"18,452",42.24%,49.17%  (  -0.35%),16.32%,"352,392",5,4,4,65,Aluminum,
CCI,USA,95.46,2025-10-15,31.10,2.29,-3.73%,7.67,5.056,0.000,"1,525",23.13%,24.78%  (  -0.68%),16.41%,"80,198",7,5,4,70,REIT - Specialty,
NFLX,USA,1257.48,2025-10-15,60.92,27.50,18.58%,12.89,7.632,0.000,"146,118",21.12%,24.98%  (  -0.46%),7.26%,"541,796",5,4,4,80,Entertainment,
KMI,USA,26.71,2025-10-15,44.88,0.46,-2.79%,3.73,3.583,0.000,"7,107",19.68%,23.36%  (  -0.75%),16.60%,"454,765",8,4,4,85,Oil & Gas Midstream,
CSX,USA,32.66,2025-10-15,36.56,0.87,1.25%,4.30,3.824,0.000,"17,637",24.09%,24.67%  (  -0.77%),24.85%,"516,120",9,4,4,74,Railroads,
LRCX,USA,100.42,2025-10-15,50.85,3.22,20.89%,6.89,6.439,0.000,"22,671",37.61%,34.75%  (  +3.38%),7.96%,"550,793",8,5,5,85,Semiconductor Equipment & Materials,
SLG,USA,59.88,2025-10-15,62.68,1.55,-3.16%,4.64,6.009,0.000,"4,473",31.96%,36.24%  (  +0.85%),16.94%,"51,227",5,4,4,78,REIT - Office,
SNV,USA,52.12,2025-10-15,58.48,1.34,3.66%,1.98,4.543,0.000,930,46.12%,37.82%  (  -2.39%),23.99%,"27,129",10,4,4,85,Banks - Regional,
ABT,USA,132.81,2025-10-15,56.15,2.20,4.15%,5.36,3.642,0.000,"6,137",15.70%,18.41%  (  -1.64%),15.61%,"192,104",9,5,5,78,Medical Devices,
ELV,USA,308.05,2025-10-15,48.57,8.94,-18.58%,0.37,8.071,0.000,"3,105",35.09%,36.17%  (  -0.85%),56.06%,"68,838",4,4,4,60,Healthcare Plans,
KNX,USA,44.11,2025-10-15,52.98,1.32,-7.56%,0.96,8.850,0.000,"1,581",33.52%,49.40%  (  +8.83%),62.22%,"46,650",5,4,4,70,Trucking,
BKR,USA,46.32,2025-10-15,68.82,1.02,11.16%,1.65,7.723,0.000,"2,008",21.45%,26.25%  (  -1.08%),4.65%,"115,983",9,5,5,85,Oil & Gas Equipment & Services,
ALLY,USA,41.57,2025-10-15,70.84,0.84,13.02%,0.83,6.507,0.000,"4,131",23.24%,32.34%  (  +0.30%),13.54%,"112,849",7,4,4,65,Credit Services,
USB,USA,49.17,2025-10-16,69.05,0.81,7.61%,1.82,3.787,0.000,"10,031",21.05%,22.64%  (  -1.11%),8.16%,"252,958",5,4,4,78,Banks - Regional,
KEY,USA,19.18,2025-10-16,62.95,0.37,12.42%,2.25,4.056,0.000,"2,626",22.50%,25.08%  (  -0.96%),4.76%,"208,732",5,4,4,90,Banks - Regional,
BK,USA,105.56,2025-10-16,65.32,1.70,21.07%,1.84,4.539,0.000,"2,561",15.46%,24.80%  (  -0.77%),21.38%,"86,166",8,4,4,75,Banks - Diversified,"STT, 0.83(6M)"
CFG,USA,52.51,2025-10-16,69.94,0.97,19.03%,1.87,4.259,0.000,"1,876",22.30%,27.45%  (  -0.82%),9.99%,"49,909",7,4,4,85,Banks - Regional,
BX,USA,169.90,2025-10-16,51.89,3.88,6.75%,16.10,3.895,0.000,"25,107",23.67%,28.47%  (  -0.08%),9.22%,"318,984",9,4,4,85,Asset Management,
TSM,USA,235.21,2025-10-16,50.42,5.54,16.85%,11.49,3.853,0.000,"65,602",27.71%,29.89%  (  -1.18%),1.37%,"1,801,629",10,5,5,80,Semiconductors,
UNP,USA,223.06,2025-10-16,48.97,4.12,-3.27%,5.42,3.183,0.000,"6,752",22.49%,20.53%  (  -0.56%),14.62%,"141,111",9,4,4,80,Railroads,"NSC, 0.89(6M)"
ALK,USA,62.81,2025-10-16,69.13,1.98,10.65%,0.54,8.119,0.000,"2,217",47.18%,45.25%  (  +1.04%),24.35%,"104,284",4,5,5,80,Airlines,
THC,USA,192.52,2025-10-16,75.65,4.34,30.26%,0.82,10.841,0.000,"7,397",31.17%,29.89%  (  -0.77%),2.92%,"40,748",8,5,5,85,Medical Care Facilities,
GPC,USA,141.25,2025-10-16,64.23,2.68,14.55%,0.83,7.510,0.000,665,20.60%,22.99%  (  +1.74%),13.24%,"7,220",8,4,4,48,Auto Parts,
ISRG,USA,454.52,2025-10-16,36.68,11.84,-13.83%,17.82,6.488,0.000,"17,106",27.39%,28.92%  (  -1.99%),23.41%,"90,342",9,4,5,80,Medical Instruments & Supplies,
FCX,USA,46.07,2025-10-16,67.06,1.16,15.58%,2.58,3.387,0.000,"20,246",37.59%,33.91%  (  -1.02%),8.85%,"1,007,375",9,4,4,82,Copper,
TSCO,USA,60.64,2025-10-16,52.69,1.21,10.82%,2.12,4.782,0.000,"1,012",19.52%,22.90%  (  +0.29%),10.52%,"68,098",6,4,4,82,Specialty Retail,
TFC,USA,47.07,2025-10-17,67.43,0.82,9.11%,1.99,3.229,0.000,"3,218",19.73%,22.00%  (  +1.94%),8.35%,"203,022",9,4,4,80,Banks - Regional,
RF,USA,27.36,2025-10-17,66.08,0.54,16.30%,2.57,4.237,0.000,944,21.82%,26.39%  (  -1.21%),11.89%,"93,528",9,4,4,78,Banks - Regional,
FITB,USA,46.26,2025-10-17,72.84,0.75,11.41%,2.26,4.300,0.000,"1,688",19.78%,23.69%  (  -0.57%),7.61%,"70,921",7,4,4,80,Banks - Regional,
HBAN,USA,17.88,2025-10-17,66.95,0.34,10.66%,2.17,3.937,0.000,"8,209",21.85%,26.13%  (  -1.52%),13.05%,"88,567",9,5,4,85,Banks - Regional,
HCA,USA,411.59,2025-10-17,70.20,7.81,18.87%,1.32,9.007,0.000,"2,316",21.17%,24.96%  (  +2.63%),15.25%,"43,900",4,4,4,80,Medical Care Facilities,
SLB,,36.01,2025-10-17,58.15,0.95,-4.21%,1.52,3.469,0.000,"20,739",29.43%,32.31%  (  -0.06%),19.85%,"746,999",8,5,5,75,Oil & Gas Equipment & Services,
SCHW,USA,97.63,2025-10-20,57.81,1.66,16.06%,6.65,5.246,0.000,"29,323",18.28%,23.97%  (  +0.67%),11.36%,"454,875",6,4,5,82,Capital Markets,"AMTD, 0.84(6M)"
08:18:21 AM,,,,,,,,,,,,,,,,,,,,
