SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
CME,USA,266.38,2025-10-22,49.63,5.28,0.96%,14.90,4.343,6.098,"3,640",14.92%,25.20%  (  -0.22%),49.67%,"47,488",9,4,4,90,Financial Data & Stock Exchanges,
T,USA,26.27,2025-10-22,36.26,0.46,-2.68%,1.52,4.669,4.584,"27,477",20.91%,28.87%  (  -0.58%),46.47%,"1,145,244",9,4,4,85,Telecom Services,"VZ, 0.88(6M)"
HLT,USA,260.12,2025-10-22,45.02,5.32,2.73%,5.33,5.210,4.744,718,19.41%,30.81%  (  -2.17%),27.84%,"57,597",8,4,4,80,Lodging,"MAR, 0.9(6M)"
VRT,USA,172.86,2025-10-22,64.19,8.80,48.62%,7.26,10.407,11.512,"23,128",51.86%,79.25%  (  +1.45%),43.01%,"638,364",7,5,5,88,Electrical Equipment & Parts,
GEV,USA,598.05,2025-10-22,45.02,26.79,27.48%,4.44,6.790,8.153,"10,000",41.73%,62.54%  (  +0.08%),37.36%,"202,225",6,4,4,85,Specialty Industrial Machinery,
KNX,USA,46.72,2025-10-22,64.18,1.63,2.48%,1.02,8.850,11.337,"1,285",43.65%,43.91%  (  -10.81%),49.41%,"32,604",5,4,4,78,Trucking,
IBM,USA,277.97,2025-10-22,53.09,6.80,8.35%,4.04,6.428,7.222,"11,586",25.91%,40.97%  (  -0.59%),55.51%,"436,581",9,4,4,85,Information Technology Services,"ORCL, 0.8(6M)"
LRCX,USA,141.25,2025-10-22,59.98,5.45,54.07%,9.66,6.439,7.978,"11,384",47.77%,57.90%  (  +0.80%),50.44%,"624,803",10,5,5,85,Semiconductor Equipment & Materials,
LVS,USA,48.37,2025-10-22,39.08,1.80,5.86%,2.86,5.661,6.813,"8,120",40.63%,47.08%  (  -3.37%),39.48%,"317,373",8,4,5,80,Resorts & Casinos,
ORLY,USA,101.28,2025-10-22,42.19,1.81,8.21%,5.02,6.576,7.439,670,18.15%,29.64%  (  -3.81%),43.47%,"70,613",5,5,5,75,Auto Parts,
NLY,USA,20.64,2025-10-22,45.53,0.35,2.46%,2.05,2.404,3.294,"2,552",18.76%,23.77%  (  -2.52%),21.55%,"181,049",9,4,4,70,REIT - Mortgage,
BANC,USA,15.84,2025-10-22,41.05,0.60,5.88%,1.40,9.742,11.708,716,39.79%,46.24%  (  -4.17%),48.32%,"36,634",4,5,5,80,Banks - Regional,
AA,USA,35.73,2025-10-22,56.22,1.42,14.04%,0.71,6.367,7.961,"10,301",41.85%,62.45%  (  -0.85%),37.94%,"338,121",5,4,4,65,Aluminum,
FE,USA,46.85,2025-10-22,65.58,0.64,12.56%,1.93,4.274,5.297,874,13.19%,22.10%  (  -1.80%),30.03%,"109,763",9,4,4,80,Utilities - Regulated Electric,"CMS, 0.8(6M)"
KMI,USA,27.22,2025-10-22,44.11,0.51,-1.08%,3.80,3.583,3.767,"6,522",16.66%,26.74%  (  -2.34%),22.42%,"360,923",9,4,4,80,Oil & Gas Midstream,
VKTX,USA,33.26,2025-10-22,59.21,2.00,12.77%,-,11.017,11.854,"7,260",71.24%,96.11%  (  -9.17%),33.95%,"288,400",9,5,5,72,Biotechnology,
CCI,USA,97.41,2025-10-22,53.74,1.86,-1.10%,7.82,5.056,6.935,832,17.18%,28.88%  (  -1.30%),33.26%,"48,186",5,5,4,70,REIT - Specialty,
UPWK,USA,16.03,2025-10-22,39.21,0.74,6.97%,2.75,14.861,16.583,"1,371",47.50%,70.83%  (  +0.92%),63.52%,"68,024",9,4,4,88,Internet Content & Information,
KLAC,USA,1098.00,2025-10-22,59.24,37.85,33.72%,11.90,8.249,12.091,"1,163",42.96%,49.67%  (  +1.08%),45.11%,"37,697",9,4,4,90,Semiconductor Equipment & Materials,
BMRN,USA,52.82,2025-10-22,40.21,1.39,-12.80%,3.34,7.125,11.208,738,23.82%,46.03%  (  +3.80%),67.01%,"43,203",6,5,5,88,Biotechnology,
STM,USA,29.05,2025-10-23,55.81,0.82,11.73%,2.18,10.217,12.603,"7,632",36.91%,52.26%  (  -1.55%),31.98%,"132,476",5,4,4,72,Semiconductors,
VLO,USA,157.53,2025-10-23,44.00,4.60,14.76%,0.40,3.385,4.535,"2,922",26.40%,37.03%  (  -0.60%),24.00%,"150,427",9,4,5,78,Oil & Gas Refining & Marketing,
VLY,USA,9.74,2025-10-23,34.54,0.35,3.06%,1.55,8.572,10.016,"1,941",33.83%,47.31%  (  -6.55%),59.76%,"107,631",8,4,5,80,Banks - Regional,
UNP,USA,227.12,2025-10-23,48.80,4.09,-0.94%,5.52,3.183,5.074,"1,802",17.00%,29.14%  (  +0.13%),44.78%,"138,321",10,4,4,88,Railroads,"NSC, 0.89(6M)"
TMUS,USA,227.82,2025-10-23,40.23,4.59,-6.25%,3.05,4.594,4.933,"2,327",19.05%,31.40%  (  -0.70%),49.07%,"131,543",4,4,4,90,Telecom Services,
DAR,USA,31.73,2025-10-23,51.35,1.29,-5.52%,0.88,10.257,14.421,912,38.80%,59.98%  (  -4.62%),60.14%,"97,080",4,5,4,65,Packaged Foods,
FCX,USA,40.74,2025-10-23,46.66,1.78,2.23%,2.28,3.387,5.879,"56,641",70.04%,49.11%  (  -3.14%),39.83%,"1,578,049",9,5,5,90,Copper,
MBLY,USA,14.07,2025-10-23,44.39,0.70,-9.00%,6.02,13.009,10.861,"5,716",47.35%,75.41%  (  +4.32%),56.99%,"324,777",6,4,4,80,Auto Parts,
PCG,USA,16.42,2025-10-23,60.61,0.44,3.68%,1.48,3.655,4.692,"5,350",31.33%,38.27%  (  +4.35%),43.64%,"1,354,829",8,5,5,75,Utilities - Regulated Electric,
CBRE,USA,155.00,2025-10-23,46.34,2.94,10.60%,1.21,7.402,7.812,"1,075",18.88%,32.60%  (  -1.55%),27.84%,"11,312",7,5,4,85,Real Estate Services,
CNP,USA,39.51,2025-10-23,58.14,0.65,8.73%,2.87,4.375,6.210,546,15.03%,25.12%  (  -0.63%),50.07%,"41,546",8,4,4,75,Utilities - Regulated Electric,"DTE, 0.84(6M)"
HON,USA,203.15,2025-10-23,39.19,3.67,-6.15%,3.23,4.169,4.543,"3,929",17.78%,28.68%  (  -0.84%),37.73%,"181,808",10,4,4,85,Conglomerates,"MMM, 0.84(6M)"
NOK,USA,5.74,2025-10-23,84.49,0.12,17.73%,1.51,6.848,9.295,"10,232",23.00%,48.61%  (  -2.27%),19.94%,"457,201",7,4,5,65,Communication Equipment,
BX,USA,155.89,2025-10-23,34.75,5.19,-1.00%,14.77,3.895,5.863,"3,943",32.13%,41.33%  (  -3.24%),34.86%,"323,042",7,4,4,85,Asset Management,
NXT,USA,86.41,2025-10-23,63.34,4.12,56.93%,4.12,14.915,16.863,522,53.77%,73.66%  (  -1.21%),65.41%,"185,133",6,4,5,85,Solar,
SSNC,USA,79.58,2025-10-23,27.40,1.71,-3.84%,3.21,6.373,7.960,"2,437",18.38%,35.27%  (  -0.89%),60.42%,"3,643",5,5,4,85,Software - Application,
DECK,USA,99.17,2025-10-23,41.02,3.42,-20.78%,2.87,10.943,13.046,"2,619",34.53%,71.04%  (  -2.25%),72.07%,"128,323",6,4,4,82,Footwear & Accessories,
BKR,USA,45.12,2025-10-23,40.10,1.23,6.29%,1.61,7.723,9.669,"6,214",28.54%,38.48%  (  +2.86%),33.93%,"122,478",10,5,5,85,Oil & Gas Equipment & Services,
ALK,USA,47.15,2025-10-23,31.33,1.95,-15.85%,0.40,8.119,13.309,843,32.45%,54.98%  (  -1.16%),42.33%,"141,898",6,5,5,75,Airlines,
NEM,USA,90.18,2025-10-23,58.66,3.22,55.49%,4.84,5.503,6.909,"47,726",38.73%,52.60%  (  -5.49%),74.28%,"910,124",10,5,5,80,Gold,
KVUE,USA,15.28,2025-10-23,37.90,0.76,-28.47%,1.94,4.991,13.826,"195,133",59.53%,74.64%  (  +1.52%),100.00%,"2,502,516",9,4,4,50,Household & Personal Products,
DAN,USA,18.85,2025-10-23,43.33,0.58,16.57%,0.27,9.559,12.190,"1,004",24.23%,61.29%  (  +8.96%),34.86%,"13,465",4,4,4,85,Auto Parts,
BTU,USA,31.75,2025-10-23,63.76,1.80,89.04%,0.96,7.444,11.286,"5,654",64.25%,79.14%  (  -2.38%),71.46%,"390,270",10,4,5,75,Thermal Coal,
FLG,USA,11.22,2025-10-24,38.81,0.40,-2.73%,0.83,8.262,11.211,"4,280",34.00%,51.72%  (  -7.35%),40.60%,"552,672",6,4,4,60,Banks - Regional,
GD,USA,330.78,2025-10-24,47.52,5.28,15.06%,1.77,3.744,4.155,915,16.00%,23.88%  (  -1.82%),30.06%,"37,214",7,4,4,88,Aerospace & Defense,
KDP,USA,27.99,2025-10-27,61.12,0.63,-12.85%,2.41,5.316,9.284,"5,502",24.92%,35.76%  (  -2.52%),87.96%,"513,638",4,4,4,85,Beverages - Non-Alcoholic,
FTAI,Cayman Islands,165.82,2025-10-27,47.93,6.61,30.16%,7.89,10.240,11.606,"3,407",37.87%,63.68%  (  -2.01%),29.81%,"47,137",6,5,5,85,Rental & Leasing Services,
AMKR,USA,30.86,2025-10-27,59.87,1.38,38.47%,1.21,11.183,18.063,"4,987",52.35%,74.80%  (  +3.26%),70.45%,"99,522",8,4,4,80,Semiconductor Equipment & Materials,
WM,USA,215.64,2025-10-27,44.24,3.21,-4.40%,3.63,4.983,6.154,"1,646",14.03%,24.86%  (  -0.46%),54.74%,"48,139",8,4,4,75,Waste Management,
RMBS,USA,95.75,2025-10-27,50.87,5.08,46.09%,15.96,12.901,17.426,592,75.22%,70.71%  (  -0.27%),59.82%,"35,146",10,5,5,88,Semiconductors,
NOV,USA,12.64,2025-10-27,44.16,0.43,-5.16%,0.53,8.715,10.930,692,38.18%,44.91%  (  -3.28%),26.67%,"60,567",6,4,4,65,Oil & Gas Equipment & Services,
CDNS,USA,325.09,2025-10-27,36.89,9.73,5.84%,17.41,8.068,9.612,"1,338",40.15%,49.20%  (  -1.94%),58.30%,"46,405",7,5,4,90,Software - Application,
NXPI,Netherlands,213.56,2025-10-27,41.94,7.37,0.79%,4.44,7.385,8.671,"2,370",35.51%,49.62%  (  +1.00%),38.27%,"47,643",9,5,5,75,Semiconductors,
NUE,USA,132.20,2025-10-27,39.95,3.80,2.00%,0.99,5.141,6.864,"2,784",29.55%,40.72%  (  -1.79%),29.18%,"101,183",8,5,5,80,Steel,
SHW,USA,329.16,2025-10-28,32.90,5.79,-5.70%,3.56,6.187,7.078,515,19.78%,28.41%  (  -2.77%),38.85%,"22,879",9,4,4,70,Specialty Chemicals,
GLW,USA,84.11,2025-10-28,58.14,2.37,50.20%,5.07,5.933,8.929,"19,165",29.58%,50.42%  (  -3.33%),75.48%,"340,208",5,5,5,85,Electronic Components,
PYPL,USA,67.00,2025-10-28,43.85,2.50,-7.12%,1.98,8.274,10.226,"76,565",39.03%,52.91%  (  -2.67%),57.77%,"2,055,034",4,4,4,88,Credit Services,
REGN,USA,573.38,2025-10-28,49.80,19.25,-4.67%,4.28,5.291,8.776,698,34.87%,47.12%  (  -1.01%),63.62%,"62,687",9,5,4,80,Biotechnology,
ARCC,USA,19.51,2025-10-28,36.52,0.42,-10.94%,4.62,3.973,6.359,"2,849",24.43%,27.90%  (  -1.43%),45.41%,"148,398",5,5,5,85,Asset Management,
RCL,Liberia,298.43,2025-10-28,32.82,9.71,9.38%,4.72,6.247,9.277,"3,365",25.10%,52.47%  (  -1.20%),48.90%,"112,430",6,5,5,90,Travel Services,
NEE,USA,84.35,2025-10-28,71.66,1.73,17.42%,6.92,4.106,5.202,"20,672",20.61%,30.83%  (  -1.14%),31.33%,"697,708",6,4,4,85,Utilities - Regulated Electric,"D, 0.85(6M)"
W,USA,81.74,2025-10-28,49.12,3.99,54.11%,0.88,14.178,16.021,"5,451",42.70%,83.96%  (  -6.07%),40.11%,"269,258",10,4,4,78,Internet Retail,
HSBC,USA,65.39,2025-10-28,37.12,1.13,9.77%,1.57,1.515,6.021,"1,739",24.19%,29.32%  (  -2.63%),36.13%,"110,589",8,4,4,80,Banks - Diversified,
AXTA,Bermuda,28.17,2025-10-28,47.60,0.77,-11.70%,1.17,6.409,9.787,564,26.04%,36.54%  (  -8.00%),42.39%,"3,607",8,4,5,80,Specialty Chemicals,
CARR,USA,56.32,2025-10-28,30.70,1.49,-15.72%,2.13,7.035,10.532,977,17.20%,42.57%  (  -3.22%),49.88%,"115,817",5,4,4,85,Building Products & Equipment,
UNH,USA,353.61,2025-10-28,54.89,9.66,-10.36%,0.76,5.235,7.855,"84,641",31.88%,43.94%  (  -1.11%),43.64%,"1,808,998",7,4,5,55,Healthcare Plans,
EXE,USA,99.93,2025-10-28,43.98,3.16,-4.34%,2.69,6.169,8.676,"35,271",28.04%,37.08%  (  -1.83%),53.84%,"170,239",7,5,5,85,Oil & Gas E&P,
STX,Ireland,224.68,2025-10-28,54.68,10.42,72.22%,5.26,7.219,12.145,"4,016",51.50%,65.41%  (  -4.04%),68.13%,"229,592",9,4,4,85,Computer Hardware,
BE,USA,108.11,2025-10-28,69.33,9.02,213.64%,15.52,13.297,22.549,"58,536",110.19%,139.48%  (  -5.11%),95.15%,"842,883",6,4,4,85,Electrical Equipment & Parts,
CZR,USA,21.53,2025-10-28,32.49,1.11,-24.61%,0.39,6.501,9.920,"3,094",46.55%,61.02%  (  -3.99%),50.63%,"398,989",6,4,5,75,Resorts & Casinos,
OKE,USA,67.51,2025-10-28,27.07,1.61,-20.79%,1.52,9.940,9.143,"4,059",18.71%,35.06%  (  -1.40%),29.43%,"105,432",9,4,4,90,Oil & Gas Midstream,
EIX,USA,56.42,2025-10-28,57.13,1.52,1.73%,1.24,7.109,8.724,729,27.25%,35.19%  (  -1.74%),28.10%,"75,943",8,4,4,70,Utilities - Regulated Electric,"SRE, 0.84(6M)"
AUR,USA,5.07,2025-10-28,38.58,0.29,-20.13%,9355.84,15.422,13.890,"6,929",45.62%,88.61%  (  +3.38%),33.05%,"322,637",5,4,5,75,Information Technology Services,
TER,USA,138.02,2025-10-28,54.98,5.49,33.88%,7.77,11.487,15.308,"1,633",56.55%,62.68%  (  +1.48%),59.16%,"83,214",9,4,4,88,Semiconductor Equipment & Materials,
CSGP,USA,73.86,2025-10-28,21.86,1.92,-8.49%,10.73,8.947,10.640,"1,295",21.81%,44.01%  (  +2.85%),67.21%,"64,463",7,4,4,85,Real Estate Services,
MIR,USA,24.02,2025-10-28,54.42,1.17,29.09%,6.88,12.020,15.746,"1,056",63.96%,62.72%  (  -0.62%),67.90%,"59,582",10,5,5,70,Specialty Industrial Machinery,
MDLZ,USA,62.35,2025-10-28,50.50,1.26,-2.79%,2.17,3.608,4.947,999,18.25%,27.30%  (  -8.19%),60.34%,"98,873",9,4,4,77,Confectioners,
V,USA,341.31,2025-10-28,46.97,6.65,-0.90%,16.91,3.345,5.400,"14,483",19.84%,28.95%  (  -3.04%),42.45%,"380,754",9,5,5,85,Credit Services,"MA, 0.92(6M)"
PSX,USA,128.99,2025-10-29,43.99,3.42,5.92%,0.39,3.234,5.840,906,21.87%,34.45%  (  -1.28%),27.54%,"87,701",10,4,4,80,Oil & Gas Refining & Marketing,
GTES,UK,25.76,2025-10-29,55.81,0.72,16.37%,1.96,8.226,11.648,"4,394",26.90%,47.60%  (  -0.01%),47.27%,"38,011",9,5,4,75,Specialty Industrial Machinery,
AVTR,USA,14.62,2025-10-29,65.59,0.52,-2.89%,1.50,11.110,16.944,"1,690",48.54%,63.38%  (  +0.89%),81.26%,"35,829",5,4,4,55,Medical Instruments & Supplies,
GEHC,USA,73.13,2025-10-29,46.17,1.89,-4.33%,1.67,6.624,7.307,715,30.15%,41.17%  (  +0.78%),40.78%,"74,392",9,4,4,78,Medical Devices,
TEL,Ireland,222.67,2025-10-29,58.79,4.84,30.44%,3.97,6.268,8.420,882,17.65%,33.80%  (  -2.55%),44.60%,"10,439",8,4,5,90,Electronic Components,
VZ,USA,40.39,2025-10-29,33.19,0.65,-5.30%,1.24,4.156,4.458,"33,714",21.27%,23.26%  (  -0.85%),35.67%,"1,244,079",6,4,4,90,Telecom Services,"T, 0.88(6M)"
FI,USA,120.23,2025-10-29,33.33,3.06,-32.01%,3.10,5.585,10.195,"8,336",23.15%,52.24%  (  -5.38%),86.80%,"198,374",7,5,5,75,Information Technology Services,
AEP,USA,117.47,2025-10-29,66.38,1.95,11.15%,3.00,3.957,5.942,"1,505",14.85%,22.86%  (  -1.80%),34.05%,"86,851",6,4,4,85,Utilities - Regulated Electric,"PPL, 0.82(6M)"
CAT,USA,529.55,2025-10-29,71.14,13.45,38.80%,3.93,4.597,7.740,"11,807",24.16%,43.78%  (  -1.85%),57.39%,"226,408",9,4,4,68,Farm & Heavy Construction Machinery,"CNHI, 0.83(6M)
DE, 0.85(6M)"
CVS,USA,82.08,2025-10-29,78.27,1.78,25.26%,0.27,7.396,7.474,"31,849",23.40%,37.32%  (  -3.20%),42.19%,"629,287",8,5,5,80,Healthcare Plans,"WBA, 0.84(6M)"
ADP,USA,281.87,2025-10-29,36.09,4.47,-6.71%,5.55,3.831,4.732,876,14.38%,25.54%  (  -1.36%),42.16%,"34,971",8,4,4,85,Software - Application,
GSK,USA,43.91,2025-10-29,62.58,0.82,14.52%,2.16,4.665,6.742,"6,438",29.13%,34.93%  (  +1.39%),55.05%,"151,032",10,4,4,85,Drug Manufacturers - General,
HAYW,USA,15.12,2025-10-29,46.53,0.39,4.21%,3.03,11.246,7.334,"1,002",25.99%,60.12%  (  +4.87%),67.50%,"15,013",6,4,4,80,Electrical Equipment & Parts,
OTIS,USA,91.32,2025-10-29,56.03,1.40,-3.52%,2.53,5.755,6.970,981,13.59%,28.61%  (  -3.09%),46.93%,"17,425",7,4,4,78,Specialty Industrial Machinery,
ETR,USA,95.56,2025-10-29,58.34,1.79,12.35%,3.49,4.666,6.708,603,18.41%,27.68%  (  -1.33%),43.75%,"30,315",7,4,4,85,Utilities - Regulated Electric,
INVH,USA,28.40,2025-10-29,39.26,0.45,-11.17%,6.38,5.598,7.830,613,14.03%,29.98%  (  +2.00%),53.66%,"25,871",5,4,4,75,REIT - Residential,
AMRZ,Switzerland,48.06,2025-10-29,43.85,1.21,-4.86%,-,3.200,11.246,543,29.83%,45.64%  (  -2.94%),85.88%,"17,473",9,5,5,0,Building Materials,
GOOGL,USA,251.61,2025-10-29,63.29,5.88,33.04%,8.20,6.240,8.306,"216,650",22.80%,43.57%  (  -0.94%),62.24%,"3,511,733",9,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
VIAV,USA,12.85,2025-10-29,57.90,0.34,19.66%,2.64,10.408,12.299,764,24.73%,49.84%  (  -5.77%),21.61%,"45,618",10,4,4,80,Communication Equipment,
SFM,USA,111.58,2025-10-29,43.18,3.80,-25.37%,1.30,10.917,13.667,"1,666",34.24%,56.35%  (  -2.11%),66.57%,"43,720",7,4,4,90,Grocery Stores,
VTR,USA,70.30,2025-10-29,62.18,1.01,7.06%,6.18,5.013,6.424,"1,204",15.48%,25.94%  (  +1.46%),34.86%,"12,386",10,5,5,85,REIT - Healthcare Facilities,
AR,USA,30.55,2025-10-29,37.34,1.23,-15.66%,1.93,5.575,7.997,"6,699",35.34%,45.36%  (  -5.50%),22.41%,"219,073",8,5,5,80,Oil & Gas E&P,
CHRW,USA,127.47,2025-10-29,45.07,3.01,20.38%,0.88,8.163,8.828,"2,766",22.32%,35.69%  (  -0.95%),46.19%,"55,948",5,4,4,85,Integrated Freight & Logistics,
ALGN,USA,129.06,2025-10-29,45.19,4.18,-25.51%,2.36,10.734,13.289,"1,274",28.15%,64.29%  (  -5.69%),65.65%,"64,280",6,4,4,55,Medical Instruments & Supplies,
EBAY,USA,92.26,2025-10-29,53.95,2.63,20.65%,4.01,6.590,9.052,"4,945",25.55%,46.80%  (  -1.73%),85.22%,"199,619",4,4,4,90,Internet Retail,
CGNX,USA,45.52,2025-10-29,51.95,1.66,28.12%,8.22,10.634,13.981,"1,544",49.38%,55.90%  (  -0.84%),60.42%,"35,074",7,4,4,80,Scientific & Technical Instruments,
CMG,USA,41.68,2025-10-29,55.22,1.09,-15.74%,4.83,7.927,10.236,"28,492",26.92%,51.99%  (  -1.33%),68.66%,"1,392,604",7,5,5,70,Restaurants,
META,USA,711.78,2025-10-29,41.92,17.05,5.80%,10.00,7.357,8.734,"232,635",22.37%,45.70%  (  -1.85%),47.61%,"2,352,372",10,5,5,85,Internet Content & Information,
SBUX,USA,85.43,2025-10-29,55.55,1.99,-7.48%,2.65,6.633,9.358,"28,153",26.22%,46.60%  (  -0.85%),56.22%,"780,538",5,4,4,65,Restaurants,
CVNA,USA,329.00,2025-10-29,37.61,18.45,13.38%,4.35,12.853,16.512,"57,350",49.03%,93.01%  (  +4.03%),58.78%,"517,884",9,5,5,88,Auto & Truck Dealerships,
GOOG,USA,252.31,2025-10-29,63.41,5.84,32.50%,8.21,6.261,8.209,"120,871",22.33%,43.45%  (  -1.03%),62.34%,"1,727,261",5,5,5,85,Internet Content & Information,
