SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
HDB,USA,75.25,2025-07-19,47.99,1.10,13.17%,3.45,0.000,5.122,673,16.10%,22.68%  (  -0.43%),19.55%,"29,227",7,4,4,70,Banks - Regional,
IBN,USA,33.10,2025-07-19,44.21,0.36,6.97%,3.39,0.000,4.251,"1,113",12.04%,17.98%  (  -0.79%),19.32%,"68,739",5,4,4,,Banks - Regional,
VZ,USA,40.72,2025-07-21,31.52,0.60,-3.93%,1.27,4.111,3.830,"40,858",15.13%,22.89%  (  -0.58%),37.28%,"1,151,394",8,4,4,88,Telecom Services,"T, 0.88(6M)"
ARE,USA,77.87,2025-07-21,57.26,2.09,-16.37%,4.34,6.249,6.558,957,25.89%,29.69%  (  -5.82%),24.85%,"41,597",7,4,4,68,REIT - Office,
AGNC,USA,9.24,2025-07-21,48.36,0.15,-3.21%,3.34,4.008,3.722,"28,375",13.24%,22.93%  (  +1.08%),26.28%,"846,579",5,4,4,67,REIT - Mortgage,
NXPI,Netherlands,225.09,2025-07-21,55.58,6.56,5.52%,4.61,6.662,9.928,"2,174",29.95%,42.90%  (  +0.10%),25.33%,"45,744",9,5,5,65,Semiconductors,
SYF,USA,69.64,2025-07-22,63.29,1.49,15.57%,1.35,7.935,7.612,"3,483",23.89%,34.24%  (  -0.38%),14.47%,"57,621",10,5,5,68,Credit Services,
DHI,USA,130.43,2025-07-22,50.62,3.97,-7.84%,1.13,5.211,6.159,"5,486",34.67%,39.53%  (  +0.79%),38.67%,"106,015",6,4,4,78,Residential Construction,
GM,USA,52.92,2025-07-22,61.62,1.12,6.06%,0.27,6.006,6.149,"12,362",23.87%,36.97%  (  -0.48%),33.38%,"548,211",8,4,4,55,Auto Manufacturers,"TSLA, 0.83(6M)"
HAL,USA,21.07,2025-07-22,46.97,0.80,-16.70%,0.80,4.452,5.744,"8,963",45.99%,42.01%  (  -0.70%),39.82%,"566,195",5,4,4,68,Oil & Gas Equipment & Services,
THC,USA,175.66,2025-07-22,58.75,4.86,20.40%,0.80,10.520,9.886,606,29.30%,42.50%  (  +1.06%),38.22%,"36,198",10,5,5,75,Medical Care Facilities,
LMT,USA,461.53,2025-07-22,44.91,8.98,-5.98%,1.51,4.191,4.645,"5,628",27.16%,28.29%  (  -0.27%),52.14%,"119,874",5,4,4,85,Aerospace & Defense,"NOC, 0.84(6M)"
DHR,USA,190.12,2025-07-22,38.87,5.16,-13.02%,5.71,5.419,5.846,"6,286",23.87%,36.17%  (  +0.23%),42.74%,"91,033",9,5,5,75,Diagnostics & Research,
GPC,USA,121.97,2025-07-22,45.40,2.43,-0.13%,0.72,7.412,7.466,"5,423",19.75%,32.68%  (  +0.91%),46.36%,"14,836",8,5,5,70,Auto Parts,
KO,USA,70.15,2025-07-22,48.68,0.92,3.26%,6.47,2.759,2.974,"31,782",13.76%,19.26%  (  -0.33%),38.07%,"687,076",9,5,5,85,Beverages - Non-Alcoholic,"PEP, 0.89(6M)"
DGX,USA,166.14,2025-07-22,32.13,3.21,0.80%,1.83,6.394,6.167,971,14.49%,27.67%  (  -1.04%),49.72%,"16,292",8,4,4,90,Diagnostics & Research,
PHM,USA,108.02,2025-07-22,51.27,3.23,-4.49%,1.21,5.330,5.716,"1,039",32.76%,39.06%  (  +0.38%),33.01%,"49,214",8,4,4,78,Residential Construction,
KEY,USA,18.48,2025-07-22,68.18,0.38,9.29%,2.19,4.358,4.313,"4,724",21.95%,29.11%  (  -1.21%),13.62%,"227,695",8,4,4,70,Banks - Regional,
PM,USA,179.11,2025-07-22,48.49,3.29,20.72%,7.30,4.186,5.347,"7,836",18.99%,31.89%  (  -0.06%),59.83%,"239,736",7,5,5,78,Tobacco,
SHW,USA,337.11,2025-07-22,40.15,6.41,-5.45%,3.67,6.291,5.433,"1,736",25.29%,24.24%  (  +0.14%),25.01%,"20,661",8,4,5,75,Specialty Chemicals,
RTX,USA,151.30,2025-07-22,69.00,2.40,18.03%,2.47,4.537,4.318,"8,964",19.32%,26.61%  (  -0.02%),30.53%,"223,247",9,4,4,78,Aerospace & Defense,
TXN,USA,216.56,2025-07-22,66.20,4.05,13.81%,12.26,5.188,5.747,"7,863",19.61%,34.11%  (  +0.88%),22.77%,"258,393",7,4,4,65,Semiconductors,
MTDR,USA,51.58,2025-07-22,57.45,1.74,0.25%,1.75,8.565,9.882,"2,018",36.96%,43.73%  (  -1.16%),26.11%,"64,494",10,5,5,76,Oil & Gas E&P,
BKR,USA,39.22,2025-07-22,52.00,1.00,-3.73%,1.40,7.460,7.821,861,24.45%,34.45%  (  -0.01%),28.77%,"108,876",5,5,5,72,Oil & Gas Equipment & Services,
EQT,USA,58.97,2025-07-22,59.23,1.72,20.08%,5.81,4.799,4.976,"11,610",32.09%,37.43%  (  +0.41%),22.94%,"355,279",7,5,4,78,Oil & Gas E&P,
PEGA,USA,52.01,2025-07-22,54.05,1.58,16.71%,5.42,13.084,15.405,"2,155",28.57%,66.17%  (  -3.72%),73.22%,"37,156",6,5,5,86,Software - Application,
ISRG,USA,515.58,2025-07-22,42.30,11.38,-2.95%,21.20,6.379,6.950,"2,710",24.04%,37.79%  (  -0.21%),42.05%,"83,513",6,5,5,80,Medical Instruments & Supplies,
SAP,USA,305.58,2025-07-22,54.62,5.00,14.18%,9.45,12.280,7.140,"1,195",20.06%,32.08%  (  +1.12%),38.72%,"26,185",10,5,5,80,Software - Application,
COF,USA,216.80,2025-07-22,60.30,4.21,17.29%,2.58,5.428,5.055,"3,901",21.36%,32.10%  (  -0.85%),15.87%,"179,820",10,5,5,66,Credit Services,"AXP, 0.82(6M)"
CSGP,USA,84.61,2025-07-22,60.80,1.65,9.93%,12.69,8.966,8.809,"12,421",18.46%,38.56%  (  -2.57%),46.20%,"65,296",4,4,4,80,Real Estate Services,
BSX,USA,103.53,2025-07-23,50.35,1.91,6.84%,8.73,5.989,5.136,"7,471",17.06%,29.16%  (  -0.15%),38.11%,"228,956",9,5,5,85,Medical Devices,
CME,USA,274.89,2025-07-23,48.89,4.68,10.29%,15.76,4.236,4.937,"1,324",14.78%,22.22%  (  +0.38%),38.04%,"52,620",4,4,4,88,Financial Data & Stock Exchanges,
APH,USA,103.22,2025-07-23,76.03,1.84,37.61%,7.44,8.692,8.255,"9,947",15.25%,35.61%  (  -0.18%),41.15%,"108,508",10,5,4,90,Electronic Components,
FCX,USA,44.72,2025-07-23,55.82,1.44,10.16%,2.62,3.516,5.013,"25,186",34.78%,38.20%  (  +0.44%),17.59%,"1,072,941",10,4,4,70,Copper,
FI,USA,166.00,2025-07-23,44.13,3.41,-16.64%,4.45,4.973,6.668,"3,028",22.30%,37.17%  (  -0.14%),53.64%,"116,648",7,5,5,85,Information Technology Services,
HAS,USA,76.99,2025-07-23,64.33,1.73,20.46%,2.53,9.352,8.753,"1,140",26.41%,38.07%  (  -1.88%),33.27%,"55,499",8,5,4,72,Leisure,
GD,USA,298.31,2025-07-23,61.47,4.33,7.94%,1.63,3.699,3.367,518,13.16%,20.16%  (  -0.41%),18.37%,"38,676",7,4,4,80,Aerospace & Defense,
NEE,USA,75.88,2025-07-23,62.30,1.78,4.20%,6.32,4.184,4.440,"17,003",24.67%,28.69%  (  +0.30%),23.13%,"661,149",6,4,5,78,Utilities - Regulated Electric,"D, 0.85(6M)"
LW,USA,49.00,2025-07-23,33.37,1.54,-19.83%,1.08,10.681,11.250,"6,711",22.90%,49.41%  (  -3.86%),51.99%,"167,180",9,4,4,72,Packaged Foods,
HLT,USA,271.23,2025-07-23,60.34,4.75,10.36%,5.71,5.769,3.819,"1,380",18.09%,24.86%  (  +0.28%),14.82%,"90,195",6,4,4,65,Lodging,"MAR, 0.9(6M)"
GEV,USA,572.34,2025-07-23,78.06,17.34,54.65%,4.37,8.485,7.063,"9,085",28.32%,49.63%  (  +0.12%),19.47%,"184,893",9,5,5,85,Specialty Industrial Machinery,
NOW,USA,958.18,2025-07-23,41.26,23.77,-1.66%,17.31,7.196,7.660,"6,149",25.67%,43.09%  (  +0.51%),39.53%,"109,932",8,5,5,90,Software - Application,
TMUS,USA,226.90,2025-07-23,41.10,4.03,-4.88%,3.12,4.375,5.170,"4,726",23.89%,29.81%  (  +0.05%),43.83%,"153,502",4,4,4,90,Telecom Services,
IBM,USA,285.14,2025-07-23,54.05,4.76,16.73%,4.22,6.411,6.961,"13,616",17.64%,36.34%  (  -0.11%),46.19%,"319,747",10,4,4,74,Information Technology Services,"ORCL, 0.8(6M)"
GOOG,USA,186.23,2025-07-23,67.11,4.12,6.28%,6.27,6.448,6.122,"190,704",22.16%,36.39%  (  +0.48%),43.20%,"1,496,677",5,5,5,85,Internet Content & Information,
CSX,USA,34.31,2025-07-23,64.32,0.71,6.59%,4.51,4.578,3.608,"57,630",19.15%,26.23%  (  -1.48%),25.16%,"384,325",5,4,4,64,Railroads,
CCI,USA,104.56,2025-07-23,59.50,1.88,4.40%,7.60,4.737,5.661,"1,310",16.16%,24.77%  (  -0.68%),16.34%,"81,412",5,4,4,65,REIT - Specialty,
LVS,USA,48.67,2025-07-23,63.80,1.11,7.35%,3.07,6.058,5.110,"3,371",37.99%,35.21%  (  -0.26%),15.34%,"303,471",5,4,4,,Resorts & Casinos,
ALK,USA,53.16,2025-07-23,59.09,1.90,-3.64%,0.51,7.012,10.407,"1,056",42.07%,45.86%  (  -0.17%),25.48%,"94,294",9,5,4,82,Airlines,
ORLY,USA,92.25,2025-07-23,54.67,1.79,6.65%,4.68,6.793,6.141,"1,699",21.63%,26.99%  (  -3.43%),33.16%,"88,855",6,5,5,78,Auto Parts,
NLY,USA,19.77,2025-07-23,58.14,0.30,0.42%,1.89,2.354,4.204,"2,742",15.69%,23.30%  (  +0.59%),20.64%,"158,906",9,4,4,75,REIT - Mortgage,
GOOGL,USA,185.23,2025-07-23,66.79,4.14,6.67%,6.27,6.450,6.203,"299,583",23.22%,36.78%  (  +0.20%),43.79%,"3,560,201",8,5,5,85,Internet Content & Information,"AMZN, 0.89(6M)"
CMG,USA,53.72,2025-07-23,47.91,1.31,-2.79%,6.30,8.761,7.316,"21,691",29.21%,39.74%  (  -0.37%),39.63%,"948,218",8,4,5,75,Restaurants,
TMO,USA,414.23,2025-07-23,48.35,12.23,-16.93%,3.65,4.244,6.257,"1,318",27.84%,39.52%  (  +0.47%),51.58%,"94,719",6,5,5,80,Diagnostics & Research,
NBIS,Netherlands,51.62,2025-07-23,56.49,3.68,56.00%,76.22,7.994,11.343,"41,723",94.86%,84.11%  (  +0.46%),15.45%,"519,222",10,5,5,65,Software - Infrastructure,
LHX,USA,264.06,2025-07-24,70.57,4.33,15.39%,2.32,5.904,5.215,"8,008",17.19%,22.32%  (  -1.82%),23.64%,"20,582",9,4,4,73,Aerospace & Defense,
STM,USA,32.38,2025-07-24,62.68,0.83,25.57%,2.33,10.004,10.198,"2,423",33.30%,45.17%  (  +2.73%),21.50%,"118,036",9,4,4,45,Semiconductors,
AAL,USA,12.41,2025-07-24,60.34,0.50,-6.48%,0.15,7.890,7.376,"50,241",54.68%,47.80%  (  -0.86%),20.53%,"3,191,801",4,4,4,57,Airlines,"DAL, 0.93(12M)"
BX,USA,170.15,2025-07-24,71.08,4.18,7.73%,16.35,3.978,5.078,"10,041",30.10%,34.32%  (  +0.83%),20.89%,"333,117",6,4,4,85,Asset Management,
NDAQ,USA,89.07,2025-07-24,55.73,1.52,12.35%,6.55,5.897,5.391,"3,888",15.12%,24.49%  (  +2.03%),23.18%,"28,898",7,4,4,82,Financial Data & Stock Exchanges,
HON,USA,235.65,2025-07-24,56.67,3.48,7.95%,3.86,3.953,3.842,"3,191",14.92%,23.65%  (  -0.22%),22.57%,"160,800",9,4,4,75,Conglomerates,"MMM, 0.84(6M)"
MBLY,USA,16.13,2025-07-24,44.70,0.92,1.69%,7.02,13.753,10.348,"5,353",60.63%,64.83%  (  +0.53%),25.29%,"354,058",8,4,4,80,Auto Parts,
DAR,USA,35.54,2025-07-24,44.58,1.22,0.39%,0.99,10.730,10.739,"1,822",44.86%,46.69%  (  -3.09%),34.39%,"103,100",9,5,5,62,Packaged Foods,
UNP,USA,223.43,2025-07-24,37.44,3.70,-4.19%,5.51,3.215,3.437,"5,326",15.25%,24.25%  (  +0.49%),27.66%,"121,158",8,4,4,70,Railroads,"NSC, 0.89(6M)"
VLO,USA,146.23,2025-07-24,57.40,3.95,11.24%,0.36,3.390,3.956,"4,328",30.09%,30.95%  (  -1.31%),10.42%,"146,208",7,5,4,55,Oil & Gas Refining & Marketing,
TTE,USA,61.49,2025-07-24,49.13,1.04,1.93%,0.72,3.607,4.446,"3,230",24.01%,20.18%  (  -0.10%),12.75%,"68,465",8,4,4,75,Oil & Gas Integrated,
TSCO,USA,56.15,2025-07-24,57.79,1.37,3.40%,1.99,4.649,5.227,"1,010",26.50%,31.42%  (  -0.60%),31.39%,"90,497",9,4,4,58,Specialty Retail,
FLEX,Singapore,53.21,2025-07-24,77.05,1.19,35.74%,0.77,9.508,9.499,830,23.89%,39.65%  (  -0.80%),21.53%,"53,925",6,5,5,80,Electronic Components,
DOV,USA,187.85,2025-07-24,57.17,3.36,0.24%,3.24,6.240,6.335,"1,229",15.90%,28.38%  (  -0.55%),26.31%,"24,696",7,4,4,78,Specialty Industrial Machinery,"GGG, 0.8(6M)"
KDP,USA,33.74,2025-07-24,54.24,0.55,0.93%,2.95,5.362,5.721,"1,453",14.30%,25.79%  (  -1.14%),51.85%,"66,767",10,5,5,89,Beverages - Non-Alcoholic,
NOK,USA,4.75,2025-07-24,26.52,0.10,-1.75%,1.25,7.690,7.586,"1,560",18.07%,40.05%  (  -22.35%),12.90%,"246,860",6,4,4,65,Communication Equipment,
NEM,USA,58.28,2025-07-24,51.73,1.73,20.38%,3.33,5.503,6.364,"12,769",37.75%,39.18%  (  +0.01%),35.42%,"1,023,946",10,4,4,85,Gold,
SLM,USA,32.80,2025-07-24,49.69,0.78,15.26%,2.26,8.484,8.335,629,20.61%,36.96%  (  +1.49%),32.70%,"35,015",10,5,5,65,Credit Services,
DLR,USA,176.34,2025-07-24,59.76,3.23,4.81%,10.55,4.575,4.336,880,17.26%,29.08%  (  +0.47%),26.98%,"62,297",5,5,5,90,REIT - Specialty,
OVV,USA,40.00,2025-07-24,51.58,1.24,-0.81%,1.15,6.674,8.901,"1,275",35.92%,38.96%  (  +0.04%),25.53%,"61,923",6,5,5,68,Oil & Gas E&P,
WY,USA,25.17,2025-07-24,40.50,0.60,-12.84%,2.57,5.575,6.274,779,24.66%,28.65%  (  +0.37%),29.03%,"33,526",8,5,5,75,REIT - Specialty,
BYD,USA,81.96,2025-07-24,58.13,2.00,13.44%,1.68,8.027,7.314,919,29.56%,32.69%  (  +1.11%),33.02%,"40,487",9,4,4,82,Resorts & Casinos,
DECK,USA,102.29,2025-07-24,47.01,3.30,-30.93%,3.06,8.505,12.719,"9,822",32.41%,63.22%  (  -0.93%),59.49%,"153,884",10,4,4,85,Footwear & Accessories,
CG,USA,60.00,2025-07-24,78.01,1.53,24.02%,3.81,5.836,9.409,"1,664",26.39%,40.83%  (  -1.13%),21.94%,"68,443",6,4,4,80,Asset Management,
CNC,USA,28.04,2025-07-25,14.57,1.96,-52.33%,0.08,6.323,8.907,"56,438",148.02%,57.82%  (  +5.34%),81.55%,"449,960",4,4,4,83,Healthcare Plans,
CHTR,USA,380.43,2025-07-25,41.06,9.89,3.03%,1.06,8.695,8.022,"1,123",29.67%,44.14%  (  -0.79%),43.76%,"44,857",6,4,4,72,Telecom Services,
AON,Ireland,356.37,2025-07-25,49.86,6.35,-3.64%,4.71,5.601,6.375,"1,039",19.91%,28.72%  (  -0.10%),53.73%,"17,436",7,4,5,75,Insurance Brokers,
HCA,USA,361.25,2025-07-25,36.63,9.03,4.28%,1.21,8.597,7.754,683,20.01%,34.73%  (  -0.56%),49.22%,"48,414",7,4,4,80,Medical Care Facilities,
PSX,USA,126.24,2025-07-25,53.92,3.22,4.01%,0.37,3.307,4.153,"1,585",26.33%,30.72%  (  -0.46%),20.23%,"90,431",10,4,4,53,Oil & Gas Refining & Marketing,
FLG,USA,11.58,2025-07-25,55.10,0.36,3.44%,0.79,7.973,10.081,"3,177",35.26%,41.68%  (  +0.29%),18.85%,"538,235",7,4,4,60,Banks - Regional,
EPD,USA,31.43,2025-07-28,49.39,0.46,-0.76%,1.21,2.740,3.714,"21,475",12.40%,18.33%  (  -1.89%),34.91%,"214,949",9,4,4,75,Oil & Gas Midstream,
NOV,USA,12.81,2025-07-28,46.77,0.43,-9.23%,0.55,8.537,9.827,682,35.42%,42.57%  (  -1.12%),24.70%,"56,557",4,4,4,65,Oil & Gas Equipment & Services,
CDNS,USA,315.79,2025-07-28,54.41,7.57,9.40%,17.69,8.011,7.884,"1,557",21.84%,35.06%  (  +0.39%),22.62%,"54,634",10,5,5,88,Software - Application,
WM,USA,226.46,2025-07-28,44.15,3.34,1.63%,3.98,4.571,5.158,"1,210",14.83%,22.91%  (  -0.43%),48.74%,"48,327",7,4,4,85,Waste Management,
NUE,USA,139.85,2025-07-28,63.10,3.56,6.99%,1.06,5.258,5.697,"2,430",32.74%,33.43%  (  -0.03%),16.51%,"107,344",8,5,5,75,Steel,
SPOT,Luxembourg,691.52,2025-07-29,44.15,24.94,25.27%,7.97,10.342,11.156,"17,163",35.50%,57.76%  (  -0.18%),54.27%,"138,030",6,4,4,80,Internet Content & Information,
MRK,USA,80.12,2025-07-29,46.50,1.90,-12.48%,3.15,4.913,6.302,"21,587",23.96%,34.55%  (  -0.14%),47.79%,"766,423",10,4,4,75,Drug Manufacturers - General,
ARCC,USA,23.22,2025-07-29,74.40,0.28,6.08%,5.33,3.866,3.903,"3,776",13.68%,16.71%  (  -0.10%),15.67%,"151,240",10,5,5,78,Asset Management,
AZN,USA,68.95,2025-07-29,40.98,1.21,-2.60%,3.89,4.892,5.183,"2,301",19.50%,28.88%  (  -0.21%),36.80%,"152,081",10,5,4,85,Drug Manufacturers - General,
RCL,Liberia,350.95,2025-07-29,80.87,8.19,47.31%,5.69,6.458,7.502,"6,192",27.66%,39.65%  (  +0.73%),24.79%,"153,755",6,5,5,90,Travel Services,
AMT,USA,223.91,2025-07-29,58.20,3.97,7.82%,9.95,5.927,5.932,"1,192",16.41%,25.29%  (  +0.61%),25.65%,"60,774",8,5,5,70,REIT - Specialty,
PYPL,USA,74.03,2025-07-29,52.37,1.88,-3.53%,2.26,8.403,8.737,"36,489",32.90%,43.38%  (  +0.89%),37.89%,"1,301,793",5,4,4,85,Credit Services,
SYY,USA,78.12,2025-07-29,61.65,1.24,4.99%,0.47,5.408,5.175,"3,008",15.35%,21.47%  (  -0.14%),25.31%,"56,570",7,5,5,55,Food Distribution,
CARR,USA,76.59,2025-07-29,63.68,1.30,8.75%,2.85,7.425,6.864,"2,130",15.91%,30.34%  (  +1.63%),20.27%,"105,363",9,4,4,82,Building Products & Equipment,
JCI,Ireland,108.58,2025-07-29,69.10,1.70,25.99%,2.91,6.667,7.877,"8,242",14.22%,34.88%  (  +1.09%),39.69%,"115,380",4,4,4,80,Building Products & Equipment,"IR, 0.82(6M)"
BRSL,UK,14.47,2025-07-29,61.45,0.41,-1.40%,1.02,0.000,11.196,"2,599",65.84%,42.09%  (  -14.48%),19.96%,"189,352",7,4,4,68,Gambling,
NSC,USA,275.50,2025-07-29,72.77,5.17,12.02%,5.13,4.357,6.159,"1,235",18.35%,30.03%  (  +4.28%),36.78%,"24,660",8,4,4,75,Railroads,"UNP, 0.89(6M)"
UNH,USA,281.37,2025-07-29,32.90,8.61,-40.91%,0.62,4.351,8.709,"166,122",31.62%,48.13%  (  -0.11%),52.91%,"1,470,473",9,4,5,58,Healthcare Plans,
WGS,USA,77.72,2025-07-29,44.76,4.99,-0.94%,6.72,22.637,22.604,"1,796",82.80%,113.21%  (  -1.15%),55.68%,"57,197",10,5,5,80,Diagnostics & Research,
UPS,USA,98.65,2025-07-29,42.99,1.93,-14.79%,0.92,6.554,7.553,"12,854",22.34%,39.35%  (  +0.23%),42.58%,"433,658",6,4,4,70,Integrated Freight & Logistics,"FDX, 0.9(6M)"
CZR,USA,30.04,2025-07-29,54.89,1.13,-9.01%,0.55,6.757,8.833,"2,540",46.91%,50.75%  (  -0.71%),29.63%,"308,574",9,4,4,80,Resorts & Casinos,
UNM,USA,80.94,2025-07-29,52.43,1.57,7.60%,1.10,6.183,6.590,745,21.57%,28.10%  (  -0.02%),27.83%,"14,224",10,4,4,80,Insurance - Life,
NXT,USA,59.92,2025-07-29,49.98,2.86,33.63%,2.99,15.241,14.556,"4,489",49.10%,66.01%  (  -0.52%),47.86%,"132,495",10,4,5,85,Solar,
STX,Ireland,148.58,2025-07-29,68.09,3.78,44.57%,3.69,6.988,8.469,"4,058",25.43%,44.18%  (  +0.44%),31.50%,"150,912",6,4,4,80,Computer Hardware,
SBUX,USA,93.68,2025-07-29,55.31,2.21,-1.84%,2.93,6.761,7.457,"18,049",22.56%,38.28%  (  -0.53%),37.90%,"622,625",5,4,4,50,Restaurants,
BXP,USA,68.90,2025-07-29,47.73,1.73,-5.03%,3.49,6.842,6.526,"1,659",25.85%,30.13%  (  +0.75%),14.41%,"32,664",6,4,4,75,REIT - Office,
EXE,USA,108.42,2025-07-29,41.95,2.84,5.49%,3.94,4.530,6.948,684,27.48%,30.95%  (  -3.49%),48.11%,"179,735",5,5,5,85,Oil & Gas E&P,
FTAI,Cayman Islands,113.40,2025-07-29,45.03,5.07,-9.51%,6.04,10.434,12.793,"2,018",42.22%,68.52%  (  +0.60%),35.55%,"101,954",10,5,5,60,Rental & Leasing Services,
V,USA,348.43,2025-07-29,44.97,6.07,5.55%,17.96,3.450,4.601,"25,428",26.13%,24.81%  (  -0.27%),30.23%,"389,761",9,5,5,85,Credit Services,"MA, 0.92(6M)"
MDLZ,USA,69.84,2025-07-29,61.53,1.24,7.21%,2.48,3.542,3.854,"1,328",19.98%,21.88%  (  -1.71%),37.52%,"130,928",7,5,5,68,Confectioners,
TER,USA,93.32,2025-07-29,56.46,3.17,-9.36%,5.15,11.190,12.286,"1,091",36.32%,53.39%  (  -1.37%),40.19%,"122,159",7,4,4,68,Semiconductor Equipment & Materials,
EA,USA,149.67,2025-07-29,43.54,2.51,2.37%,5.05,5.607,5.725,"4,055",16.88%,29.08%  (  -0.87%),36.10%,"79,129",4,4,4,80,Electronic Gaming & Multimedia,
BA,USA,228.23,2025-07-29,67.54,5.61,29.69%,2.48,5.308,5.872,"65,832",30.44%,32.98%  (  +0.11%),12.25%,"1,194,184",5,5,5,68,Aerospace & Defense,"EADSY, 0.8(6M)"
AXTA,Bermuda,29.55,2025-07-30,42.53,0.69,-14.39%,1.23,6.024,8.270,"1,058",27.56%,36.42%  (  +6.00%),42.37%,"4,398",5,4,4,68,Specialty Chemicals,
AER,Netherlands,111.65,2025-07-30,37.33,1.80,9.64%,2.55,5.936,5.934,769,13.04%,25.77%  (  +4.17%),20.84%,"24,350",9,5,5,80,Rental & Leasing Services,
GTES,UK,24.61,2025-07-30,66.91,0.52,19.73%,1.87,8.103,8.129,"13,380",19.25%,32.90%  (  +8.18%),15.24%,"17,701",9,4,4,74,Specialty Industrial Machinery,
TEVA,USA,16.07,2025-07-30,40.36,0.46,-7.36%,1.11,8.679,8.711,"2,897",28.68%,44.13%  (  -4.81%),34.14%,"726,422",7,5,4,75,Drug Manufacturers - Specialty & Generic,
BG,Switzerland,73.72,2025-07-30,36.62,2.15,-8.27%,0.29,6.203,8.082,915,33.78%,36.59%  (  +1.34%),43.73%,"49,422",9,4,4,62,Farm Products,
VRT,USA,129.16,2025-07-30,60.33,5.73,18.76%,5.85,10.693,12.614,"26,354",43.13%,61.75%  (  -0.82%),21.07%,"752,300",7,5,5,85,Electrical Equipment & Parts,
HUM,USA,215.13,2025-07-30,31.63,7.65,-17.56%,0.22,7.538,8.985,"8,846",26.51%,47.52%  (  -3.44%),31.78%,"150,972",7,4,4,60,Healthcare Plans,
HES,USA,160.40,2025-07-30,74.18,3.79,13.76%,3.97,2.887,7.268,"2,077",29.79%,37.49%  (  -2.01%),49.85%,"120,692",5,4,4,0,Oil & Gas E&P,
AEP,USA,107.15,2025-07-30,65.16,1.59,6.16%,2.80,3.908,5.001,"1,632",12.38%,20.65%  (  -1.09%),26.47%,"74,935",8,4,4,78,Utilities - Regulated Electric,"PPL, 0.82(6M)"
DRS,USA,48.15,2025-07-30,62.46,1.51,34.26%,3.83,8.390,9.269,930,33.62%,41.48%  (  +0.09%),32.02%,"18,603",5,4,4,82,Aerospace & Defense,
GEHC,USA,75.60,2025-07-30,56.78,1.66,-5.43%,1.75,6.989,7.223,"3,701",20.60%,37.36%  (  -0.69%),36.30%,"86,690",5,4,5,70,Medical Devices,
GNW,USA,7.44,2025-07-30,49.69,0.20,5.14%,0.44,5.983,10.561,"1,225",47.00%,42.69%  (  -2.51%),62.52%,"37,350",7,4,4,60,Insurance - Life,
HOOD,USA,108.32,2025-07-30,78.71,5.02,119.05%,29.16,12.573,14.502,"743,247",54.74%,74.59%  (  +2.40%),40.79%,"2,438,092",9,4,4,90,Capital Markets,
APLD,USA,11.68,2025-07-30,63.31,0.84,46.15%,11.88,19.583,21.562,"178,902",81.27%,109.73%  (  +2.87%),42.90%,"774,367",6,5,5,65,Information Technology Services,
META,USA,700.25,2025-07-30,48.68,14.37,12.52%,10.33,7.974,7.492,"396,028",21.48%,38.49%  (  -0.88%),30.77%,"2,116,738",10,5,5,82,Internet Content & Information,
