SMBL,Country,$$,Er Date,RSI,ATR,SMA 200,P/S,Hist Move,Expt Move,Optn Vol,HIV,IV,IvRank,OI,Scr,Rank,Rank+,Er #,Sector,Correlated
FLR,USA,56.41,2025-08-01,69.31,1.48,22.28%,0.56,10.140,10.984,"5,811",26.95%,53.21%  (  -0.36%),51.22%,"139,402",9,4,4,70,Engineering & Construction,
CL,USA,84.76,2025-08-01,31.78,1.40,-7.34%,3.44,3.424,3.142,"2,724",15.60%,23.38%  (  +0.24%),40.90%,"74,544",7,4,4,60,Household & Personal Products,
CVX,USA,152.52,2025-08-01,54.08,3.03,1.45%,1.62,2.524,2.085,"16,318",21.55%,23.02%  (  -0.10%),17.58%,"775,165",10,4,4,88,Oil & Gas Integrated,"XOM, 0.88(6M)"
REGN,USA,555.70,2025-08-01,52.84,14.13,-16.84%,4.26,5.071,6.033,"3,234",21.92%,42.36%  (  -0.88%),54.57%,"46,138",7,4,4,60,Biotechnology,
SATS,USA,33.03,2025-08-01,70.13,1.55,31.79%,0.61,12.240,13.470,"9,380",58.63%,97.65%  (  -2.88%),48.79%,"341,956",9,4,4,,Telecom Services,
NVT,Ireland,79.31,2025-08-01,68.49,2.07,18.14%,4.05,9.782,8.217,756,20.00%,41.64%  (  -0.36%),27.59%,"12,522",7,5,5,88,Electrical Equipment & Parts,
KMB,USA,125.82,2025-08-01,38.64,1.98,-6.52%,2.11,4.006,3.389,846,15.40%,22.63%  (  +1.40%),45.51%,"34,679",7,4,5,61,Household & Personal Products,
XOM,USA,112.20,2025-08-01,54.57,1.95,0.97%,1.42,2.384,2.250,"17,659",22.46%,22.16%  (  -0.38%),13.57%,"920,573",6,4,4,82,Oil & Gas Integrated,"CVX, 0.88(6M)"
GT,USA,10.10,2025-08-01,38.44,0.41,2.94%,0.16,11.383,10.766,"5,390",39.27%,56.22%  (  +0.14%),45.45%,"138,803",8,5,4,70,Auto Parts,
ON,USA,56.71,2025-08-04,49.98,2.35,4.65%,3.56,9.888,9.672,"6,332",40.63%,58.16%  (  -0.12%),34.62%,"309,664",5,4,4,73,Semiconductors,
W,USA,66.38,2025-08-04,72.73,2.57,52.74%,0.72,14.145,13.097,"3,680",44.79%,75.17%  (  -3.07%),30.21%,"294,215",8,4,4,65,Internet Retail,
TGTX,USA,36.21,2025-08-04,46.12,1.43,6.46%,14.88,16.103,15.962,"1,201",36.97%,83.25%  (  +0.42%),54.06%,"126,117",9,4,4,85,Biotechnology,
BWXT,USA,152.24,2025-08-04,73.78,3.44,28.01%,5.00,11.397,6.854,"1,925",22.97%,36.23%  (  +0.24%),45.33%,"17,986",7,4,4,80,Aerospace & Defense,
CRBG,USA,35.75,2025-08-04,58.23,0.72,12.01%,1.25,6.249,5.704,823,26.29%,31.75%  (  -2.09%),17.90%,"22,341",8,5,4,71,Asset Management,
VRTX,USA,466.84,2025-08-04,52.46,9.03,0.65%,10.86,4.827,6.581,"1,036",20.61%,36.85%  (  +0.74%),53.14%,"42,980",9,4,4,80,Biotechnology,
CTRA,USA,24.22,2025-08-04,45.66,0.59,-6.47%,3.06,4.201,5.678,"7,707",24.66%,27.16%  (  -6.14%),23.01%,"117,410",6,5,5,75,Oil & Gas E&P,
OKE,USA,82.73,2025-08-04,53.93,1.70,-11.56%,2.07,9.960,5.661,909,23.71%,30.24%  (  +0.03%),29.14%,"86,734",7,4,4,88,Oil & Gas Midstream,
BMRN,USA,58.48,2025-08-04,52.69,1.40,-7.90%,3.84,7.398,6.913,878,25.59%,36.89%  (  -0.67%),37.41%,"29,863",6,5,5,90,Biotechnology,
WMB,USA,60.22,2025-08-04,57.20,1.30,5.28%,6.67,3.837,4.330,"4,876",29.12%,28.10%  (  +0.06%),27.39%,"172,699",8,4,4,80,Oil & Gas Midstream,
MPLX,USA,52.62,2025-08-05,66.19,0.81,4.85%,4.72,4.238,6.713,"1,268",11.68%,21.68%  (  +1.49%),27.07%,"66,623",7,5,5,88,Oil & Gas Midstream,
ZTS,USA,148.04,2025-08-05,35.11,3.08,-10.58%,7.10,7.429,6.523,"1,569",20.42%,32.92%  (  -0.27%),49.13%,"47,501",6,4,4,80,Drug Manufacturers - Specialty & Generic,
ERJ,USA,58.07,2025-08-05,65.25,2.65,31.86%,1.60,8.792,11.644,"13,663",51.51%,51.26%  (  +1.10%),62.75%,"93,920",7,5,5,80,Aerospace & Defense,
YUM,USA,145.84,2025-08-05,47.69,2.47,2.28%,5.24,5.020,4.753,544,19.84%,24.46%  (  +0.99%),38.06%,"33,414",7,4,4,78,Restaurants,"MCD, 0.83(6M)"
CAT,USA,440.19,2025-08-05,78.28,7.66,20.93%,3.27,5.265,4.628,"7,820",17.07%,27.10%  (  -0.68%),15.50%,"185,279",9,4,4,55,Farm & Heavy Construction Machinery,"CNHI, 0.83(6M)
DE, 0.85(6M)"
MPC,USA,170.41,2025-08-05,46.84,3.82,11.91%,0.38,5.233,4.446,814,23.47%,31.31%  (  +0.49%),15.72%,"77,867",9,4,4,62,Oil & Gas Refining & Marketing,
FIS,USA,80.33,2025-08-05,48.58,1.45,0.78%,4.14,5.798,6.112,"3,376",17.65%,33.85%  (  +1.32%),49.31%,"51,926",10,4,4,80,Information Technology Services,
APO,USA,146.20,2025-08-05,50.30,3.74,-1.75%,3.34,5.574,5.893,"1,646",28.07%,37.03%  (  -0.12%),19.90%,"365,575",5,5,5,70,Asset Management,
DOCN,USA,28.46,2025-08-05,47.94,1.08,-18.32%,3.21,15.367,14.846,"2,160",26.79%,74.49%  (  -1.25%),62.00%,"72,057",6,4,4,84,Software - Infrastructure,
DD,USA,72.40,2025-08-05,46.45,1.66,-3.60%,2.42,5.753,5.417,"2,263",23.66%,35.42%  (  -1.42%),34.42%,"80,705",10,5,5,80,Specialty Chemicals,
DUK,USA,121.55,2025-08-05,62.17,1.80,5.22%,3.05,3.642,3.662,"4,364",13.20%,19.15%  (  +0.07%),32.55%,"105,710",7,4,4,75,Utilities - Regulated Electric,
ETN,Ireland,389.46,2025-08-05,72.48,8.21,18.46%,6.02,5.933,4.913,"1,596",20.31%,29.62%  (  +0.57%),18.27%,"176,643",6,5,5,92,Specialty Industrial Machinery,
CPNG,USA,29.57,2025-08-05,45.07,0.66,17.74%,1.73,8.882,7.375,"2,301",21.47%,38.22%  (  -3.45%),33.52%,"445,447",8,5,5,70,Internet Retail,
DVN,USA,33.49,2025-08-05,52.10,0.90,-3.13%,1.30,5.207,5.698,"4,718",34.45%,36.99%  (  -0.48%),25.15%,"470,625",7,4,4,85,Oil & Gas E&P,
ZETA,USA,16.20,2025-08-05,58.94,0.83,-10.04%,3.55,19.726,15.504,"12,394",78.20%,88.12%  (  +3.70%),45.03%,"234,843",8,5,5,86,Software - Infrastructure,
ALAB,USA,138.75,2025-08-05,74.61,8.26,51.22%,46.65,18.557,20.612,"32,938",88.01%,98.58%  (  +5.00%),53.79%,"182,016",9,5,5,80,Semiconductors,
KVYO,USA,31.25,2025-08-05,39.05,1.10,-13.96%,8.56,15.328,13.535,513,32.26%,71.04%  (  +0.04%),55.91%,"39,479",6,5,5,80,Software - Infrastructure,
ANET,USA,125.26,2025-08-05,80.45,3.43,27.42%,21.15,9.474,10.541,"28,902",36.68%,53.50%  (  -1.57%),43.15%,"488,012",9,5,5,85,Computer Hardware,
TOST,USA,49.38,2025-08-05,69.84,1.51,28.00%,5.47,12.652,10.240,"9,554",35.56%,55.55%  (  -5.17%),33.35%,"344,095",5,4,4,96,Software - Infrastructure,
SMCI,USA,60.86,2025-08-05,72.04,2.77,56.22%,1.69,17.465,13.137,"206,381",63.75%,80.87%  (  -0.12%),11.39%,"2,574,370",6,4,4,70,Computer Hardware,
MTCH,USA,34.29,2025-08-05,64.98,0.73,6.54%,2.44,8.973,8.985,"4,133",26.36%,45.57%  (  +0.39%),56.20%,"164,639",6,4,4,70,Internet Content & Information,
DEI,USA,15.31,2025-08-05,47.06,0.40,-7.53%,3.13,6.418,7.360,"1,400",24.28%,34.45%  (  -6.90%),27.11%,"10,628",4,4,4,62,REIT - Office,
REZI,USA,27.78,2025-08-05,73.37,0.94,29.40%,0.59,11.015,13.226,906,50.72%,48.33%  (  -4.14%),50.19%,758,9,4,4,85,Industrial Distribution,
AMGN,USA,300.74,2025-08-05,53.97,6.28,3.18%,4.77,4.764,4.283,"1,838",28.62%,25.88%  (  -0.54%),18.70%,"131,390",9,4,4,75,Drug Manufacturers - General,
BBIO,USA,47.79,2025-08-05,66.51,1.47,41.83%,71.22,3.056,11.710,"1,571",34.57%,64.09%  (  +2.91%),22.80%,"80,136",9,5,5,92,Biotechnology,
AMD,USA,179.52,2025-08-05,82.80,5.80,45.36%,10.49,8.479,9.468,"548,603",36.90%,55.76%  (  +0.28%),40.48%,"3,979,718",8,4,4,85,Semiconductors,
MOS,USA,35.99,2025-08-05,48.41,0.94,23.26%,1.03,5.772,5.619,"1,904",26.36%,37.06%  (  +0.39%),28.50%,"219,245",9,4,4,70,Agricultural Inputs,
LEU,USA,219.50,2025-08-05,55.76,15.56,110.77%,7.93,16.469,17.159,"1,466",79.75%,94.74%  (  -3.02%),70.64%,"46,492",8,4,5,80,Uranium,
TECH,USA,56.62,2025-08-06,58.56,2.03,-9.22%,7.34,10.143,10.239,"1,367",38.18%,48.58%  (  +0.29%),48.81%,"9,626",9,5,5,78,Biotechnology,
BSY,USA,58.46,2025-08-06,75.95,0.97,22.64%,12.80,8.046,6.515,"1,131",12.51%,30.20%  (  -0.71%),30.96%,"59,655",5,4,5,85,Software - Application,
U,USA,34.56,2025-08-06,66.17,1.76,48.29%,8.04,13.931,15.960,"30,396",60.60%,85.67%  (  +1.59%),45.00%,"905,121",7,4,4,85,Software - Application,
MCD,USA,302.22,2025-08-06,55.60,4.39,0.28%,8.41,3.764,3.610,"5,958",15.40%,22.44%  (  -0.12%),31.72%,"229,838",9,4,4,70,Restaurants,"YUM, 0.83(6M)"
CG,USA,61.51,2025-08-06,69.29,1.60,25.25%,3.91,5.836,7.616,"2,109",24.74%,40.77%  (  -0.05%),21.84%,"73,340",7,4,4,80,Asset Management,
GENI,Guernsey,11.51,2025-08-06,61.73,0.52,22.10%,5.47,16.575,17.207,"1,134",52.57%,65.76%  (  -1.57%),27.92%,"62,182",8,5,5,85,Internet Content & Information,
GEO,USA,25.91,2025-08-06,54.86,1.05,-1.90%,1.51,8.737,11.745,"9,177",37.22%,73.64%  (  +5.76%),29.53%,"421,975",8,5,5,75,Security & Protection Services,
NVO,USA,48.52,2025-08-06,22.28,3.00,-41.60%,3.75,6.947,6.081,"162,097",79.27%,43.96%  (  -2.37%),38.06%,"885,071",4,4,4,82,Drug Manufacturers - General,
NRG,USA,167.57,2025-08-06,68.29,5.01,46.76%,1.12,8.401,8.267,"1,818",32.58%,48.43%  (  -0.09%),37.57%,"75,725",7,5,5,80,Utilities - Independent Power Producers,
DIS,USA,118.88,2025-08-06,45.84,1.65,10.42%,2.28,7.001,6.050,"22,939",13.86%,32.61%  (  +0.30%),37.93%,"826,378",10,5,5,85,Entertainment,"CMCSA, 0.81(6M)
NFLX, 0.85(6M)"
SYM,USA,55.17,2025-08-06,67.89,3.17,87.77%,15.61,19.603,22.986,"5,975",80.62%,107.64%  (  -0.18%),62.57%,"131,436",9,4,4,80,Specialty Industrial Machinery,
DASH,USA,250.69,2025-08-06,63.38,6.18,30.54%,9.45,9.284,9.640,"4,481",29.98%,49.78%  (  +0.92%),44.93%,"236,247",4,4,4,80,Internet Retail,
IONQ,USA,41.31,2025-08-06,47.83,2.85,27.01%,251.00,14.143,15.051,"36,654",71.16%,90.84%  (  -0.41%),37.09%,"615,802",9,5,5,70,Computer Hardware,
APP,USA,392.93,2025-08-06,64.04,17.53,23.41%,25.89,16.163,17.530,"98,476",52.45%,82.16%  (  +0.21%),41.47%,"326,175",10,5,5,92,Advertising Agencies,
UBER,USA,88.49,2025-08-06,43.98,2.48,14.75%,4.08,8.234,8.007,"52,444",31.77%,43.91%  (  +3.89%),36.27%,"1,500,930",10,5,5,94,Software - Application,
ELF,USA,122.32,2025-08-06,57.96,4.71,22.67%,5.28,14.084,13.876,"2,024",45.54%,72.92%  (  -0.63%),49.48%,"136,884",4,5,5,85,Household & Personal Products,
CDE,USA,8.66,2025-08-06,41.77,0.38,24.99%,4.68,15.563,16.826,"1,408",41.26%,59.80%  (  +0.67%),2.71%,"217,811",7,5,5,80,Gold,
Z,USA,79.92,2025-08-06,62.69,2.01,9.92%,8.31,9.827,9.331,"4,706",25.87%,50.96%  (  +0.45%),41.99%,"150,915",8,4,4,88,Internet Content & Information,
DKNG,USA,45.41,2025-08-06,62.41,1.42,15.25%,8.07,9.990,10.034,"28,403",33.03%,53.60%  (  +0.04%),32.41%,"632,543",10,5,5,60,Gambling,
RUN,USA,10.35,2025-08-06,53.15,0.85,10.62%,1.14,12.527,14.373,"7,765",95.43%,107.82%  (  -1.93%),43.53%,"1,024,275",4,4,4,60,Solar,
JOBY,Cayman Islands,16.95,2025-08-06,68.72,1.07,112.15%,122034.77,9.866,12.879,"14,332",83.87%,88.19%  (  -3.12%),60.30%,"442,237",7,4,4,60,Airports & Air Services,
ET,USA,18.10,2025-08-06,59.79,0.28,-0.63%,0.76,3.791,3.772,"10,882",15.53%,21.98%  (  +0.14%),17.96%,"974,053",6,5,5,78,Oil & Gas Midstream,
BROS,USA,59.22,2025-08-06,36.53,2.19,-0.91%,7.16,14.600,13.816,"2,463",34.40%,71.98%  (  -0.81%),53.84%,"77,341",9,5,5,85,Restaurants,
FTNT,USA,101.19,2025-08-06,42.40,2.90,2.75%,12.61,10.299,9.066,"3,769",34.02%,49.08%  (  -0.23%),51.06%,"158,778",10,4,4,91,Software - Infrastructure,
RELY,USA,16.74,2025-08-06,31.85,0.55,-18.88%,2.52,17.537,16.746,746,26.17%,76.84%  (  +0.79%),63.50%,"64,631",9,5,5,94,Software - Infrastructure,
SLNO,USA,87.26,2025-08-06,57.48,2.90,41.22%,-,1.719,9.974,"2,314",40.22%,48.75%  (  +2.78%),4.61%,"37,994",8,5,5,,Biotechnology,
EXAS,USA,48.73,2025-08-06,42.78,1.98,-9.36%,3.25,12.929,12.144,763,38.76%,67.82%  (  +2.49%),79.67%,"55,961",7,5,5,80,Diagnostics & Research,
MGNI,USA,23.37,2025-08-06,57.10,0.91,44.67%,4.89,18.188,15.820,"1,934",53.66%,73.86%  (  +1.15%),41.86%,"93,508",8,5,5,92,Advertising Agencies,
HL,USA,5.74,2025-08-06,43.26,0.24,0.83%,3.62,6.103,7.641,"13,018",47.71%,49.96%  (  +1.39%),7.77%,"380,264",7,4,4,70,Other Precious Metals & Mining,
MKSI,USA,97.07,2025-08-06,43.09,3.69,-0.01%,1.78,8.855,10.133,"1,962",30.95%,53.87%  (  +0.30%),27.63%,"5,347",7,5,4,82,Scientific & Technical Instruments,
RDW,USA,14.56,2025-08-06,42.24,1.31,4.40%,7.48,14.932,13.470,"1,824",76.21%,92.79%  (  -2.60%),49.92%,"100,869",8,5,5,55,Aerospace & Defense,
MNST,USA,60.46,2025-08-06,48.28,1.02,7.63%,7.92,6.380,5.620,801,18.65%,30.99%  (  -0.59%),56.42%,"79,106",6,4,4,77,Beverages - Non-Alcoholic,
SMMT,USA,27.40,2025-08-06,58.16,1.61,28.30%,-,12.043,12.785,719,72.41%,106.23%  (  +2.18%),33.00%,"157,515",7,5,5,80,Biotechnology,
RVMD,USA,38.04,2025-08-06,50.03,1.34,-10.46%,-,10.551,8.584,"1,907",29.96%,56.87%  (  +6.35%),26.02%,"24,396",7,5,5,65,Biotechnology,
BEKE,USA,18.59,2025-08-06,46.29,0.52,-5.22%,1.52,7.627,7.535,"2,965",34.94%,44.53%  (  -0.37%),9.55%,"420,999",5,5,4,75,Real Estate Services,
WBD,USA,13.16,2025-08-07,66.71,0.42,30.95%,0.85,10.253,8.460,"11,583",30.40%,48.12%  (  +0.10%),27.95%,"1,005,003",10,4,4,85,Entertainment,
SONY,USA,24.41,2025-08-07,45.52,0.47,6.68%,1.73,1.565,7.041,768,28.62%,38.41%  (  +1.37%),54.87%,"73,046",10,4,4,0,Consumer Electronics,
PGY,Israel,30.73,2025-08-07,66.85,1.88,124.61%,2.22,18.054,16.678,"2,082",83.08%,86.53%  (  -1.74%),40.68%,"92,173",10,5,5,85,Software - Infrastructure,
CEG,USA,348.26,2025-08-07,70.17,11.83,30.62%,4.45,7.162,8.216,"7,029",32.19%,50.70%  (  +0.07%),23.96%,"185,929",7,4,5,85,Utilities - Renewable,
LLY,USA,764.68,2025-08-07,44.84,21.32,-5.07%,14.79,5.938,7.332,"22,009",29.81%,45.35%  (  -2.32%),52.65%,"402,152",6,5,5,87,Drug Manufacturers - General,
WRBY,USA,24.17,2025-08-07,63.72,0.87,13.22%,3.69,16.794,10.882,654,27.05%,58.66%  (  -5.88%),31.34%,"13,752",6,4,4,85,Medical Instruments & Supplies,
QBTS,USA,18.00,2025-08-07,54.07,1.47,112.18%,263.39,22.829,17.064,"58,476",82.66%,109.39%  (  +5.68%),5.80%,"633,188",7,5,5,80,Computer Hardware,
LNG,USA,236.97,2025-08-07,53.72,6.55,6.51%,3.11,3.980,4.684,"1,525",36.08%,30.27%  (  -0.44%),35.20%,"76,635",7,5,5,85,Oil & Gas Midstream,
UWMC,USA,4.03,2025-08-07,41.55,0.17,-25.71%,2.62,9.153,8.356,"1,397",43.46%,50.36%  (  -13.34%),21.59%,"171,967",7,5,4,70,Mortgage Finance,
YETI,USA,37.09,2025-08-07,59.39,1.37,5.73%,1.67,12.912,12.662,"3,423",44.67%,62.01%  (  +2.23%),62.48%,"66,264",8,4,4,68,Leisure,
PENN,USA,18.09,2025-08-07,50.70,0.65,-1.09%,0.41,9.956,8.284,"3,196",43.52%,50.10%  (  -1.13%),22.60%,"206,046",9,5,5,60,Resorts & Casinos,
STWD,USA,19.50,2025-08-07,38.35,0.31,-1.00%,3.92,4.195,3.896,"1,271",21.34%,19.17%  (  +1.21%),15.83%,"137,862",9,4,4,70,REIT - Mortgage,
NBIS,Netherlands,56.49,2025-08-07,63.46,3.55,69.86%,83.41,7.994,6.098,"119,972",79.06%,86.16%  (  +4.79%),19.14%,"537,796",10,5,5,65,Software - Infrastructure,
COP,USA,96.28,2025-08-07,57.04,2.06,-1.43%,2.12,2.973,4.325,"6,337",26.67%,30.69%  (  +1.40%),20.04%,"423,405",7,5,5,85,Oil & Gas E&P,
TLN,USA,378.31,2025-08-07,76.88,15.15,66.17%,5.38,11.796,7.019,"3,913",75.74%,47.99%  (  -0.45%),10.68%,"79,188",10,5,5,85,Utilities - Independent Power Producers,
PTON,USA,7.21,2025-08-07,59.10,0.40,-2.54%,1.14,20.016,19.661,"16,789",68.49%,96.57%  (  -4.92%),40.60%,"536,949",8,4,4,76,Leisure,
